suite_id,suite_name,question,question_type,framework_slot,evidence_class,evidence_source,material_excerpt,knowledge_point,trigger_logic,student_answer_landing,choice_answer,wrong_option_pattern,status,blocker,_source_file
S010,2024东城二模,第1题,choice,2.作用;4.纵向,objective_key_rendered,bundle: 2024东城二模; rendered pages da9fdcae666d3412 + answer render 8db78abe18de2309,大思政课数字地图整合红色场馆、文博场馆等资源，用数字化方式服务思政教育。,文化资源；数字化载体；教育人民,数字地图题抓“文化资源-数字载体-育人功能”。,正确项链：用数字技术整合文化教育资源，拓展育人空间。,D；正确项③④,①②偏离数字地图整合资源和育人主旨。,PASS,东城二模试卷/答案为rendered-ocr-needed，已按本地渲染页读图补证。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S010,2024东城二模,第2题,choice,3.横向,objective_key_rendered,bundle: 2024东城二模; rendered pages da9fdcae666d3412 + answer render 8db78abe18de2309,北京国际电影节通过电影展映、交流合作促进中外电影文化互动。,文化交流传播；文明互鉴,电影节题的横向链条是以艺术平台推动交流互鉴，不是要求认同所有外来文化。,正确项链：搭建电影文化交流平台，推动中外文化理解与互鉴。,B；正确项①④,②“理解和认同不同文化”错在认同对象；③把文化交流直接说成物质力量，缺少实践转化。,PASS,东城二模试卷/答案为rendered-ocr-needed，已按本地渲染页读图补证。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S010,2024东城二模,第16题,subjective,2.作用;4.纵向,A_formal_rubric,bundle: 2024东城二模; 细则《16题二模阅卷总结.docx》《16题评分细则.pptx》,题问“为何二千多岁的桑基鱼塘仍未老”；文化角度列实践生成文化、双创、优秀传统文化当代价值、文化功能、人民群众文化创新主体。,文化源于实践；创造性转化创新性发展；文化功能；人民主体,传统生产生活智慧题先写来源于实践，再写随时代发展和产业融合，最后写研学课程等文化功能。,答题落点：桑基鱼塘源于农业实践，是中华文化组成部分；与产业、乡村振兴和研学融合，实现双创并发挥优秀文化作用。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S010,2024东城二模,第21题,subjective,5.文化强国/文化自信;6.民族精神,B_level_rubric,bundle: 2024东城二模; 细则《21.docx》《21题(1).pptx》,战略性有利条件题；细则写“自信自强是中华民族的固有品格，弘扬自强不息的民族精神……提供强大精神动力”。,民族精神；自信自强；文化自信,民族复兴综合题中文化点要落到精神动力和战胜风险挑战的底气。,可写弘扬自强不息的民族精神，增强志气、骨气、底气，为民族复兴提供精神动力。,,,PASS,B类等级题，至少三个点才满分。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S011,2024朝阳二模,第4题,choice,3.横向,objective_key,bundle: 2024朝阳二模; 试卷《003202405朝阳高三二模政治试题.pdf》; 答案《004202405朝阳高三政治质量检测二参考答案（以PDF为准）.docx》,中法文化艺术展览为增进中法两国在文化、艺术等领域交流互鉴提供平台，展现民族文化独特魅力。,文化交流互鉴；文化多样性,展览题属于典型横向文化交流：平台、互鉴、多样性。,正确项链：展览搭建交流平台，凸显文化多样性与民族文化独特魅力。,A；正确项①②,③若泛称各国文化包容性需看材料支撑；④“趋同”错误。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S011,2024朝阳二模,第19(3)题,subjective,1.特点;4.纵向;5.文化强国/文化自信,A_formal_rubric,bundle: 2024朝阳二模; 细则《2024朝阳二模细则.pdf》,“中华优秀传统文化的特质赋予中国式现代化深厚底蕴”；细则给分含中华优秀传统文化特点、尊重自然顺应自然、自强不息厚德载物、双创/两个结合。,中华优秀传统文化特质；尊重自然；自强不息；双创,传统文化特质题要把具体思想资源对应到中国式现代化特征，再写新时代转化发展。,答题落点：中华优秀传统文化源远流长、博大精深，其天人观、自强不息等为中国式现代化提供文化基因和精神力量；新时代推进双创。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S012,2024丰台二模,覆盖边界,coverage,边界,blocked_objective_scan,bundle: 2024丰台二模; roster suite-bundle; 试卷《丰台高三二模政治试卷.pdf》status rendered-ocr-needed; 细则《2024丰台二模细则.docx》,当前bundle只有主观评标文本可读，试卷为rendered-ocr-needed；旧文化清单未列2024丰台二模文化主观已核项。,,,,,,BLOCKED,不能从当前bundle穷尽确认1-15题文化选择题题干+可靠答案键；主观细则未见文化线给分点。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S013,2024顺义思政二模,第3题,choice,2.作用;4.纵向,objective_key,bundle: 2024顺义思政二模; 试卷《20240318顺义思政二模试题（定）.docx》; 细则《2024顺义思政二模细则.docx》,哈尔滨冰雪经济火爆出圈，各地文旅局亮家底、打造文旅名片。,文旅融合；文化与经济交融,文旅出圈题抓本地文化资源、政府履职和文旅发展，不把文化与经济关系绝对化。,正确项链：政府结合地方实际打造文旅名片，推动文化资源转化为发展资源。,C；正确项③④,①“让各地人们过上美好生活”过度；②文化与经济相互促进表述绝对化。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S013,2024顺义思政二模,第4题,choice,3.横向,objective_key,bundle: 2024顺义思政二模; 试卷《20240318顺义思政二模试题（定）.docx》; 细则《2024顺义思政二模细则.docx》,北京文化论坛文艺晚会《同舟》由多国演奏家用不同文明古老乐器奏响人类文明和谐之音。,文化多样性；文化交流互鉴,多国艺术同台题触发“文化既是民族的又是世界的”“尊重文明多样性”。,正确项链：用艺术创新表达展示文化民族性与世界性，促进不同文化背景的人互动。,B；正确项①③,②国家对外活动出发点错误；④坚守中华文化立场不是该材料主要表现。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S014,2024海淀期中,覆盖边界,coverage,边界,module_boundary,bundle: 2024海淀期中; 细则《2024海淀期中细则.pdf》; prior复核表夜间补丁同步,旧复核明确：细则第3页模块分布显示主观题属必修2、必修3、选择性必修1，不产生必修四文化主观链。,,,,,,MODULE_BOUNDARY,本轮不把期中主观题迁入必修四文化；未发现可按用户口径处理的文化主观链。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S015,2024朝阳期中,第17题,subjective,3.横向;4.纵向;5.文化强国/文化自信;7.习近平文化思想,A_formal_rubric,bundle: 2024朝阳期中; 细则《2024朝阳期中细则.rtf》,题问如何让历史悠久的农耕文明在新时代迎来全新面貌；细则：文化6分+哲学2分，坚持习近平文化思想1分，保护传承、规范传播、创新发展/双创等各有分值。,习近平文化思想；农耕文明保护传承；规范传播；双创；文化自信,传统文明新时代发展题按“指导思想-保护传承-传播规范-创新发展”展开。,答题落点：坚持习近平文化思想和文化自信，保护农耕文化遗产和非遗，规范短视频/综艺传播，推动与现代科技、文创产业融合。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\harvey_2024_culture_entries.csv
S048,2026海淀期中,Q5,choice,3. 横向；4. 纵向,paper-question+teacher-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期中.md:70-75; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期中.md:240-245,中国潮玩热卖全球，国产影视走红海外；中国文化产品以多元姿态逐浪出海。,文化交流传播；文化产品内容创新；文化走出去,题干的逐浪出海指向文化交流传播，企业主体不能靠全面获取个人信息或制度性知识产权保护作答，应以海外合规风险防控和内容创新提升竞争力。,中国文化产品出海要研究目标市场规则，坚持内容创新，提高国际竞争力。,C,A含全面获取个人信息，侵犯个人信息权益；B只取①④，①错误且④属于制度保护主体不当；D把企业措施错落到完善知识产权保护制度。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S049,2026海淀期末,Q17,subjective,6. 民族精神,formal-scoring-standard+B-level,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md:22-23; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md:66-78; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:54,评分标准列可从联系的观点、价值观、弘扬民族精神、发展中国特色社会主义文化等角度作答。,弘扬民族精神；发展中国特色社会主义文化,细则是等级题，不逐词标分；其中民族精神和文化发展方向是文化角度，必须扣住题意论述，不能把哲学链替代文化链。,可落为：弘扬民族精神，把精神力量转化为面对现实问题的价值支撑和行动动力，服务中国特色社会主义文化发展。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S050,2026西城期末,Q16(1),subjective,2. 作用；4. 纵向；5. 建设文化强国，树立文化自信,read-image-scoring-confirmed+reference-answer,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:60; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026西城期末.md:91-108,参考答案写纪录片立足时代发展与社会变迁，记录人民日常实践，挖掘中华优秀传统文化精神内核与当代价值，讲好中国故事并创新表达形式。,人民中心创作导向；立足时代；优秀传统文化精华；国际传播；文化自信,旧复核表确认该题细则为A类，知识运用准确4个角度各1分、结合材料1分；当前bundle只提供参考答案文本，不能把参考答案冒充细则，故以旧读图细则为主证据。,可落为：文艺创作立足社会实践和时代问题，坚持人民中心，挖掘优秀传统文化当代价值，讲好中国故事并创新表达，筑牢文化自信。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S051,2026东城期末,Q1,choice,5. 建设文化强国，树立文化自信；6. 民族精神,paper-question+answer-key+choice-explanation,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026东城期末.md:616-627; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026东城期末.md:127-130; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026东城期末.md:868-869,党和国家完善纪念庆典、授勋颁奖等典礼制度。,凝聚精神力量；弘扬民族精神；建设中华民族现代文明,典礼制度是具体制度安排，正确项落在政治品格、精神气质和凝聚复兴力量；不能把它说成根本途径或以增强国际话语权为旨归。,典礼制度能够凝聚强国建设和民族复兴的精神力量，服务文化自信和民族精神培育。,D,①把影响误作目的；②把具体制度夸大为建设中华民族现代文明的根本途径。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S051,2026东城期末,Q2,choice,2. 作用；5. 建设文化强国，树立文化自信,paper-question+answer-key+choice-explanation,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026东城期末.md:628-634; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026东城期末.md:194-198; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026东城期末.md:868-869,小而美的城市书房满足市民阅读、展览、交流等文化生活。,公共文化服务；人民文化需求；书香社会,城市书房是公共文化服务和城市文化设施建设的体现，满足人民日益增长的美好文化需要；阅读是获取知识的途径而非来源，传统文化生命力不依赖城市书房。,公共文化服务要适应社会主要矛盾变化，更好满足人民文化需求，完善城市文化设施。,C,①混淆知识来源与获取途径；④夸大城市书房作用，传统文化生命力在于创造性转化、创新性发展。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S051,2026东城期末,Q16,subjective,1. 特点；2. 作用；6. 民族精神,evaluation-ppt-scoring+B-level,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026东城期末.md:152-176,主观题细则列文化角度：中华优秀传统文化、民族精神、文化作用；示例写白的内涵是博大精深的文化符号，能丰富精神世界、增强精神力量，弘扬民族精神。,中华优秀传统文化；博大精深；文化功能；民族精神,评标要求哲学与文化兼顾，文化链不能被矛盾、价值观等哲学链吞掉；留白/清白/白的图像材料触发文化符号、文化功能和民族精神。,可落为：白作为文化符号承载中华优秀传统文化和共同价值追求，体现博大精深，发挥丰富精神世界、增强精神力量、弘扬民族精神的作用。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S052,2026朝阳期中,Q7,choice,2. 作用；4. 纵向,paper-question+teacher-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:399-410; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:580-585,前门商圈以老字号+国潮为特色，国粹体验、茉莉花茶文化推广、中轴线科技体验馆带来文化消费体验。,文化产业；科技赋能；文化价值与经济价值统一,材料的国潮、文化推广和科技体验指向文化资源活化与文旅消费，正确项应抓住具体实际和科技赋能文化产业。,文化产业发展要从城市具体实际出发，挖掘文化内涵，依托科技赋能，实现文化价值与经济价值统一。,D,①说能有效破解城市无序扩张过度；②把实践表述为客观与主观、理论与实践统一，方向错误。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S052,2026朝阳期中,Q8,choice,2. 作用；6. 民族精神,paper-question+teacher-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:411-417; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:580-585,科学家故事在青少年心中种下崇尚科学的种子，让科学家精神成为深刻记忆。,科学家精神；价值引领；精神力量,讲好科学家故事属于精神文化传播和价值引导，重在弘扬科学家精神、激励青少年胸怀祖国服务人民，不是直接证明决定因素。,讲好科学家故事能够弘扬科学家精神，引导青少年把个人理想融入国家和民族事业。,D,①把讲故事直接说成推动科技创新和提供经济支撑，链条过度；③把公民科学文化素养说成决定性因素，绝对化。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S052,2026朝阳期中,Q9,choice,5. 建设文化强国，树立文化自信,paper-question+teacher-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:418-424; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:580-585,民族工作既需要高质量发展实现共同富裕，也需要精神力量，增强文化认同，构筑中华民族共有精神家园。,文化认同；中华民族共同体意识,题干明示文化认同和共有精神家园，正确项落在各民族文化相通和经济相依；不能把物质基础、根本动力错置。,增强文化认同、构筑共有精神家园，是铸牢中华民族共同体意识的重要精神支撑。,C,①把血脉相融说成根本动力；④把情感相亲说成物质基础，概念错置。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S052,2026朝阳期中,Q10,choice,4. 纵向；3. 横向,paper-question+teacher-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:425-429; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:580-585,故宫特展通过数字化技术呈现不同文明在建筑、艺术与礼制领域的对话，让沉睡的文物活起来。,文化发展；时代性与历史性统一；文明交流,文物活化不是原汁原味保存，也不是数字媒介替代实体展览；正确链是运用时代技术激活历史文化资源。,文化发展要坚持历史传承与时代创新统一，让文物在新技术和新场景中活起来。,C,A把数字化技术绝对化为取决因素；B固守原汁原味；D把数字媒介说成替代实体展览。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S052,2026朝阳期中,Q19,subjective,2. 作用；4. 纵向；6. 民族精神,marking-rules+A-level,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:245-264; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:527-545; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:68,特刊素材围绕爱国基因、全民族抗战和习近平总书记对伟大抗战精神的阐释。,抗战精神；民族精神；优秀文化作用；双创,细则按是什么、为什么、如何弘扬分层，明确抗战精神是民族精神/爱国主义/革命文化，弘扬理由可写民族精神作用、优秀文化对人和社会，做法可写继承弘扬发展创新。,可落为：伟大抗战精神是以爱国主义为核心的民族精神的生动体现；新时代要继承、弘扬并创新表达，使其成为砥砺前行的精神力量。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S052,2026朝阳期中,Q21(1),subjective,2. 作用；4. 纵向；5. 建设文化强国，树立文化自信；6. 民族精神,marking-rules+A-level,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:284-298; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期中.md:556-561; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:69,人文经济学强调文化、人文与经济有机统一；细则中文化传承与创新角度4分：传承与发展2分，对人1分，文化自信1分。,文化传承与创新；优秀文化对人；文化自信；民族精神,经济与文化双模块题中，文化链要说明经济发展为文化传承创新提供条件，文化消费使人感受文化魅力、丰富精神世界、增强精神力量，并形成文化认同。,可落为：人文经济学研究促进优秀文化传承与创新，丰富精神世界、增强精神力量，增强文化自信，并为经济发展提供精神动力。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S053,2026朝阳期末,Q16,subjective,1. 特点；2. 作用；4. 纵向；5. 建设文化强国，树立文化自信,read-image-scoring-confirmed+A-level,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:49; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期末.md:14-21,旧复核表确认2026朝阳期末第16题细则：是什么1分，为什么2分，怎么做4分，整体逻辑1分；触发点为传统戏曲传承创新统一、精神需求、文化自信、立足时代、双创。,传统戏曲；中华文化源远流长博大精深；精神需求；文化自信；创造性转化创新性发展,当前bundle无可靠文本层，主证据来自旧读图复核；文化链来自评分细则，不从OCR不清处新增高风险词。,可落为：传统戏曲焕发生命力，是中华优秀传统文化传承与创新的统一；要立足时代、回应人民精神需求，推动传统文化与现代元素融合，实现创造性转化和创新性发展。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S053,2026朝阳期末,Q1-Q15,choice,客观文化选择题,rendered-paper-no-reliable-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期末.md:7-8; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026朝阳期末.md:25-30,试卷和细则均为rendered-ocr-needed，当前bundle未提供选择题答案表。,,选择题必须有题干和可靠答案键；本套本地bundle未见第1-15题可靠答案键，不能补正确项链或错肢。,,,,BLOCKED,缺可靠答案键；只能确认扫描/渲染路径，不能从OCR不清或无答案表材料虚构选择题文化链。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S054,2026丰台期末,Q16,subjective,1. 特点；2. 作用,evaluation-report+B-level,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026丰台期末.md:24-58; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:51,试卷分析要求哲学与文化两个模块，文化角度写留白是中华优秀传统文化的美学智慧与审美特质，彰显中华文化独特魅力与精神价值，体现博大精深，丰富精神世界。,留白审美智慧；中华文化博大精深；优秀文化丰富精神世界,该题为等级题，文化角度只作为哲学与文化兼顾中的文化链；不能把参考答案写成逐点细则。,可落为：留白承载中华优秀传统文化的审美智慧，体现中华文化博大精深，能够丰富人的精神世界、彰显中华文化独特魅力。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S054,2026丰台期末,Q1-Q15,choice,客观文化选择题,paper-rendered-no-reliable-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026丰台期末.md:7-8,当前bundle中细则可读，但试卷为rendered-ocr-needed，未见选择题答案表。,,选择题必须同时具备题干和答案键；本套缺可靠答案键，不补文化选择题正确项或错肢。,,,,BLOCKED,缺可靠答案键；不从试卷分析或主观评标材料反推客观题答案。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S055,2026石景山期末,Q18(1),subjective,0. 载体；4. 纵向,answer-and-scoring-reference+B-level,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026石景山期末.md:20-45; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026石景山期末.md:57-61; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:56,答案及评分参考列第18(1)可从联系、发展、矛盾、中华优秀传统文化传承等角度回答；旧清单注明非遗漫游攻略把村落、主题和游客体验统一于非遗文化整体。,非遗漫游；文化载体；中华优秀传统文化传承,本套只有答案及评分参考，不能写成详细评标细则；可登记为B类等级支持链，落在非遗文化资源活化和传承。,可落为：非遗漫游把非遗主题、典型村落和游客体验组织成文化载体，推动中华优秀传统文化在当代生活中传承。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S055,2026石景山期末,Q1-Q2,choice,6. 民族精神,answer-key-only-no-full-question-stem,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026石景山期末.md:20-27; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_2024-2026题源穷尽清单.md:81,旧清单提示第1题抗战精神、第2题抗战主题展；当前bundle只含答案及评分参考，未提供第1-2题完整题干。,抗战精神；民族精神,选择题入文化框架必须有题干和可靠答案键；当前只有答案键和旧清单线索，不能写完整正确项链或错肢。,,1=C; 2=A,,BLOCKED,缺第1-2题完整题干；不得把旧清单线索或答案表扩写成选择题错肢分析。,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S056,2026通州期末,Q6,choice,3. 横向,paper-question+teacher-answer-key,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026通州期末.md:382-393; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026通州期末.md:573-576,昆曲与莎士比亚戏剧跨越时空对话，牡丹亭与哈姆雷特同台，成为东西方文明互鉴的雅集。,文化交流互鉴；文化发展动力,汤莎同台的关键词是东西方文明互鉴，正确项落在不同文明交流互鉴为文化发展提供动力；不能写成引进外来文化或融入全球价值体系。,不同文明交流互鉴能够为文化发展提供动力，促进文化在互学互鉴中发展。,A,B把借鉴西方成果直接指向传统文化双创，材料不够；C价值体系表述错误；D强调载体和认同但不如A准确对应启示。,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S056,2026通州期末,Q16,subjective,2. 作用；4. 纵向；6. 民族精神,lecture-scoring+B-level,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026通州期末.md:468-486; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026通州期末.md:268-280; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026通州期末.md:573-581; C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\prior_必修四文化_细则文化题逐题复核表.md:57,都江堰体现因地制宜、顺势而为、天人合一传统理念，成为生态文明教育、爱国主义教育和中华优秀传统文化教育课堂；当代通过智水、科技赋能文物保护和情景剧互动体验持续升级。,中华优秀传统文化传承；民族精神；创造性转化创新性发展；文化功能,讲评细则明确文化角度包括传统理念的传承、民族精神、双创和文化功能；材料从古代水利实践延伸到当代科技保护和文化表达创新。,可落为：都江堰承载天人合一等传统理念，体现中华优秀传统文化传承和民族精神；当代通过科技赋能、文化表达创新，实现创造性转化创新性发展，发挥教化育人和推动发展的文化功能。,,,PASS,,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\hume_2026_late_culture_entries.csv
S016,2025海淀一模,subjective_boundary,module_boundary,N/A,细则模块边界,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区一模__2025海淀一模.md:529,参考答案后第16题只列可从矛盾分析法、实践与认识的关系、价值观等角度作答,无文化主观给分口径,主观题不进入文化主观链,本套主观题不写文化答案落点,,,MODULE_BOUNDARY,未见细则/评标/阅卷/讲评中的文化主观给分点,C:\bp_sync_visible\reports\culture_all_suites_rerun_2026-04-29\worker_outputs\linnaeus_2025_yimo_culture_entries.csv
