source_id,year,district_or_exam,paper_type,file_role,path,conversion_status,legal_hit_count,prompt_hit_count,sample
SRC_b1957e7e09_2026丰台区二模主观题阅卷细则_1,2026,丰台,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/细则/2026丰台区二模主观题阅卷细则(1).pptx,converted,20,5,177:  该案的成功调解坚持了法治与德治相结合的原则。（1分）该案以法理定分止争，依据《民法典》，确定李某应承担无过错侵权责任，依法维护张某的合法权益。（3分） || 178:  同时，引入《生态环境法典》的核心原则和立法理念，将矛盾化解与生态修复同步推进，彰显法律的刚性；充分考虑双方当事人的实际情况，以“分期赔偿+生态修复”的方案促成当事人互谅互让，传递司法的温暖力量，有利于弘扬社会主义核心价值观。（3+1分） || 180:        ——依据《民法典》和引入《生态环境法典》） || 190:法治（法律刚性） | 4 分 | 依据《民法典》定分止争（1分）： || 191:说明饲养动物侵权适用无过错责任原则（1分）
SRC_14707229fb_2026北京丰台高三二模政治_教师版,2026,丰台、北京,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026丰台二模/试卷/2026北京丰台高三二模政治（教师版）.pdf,converted,27,1,"120:协商无果$ 鲁某诉至法院$ 要求客栈退还全部房费% 最终$ 法院结合客栈实际损失& 合 || 123:!鲁某与客栈订立的合同成立$ 鲁某因未购得车票退订客房属于法定免责事由 || 124:""客栈 (超时不退) 的条款不合理地免除自身责任$ 侵犯了消费者的合法权益 || 125:#法院的判决兼顾法理与实际因素$ 有助于维护良好的市场交易秩序 || 126:$若鲁某对法院的判决不服$ 可在""% 日内向上一级法院申请再审"
SRC_ebbcd030de_26房山评标_2,2026,房山,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026房山二模/细则/26房山评标(2).docx,converted,15,4,21:完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创 || 27:♣2分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价值观 || 30:风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯该公司的名誉权。应履行审核义务，依法经营 || 31:风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露。应完善保密措施，与平台签订保密合同 || 32:风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。应履行审核义务
SRC_22c80834d2_26房山评标,2026,房山,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026房山二模/细则/26房山评标.docx,converted,15,4,21:完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创 || 27:♣2分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价值观 || 30:风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯该公司的名誉权。应履行审核义务，依法经营 || 31:风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露。应完善保密措施，与平台签订保密合同 || 32:风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。应履行审核义务
SRC_bfb8f196e7_2026北京房山高三二模政治_教师版,2026,房山、北京,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026房山二模/试卷/2026北京房山高三二模政治（教师版）.pdf,converted,12,4,43:法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔 || 44:接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体 || 51:♣2分 创新诉讼调解/构建多元主体参与的涉外海事纠纷化解模式——以和为贵/弘扬社会主义核心价 || 55:风险 1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯 || 58:订保密合同
SRC_e2f89cd231_202605朝阳高三政治二模阅卷细则_1,2026,朝阳,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026朝阳二模/细则/202605朝阳高三政治二模阅卷细则(1).docx,converted,35,3,7:结合材料，运用《法律与生活》知识，将以上回答补充完整。从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。 || 8:【设问要素】结合材料，《法律与生活》，补充完整。任选其一，谈谈如何，保护权利，8分 || 13:相邻的不动产/相邻/相邻关系——1分 || 15:●民法典依据——共2分 || 16:民法典（1分）明确规定并保护上述人格权益（1分）。
SRC_4590a5ea6a_2026北京朝阳高三二模政治_教师版,2026,朝阳、北京,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026朝阳二模/试卷/2026北京朝阳高三二模政治（教师版）.docx,converted,60,7,59:10．对婚姻幸福和美满家庭的追求是社会稳定的重要支撑，是社会主义核心价值观的体现。下列说法正确的是 || 60:11．刘某在科技公司负责传统人工地图数据采集业务。该公司为应对技术发展决定进行业务转型，将采集业务转向由AI技术主导的数据采集。公司以“劳动合同订立时所依据的客观情况发生重大变化”为由，解除与刘某的劳动合同。刘某认为公司的解除合同行为违法， || 61:A．技术革新带来的岗位调整属于不可抗力，解除合同不违法 || 62:B．刘某有权提起行政诉讼，请求法院判令公司承担违约责任 || 63:C．仲裁委员会一经作出公司违法的裁决，就会发生强制执行力
SRC_829ff10080_2026北京海淀高三二模政治_教师版,2026,海淀、北京,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026海淀二模/试卷/2026北京海淀高三二模政治（教师版）.docx,converted,59,4,35:②如果甲公司参加了新品首发活动，那么甲公司一定拥有相关产品的自主知识产权 || 36:③参展企业乙公司没能获批参加新品首发活动，可断定乙公司缺少相关产品的自主知识产权 || 59:①胡师傅提出增加运费的要求属于变更合同的意思表示，李女士有权拒绝 || 61:③李女士有权向法院提起民事诉讼，请求判令胡师傅承担继续履行的违约责任 || 62:④双方可向仲裁委员会申请仲裁，对仲裁裁决不服的一方可再向人民法院起诉
SRC_af7cc47eab_石景山区高三政治第二次模拟考试答案评分细则_1,2026,石景山,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/细则/石景山区高三政治第二次模拟考试答案评分细则(1).doc,converted,3,2,52:依据民法典，自然人享有生命权、身体权、健康权等人格权以及财产权，本次修订通过明确处罚标准，强化了对未成年人校园欺凌违法行为的惩罚，/为保护学生合法权益提供了更有力的法律支持，/有利于营造尊法学法守法用法的良好氛围、切实维护校园和谐稳定。（4
SRC_ee19d27f24_2026北京石景山高三二模政治_教师版,2026,石景山、北京,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026石景山二模/试卷/2026北京石景山高三二模政治（教师版）.docx,converted,32,3,38:7．“某某0”酱油因商标中“0”被放大宣传，易误导消费者认为是零添加产品；“某某100%”将百分比作为商标突出使用，易让公众误认产品纯度……针对此类现象，国家卫健委、国家市场监管总局公布 59 项食品安全国家标准及修改单，明确新版预包装食品 || 40:B．符合同一律，避免误导消费者 || 43:8．近年来，某社区居委会注重发掘小区居民中有空闲时间的“闲人”、有专业特长的能人、有资源链接的强人、热心公益的好人等力量，组建了一支志愿服务队，定期开展治安巡逻、公益课堂、矛盾调解等志愿服务活动，不断建强社区治理和服务队伍，同时带动更多居民 || 57:B．在诉讼过程中，双方可以在人民法院的主持下达成调解协议 || 58:C．何某等三人发布“嫌疑犯魏某”的言论，侵犯了魏某的隐私权
SRC_ccb1c36568_西城二模评标,2026,西城,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/细则/西城二模评标.pdf,ocr,8,3,84:依据《民法典》规定，民事主体包括自然人、法人和非法人组织，人工智能不具 || 85:有民事主体资格，不能独立作出意思表示，不产生法律效力。（1+1，2分）被 || 87:举证实际损害及损害与Al内容的因果关系，不满足侵权构成要件，侵权不成立。 || 90:◎人工智能不具有民事主体资格，不能独立作出意思表示，不产生法律效力。 || 92:•如正确写出侵权构成要件，1分，总分不超过本题满分
SRC_c5ed8aa7ef_2026北京西城高三二模政治_教师版,2026,西城、北京,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026西城二模/试卷/2026北京西城高三二模政治（教师版）.docx,converted,26,3,69:④居委会应积极履行调解职能，搭建沟通渠道，及时化解矛盾 || 71:10．某装修公司因资金链断裂，拖欠207名工人工资共计332万余元，工人拨打12345热线反映诉求。当地检察院联合人社部等部门开展诉调对接，调解员、法官、监察员把办公地点搬到工地，快速核实，4天内全部达成调解协议。下列说法正确的是 || 72:A．监察员、调解员、法官在工地现场办公，应视同为诉讼程序中的法庭调查 || 73:B．当事人签订的调解协议具有终局性，若当事人不履行，不可向法院提起诉讼 || 74:C．“诉调对接”时间短、成本低，有利于劳动关系纠纷的解决
SRC_57615a8445_26顺义二模评标,2026,顺义,二模,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/细则/26顺义二模评标.doc,converted,13,1,27:②继承传统，推陈出新。扎根中华优秀传统文化土壤，挖掘传统民俗、技艺和价值观的时代内涵，将非遗传承、家国情怀融入文艺创作，推动新大众文艺在形式、内容上不断创新，打破传统传播边界，融合新形式、挖掘新内涵，实现中华优秀传统文化的创造性转化、创新性 || 45:⑤继承传统，推陈出新。扎根中华优秀传统文化土壤，挖掘传统民俗、技艺和价值观的时代内涵，将非遗传承、家国情怀融入文艺创作，推动新大众文艺在形式、内容上不断创新，打破传统传播边界，融合新形式、挖掘新内涵，实现中华优秀传统文化的创造性转化、创新性 || 47:“枫桥经验”的发展历程中“变”的是方式与手段。从治理主体看，从单一到多元，共建共治共享：过去主要依靠干部、治保员；现在发展为党委领导、政府负责、社会协同、公众参与的多元共治格局。从治理方式看，从人治到法治与德治结合：过去侧重行政命令、道德劝 || 53:（2）（8分）该开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。 || 55:选必2《法律与生活》角度：民法典明确规定保护用户人身权益和财产权益。任何组织或者个人不得侵害他人的财产权、隐私权，处理个人信息应遵循合法、正当、必要原则，当用户人格权益和财产权益受到侵害时，权利人可通过协商、调解、仲裁、诉讼等途径维护自身权
SRC_d421a3c089_26顺义二模_1,2026,顺义,二模,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区二模/2026顺义二模/试卷/26顺义二模(1).pdf,ocr,21,0,63:今 小吕通过转让自己的发明专利，获得一笔可观的收入。 || 148:① 甲某作为消费者有批评监督权，但权利的行使不能超过正当的界限 || 149:② 甲某的行为属于利用了消费者与企业之间信息不对称而进行的商业诋毁 || 150:③ 出于便捷经济的角度考量，A企业可单方将纠纷提交仲裁机构进行商事仲裁 || 151:④B公司虽享受了流量带来的红利，但主观上不具有过错，不构成侵权
SRC_88c6e8f353_细则,2026,东城,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/细则/细则.pptx,converted,126,4,148:专利权“公开换保护”，不存在不为公众知晓的专利。乙公司未侵犯甲公司的专利权。至于是否侵犯其商业秘密，需要看“破译”手段是否合法。 || 150:动产所有权已转移，张某作为所有权人有权拒绝返还作品 || 151:侵犯著作权，应当承担侵权责任 || 155:      合理分配权利和义务是公平原则的要求，而非平等原则；该案中，双方设立了权利质权，完成交付则担保物权设立，无需登记因此张某有优先受偿权，A选项错误。 || 156:      专利权“公开换保护”，被授予专利权意味着专利技术信息被公开，因此不存在不被公众知悉的专利，乙公司并未侵犯甲公司的专利权。至于是否侵犯商业秘密，需要明确“破译”的手段，B选项错误。
SRC_9aba5c7460_试卷,2026,东城,期末,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026东城期末/试卷/试卷.pdf,converted,22,2,87:A 某，设立担保物权，但未办理登记。借款到期，李某无力消 和张某之间的权利和义务，张某无 || 89:B 甲公司“门禁系统的电路解码装置”含有不被公众知晓的技 乙公司侵犯了甲公司的专利权 || 96:软件公司侵犯了消费者知情权，违 || 103:侵权责任 || 106:11. 小王入职时，上司口头承诺“灵活工作制”，但未签劳动合同。后公司推行打卡制度，小王数次忘记打
SRC_45c50fff44_细则,2026,丰台,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/细则/细则.pdf,converted,8,3,167:法律与生活 || 178:市场主体（部分影院的法定义务+未成年人的合法权益） 纠正了部分影院的侵权违法行为，引 || 180:替：可替换为打击影院违法行为、打击影院侵权行为，督促 定的义务，保障了未成年人的合法权 || 221:四个子女要求继承遗产，与该居委会产生争议。该居委会遂将曹某的四个子女等人 || 222:诉至法院，请求判令：（1）确认某居委会与曹某签订的协议有效；（2）曹某名下
SRC_371641aaa3_试卷,2026,丰台,期末,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026丰台期末/试卷/试卷.pdf,ocr,10,1,124:由，向人民法碗提起诉讼。案件受理后，承办法官积极与双方当事人沟通，厘清 || 125:“法理账”、讲明“情理账”，最终促成双方达成“当场兑现＋分期给付”的调解 || 130:A.M公司收到的欠条是证明其财产所有权的有力证据 || 131:B.余某逾期未按照约定支付货款，应承担赔偿损失的侵权责任 || 132:C. 人民调解达成的协议一经双方当事人签字即具有强制执行办
SRC_763b7470b9_细则,2026,朝阳,期中,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/细则.docx,converted,1,0,79:文化（以下答出任意一点均可得2分）：双创（继承、弘扬、发展、创新）
SRC_1babd6c525_细则,2026,朝阳,期中,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/细则/补充材料/细则.docx,converted,1,0,79:文化（以下答出任意一点均可得2分）：双创（继承、弘扬、发展、创新）
SRC_cdafdcaa01_试卷,2026,朝阳,期中,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期中/试卷/试卷.pdf,converted,2,0,181:某校校刊拟出一期以“继承和弘扬伟大抗战精神”为主题的特刊，某学习小组搜集了以下素材。 || 195:折不挠、坚忍不拔的必胜信念。”在新时代继承和弘扬伟大抗战精神，要从中华民族精神的发展和全民族
SRC_e80d35a6d9_细则,2026,朝阳,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/细则/细则.pdf,ocr,40,3,43:18 （1）结合上述案例，运用《法律与生活》知识，说明法院判决的依据（7分） || 44:整体作答思路：合同订立-合同有效-合同履行-合同违约-违约责任承担方式-法院判决意义 || 50:1.合同依法成立（1分）：主播称手串为小叶紫檀并作出“假一賠十”的承诺，属于要约，内容明确具体且具 || 51:有订立合同的意思表示：侯某观看直播后购买手串并支付价款，属于承诺，承诺生效后，双方的买卖合同 || 53:2.合同合法生效（1分）：张某与侯某均具有相应的民事行为能力，订立合同的意思表示真实，合同内容不
SRC_0056d930a7_试卷,2026,朝阳,期末,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026朝阳期末/试卷/试卷.pdf,ocr,25,2,118:起诉讼，法院依法判决物业公司限期公示相关内容。下列说法合理的是 || 119:①小区共用设施设备归全体业主共有，属子用益物权 || 120:②诉讼作为物权纠纷的解决途径，具有公权性和强制性 || 129:认为孙某的行为侵害了原告权益并诉至法院，法院判决被告孙某赔偿原告经济损失。下 || 131:A.虚拟数字人甲作为独创性智力成果构成美术作品，受商标法保护
SRC_b1aeb67d26_期中讲评20251106,2026,海淀,期中,lecture_or_explanation,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/其他材料/期中讲评20251106.pdf,ocr,16,6,70:2. 2025年8月，最高人民法院发布《关于贯彻落实〈中华人民共和国民营经济促进法〉的指导 || 73:•依法规制垄断和不正当竞争行为 || 78:B. 依法规制垄断和不正当竞争行一完善现代企业产权结构一助推全国统一大市场建设 || 733:公益诉讼诉前程序，就爱 || 1072:检察公益诉讼典型案例。以下是其中的一则案例.
SRC_647418e573_试卷,2026,海淀,期中,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期中/试卷/试卷.docx,converted,8,2,13:2.2025年8月，最高人民法院发布《关于贯彻落实（中华人民共和国民营经济促进法）的指导意见》、提出了司法保障民营经济发展壮大的具体举措。以下是其中部分内容。 || 16:B.依法规制垄断和不正当竞争行为→完善现代企业产权结构→助推全国统一大市场建设 || 35:④打破技术壁垒，完善知识产权保护制度 || 113:用好红色资源，赓续红色血脉。2025年9月，最高人民检察院发布“铭记抗战历史，传承抗战精神”检察公益诉讼典型案例。以下是其中的一则案例。 || 117:神池县人民检察院提起行政公益诉讼并向县文旅局、文物所在地镇政府制发行政公益诉讼检察建议，督促相关单位依法履行文物保护职责。人民检察院协调镇政府与住户协商，在妥善保障住户权益的前提下，通过置换补贴方式依法取得房屋所有权。之后，县文旅局依法设立
SRC_93d2077755_细则,2026,海淀,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/细则/细则.pdf,converted,21,5,27:18.（1）该合同条款⽆效。该合同条款是住房租赁企业为了重复使⽤⽽预先拟定，并在订⽴ || 28:合同时未与对⽅协商的条款，属于格式条款。⺠法典规定采⽤格式条款订⽴合同的，提供格 || 29:式条款的⼀⽅应当遵循公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， || 30:承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ || 32:18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同
SRC_51b7508a04_试卷,2026,海淀,期末,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026海淀期末/试卷/试卷.pdf,converted,23,5,43:(1) 该合同条款无效。该合同条款是住房租赁企业为了重复使用而预先拟定，并在订立合同时 || 44:未与对方协商的条款，属于格式条款。民法典规定，采用格式条款订立合同的，提供格式条款 || 45:的一方应当遵循公平原则确定当事人之间的权利和义务。该合同条款约定合同期满后，承租方 || 46:不得与产权人私下建立合同关系，限制了承租方自由订立合同的权利，应被认定为无效。(6分) || 47:(2)上述规定为住房租赁市场设立了清晰、规范的行为指引，由相关政府部门提供合同示范文本，
SRC_0eccc84583_细则,2026,西城,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/细则.pdf,ocr,10,3,101:依据反不正当竞争法规定，禁止经营者实施不正当竞争行为。B 公司利用技术手段破 || 103:当竞争，应当承担赔偿损失、消除影响等侵权责任。同时，B公司的行为规避未成年 || 104:人保护法定义务，剥夺用户相关知情权与选择权，损害消费者及社会公共利益，违反 || 109:引导民事主体增强法治观念，践行社会责任，发挥网络对未成年人的正向引导。 || 112:反不正当竞争法（1分），未成年人保护法（1分，变通：民法基本原则的诚信或公平
SRC_060b7ec32f_西城高三期末评标,2026,西城,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/补充材料/西城高三期末评标.pptx,converted,2,0,"35:加强政府的经济职能：市场监管、公共服务等，维护市场秩序,反对不正当竞争，惩治侵害消费者权益行为"
SRC_751bc9aaa0_高三思想政治参考答案,2026,西城,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/细则/补充材料/高三思想政治参考答案.pdf,converted,8,2,34:17．法院判决B公司构成不正当竞争并赔偿损失是正确的，因为B公司的行为违反了《中华 || 35:人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 || 36:了 T公司的合法权益和市场竞争秩序，同时危害了未成年人保护机制，应承担相应侵权 || 37:责任。法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 || 42:②检察机关依法履行法律监督职责，通过公益诉讼推动行政机关依法履职，针对整改不
SRC_23d3adf6f1_2026北京西城高三上期末政治教师版,2026,西城、北京,期末,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026西城期末/试卷/2026北京西城高三上期末政治教师版.pdf,converted,8,2,34:17．法院判决B公司构成不正当竞争并赔偿损失是正确的，因为B公司的行为违反了《中华 || 35:人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 || 36:了 T公司的合法权益和市场竞争秩序，同时危害了未成年人保护机制，应承担相应侵权 || 37:责任。法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 || 42:②检察机关依法履行法律监督职责，通过公益诉讼推动行政机关依法履职，针对整改不
SRC_35ef942428_细则,2026,通州,期末,rubric_or_marking,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/细则/细则.pptx,converted,16,10,37:辩证否定观：守正创新是对传统治水智慧的继承与发展，既保留了“因势利导”的核心智慧， || 89:某小区3号楼2单元全体业主一致签字同意增设电梯，并于小区主要出入口张贴意见征集单、公示、承诺及图纸等相关材料，公示期间未收到异议。随后，该项目取得了主管部门的审批手续并正式开工。居住于相邻楼的业主范某认为，电梯安装位置影响其采光，侵犯其合法 || 92:《中华人民共和国民法典》（节选） || 96:（1）结合材料，运用《法律与生活》知识，分析判决结果并说明理由。（8分） || 97:（1）法院判决以事实为根据，以法律为准绳。老旧小区加装电梯属民生工程，已获法定比例业主同意，程序合法。
SRC_b66cc2d358_试卷,2026,通州,期末,question_paper,/Users/wanglifei/Desktop/2026模拟题/2026各区期末和期中/2026通州期末/试卷/试卷.pdf,converted,18,7,107:12. 刘某生前立有遗嘱，指定名下房产由其子继承。此后，刘某因年老体弱，又与保姆签订《遗赠扶养协 || 110:①遗赠扶养协议为双务合同，效力优先于遗嘱 || 111:②保姆已履行扶养义务，有权主张房产所有权 || 117:院，要求停止侵权并赔偿经济损失。对此说法正确的是（ ） || 118:A. 因张某未满18周岁，其创作的照片不属于著作权法保护的作品
