source_id,year,district_or_exam,paper_type,question_no,legal_hit_count,prompt_hit_count,path,text_path,block
SRC_1c0a8eb1f6_高三二模_政治试题_以PDF为准_1,2024,海淀,二模,18,0,1,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_1c0a8eb1f6_高三二模_政治试题_以PDF为准_1.txt,"18．（16分）民主是人类文明发展进步的重要标志，是全人类共同价值。
材料一  在“民主：全人类共同价值”国际论坛上，来自多个国家、地区和国际组织的200余名嘉宾，围绕“民主与治理现代化”“人工智能与民主的未来”“多极化世界中的民主与全球治理”等议题，共论民主互鉴之道。
（1）任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选议题写一篇时政述评。（8分）
要求：观点明确；知识运用准确、贴切；论述合乎逻辑，条理清晰。
材料二  人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华民族伟大复兴提供有力保障。
北京，人民大会堂。我国首位盲人全国人大代表戴着墨镜，指尖轻触纸面，仔细审议盲文版政府工作报告。今年，这位盲人全国人大代表在盲文电脑上敲出关乎数千万中国残疾人养老的建议，在全国两会上提交。
福建，五夫古镇“民情茶话室”。延续古老的摆茶议事传统，当地人大代表与老百姓喝茶聊事……“有烟火气的民主”让人民的诉求有地方说，说了有人听，听了有反馈。
湖南，攸县山村。一棵年逾1500岁的古树焕发生机。全国政协委员在山村调研“跑出来”的建议，推动湖南23万余株古树名木有了法规“保护伞”。
大到国家立法，小到邻里间的“鸡毛蒜皮”，世界五分之一人口正开展独特的民主实践。人大代表的“指尖”、政协委员的“脚下”，连着中国人的“心头”。中国人用自己的办法解决自己的问题，开启人类政治文明的新境界。
（2）结合材料，运用《政治与法治》知识，谈谈对中国民主独特实践的理解。（8分）"
SRC_a83c70cbad_试卷,2024,海淀,二模,18,0,1,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_a83c70cbad_试卷.txt,"18．（16分）民主是人类文明发展进步的重要标志，是全人类共同价值。
材料一 在“民主：全人类共同价值”国际论坛上，来自多个国家、地区和国际组织的200
余名嘉宾，围绕“民主与治理现代化”“人工智能与民主的未来”“多极化世界中的民主与全球治
理”等议题，共论民主互鉴之道。
资料包
来自不同国家嘉宾的观点：
嘉宾1：进入21世纪后，全球南方国家纷纷崛起，这些国家在国际舞台上发挥着
越来越重要的作用。随着成员国数量的增加，金砖国家合作机制的整体力量增强，削弱
“单极主导地位”的力量随之增大。现在，二十国集团、上海合作组织等其他国际组织和
框架也发挥着越来越重要的作用。
嘉宾2：人工智能、大数据等技术在提供便利的同时，也使社会出现两极分化。然
而，目前并没有一个有效、民主的全球治理体系来应对这些挑战。如今全球各国经济和
政治力量已经发生很大改变，很多新兴国家和经济体对全球事务有相当大的影响力，但
在国际组织中的代表性却仍然不够。
嘉宾3：2024年为“全球南方”合作的丰收年，期待和各方共同点亮全球治理的
“南方时刻”。“全球治理体系中的广大南方国家不应停止前进的脚步，南方国家在区域和
全球治理中都要发出自己的声音”。
（1）任选一个议题，参考资料包中的内容，运用《当代国际政治与经济》知识，围绕所选的
4 4 4 4 4 4
议题写一篇时政述评。（8分）
要求：观点明确；知识运用准确；论述合乎逻辑，条理清晰。
材料二 人民民主更是中国共产党和中国人民的一贯追求，为以中国式现代化全面推进中华
民族伟大复兴提供有力保障。
 北京，人民大会堂。我国首位盲人全国人大代表戴着墨镜，指尖轻触纸面，仔细审议盲文
版政府工作报告。今年，这位盲人全国人大代表在盲文电脑上敲出关乎数千万中国残疾人
养老的建议，在全国两会上提交。
 福建，五夫古镇“民情茶话室”。延续古老的摆茶议事传统，当地人大代表与老百姓喝茶
聊事……“有烟火气的民主”让人民的诉求有地方说，说了有人听，听了有反馈。
 湖南，攸县山村。一棵年逾1500岁的古树焕发生机。全国政协委员在山村调研“跑出来”
的建议，推动湖南23万余株古树名木有了法规“保护伞”。
大到国家立法，小到邻里间的“鸡毛蒜皮”，世界五分之一人口正开展独特的民主实践。人
大代表的“指尖”、政协委员的“脚下”，连着中国人的“心头”。中国人用自己的办法解决自己
的问题，开启人类政治文明的新境界。
（2）结合材料，运用《政治与法治》知识，谈谈对中国民主独特实践的理解。（8分）
高三年级（思想政治） 第6页（共8页）"
SRC_1c0a8eb1f6_高三二模_政治试题_以PDF为准_1,2024,海淀,二模,19,5,3,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_1c0a8eb1f6_高三二模_政治试题_以PDF为准_1.txt,"19．（6分）遗赠扶养协议纠纷案宣判。
【案情简介】某社区居委会与曹某签订协议，约定由某居委会定时定员结对子照看关心曹某，每月给予曹某基本生活费，免费看病诊治，逢年过节给予曹某各类生活补助及慰问生活用品等，养老至寿终；曹某现有的动产和不动产在曹某寿终后，产权移交某居委会。此后，某居委会按照约定履行扶养义务。曹某去世后，曹某的四个子女要求继承遗产，与该居委会产生争议。该居委会遂将曹某的四个子女等人诉至法院，请求判令：（1）确认某居委会与曹某签订的协议有效；（2）曹某名下的房屋、股权、现金、存款归某居委会所有。
【裁判结果】法院认为，案涉协议符合法律有关遗赠扶养协议的规定，属于有效的遗赠扶养协议；原告某居委会对被扶养人曹某已尽到扶养义务，判决被继承人曹某安置所得的房屋以及其生前遗留的股权、现金、银行存款本息归某居委会所有。
结合材料，运用《法律与生活》知识，分析本案判决的社会价值。"
SRC_a83c70cbad_试卷,2024,海淀,二模,19,5,3,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_a83c70cbad_试卷.txt,"19．（6分）遗赠扶养协议纠纷案宣判。
【案情简介】某社区居委会与曹某签订协议，约定由某居委会定时定员结对子照看关心曹某，
每月给予曹某基本生活费，免费看病诊治，逢年过节给予曹某各类生活补助及慰问生活用品等，
养老至寿终；曹某现有的动产和不动产在曹某寿终后，产权移交某居委会。此后，某居委会按照
约定履行扶养义务。曹某去世后，曹某的四个子女要求继承遗产，与该居委会产生争议。该居委
会遂将曹某的四个子女等人诉至法院，请求判令：（1）确认某居委会与曹某签订的协议有效；（2）
曹某名下的房屋、股权、现金、存款归某居委会所有。
【裁判结果】法院认为，案涉协议符合法律有关遗赠扶养协议的规定，属于有效的遗赠扶养
协议；原告某居委会对被扶养人曹某已尽到扶养义务，判决被继承人曹某安置所得的房屋以及其
生前遗留的股权、现金、银行存款本息归某居委会所有。
结合材料，运用《法律与生活》知识，分析本案判决的社会价值。"
SRC_1c0a8eb1f6_高三二模_政治试题_以PDF为准_1,2024,海淀,二模,21,3,2,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_1c0a8eb1f6_高三二模_政治试题_以PDF为准_1.txt,"21．（8分）循“新”出发，向“新”而行。
习近平总书记强调：“我们的目标很宏伟，也很朴素，归根到底就是让老百姓过上更好的日子。孩子的抚养教育，年轻人的就业成才，老年人的就医养老，是家事也是国事，大家要共同努力，把这些事办好。”
2024年政府工作报告提出的“新”热词，“新”意满满，要求我们循“新”出发，向“新”而行。政府工作报告的部署以人民为中心，惠民生、暖民心，让现代化建设成果更多更公平惠及全体人民，更好激发全体人民的积极性主动性创造性，把强国建设、民族复兴伟业不断推向前进。
结合材料，综合运用所学，谈谈如何循“新”出发，实现“既宏伟又朴素”的目标。
民商事判决互认安排
第二十三条  审查认可和执行判决申请期间，当事人就同一争议提起诉讼的，不予受理；已经受理的，驳回起诉。
……
第二十六条  被请求方法院就认可和执行的申请作出裁定或者命令后，当事人不服的，在内地可以于裁定送达之日起十日内向上一级人民法院申请复议，在香港特别行政区可以依据其法律规定提出上诉。
时间 | 阶段 | 主要任务
2024年2-4月 | 调查准备 | 选聘培训调查员，研发部署调查软件等
2024年5月至年底 | 调查组织实施 | 开展现场调查，审核、汇总并发布调查主要数据
2024年底至2025年 | 调查资料开发应用 | 编辑出版调查资料，开展研究分析等
因素 | 内容
产业基础 | “长株潭”（长沙、株洲、湘潭）、郑州、合肥、南昌等都市圈深入推进城市间合作，以基础设施互联互通、公共服务共建共享为重点，不断形成区域竞争新优势。
绿色崛起 | 中部地区的“含绿量”在不断增加，鄱阳湖、洞庭湖总磷浓度较2018年下降均超过20%，长江干流、黄河干流水质均达到Ⅱ类及以上，生态系统功能及森林覆盖率不断提升。
城乡发展 | 近5年，中部地区城乡居民人均可支配收入由2.6万元增加到3.33万元，城乡收入差距进一步缩小，三甲医院数量约占全国五分之一……"
SRC_6fbd7d422e_试卷,2024,石景山,一模,17,10,4,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_6fbd7d422e_试卷.txt,"17．（8 分）
2023 年 12 月 28 日，北京市第三中级人民法院终审公开宣判北京甲环保公司与四川乙发电公司合同纠纷一案，该案系北京市首例碳排放权交易纠纷案件。
【基本案情】
2021 年12 月，乙公司就采购碳排放配额发布比选公告，甲公司向其进行报价，内容具体明确，并承诺：如未依约履行，乙公司可另行购买等量的碳排放配额；如有差价， 由甲公司补足。乙公司经过比选确认甲公司中标，并向其送达了中标通知。此后，甲公 司明确表示不再履行合同，在此情况下，乙公司另行与第三方公司签订合同，以高于甲 公司所报交易单价的价格购买了相应碳排放配额，由此产生差价，故乙公司诉至法院， 要求甲公司向其支付差价款 289 万余元及相应利息。
【法院判决】
一审法院经审理，认为甲乙两公司就涉案碳排放配额采购事项成立合同关系，且该合同合法有效。判决甲公司向乙公司支付碳排放配额采购差价款289 万余元及相应利息。一审后，甲公司不服判决，向北京三中院提起上诉。北京三中院经审理后作出终审判决： 驳回上诉，维持原判。
运用法律知识，结合案情，说明甲乙两公司合同成立的理由，并从民法基本原则角 度阐述该司法判决的意义。"
SRC_6fbd7d422e_试卷,2024,石景山,一模,18,8,2,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_6fbd7d422e_试卷.txt,"18．（13 分）
为弘扬新时代“枫桥经验”，助力社会矛盾纠纷在法治轨道上得到解决，石景山法 院在巩固深化党建法治共建机制的基础上，推出“一米法庭”项目。“一米法庭”中“一米”音同“益民”，取“有益人民”之意，一米之距，代表法院与群众距离贴近，传递 “一套桌椅、一米见方，努力化解纠纷”的工作理念。要从三个方面把“一米法庭”打 造为坚持和践行新时代“枫桥经验”的“枫”景线。
（1）结合材料，运用《政治与法治》知识，分析“一米法庭”项目如何使群众真正 获益。（7 分）
在街道、社区及行业特设组织中设立的“一米法庭”项目，通过数字化技术，线上与线下相结合，提供调解指导、诉讼服务、基层治理、普法宣传功能，是一站式多元解纷的最小支点。
2023 年7 月特大暴雨灾害发生后，涉灾纠纷频发。
“我们社区的业主李先生家因房屋漏雨，与物业公司起了矛盾。这次暴雨前气象部门早有预警，经调查发现物业公司并没有提前加强巡检，也没有采取措施加固房顶以及做好防水处理，理应赔偿。但物业认为这次雨太大，是天灾，可以免责。业主说我们调解达成的协议也不算数，准备到法院起诉，认为走诉讼程序才是最优选择。现在该怎么办呢？”社区刚担任人民调解员的老刘通过“一米法庭”求助法官，希望能够提供 专业指导，将矛盾化解在基层。
（2）假如你是法官，请结合材料，运用法治知识，为老刘提供专业指导。（6 分）"
SRC_359083f91c_试卷,2024,西城,一模,18,5,4,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_359083f91c_试卷.txt,"18．（8分）
【基本案情】郭某与刘某是夫妻关系，刘某于2022年去世。二人育有子女四人，现郭某年已九十，由小女儿照顾，郭某起诉要求另外三子支付赡养费，其中郭某每月有退休金五千余元，大儿子居住在外地，二儿子肢体残疾，三儿子表示郭某现有收入并不需要子女支付赡养费。
一审法院认为郭某尚不存在生活困难的情形，故对于郭某的请求未予支持。郭某提起上诉。二审法院审理期间，三个儿子前往郭某住处探望老人，老人表达希望儿子多来陪伴的想法。二审法院虽未支持老人要求抚养费的主张，但基于老人渴望子女陪伴的意愿，向郭某的三个儿子发出了《督促履行义务告知书》，要求其常回家看看，多与老人沟通交流，让老人感受到家人的温暖，安享晚年。
【模拟庭审】某班学生参考此案二审，组织了一场模拟庭审活动。
镜头一  学生甲：上诉人申请书记员小袁回避，因为                                                    。
镜头二  学生乙：“我是被上诉人郭某的三儿子的辩护人。《中华人民共和国民法典》第一千零六十七条规定，成年子女不履行赡养义务的，缺乏劳动能力或者生活困难的父母，有要求成年子女给付赡养费的权利。郭某现有收入并不需要子女支付赡养费……”
（1）在镜头一的横线上填写申请回避的适当理由。（1分）
（2）镜头二中有一处明显错误，将它找出来并改正。（1分）
（3）运用法治知识，谈谈对二审法院向郭某的三个儿子发出《督促履行义务告知书》的认识。（6分）"
SRC_f9754eb81c_试卷,2024,西城,二模,16,8,4,/Users/wanglifei/Desktop/2024模拟题/西城二模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_f9754eb81c_试卷.txt,"16．（8分）
市民甲在某食品科技有限公司开设的网店中购买了30盒“黄芪薏米饼干”，付款516元。签收后，甲发现这些饼干不符合食品安全标准，随后又在两个月内三次购买同样的饼干，总数达200盒。四次总计付款4176元。甲以产品中添加有黄芪粉，违反了有关规定为由，起诉请求经营者退还价款4176元，支付相当于价款十倍的赔偿金41760元。
审理法院认为，某食品科技有限公司违反我国关于食品安全的相关规定，属于生产经营不符合食品安全标准食品的行为，应依法承担责任。市民甲首单购买的30盒“黄芪薏米饼干”未超出合理生活消费需要，对其就该部分饼干提出的惩罚性赔偿请求应予支持。但是，甲在收到首单饼干并确认饼干不符合食品安全标准后，又在两个多月时间内多次向同一商家大量加购同款饼干，加购数量共计200盒，总重量高达18.4千克。综合考量案涉饼干的保质期、普通消费者通常的生活消费习惯等因素，甲的加购行为超出正常的生活消费所需，对其就加购饼干提出的惩罚性赔偿请求不应支持，故判决支持甲就首单购买饼干提出的惩罚性赔偿请求。
结合材料，运用《法律与生活》的知识，分析人民法院判决的意义。"
SRC_3019384a5b_试卷,2024,顺义,二模,19,4,0,/Users/wanglifei/Desktop/2024模拟题/顺义思政二模/试卷/试卷.docx,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_3019384a5b_试卷.txt,"19.（15分） 生产力是社会进步的根本内容,是衡量社会进步的根本尺度。
结合材料，从社会主义基本经济制度的角度说明如何实现从传统生产力到新质生产力的跃升？（7分）
在世界新一轮科技革命和产业变革的时代浪潮中，勇当乘风破浪的弄潮儿，向着产业科技高峰全力攀登，围绕发展新质生产力，国家及各部门各地方各行业都积极行动起来。2024年《政府工作报告》提出，大力推进现代化产业体系建设，加快发展新质生产力。加快前沿新兴氢能、新材料、创新药等产业发展，积极打造生物制造、商业航天、低空经济等新增长引擎。制定未来产业发展规划，开辟量子技术、生命科学等新赛道。开展“人工智能+”行动。
（2）结合材料,综合运用《政治与法治》和《当代国际政治与经济》知识,说明我国积极推动新质生产力发展的原因。（8分）
（10分）拥有科学理论的政党，才拥有真理的力量；科学理论指导的事业，才拥有光明的前途。
中国共产党之所以能够带领人民在一次次求索、一次次挫折、一次次开拓中完成中国其他各种政治力量不可能完成的艰巨任务，根本在于不断推进马克思主义中国化时代化。在推进马克思主义中国化时代化的历史进程中，产生了毛泽东思想、邓小平理论、“三个代表”重要思想、科学发展观、习近平新时代中国特色社会主义思想，使马克思主义在中国焕发出强大生命力。党的二十大报告指出：“不断谱写马克思主义中国化时代化新篇章，是当代中国共产党人的庄严历史责任。”
科学的理论总是与伟大的实践相互激荡。坚持以马克思主义为指导，最终要落实到怎么用上来。
当今世界正在经历百年未有之大变局，处在民族复兴关键时期的当代中国正在经历着有史以来最为广泛而深刻的社会变革，正在推进中国式现代化这一人类历史上非常宏大而独特的实践创新，中国之问、世界之问、人民之问、时代之问给我们提出的新考题比过去更复杂、更难，迫切需要我们从理论与实践的结合上提交答案。党的二十大报告指出：从现在起，中国共产党的中心任务就是团结带领全国各族人民全面建成社会主义现代化强国、实现第二个百年奋斗目标，以中国式现代化全面推进中华民族伟大复兴。
（1）我们如期完成脱贫攻坚、全面建成小康社会的历史任务，实现了第一个百年奋斗目标。党的二十大对全面建设社会主义现代化国家新征程进行了总的战略安排。完成下表。（2分）
结合材料，综合运用所学，谈谈对实现中华民族伟大复兴需要“不断谱写马克思主义中国化时代化新篇章”的认识。（8分）
| 观点 | 逻辑分析
A | 法定继承第一顺位继承人中的子女，包括婚生子女、非婚生子女、养子女和有扶养关系的继子女。 | 对概念外延的划分犯了“多出子项”的逻辑错误
B | 若a=b，则ac=bc | 该判断中，a=b是ac=bc的充分必要条件
C | 刑法第二十条规定：“为了使国家、公共利益、本人或者他人的人身、财产和其他权利免受正在进行的不法侵害，而采取的制止不法侵害的行为，对不法侵害人造成损害的，属于正当防卫，不负刑事责任。” | 该判断属于复合判断
D | “服务员同志，请当心，你的手指浸到我的汤里去了。”
“没有关系，汤不烫，我不痛。” | 该回答违反了排中律
基本案情 | 调查和督促履职
“禄米仓”为北京市级文物保护单位，是研究古代仓储制度和仓房建筑的宝贵实物资料。因年久失修，文物外观严重破损，存在危害文物安全和损坏文物历史风貌的问题，损害国家利益和社会公共利益。 | 北京市东城区人民检察院接到北京市人民检察院交办的军队营区不可移动文物保护公益诉讼案件线索，与中国人民解放军北京军事检察院联合开展调查工作。经北京市人民检察院同意，以行政公益诉讼立案调查，向相关行政部门发出诉前检察建议后，相关部门落实一千余万元修缮资金。"
SRC_da58836310_试卷,2025,东城,一模,17,1,0,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_da58836310_试卷.txt,"17.(9分)
数字经济是继农业经济、工业经济之后，以数据资源为关键要素的新经济形态，包括大数据、5G、
人工智能等核心产业。
目前，数据确权和流通的法律体系尚未健全，数据的所有权、使用权、收益权等权属关系不够清晰。
相关企业常面临着一些困惑，例如：能开发哪些数据，怎样利用数据；在竞争中，什么情况下会触碰法律
红线……
我国坚持包容审慎的监管原则，在守住法律底线与安全红线的前提下，对数字经济新业态新模式给予
充分的发展空间；发布竞争垄断典型案例，对涉及新业态的法律纠纷作出积极指引。
结合材料，运用法治知识，说明法治在数字经济发展中的引领和规范作用。"
SRC_da58836310_试卷,2025,东城,一模,19,20,3,/Users/wanglifei/Desktop/2025模拟题/2025各区一模/2025东城一模/试卷/试卷.pdf,/Users/wanglifei/Desktop/北京高考政治/选必二重做_2026-04-30/raw_exam_subjective_compilation_2026-06-02/02_extracted_text/SRC_da58836310_试卷.txt,"19.(8分)
法治以“固根本、稳预期、利长远”的治理效能，夯实人民群众可感可及的公平正义。以下三个案例生
动展现了法治的实践与成效。
案件一 张某与某公司签订《家庭装修合同》，因公司未按工期完工，张某诉至法院，要求赔偿损失并
支付违约金。在诉讼程序启动后，法官了解双方需求、耐心释法析理，最终该公司主动赔偿工期延误损失，
既解“法结”又解“心结”。
案件二 柳某入职某医院时，双方在合同中约定“若柳某提出解约，培训费补偿见《培训协议》”，并
另行签订《培训协议》。 医院依约出资提供培训后，柳某在服务期未满时提出辞职并自愿支付违约金，但
离职后又申请仲裁要求返还，仲裁委员会驳回其请求。
案件三 顾氏三兄弟长期尽心照料孤寡老人杨某，在其住院期间陪护并承担费用，杨某去世后又为其
操办丧葬事宜。 因杨某财产无人管理，三兄弟申请指定民政局作为遗产管理人，获得法院支持。判决生效
后，民政局出具《分割决定书》，将杨某部分遗产分配给了顾氏三兄弟。
阅读材料，完成下表。
解决机制 以案说法 典型意义
某公司未能按时完工，应承担违约有效化解矛盾，避免双方损
责任。该案争议点不大，诉讼标的失进一步扩大，有利于规范
案件一 ① 额较小，承办法官本着以和为贵的市场秩序，促进社会
理念，经征求双方同意后，以该方和谐。
式圆满解决纠纷。
医院与柳某签订的合同与协议被依
法认定有效，柳某签订协议并支付
案件二 仲裁 ②
违约金是真实意思表示，其要求返
还违约金有违诚信原则，故驳回。
顾氏三兄弟无法定赡养义务，但对
杨某进行生活照顾、精神慰藉等构
成事实上的扶养，符合民法典规定
案件三 诉讼 ③
的“可以分给适当遗产”情形，有权作
为利害关系人申请人民法院指定遗
产管理人。"
