batch03_id,canonical_question_id,suite_id,source_id,stable_locator,original_qno,question_type,scope_status,section_scope,knowledge_node,reasoning_node,phase04_level,verification_level,answer_pairing_status,rubric_pairing_status,visual_status,gap_priority,gap_action,blocker_reason,batch03_required_action,batch03_student_permission,excerpt
B03A_subjective_first,Q-2024朝阳一模-20-2,S-2024朝阳一模,030_Desktop_2024模拟题_2024朝阳一模_试卷_试卷.pdf,030_Desktop_2024模拟题_2024朝阳一模_试卷_试卷.pdf::Q20(2),20(2),主观题,in_scope,推理,假言;充分条件;判断;前提;必要条件;推理;演绎推理,假言推理;其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,20􀆰(9分)学会正确地运用推理ꎬ对于科学研究具有重要意义ꎮ 材料一 有科学家对我国古代气候及其变化进行了一系列考古研究和调查论证ꎬ其中 之一是关于A区域古代气候较为温暖的论证ꎮ科学家的论证过程包含了两个推理ꎮ 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋􀪋 􀪋􀪋􀪋􀪋􀪋􀪋􀪋 推理一: 如果A区域古代没有广泛生长竹子ꎬ就不可能有大量的炭化竹节ꎬ 考古发掘中已发掘出地底下有大量炭化竹节ꎬ 所以ꎬA区域古代广泛生长着竹子ꎮ (1)推理一属于哪种推理类型? 其成立的理由是什么? (5分) 材料二 科学家进而又根据竹子适宜生长在温暖的地方以及A区域当时广泛生长着竹 子ꎬ运用不同于推理一的另一种演绎推理形式ꎬ推断出A区域古代气候较为温暖ꎮ (2)根据材料二ꎬ补
B03A_subjective_first,Q-2024朝阳一模-21,S-2024朝阳一模,030_Desktop_2024模拟题_2024朝阳一模_试卷_试卷.pdf,030_Desktop_2024模拟题_2024朝阳一模_试卷_试卷.pdf::Q21,21,主观题,in_scope,推理,前提,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,targeted Lane B verification for A-only subjective/high-number question,targeted Lane B verification for A-only subjective/high-number question,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,21􀆰(9分)科学认识经济形势ꎬ是做好经济工作的基本前提ꎮ 结合上述资料ꎬ在分析我国当前经济形势的基础上ꎬ运用«当代国际政治与经济»知识ꎬ 谈谈如何推动中国经济在变局中开新局ꎮ
B03A_subjective_first,Q-2024朝阳二模-16-1,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q16(1),16(1),主观题,in_scope,推理,概念,逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"16. (14 分)人工智能正以前所未有的速度、广度和深度变革经济社会发展模式。 材料一 算力是指计算机或其他计算设备在一定时 间内可以处理的数据量或完成的计算任务量。 随着大模型等人工智能产业迅速兴起,各国 对智能算力资源的需求愈发旺盛。全球主要发 达国家纷纷加快推进算力布局,抢占竞争制高点。 算力作为数字经济发展的底层支撑,正在向交通、金融、教育、医疗、科技、能源等各 行业加速渗透。研究表明,算力指数平均每提高1 个百分点,数字经济和国内生产总值 将分别增长3. 3‰和1. 8‰。 目前,我国东部地区数字经济发展迅速、产业发展相对完善,算力基础设施建设相对 密集;西部地区数字产业欠发达,人才、资金投入存在短缺现象。部分数据资源要素持有 者“不愿流通”“不敢流通”,数据治理和可信流通体系亟待建立完善。 2023 年12 月,国家有关部门出台《关于深"
B03A_subjective_first,Q-2024朝阳二模-16-2,S-2024朝阳二模,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf::Q16(2),16(2),主观题,in_scope,推理,概念,逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"16. (14 分)人工智能正以前所未有的速度、广度和深度变革经济社会发展模式。 材料一 算力是指计算机或其他计算设备在一定时 间内可以处理的数据量或完成的计算任务量。 随着大模型等人工智能产业迅速兴起,各国 对智能算力资源的需求愈发旺盛。全球主要发 达国家纷纷加快推进算力布局,抢占竞争制高点。 算力作为数字经济发展的底层支撑,正在向交通、金融、教育、医疗、科技、能源等各 行业加速渗透。研究表明,算力指数平均每提高1 个百分点,数字经济和国内生产总值 将分别增长3. 3‰和1. 8‰。 目前,我国东部地区数字经济发展迅速、产业发展相对完善,算力基础设施建设相对 密集;西部地区数字产业欠发达,人才、资金投入存在短缺现象。部分数据资源要素持有 者“不愿流通”“不敢流通”,数据治理和可信流通体系亟待建立完善。 2023 年12 月,国家有关部门出台《关于深"
B03B_choice_second,Q-2024朝阳期中-1,S-2024朝阳期中,017_Desktop_2024模拟题_2024朝阳期中_试卷_试卷.pdf,017_Desktop_2024模拟题_2024朝阳期中_试卷_试卷.pdf::Q1,1,选择题,in_scope,推理,判断,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"1. 为了庆祝中华人民共和国成立75 周年,隆重表彰为新中国建设和发展作出杰出贡献 的功勋模范人物,弘扬民族精神和时代精神,根据《中华人民共和国宪法》和《中华人 民共和国国家勋章和国家荣誉称号法》,第十四届全国人民代表大会常务委员会第十 一次会议决定:授予王永志、王振义、李振声、黄宗德“共和国勋章”,授予王小谟、赵忠 贤等10 人国家荣誉称号。功勋模范人物忠诚、执着、朴实的优秀品格值得全党全国各 族人民学习。向功勋模范人物学习 1要胸怀强国之志,在为国尽责、为民服务中实现个人价值 2要勇建强国之功,迎难而上,依据价值选择作出价值判断 3要锤炼强国之技,学习新知识、掌握新技能、练就真本领 4要铸牢强国之基,把时代精神作为人生奋斗的根本立足点 A. 12 B. 13 C. 24 D. 34"
B03B_choice_second,Q-2024朝阳期中-5,S-2024朝阳期中,017_Desktop_2024模拟题_2024朝阳期中_试卷_试卷.pdf,017_Desktop_2024模拟题_2024朝阳期中_试卷_试卷.pdf::Q5,5,选择题,in_scope,推理,充分必要条件;必要条件;概念,假言推理;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"5. 亚里士多德说:“古今来人们开始哲理探索,都应起于对自然万物的惊异:他们先是惊 异于种种迷惑的现象,逐渐积累一点一滴的解释,对一些较重大的问题,例如日月与星 的运行以及宇宙之创生,作成说明。一个有所迷惑与惊异的人,每自愧愚蠢......他们 探索哲理只是为想脱出愚蠢,他们为求知而从事学术,并无任何实用目的。这个可由 事实为之证明:这类学术研究的开始,都在人生的必需品以及使人快乐安适的种种事 物几乎全部获得了以后。”亚里士多德的上述思考 1探讨了哲理探索的发生、路径和过程,有助于启发人们探索人与世界的关系 2认为人们可以通过探索外部的、表面的现实世界而获得深层次的理性认识 3表明探索哲理的过程重在追求体验的鲜活性,而不是追求概念的明晰性 4证明人生必需品的满足是人追求真相、从事学术、认识真理的充分必要条件 A. 12 B. 14 C. 23 D. "
B03B_choice_second,Q-2024海淀二模-14,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q14,14,选择题,in_scope,推理,判断,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"14.2024 年2 月,欧盟理事会通过《关键原材料法案》。法案的材料清单中包含稀土、锂、镍等 对绿色转型、数字化转型、国防和航天工业至关重要的34 种关键材料,其中包括17 种战 略原材料。该法案为战略原材料供应链上的本土产能设定明确的目标:10% 来自本地开采, 40% 在欧盟加工,25% 来自本土回收材料。据此可判断 A.欧盟理事会作为欧盟最高决策机构,对维护欧盟经济安全负有主要责任 B.实施该法案有利于欧洲本土原材料企业降低成本,提升企业国际竞争力 C.该法案将降低欧盟对外部供应的依赖,但妨碍资源要素在全球自由流动 D.该法案的实施能充分发挥欧盟在原材料产业的比较优势,扩大市场规模"
B03A_subjective_first,Q-2024海淀二模-16,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q16,16,主观题,in_scope,推理,判断,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,targeted Lane B verification for A-only subjective/high-number question,targeted Lane B verification for A-only subjective/high-number question,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"16.(6 分)以调频促同频,同频共振,同向同行。 在物理学中,频道又称信道,是信号在通信系统中传输的通道,频道不同,传输的信号就不 一样。同频指的是两个或多个声波在频率上相同,从而产生共振现象。 人与人的“频道”不同,对事物的看法、判断就不一样。在人际关系和社交领域,同频通常 指的是人们之间在思想、价值观、生活方式或行为上有共同点,能够相互理解和共鸣。因此,小 到个人生活相处,大到国家社会发展,都需要“以调频促同频”。 结合材料,从哲学角度,谈谈为什么要“以调频促同频”。"
B03B_choice_second,Q-2024海淀二模-4,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q4,4,选择题,in_scope,推理,前提,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"4.“手机响不停,时刻盯着‘群’”“手机里安装了二三十个工作群,各种打卡、报材料”......“指 尖上的形式主义”在一定程度上困扰着不少基层干部。近日,中央有关部门要求加强对政务 移动互联网应用程序、政务公众账号和工作群组的标准化规范化管理,为基层治理减负增效。 这说明 A.把握量的规定性,更能体现事物发展的辩证法 B.一切从实际出发、实事求是是做好工作的前提 C.真理性认识更具有能动创造性和直接现实性 D.只有发挥主观能动性才能把握事物的本质和规律"
B03B_choice_second,Q-2024海淀二模-8,S-2024海淀二模,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf,027_Desktop_2024模拟题_海淀二模_试卷_试卷.pdf::Q8,8,选择题,in_scope,推理,判断,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"8.某社区以“会客议事厅”为平台,围绕社区大事难事定期召开协商议事会,打造街道、社区党 组织、社区居委会、物业公司、产权单位、志愿者“六位一体”的社区治理共同体。通过民 主协商、群策群力,不断丰富拓展“大家商量着办”的基层实践,让居民关心的事项件件有 着落、事事有回音。由此可见,“大家商量着办” A.扎根基层、服务社会,尊重满足居民的文化需求 B.找到居民利益的最大公约数,将共识转化为共为 C.基于居民价值选择进行价值判断,破解社区难题 D.发挥专门协商机构的作用,探索基层治理新实践 ===== PAGE 3 ===== 高三年级(思想政治) 第3 页(共8 页)"
B03B_choice_second,Q-2024西城一模-13,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q13,13,选择题,in_scope,推理,判断;推理,其他复合推理,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"13.美学家朱光潜说,“我现在从‘火’字出发,就想到红、石榴、家里的天井、浮山、雷鲤的诗、鲤鱼、孔夫子的儿子(孔鲤)等。这个联想线索前后相承,虽有关系可寻,但是这些关系都是偶然的。我的‘火’字的联想线索如此,换一个人或是我自己在另一时境,‘火’字的联想线索却另是一样。从此可知联想的散漫飘忽。”可见,联想 A.是思维的分离、提纯、简略化和理想化 B.具有非逻辑制约的畅想性 C.把看似不相关的判断串联起来 D.是有待于提高其可靠程度的或然推理"
B03A_subjective_first,Q-2024西城一模-19-1,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(1),19(1),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-2,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(2),19(2),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-3,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(3),19(3),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-4,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(4),19(4),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-5,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(5),19(5),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
B03A_subjective_first,Q-2024西城一模-19-6,S-2024西城一模,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx,024_Desktop_2024模拟题_西城一模_试卷_试卷.docx::Q19(6),19(6),主观题,in_scope,推理,判断;前提;想象;推理;超前思维,归纳推理与因果探求;逻辑三律与概念规则,L1_A_ONLY_PENDING_B_TARGET,A_inventory_only,paired_candidate,paired_candidate,not_visual_confirmed,P1,answer pairing / targeted verification if in-scope after canonical check,answer pairing / targeted verification if in-scope after canonical check,"Return to original paper/answer/rubric or rendered visual source; verify module boundary, answer/rubric pairing, full stem/options or full subjective prompt, and exact reasoning/thinking node.",NO_STUDENT_DRAFT,"19.(31分) 未来产业由前沿技术驱动,是具有显著战略性、引领性、颠覆性和不确定性的前瞻性新兴产业,当前处于孕育萌发阶段或产业化初期。 2022年度全球未来产业发展指数排名前6位国家六大产业情况 (1)读上图,分析我国未来产业发展的状况。(3分) 我国新型举国体制不断完善,为国民经济和社会发展主要领域提供支撑、保障和引领。 (2)有研究者给“举国体制”下了一个定义。阅读文本信息,按下图中的序号写出其构成。(2分) (3)“举国体制”与“新型举国体制”的外延是 关系。(1分) 党的十九届四中、五中全会均提出构建社会主义市场经济条件下关键核心技术攻关新型举国体制。党的二十大报告强调健全新型举国体制,提出加快实施创新驱动发展战略,强化企业科技创新主体地位,发挥科技型骨干企业引领支撑作用,营造有利于科技型中小微企业成长的良好环境,推动创新链产业链资金链人才"
