suite,question_no_guess,typology_guess,source_kind,source_id,hit_terms,snippet,next_action
2024朝阳一模,4,归纳推理与因果探求,rubric_or_answer,031_Desktop_2024模拟题_2024朝阳一模_细则_细则.pptx,归纳,"“接受人民监督”与“勇于自我革命”都源自党的初心和使命,是统一的。一方面,两者相互促进,人民的监督能够鞭策勇于自我革命;而内在的自我革命能弥补外在监督的不足;另一方面,两者都坚持人民至上的原则,都坚持党的领导,都以跳出历史周期率为目标。 一百年来,党外靠发展人民民主、接受人民监督,内靠全面从严治党、推进自我革命,保证了党长盛不衰、不断发展壮大。 ===== SLIDE 29 ===== 1.定:确定A和B分别是什么 2.分:结合材料对A、B进行分析或分解 3.联:寻找A和B 的联系(导致、促进、推动等) 4.总:总结归纳整理答案 一、现象关系类试题 ===== SLIDE 30 ===== 哲学关系类试题 A和B分别对应主观和客观两个范畴: 1.物质与意识 2.实践和认识",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳一模,4,归纳推理与因果探求,paper,032_Desktop_2024模拟题_2024朝阳一模_其他材料_202404朝阳高三政治一模试卷讲评.pptx,归纳,"“接受人民监督”与“勇于自我革命”都源自党的初心和使命,是统一的。一方面,两者相互促进,人民的监督能够鞭策勇于自我革命;而内在的自我革命能弥补外在监督的不足;另一方面,两者都坚持人民至上的原则,都坚持党的领导,都以跳出历史周期率为目标。 一百年来,党外靠发展人民民主、接受人民监督,内靠全面从严治党、推进自我革命,保证了党长盛不衰、不断发展壮大。 ===== SLIDE 29 ===== 1.定:确定A和B分别是什么 2.分:结合材料对A、B进行分析或分解 3.联:寻找A和B 的联系(导致、促进、推动等) 4.总:总结归纳整理答案 一、现象关系类试题 ===== SLIDE 30 ===== 哲学关系类试题 A和B分别对应主观和客观两个范畴: 1.物质与意识 2.实践和认识",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳二模,17,归纳推理与因果探求,rubric_or_answer,022_Desktop_2024模拟题_2024朝阳二模_细则_细则.pdf,归纳,"性。所以,双方之间存在事实上的劳动关系,对王某的仲裁请求应当予以支持。 该案例有利于指导各地仲裁机构、人民法院适应平台经济发展带来的新情况、新问题, 提高以事实为依据、以法律为准绳进行公正裁决的能力;有利于保障新就业形态劳动者权益, 发展和谐稳定的劳动关系;有利于引导平台经济良性发展,促进经济社会的发展。 评分细则 理由4 分,意义5 分 辩一)理由:理例结合,采意给分,结合基本案情和资料包,说清三个从属性各1 分,归纳 二者具有劳动关系1 分 甲公司通过平台向王某派单,并依据制度对王某进行奖惩,具有较强的人格从属性辩1 分);或王某在接受平台派单的同时,还要遵守平台企业的纪律和奖惩制度,具有人格从属 性。 甲公司占有王某提供货物运输服务所需的数据信息,单方制定服务费用结算标准,具有 明显的经济从属性;辩1 分)或甲公司通过平台对王某的订单完成情况进行全程跟踪,掌握",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳二模,7,归纳推理与因果探求,paper,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf,推理;归纳;前提,"7. 科学思维离不开逻辑。下列表述中,合乎逻辑的是 A. 自媒体是思想政治教育的工具, 自媒体也是娱乐的工具,所以,娱乐 工具都是思想政治教育的工具。 B. 归纳推理是从个别性前提推出一 般性结论的推理。我学过归纳推理,所 以,我能推出一般性结论和新知识体系。 C. 只有既弄清对象的性质,又了解 对象之间的关系,才能对对象有较为 全面的把握。我善于弄清对象的性",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳二模,7,归纳推理与因果探求,paper,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf,推理;归纳;结论,"A. 自媒体是思想政治教育的工具, 自媒体也是娱乐的工具,所以,娱乐 工具都是思想政治教育的工具。 B. 归纳推理是从个别性前提推出一 般性结论的推理。我学过归纳推理,所 以,我能推出一般性结论和新知识体系。 C. 只有既弄清对象的性质,又了解 对象之间的关系,才能对对象有较为 全面的把握。我善于弄清对象的性 质,所以,我特别善于进行关系判断。",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳二模,7,归纳推理与因果探求,paper,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf,结论,"自媒体是思想政治教育的工具, 自媒体也是娱乐的工具,所以,娱乐 工具都是思想政治教育的工具。 B. 归纳推理是从个别性前提推出一 般性结论的推理。我学过归纳推理,所 以,我能推出一般性结论和新知识体系。 C. 只有既弄清对象的性质,又了解 对象之间的关系,才能对对象有较为 全面的把握。我善于弄清对象的性 质,所以,我特别善于进行关系判断。 D.",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳二模,7,归纳推理与因果探求,paper,021_Desktop_2024模拟题_2024朝阳二模_试卷_试卷.pdf,判断,"般性结论的推理。我学过归纳推理,所 以,我能推出一般性结论和新知识体系。 C. 只有既弄清对象的性质,又了解 对象之间的关系,才能对对象有较为 全面的把握。我善于弄清对象的性 质,所以,我特别善于进行关系判断。 D. 如果推理结构不正确,也就是 说,前提和结论的逻辑联系方式是错 误的,那么,尽管前提真实,也不能保 证推出正确的结论。 8. 建设花园城市是国际一流的和谐宜居之都建设的内在要求,是全域森林城市、公园城",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,17,归纳推理与因果探求,rubric_or_answer,020_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_细则.rtf,判断,"发展特色农耕文化产业,开发旅游产品、文创产品等,促进经济与文化传播。 融通不同资源,将柔性的农耕文明与刚性的工业文明结合起来。1分 5坚持辩证否定观; 用对立统一/全面的观点看问题; 坚持具体问题具体分析; 价值观的导向作用; 价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,018_Desktop_2024模拟题_2024朝阳期中_细则_细则.docx,推理,"坚持具体问题具体分析; 价值观的导向作用; 价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18题 阅卷细则1 任会波组 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,018_Desktop_2024模拟题_2024朝阳期中_细则_细则.docx,推理,"价值观的导向作用; 价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18题 阅卷细则1 任会波组 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法,",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,018_Desktop_2024模拟题_2024朝阳期中_细则_细则.docx,推理,"价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18题 阅卷细则1 任会波组 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,018_Desktop_2024模拟题_2024朝阳期中_细则_细则.docx,推理;归纳,"尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18题 阅卷细则1 任会波组 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分 关键词:归纳推理1分 或然1分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,018_Desktop_2024模拟题_2024朝阳期中_细则_细则.docx,推理;前提,"等方面作答,其他角度言之成理即可,知识1分,材料1分。 18题 阅卷细则1 任会波组 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分 关键词:归纳推理1分 或然1分 轻率概括或以偏概全1分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,018_Desktop_2024模拟题_2024朝阳期中_细则_细则.docx,结论,"18题 阅卷细则1 任会波组 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分 关键词:归纳推理1分 或然1分 轻率概括或以偏概全1分 考察更多认识对象,提高推理可靠程度1分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,019_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_2024.11期中政治朝阳评标2.docx,推理;归纳;类比;保真;前提;结论,"5建构体系: 建构完型能力 事理结合 层次清晰 | 改进措施 | 作答时,注重答案的结构、逻辑 | 精选试题,由学生结合设问提示和材料逻辑,自主建构答案逻辑,课堂展示、修改、完善 6书写规范 卷面整洁清晰 | 问题和原因 | 1.字迹潦草,辨认困难; 2.无序号; 3.错别字太多,糟破、糟魄、附能、宏扬、拼弃...... | 考试规范要求不严 6书写规范 卷面整洁清晰 | 改进措施 | 端正学习态度,养成认真书写的习惯;规范答题 | 继续强调考试规范 ===== TABLE 6 ===== 总结汇总人:任会波 | 本组阅卷人:任会波、赵玉妹,赵金青、李猛、李颖,刘凯航,王艺燃,张静 | 平均分:2.42 ===== TABLE 7 ===== 18.(8分) 阅读材料,运用《逻辑与思维》相关知识,分别评析楚王和晏子的推理。 楚王的推理: 1楚王的推理属于不完全归纳推理,这种推理因其前提只涉及部分对象,因而属于或然推理。 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论,犯了“ 轻率概括” 的逻辑错误。 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 晏子的推理:",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,020_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_细则.rtf,推理,"用对立统一/全面的观点看问题; 坚持具体问题具体分析; 价值观的导向作用; 价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,020_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_细则.rtf,推理,"坚持具体问题具体分析; 价值观的导向作用; 价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法,",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,020_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_细则.rtf,推理,"价值观的导向作用; 价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,020_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_细则.rtf,推理;归纳,"价值判断和价值选择; 尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分 关键词:归纳推理1分 或然1分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,020_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_细则.rtf,推理;前提,"尊重规律发挥主观能动性 等方面作答,其他角度言之成理即可,知识1分,材料1分。 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分 关键词:归纳推理1分 或然1分 轻率概括或以偏概全1分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,18,归纳推理与因果探求,rubric_or_answer,020_Desktop_2024模拟题_2024朝阳期中_细则_补充材料_细则.rtf,结论,"等方面作答,其他角度言之成理即可,知识1分,材料1分。 18. (8 分) 阅读材料,运用《逻辑与思维》相关知识,评析楚王和晏子的推理。 楚王的推理: 1楚王的推理 属于不完全归纳推理(归纳推理),1分 这种推理因其前提只涉及部分对象,因而属于或然推理。 1 分 2楚王只根据一个齐国盗贼就得出“ 齐人固善盗” 的结论, 犯了“ 轻率概括” 的逻辑错误。 1 分 3我们可以通过考察更多的认识对象,分析认识对象与有关现象之间的因果关系等方法, 提高这种推理的可靠程度。 1 分 关键词:归纳推理1分 或然1分 轻率概括或以偏概全1分 考察更多认识对象,提高推理可靠程度1分",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,9,归纳推理与因果探求,paper,017_Desktop_2024模拟题_2024朝阳期中_试卷_试卷.pdf,推理,"B. 14 C. 23 D. 24 9. 喜欢科学的小李同学设计了一个实验:将闹钟放在密闭的玻璃钟罩内,使用抽气机抽 出罩内空气。随着罩内空气的减少,铃声逐渐减小;拧开进气阀,让空气慢慢进入玻璃 钟罩,随着罩内空气的增多,铃声逐渐增大。小李由此推断出声音不能在真空中传播。 该推理 A. 是演绎推理,揭示了前提和结论之间存在的本质联系 B. 运用共变法,探究了认识对象与有关现象的因果联系 C. 运用求异法,合理推断出未知事物必然会出现的情况 D. 通过假如式想象,实现了思维抽象到思维具体的飞跃 10. 中国式现代化是人与自然和谐共生的现代化。良好的生态环境是最普惠的民生福 祉,是人心所盼。要还老百姓蓝天白云、繁星闪烁,要为老百姓留住鸟语花香田园风",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024朝阳期中,9,归纳推理与因果探求,paper,017_Desktop_2024模拟题_2024朝阳期中_试卷_试卷.pdf,推理;演绎推理;前提;结论,"C. 23 D. 24 9. 喜欢科学的小李同学设计了一个实验:将闹钟放在密闭的玻璃钟罩内,使用抽气机抽 出罩内空气。随着罩内空气的减少,铃声逐渐减小;拧开进气阀,让空气慢慢进入玻璃 钟罩,随着罩内空气的增多,铃声逐渐增大。小李由此推断出声音不能在真空中传播。 该推理 A. 是演绎推理,揭示了前提和结论之间存在的本质联系 B. 运用共变法,探究了认识对象与有关现象的因果联系 C. 运用求异法,合理推断出未知事物必然会出现的情况 D. 通过假如式想象,实现了思维抽象到思维具体的飞跃 10. 中国式现代化是人与自然和谐共生的现代化。良好的生态环境是最普惠的民生福 祉,是人心所盼。要还老百姓蓝天白云、繁星闪烁,要为老百姓留住鸟语花香田园风 光,这些美好愿景如今正在变成现实。下列选项正确的是",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024西城一模,19,归纳推理与因果探求,rubric_or_answer,025_Desktop_2024模拟题_西城一模_细则_细则.docx,推理,"如从“民主集中制”角度作答,给1分。 如从“重视科技创新,牵引全域创新”角度作答给1分,本小问得分不超过满分。 注意,本题抄材料不给分。 本小题答一句以上的,至少给1分。半句的不算 【附中补充版】新型举国体制适用范围,主要针对面向国家战略需求的关键核心技术攻关任务。(2分) (5)(6分) 以实践中的问题为导向,注重调查研究,把握全球及中国的产业发展的状况、因果关系和规律,综合研判我国未来产业发展方向。善用矛盾分析方法,研究产业发展的内在矛盾、内在动力等。合理运用推理和想象,由全球产业发展的过去、现在的状况推知未来方向。 细则: 多点,任选其中6点,每点给1分 其他给分点:超前思维,立足实践,外在矛盾、外在条件,每点给1分 对立统一(矛盾)可替代矛盾分析方法 【附中补充版】强调实践加1分,总分不超过6分。 (6)(10分)",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2024西城一模,19,归纳推理与因果探求,rubric_or_answer,026_Desktop_2024模拟题_西城一模_细则_补充材料_2024.4高三统一测试思想政治答案.docx,推理,"(4)(9分) 1坚持党的领导是新型举国体制的基础体制构成。 2国家发展和国家安全是新型举国体制最核心的目标价值所在。 3在资源配置方式上新型举国体制强调政府作用和市场机制的有机结合。 4新型举国体制成为国家治理体系的重要组成部分。 (5)(6分) 以实践中的问题为导向,注重调查研究,把握全球及中国的产业发展的状况、因果关系和规律,综合研判我国未来产业发展方向。善用矛盾分析方法,研究产业发展的内在矛盾、内在动力等。合理运用推理和想象,由全球产业发展的过去、现在的状况推知未来方向。 (6)(10分) 1机遇:我国的未来产业有非常广阔的国际市场,为未来产业“走出去”提供了可能。 挑战:我国的未来产业面临激烈的国际竞争,需要加强风险应对和防范。 2我国攻克“卡脖子”难题,有利于调整对外贸易的产品结构,提升国内企业在国际技术标准和相关贸易规则制定中的话语权,增强产品和服务的国际竞争力。 (其他合理答案亦可得分) ===== TABLE 1 =====",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2025西城二模,7,归纳推理与因果探求,paper,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,推理;结论,"某病人一到春天开花季,就会出现咳嗽等症状,过了开花季,症状就消失。乙医生据此断定其症状由花 粉过敏引起。 ▪ 某中年女性被确诊为花粉过敏型哮喘,丙医生据此推断另一名年纪相仿女性出现的哮喘也应该是花粉过 敏引起的。 从逻辑学的角度看 1甲医生运用了演绎法,推理结构正确能确保这类推理得出正确结论 2乙医生正确运用了求异法,但其结论不具有必然性 3与乙、丙相比,甲医生的推理方式在科学领域更有利于得出新结论 4三名医生结论的可信度由高到低依次应该是甲、乙、丙 A.12 B. 13 C.24 D. 34 ===== PAGE 3 =====",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2025西城二模,7,归纳推理与因果探求,paper,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,结论,"粉过敏引起。 ▪ 某中年女性被确诊为花粉过敏型哮喘,丙医生据此推断另一名年纪相仿女性出现的哮喘也应该是花粉过 敏引起的。 从逻辑学的角度看 1甲医生运用了演绎法,推理结构正确能确保这类推理得出正确结论 2乙医生正确运用了求异法,但其结论不具有必然性 3与乙、丙相比,甲医生的推理方式在科学领域更有利于得出新结论 4三名医生结论的可信度由高到低依次应该是甲、乙、丙 A.12 B. 13 C.24 D. 34 ===== PAGE 3 =====",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2025西城二模,7,归纳推理与因果探求,paper,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,推理;结论,"▪ 某中年女性被确诊为花粉过敏型哮喘,丙医生据此推断另一名年纪相仿女性出现的哮喘也应该是花粉过 敏引起的。 从逻辑学的角度看 1甲医生运用了演绎法,推理结构正确能确保这类推理得出正确结论 2乙医生正确运用了求异法,但其结论不具有必然性 3与乙、丙相比,甲医生的推理方式在科学领域更有利于得出新结论 4三名医生结论的可信度由高到低依次应该是甲、乙、丙 A.12 B. 13 C.24 D. 34 ===== PAGE 3 ===== 第3页/共10页",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2025西城二模,7,归纳推理与因果探求,paper,037_Desktop_2025模拟题_2025各区二模_2025西城二模_试卷_试卷.pdf,结论,"某中年女性被确诊为花粉过敏型哮喘,丙医生据此推断另一名年纪相仿女性出现的哮喘也应该是花粉过 敏引起的。 从逻辑学的角度看 1甲医生运用了演绎法,推理结构正确能确保这类推理得出正确结论 2乙医生正确运用了求异法,但其结论不具有必然性 3与乙、丙相比,甲医生的推理方式在科学领域更有利于得出新结论 4三名医生结论的可信度由高到低依次应该是甲、乙、丙 A.12 B. 13 C.24 D. 34 ===== PAGE 3 ===== 第3页/共10页",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,2,归纳推理与因果探求,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,结论,"其行为构成违约,应承担赔偿损失等违约责任(1分) ===== SLIDE 51 ===== 第二层:侵权 【侵权角度:侵权要件 → 承担侵权责任 共3分】 情况一:对刘某(销售者)主张侵权(一般过错侵权) 分析:事实(行为+损害后果)、因果关系、过错,完整分析要件2分,不完整1分。未分析要件,写侵犯了身体权、健康权 或 消费者知情权、安全消费的权利可得1分。要件分析不完整+侵犯了什么权利 可得2分。结论-构成侵权,应当依法承担侵权责任(1分)。 情况二:对生产者(不排除刘某是生产者的可能)主张产品责任(无过错侵权) 分析:事实(行为+损害后果),因果关系(2分)完整分析要件2分,不完整1分。 未分析要件,写侵犯了身体权、健康权 或 消费者知情权、安全消费的权利可得1分。要件分析不完整+侵犯了什么权利 可得2分。结论-构成侵权,应当依法承担侵权责任(1分)。 注:这道题不涉及过错推定责任,举证责任倒置 ||“无过错推定”是错误表述 说生产者适用一般过错侵权责任,或销售者适用无过错侵权责任 都是错误",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,2,归纳推理与因果探求,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,结论,"第二层:侵权 【侵权角度:侵权要件 → 承担侵权责任 共3分】 情况一:对刘某(销售者)主张侵权(一般过错侵权) 分析:事实(行为+损害后果)、因果关系、过错,完整分析要件2分,不完整1分。未分析要件,写侵犯了身体权、健康权 或 消费者知情权、安全消费的权利可得1分。要件分析不完整+侵犯了什么权利 可得2分。结论-构成侵权,应当依法承担侵权责任(1分)。 情况二:对生产者(不排除刘某是生产者的可能)主张产品责任(无过错侵权) 分析:事实(行为+损害后果),因果关系(2分)完整分析要件2分,不完整1分。 未分析要件,写侵犯了身体权、健康权 或 消费者知情权、安全消费的权利可得1分。要件分析不完整+侵犯了什么权利 可得2分。结论-构成侵权,应当依法承担侵权责任(1分)。 注:这道题不涉及过错推定责任,举证责任倒置 ||“无过错推定”是错误表述 说生产者适用一般过错侵权责任,或销售者适用无过错侵权责任 都是错误 ===== SLIDE 52 ===== ===== SLIDE 53 ===== 建议1 夯实基础知识",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026东城期末,3,归纳推理与因果探求,rubric_or_answer,045_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_细则_细则.pptx,归纳,"===== SLIDE 61 ===== 典型问题与建议 1、加强材料关键信息的提取,例如材料中已“协商未果”,不再适宜协商途径维权了。注意积累材料中的已知“知识”。 2、法律专业性较强,精准使用要点,不能直接“上诉”,不能对刘某直接行政诉讼等。继续短周期夯实法律重点知识。 3、有些同学思维片面僵化,罗列具体的违约或侵权证明,不能归纳到证据类型,再到依法收集并固化证据、证据链完整。反复训练从具体到一般的归纳法思维或者从一般到具体的演绎法思维。 ===== SLIDE 62 ===== 19.(8分) 1】总说:在法治下推进改革,在改革中完善法治。或者,法治是改革的保障,改革是法治的动力。2分 笼统表达:相统一或推动国家治理现代化或推进法治国家,法治政府,法治社会一体建设。1分 2】法治国家角度:实践中证明行之有效的改革经验及时上升为法律或科学立法1,完善法律体系或固化改革成果或使改革有法可依1。",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
2026朝阳期中,14,归纳推理与因果探求,paper,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,结论,"B. 14 C. 23 D. 34 14. “朝霞不出门,晚霞行千里”“有雨山戴帽,无雨半山腰”“蚂蚁搬家蛇过道,大雨不久要来到”,天 气谚语是劳动人民通过口述和笔记代代相传的经验总结,用来对天气情况进行预测。这些天气谚语( ) 1在生活实践中产生,又反作用于生活实践 2运用了求异法,不能保证结论的真实可靠 3符合思维一致性的要求,正确揭示了事物的本质和规律 4并没有考察全部认识对象的情况,结论具有或然性 A. 12 B. 14 C. 23 D. 34",verify full stem/options or scoring rule; attach to all-question typology table only after source pairing
