file_id,original_file_path,working_file_path,file_name,year,district,exam_stage,file_type,suspected_role,text_layer_status,page_count,hash,processing_method,linked_files,notes
F0315,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区一模/2025顺义一模/顺义区2025届高三第一次模拟考试参考答案—评分细则.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区一模/2025顺义一模/顺义区2025届高三第一次模拟考试参考答案—评分细则.docx,顺义区2025届高三第一次模拟考试参考答案—评分细则.docx,2025,顺义,一模,docx,subjective_rubric,text_layer,86,bef8332e23ce30ac4e04eef21ff030c777eb4088111eb581c4b5257ae37a8fcc,python-docx,F0097|F0098|F0314,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0315.txt
F0316,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025东城二模/2025北京东城高三二模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025东城二模/2025北京东城高三二模政治（教师版）.pdf,2025北京东城高三二模政治（教师版）.pdf,2025,东城,二模,pdf,unknown,text_layer,8,9b287871f660f23de9593be4c16952103c1c6873d6bd52d25ddd57ddd1a8d268,pymupdf_text_extract,F0100|F0101|F0317,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0316.txt
F0317,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025东城二模/东城区25届高三政治二模统测阅卷报告 5.9.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025东城二模/东城区25届高三政治二模统测阅卷报告 5.9.pdf,东城区25届高三政治二模统测阅卷报告 5.9.pdf,2025,东城,二模,pdf,marking_report,text_layer,5,606dbae1d5ce3e59c8daef227c8b797cfbda2b7f90b8c9e07f47654af13e1cc2,pymupdf_text_extract,F0100|F0101|F0316,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0317.txt
F0318,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/16.(1).doc,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/16.(1).doc,16.(1).doc,2025,丰台,二模,doc,evaluation_standard,old_word,,2f596046ed6d0ce5594043cdd14f103d0a758e43bd82cf79133ce456734a09b3,textutil,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0319|F0320|F0321|F0322|F0323|F0324|F0325|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0318.txt
F0319,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/16.(2).docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/16.(2).docx,16.(2).docx,2025,丰台,二模,docx,evaluation_standard,text_layer,70,e3e9942211ec52f96c2c74e685e28ec811bfe87ccd9d97b08fde3864f6c2bf0a,python-docx,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0320|F0321|F0322|F0323|F0324|F0325|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0319.txt
F0320,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/17题.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/17题.docx,17题.docx,2025,丰台,二模,docx,evaluation_standard,text_layer,1,71d970ada83cbd28a7efb16aa888c15ee8396de35b1e47f2bc08825b4b98aadb,python-docx,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0319|F0321|F0322|F0323|F0324|F0325|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0320.txt
F0321,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/18题 .docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/18题 .docx,18题 .docx,2025,丰台,二模,docx,evaluation_standard,text_layer,5,56b5533477c242dc3b3a476869ddb64b4d3714c82fb86f6bae6e70dbf9444d66,python-docx,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0319|F0320|F0322|F0323|F0324|F0325|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0321.txt
F0322,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/19.(1).docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/19.(1).docx,19.(1).docx,2025,丰台,二模,docx,evaluation_standard,text_layer,1,0e0ec077bf92033604024f22d3de9236ae281cf070249362feb41ea8254e29fc,python-docx,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0319|F0320|F0321|F0323|F0324|F0325|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0322.txt
F0323,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/19.(2).docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/19.(2).docx,19.(2).docx,2025,丰台,二模,docx,evaluation_standard,text_layer,1,a85076fc73d8e53eaa3013c21f6968715c0af0df7aace713e41c1b6c89b25683,python-docx,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0319|F0320|F0321|F0322|F0324|F0325|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0323.txt
F0324,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/20题.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/20题.docx,20题.docx,2025,丰台,二模,docx,evaluation_standard,text_layer,1,17616554d57330bb3b0b4858d658c94d4a95f840bd83916e5695d63bf82f548d,python-docx,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0319|F0320|F0321|F0322|F0323|F0325|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0324.txt
F0325,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/21题.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025丰台二模评标细则/2025丰台二模评标细则/21题.docx,21题.docx,2025,丰台,二模,docx,evaluation_standard,text_layer,9,11303432404cb656cc27829621d2b3531ecabcadf74eb04d9736cf5a117adb3a,python-docx,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0319|F0320|F0321|F0322|F0323|F0324|F0326,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0325.txt
F0326,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025北京丰台高三二模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025丰台二模/2025北京丰台高三二模政治（教师版）.pdf,2025北京丰台高三二模政治（教师版）.pdf,2025,丰台,二模,pdf,unknown,text_layer,10,9f3b486088840b526e13f216898462df05e33de9567fe75145c7491cd5a0e11b,pymupdf_text_extract,F0102|F0103|F0104|F0105|F0106|F0107|F0108|F0109|F0110|F0111|F0112|F0113|F0114|F0318|F0319|F0320|F0321|F0322|F0323|F0324|F0325,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0326.txt
F0327,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025昌平二模/2025北京昌平高三二模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025昌平二模/2025北京昌平高三二模政治（教师版）.pdf,2025北京昌平高三二模政治（教师版）.pdf,2025,昌平,二模,pdf,unknown,text_layer,11,6e5080fb116ab8fc4c0672da05e0a326e7f5b012c0f0a283d5f05a5155a7352d,pymupdf_text_extract,F0115|F0116|F0328,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0327.txt
F0328,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025昌平二模/2025昌平二模 政治评标.pptx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025昌平二模/2025昌平二模 政治评标.pptx,2025昌平二模 政治评标.pptx,2025,昌平,二模,pptx,evaluation_standard,ppt,21,af3875177855a6115e7e1ce0c5ff702139c737a7995b08fd56d1878f2dd208af,python-pptx,F0115|F0116|F0327,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0328.txt
F0329,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025朝阳二模/2025北京朝阳高三二模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025朝阳二模/2025北京朝阳高三二模政治（教师版）.pdf,2025北京朝阳高三二模政治（教师版）.pdf,2025,朝阳,二模,pdf,unknown,text_layer,10,6009b3f19a33a729602d7a5bc5b6c8ca2b59ed1392c6c753df7d14695ce84d5e,pymupdf_text_extract,F0117|F0118|F0119|F0330|F0331,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0329.txt
F0330,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025朝阳二模/扫描全能王 2025-05-13 21.42.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025朝阳二模/扫描全能王 2025-05-13 21.42.pdf,扫描全能王 2025-05-13 21.42.pdf,2025,朝阳,二模,pdf,unknown,image_pdf,6,613f35ecb7c41e670656f980cc718cc30ef26ea1733cf32e523b9cb7b59bad04,pymupdf_text_extract,F0117|F0118|F0119|F0329|F0331,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0330.txt
F0331,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025朝阳二模/朝阳.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025朝阳二模/朝阳.docx,朝阳.docx,2025,朝阳,二模,docx,unknown,text_layer,15,73c36c3077dced724eb48b81aec7492e8e5ac59a7f72d7fb729d3581ea3fb5e8,python-docx,F0117|F0118|F0119|F0329|F0330,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0331.txt
F0332,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025北京海淀高三二模政治.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025北京海淀高三二模政治.pdf,2025北京海淀高三二模政治.pdf,2025,海淀,二模,pdf,unknown,image_pdf,8,7ff16fecb25f793fecbf8e37570a1cf8e2b281b61696a6cc3e27a9ee6c03da1c,pymupdf_text_extract,F0120|F0121|F0122|F0123|F0333|F0334|F0335,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0332.txt
F0333,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025届二模考试讲评0510.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025届二模考试讲评0510.pdf,2025届二模考试讲评0510.pdf,2025,海淀,二模,pdf,lecture,text_layer,71,086cafc0d843cdfd93b0cbd53734ccbf74326a488ee0fb678af270ed4961625e,pymupdf_text_extract,F0120|F0121|F0122|F0123|F0332|F0334|F0335,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0333.txt
F0334,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025年海淀二模评标实录.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025年海淀二模评标实录.docx,2025年海淀二模评标实录.docx,2025,海淀,二模,docx,evaluation_standard,text_layer,60,10b5fafe8824526452c8653a8ed509c30d50060286161282e41753bc05d8728d,python-docx,F0120|F0121|F0122|F0123|F0332|F0333|F0335,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0334.txt
F0335,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025海淀二模政治评标-1.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025海淀二模/2025海淀二模政治评标-1.docx,2025海淀二模政治评标-1.docx,2025,海淀,二模,docx,evaluation_standard,text_layer,76,fc56fdd304fde11818aaa71317163fea8de97571d25365dc322452ca95db0b43,python-docx,F0120|F0121|F0122|F0123|F0332|F0333|F0334,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0335.txt
F0336,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025西城二模/2025北京西城高三二模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025西城二模/2025北京西城高三二模政治（教师版）.pdf,2025北京西城高三二模政治（教师版）.pdf,2025,西城,二模,pdf,unknown,text_layer,10,06c08602a2f5c20b87d80e19d16f44954ffac7f4c0442ae03fcb35d5153064f3,pymupdf_text_extract,F0124|F0125|F0337,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0336.txt
F0337,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025西城二模/讨论定稿-答案细则 -25.5西城高三政治二模-1.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区二模/2025西城二模/讨论定稿-答案细则 -25.5西城高三政治二模-1.docx,讨论定稿-答案细则 -25.5西城高三政治二模-1.docx,2025,西城,二模,docx,subjective_rubric,text_layer,91,cfb0f19ef38aafd7b6376a003734f11398ff25ed6be60e6a22ffc145d4aad78e,python-docx,F0124|F0125|F0336,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0337.txt
F0338,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/2025。1东城讲评 修改.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/2025。1东城讲评 修改.pdf,2025。1东城讲评 修改.pdf,2025,东城,期末,pdf,lecture,text_layer,17,5b78436dd863858bc3d3d587daf89ed6bcef61f9a5796608fc598bd2931b0029,pymupdf_text_extract,F0127|F0128|F0129|F0130|F0339|F0340,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0338.txt
F0339,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/2025北京东城高三（上）期末政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/2025北京东城高三（上）期末政治（教师版）.pdf,2025北京东城高三（上）期末政治（教师版）.pdf,2025,东城,期末,pdf,unknown,text_layer,20,8eda36bd87dba1947b49352c5f2451852bf9c57a58f896f907c8adfd35c12fa9,pymupdf_text_extract,F0127|F0128|F0129|F0130|F0338|F0340,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0339.txt
F0340,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/东城期末.pptx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025东城期末/东城期末.pptx,东城期末.pptx,2025,东城,期末,pptx,unknown,ppt,34,26b1173765262a2f34fc48932fa71fb8f6c77085cdc57aa27a5b597eb3caa2ec,python-pptx,F0127|F0128|F0129|F0130|F0338|F0339,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0340.txt
F0341,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025丰台期末/2025北京丰台高三（上）期末政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025丰台期末/2025北京丰台高三（上）期末政治（教师版）.pdf,2025北京丰台高三（上）期末政治（教师版）.pdf,2025,丰台,期末,pdf,unknown,text_layer,18,89765092a6f26242da94c2aca30992e3b2a42cf803733f8b63641227d1780e70,pymupdf_text_extract,F0131|F0132|F0342,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0341.txt
F0342,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025丰台期末/丰台期末细则.pptx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025丰台期末/丰台期末细则.pptx,丰台期末细则.pptx,2025,丰台,期末,pptx,subjective_rubric,ppt,62,360d57a4b250de8126e5f775fae9d9a024b4d8b284c6450e9532daf50fffb691,python-pptx,F0131|F0132|F0341,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0342.txt
F0343,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025朝阳期末/2025北京朝阳高三（上）期末政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025朝阳期末/2025北京朝阳高三（上）期末政治（教师版）.pdf,2025北京朝阳高三（上）期末政治（教师版）.pdf,2025,朝阳,期末,pdf,unknown,text_layer,9,ec82917288aa877415f3102533002f8eb7e891afee82b498d3df253e01833bbe,pymupdf_text_extract,F0133|F0134|F0135|F0344|F0345,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0343.txt
F0344,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025朝阳期末/朝阳期末评标.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025朝阳期末/朝阳期末评标.pdf,朝阳期末评标.pdf,2025,朝阳,期末,pdf,evaluation_standard,image_pdf,6,953eaee3f98d8598c4fb28ddc0c3a2196d78fb03b0f83b5682ab995ada697ab1,pymupdf_text_extract,F0133|F0134|F0135|F0343|F0345,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0344.txt
F0345,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025朝阳期末/朝阳高三期末2025.pptx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025朝阳期末/朝阳高三期末2025.pptx,朝阳高三期末2025.pptx,2025,朝阳,期末,pptx,unknown,ppt,36,195324f05d7e2feaa6b932a640fc6fd4c28d2b5b2a7e0e07630096369af21bc6,python-pptx,F0133|F0134|F0135|F0343|F0344,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0345.txt
F0346,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期中/2024北京海淀高三（上）期中政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期中/2024北京海淀高三（上）期中政治（教师版）.pdf,2024北京海淀高三（上）期中政治（教师版）.pdf,2025,海淀,期中,pdf,unknown,text_layer,10,b452d8b4e21b94beafb2a30a187501771e1c2df3f00495b7b613f90ecc409012,pymupdf_text_extract,F0136|F0137|F0347,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0346.txt
F0347,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期中/海淀区2024～2025学年第一学期期中练习政治参考答案(2).docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期中/海淀区2024～2025学年第一学期期中练习政治参考答案(2).docx,海淀区2024～2025学年第一学期期中练习政治参考答案(2).docx,2025,海淀,期中,docx,answer,text_layer,26,7bbd92bd3b93e5312173bf19e5608398a262811d7ccd866583a72a8ff2c9f999,python-docx,F0136|F0137|F0346,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0347.txt
F0348,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期末/2025北京海淀高三（上）期末政治（教师版）.docx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期末/2025北京海淀高三（上）期末政治（教师版）.docx,2025北京海淀高三（上）期末政治（教师版）.docx,2025,海淀,期末,docx,unknown,text_layer,165,b960993a71bd93cae7549bc5ccb0b114fdaee6675e64a1d1934b2b9ed5a83542,python-docx,F0138|F0139|F0349,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0348.txt
F0349,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期末/2025届期末考试0118(2).pptx,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025海淀期末/2025届期末考试0118(2).pptx,2025届期末考试0118(2).pptx,2025,海淀,期末,pptx,unknown,ppt,71,4b22b6c78aaddb3eee446f8030c05abd52c67ca1ba6172e0075474206444e532,python-pptx,F0138|F0139|F0348,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0349.txt
F0350,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025西城期末/2025北京西城高三（上）期末政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025西城期末/2025北京西城高三（上）期末政治（教师版）.pdf,2025北京西城高三（上）期末政治（教师版）.pdf,2025,西城,期末,pdf,unknown,text_layer,10,6662da1c2772cc380bf8a297d9a8a6e179867e78344a4263fc97eb1c3b609f9d,pymupdf_text_extract,F0140|F0141|F0351,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0350.txt
F0351,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025西城期末/西城期末答案 解析.pdf,/Users/wanglifei/GaokaoPolitics/2025各区模拟题/2025各区期末/2025西城期末/西城期末答案 解析.pdf,西城期末答案 解析.pdf,2025,西城,期末,pdf,answer,text_layer,5,89d264a31e348be6b411fcef6c8c5dd3979dc666dfc1f2c95c244cebdae6d0cd,pymupdf_text_extract,F0140|F0141|F0350,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0351.txt
F0352,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/.DS_Store,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/.DS_Store,.DS_Store,2026,,,unknown,unknown,unknown,,834f2cf137d890c545f27cf900b5a7fccac437a6dd088fd5af19a8d71b989faa,not_processed,F0142,macOS metadata file skipped
F0353,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/.DS_Store,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/.DS_Store,.DS_Store,2026,,一模,unknown,unknown,unknown,,5eb614ca8238a025f7de26c5156c4439ab3170733f9fb9754418dbff17bb2403,not_processed,F0143,macOS metadata file skipped
F0354,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/2026东城一模/2026东城一模 原卷扫描版.pdf,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/2026东城一模/2026东城一模 原卷扫描版.pdf,2026东城一模 原卷扫描版.pdf,2026,东城,一模,pdf,unknown,image_pdf,10,34b21a3a804e567c86b3805158e9209c44bd9b8b4ee891f79145f19e889de472,pymupdf_text_extract,F0144|F0145|F0146|F0147|F0148|F0149|F0150|F0151|F0152|F0153|F0154|F0155|F0355|F0356|F0357|F0358|F0359|F0360|F0361|F0362|F0363|F0364|F0365,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0354.txt
F0355,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/2026东城一模/2026北京东城高三一模政治（教师版）.pdf,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/2026东城一模/2026北京东城高三一模政治（教师版）.pdf,2026北京东城高三一模政治（教师版）.pdf,2026,东城,一模,pdf,unknown,text_layer,10,0dafc181e82eb031dae6bc668d9e0f91cb614dfbc09cb48711d5c97a93b7a195,pymupdf_text_extract,F0144|F0145|F0146|F0147|F0148|F0149|F0150|F0151|F0152|F0153|F0154|F0155|F0354|F0356|F0357|F0358|F0359|F0360|F0361|F0362|F0363|F0364|F0365,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0355.txt
F0356,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/2026东城一模/26东城一模细则.pdf,/Users/wanglifei/GaokaoPolitics/2026各区模拟题/2026各区一模/2026东城一模/26东城一模细则.pdf,26东城一模细则.pdf,2026,东城,一模,pdf,subjective_rubric,text_layer,16,99e851c9338f0983927c8f90551e5d7f7a5b6a1806599448ab4e8fd12fe9251f,pymupdf_text_extract,F0144|F0145|F0146|F0147|F0148|F0149|F0150|F0151|F0152|F0153|F0154|F0155|F0354|F0355|F0357|F0358|F0359|F0360|F0361|F0362|F0363|F0364|F0365,extracted_text=/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/00_manifest/extracted_text/F0356.txt
