suite_id,year,district,stage,suite_name,question_no,question_type,source_question_file,question_source_role,source_rubric_file,evidence_type,rubric_match_method,answer,answer_source,question_excerpt,rubric_excerpt,notes
2024_海淀_一模_005,2024,海淀,一模,2024海淀一模,13,choice,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,A,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/细则.docx,13．小蘑菇种出“大产业” 。某县引进农业农村部主推的食用菌系列专利技术，新建食用菌大棚， 带动包棚农户增收致富；通过土地流转让村集体经济和村民收入“双增” ，为“弱劳动力” 提供公益岗位、临时用工等就业机会，不断拓宽群众增收渠道。该县 ①通过科技助农，促进农业和农村发展 ②实行多元要素参与分配，共享发展红利 ③通过土地流转，实现农村耕地非农化 ④调动包棚农户积极性，增加转移性收入 A．①② B．①③ C．②④ D．③④,,missing_exact_rubric_block
2024_海淀_一模_005,2024,海淀,一模,2024海淀一模,19,subjective,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2024模拟题/2024海淀一模/细则/补充材料/一模政治-答案.docx,formal_or_scoring_source,exact_qno_block_priority_110,,,19． （8 分）首例涉“虚拟数字人”侵权案宣判。 甲公司系一家以计算机图形学和 AI 技术为核心的科 技公司，Ada 系甲公司在发展其产品业务过程中打造的超 写实虚拟数字人。甲公司自称于 2018 年 12 月创作完成了 虚拟数字人 Ada 的正面形象，为进一步宣传和推广旗下虚 拟数字人，又制作完成了虚拟数字人的两段相关视频，并 于 2019 年 10 月、11 月通过某平台发布。其中一段用以介 绍虚拟数字人 Ada 的场景应用，另一段记录真人演员与虚 拟数字人 Ada 的动作捕捉画面，对虚拟数字人 Ada 进行商业化使用。 2022 年 7 月，乙公司通过某社交软件发布上述两段视频，视频的居中位置使用甲公司发布的 相关视频内容，并在片头片尾替换有关标识，以及在整体视频上添加虚拟数字人课程的营销信息， 其中一段视频还添加乙公司的注册商标，并将其他虚拟数字人名称作为标题一部分。甲公司向法 院提起诉讼，法院判决乙公司消除影响并赔偿经济损失。 运用《法律与生活》知识，谈谈对本案判决的认识。 资料卡 虚拟数字人指具有数字化外形 的虚拟人物，与具备实体的机器人 不同，虚拟人依赖显示设备存在。 虚拟数字人拥有人的外观、行为和 思维方式，具有识别外界环境并能 与人交流互动的能力。 高三年级（思想政治） 第 8 页（共 8 页）,19.（8分） 民事主体的著作权受法律保护，甲公司创作虚拟数字人Ada，对其享有著作权。乙公司未经许可使用甲公司创作的相关视频，并在展示过程中故意替换有关标识、加注注册商标，构成著作权侵权。乙公司进行虚假和引人误解的商业宣传，属于不正当竞争。法院依法判决乙公司赔偿甲公司损失，有利于激发创新活力，维护市场秩序。,
2024_东城_二模_007,2024,东城,二模,东城二模,6,choice,/Users/wanglifei/Desktop/2024模拟题/东城二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,C,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/补充材料/细则.pdf,6.某纺织印染企业超标排污被罚、资金链断裂、陷人半歇业状态。面对债权人的破产 清算请求，法院并未按照常规方法直接予以破产审理，而是致力于探究盘活企业的 方法，会同环保部门促其合规整改、更新环保设备、全面复工复产。最终，该企业的 债务基本清偿，重获新生。该法院 A. 运用司法救助亮明司法态度，传递司法温度 B. 贯彻绿色理念，为案件审理提供有效法律援助 C.秉承创新思维，助力企业纾困和环境改善 D. 以法治的确定性提振信心，完善企业治理结构,,missing_exact_rubric_block
2024_东城_二模_007,2024,东城,二模,东城二模,7,choice,/Users/wanglifei/Desktop/2024模拟题/东城二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,A,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/补充材料/细则.pdf,7.乐业公司系“舒A”注册商标的专用权人，该公司主要生产用于治疗跌打损伤的医疗 用品。徐某在其经营的“跌打损伤修复贴”产品外包装的醒目位置使用了“乐业”名 称，其外包装与乐业公司的同类型产品的外包装高度近似。乐业公司以徐某侵权为 由提起诉讼。以下说法正确的是 ①徐某的行为容易导致消费者误认，构成不正当竞争 ②徐某的行侵害了消费者的知情权，应当合法诚信经营 ③徐某在类似的商品上使用“乐业”名称，构成商标侵权 ④乐业公司的注册商标保护期15年，从申请之日起计算 A.①② B. ①0 ③ C.②④ D.③④,,missing_exact_rubric_block
2024_东城_二模_007,2024,东城,二模,东城二模,8,choice,/Users/wanglifei/Desktop/2024模拟题/东城二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,C,/Users/wanglifei/Desktop/2024模拟题/东城二模/细则/补充材料/细则.pdf,8. 某纸业有限公司在一支流河道埋设暗管，排放生产废水。经鉴定，该公司偷排废水 期间，河道内水质指标远超基线水平，造成环境污染损害数额为1081余万元。该地 人民检察院对该公司提起公诉，并提起刑事附带民事公益诉讼。下列说法正确的是 A. 若对一审判决不服，双方当事人可于15日内上诉 B.该案提交的水质鉴定报告属于物证，影像资料属于电子数据 C.被告不在规定时间内提交答辩状，并不影响人民法院审理该案 D. 刑事诉讼中，被告人若掌握罪证相关证据，则有义务向法庭提交,,missing_exact_rubric_block
2024_东城_二模_007,2024,东城,二模,东城二模,19,subjective,/Users/wanglifei/Desktop/2024模拟题/东城二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,19.（9分） 甲公司从乙公司购入一批电视，约定2024年3月10日发货。乙公司如约发 货后，甲公司不便收货，双方约定货物由快递仓库代储存至3月20日，仓储费用 由己公司承担。3月19日，甲公司表示依然不便收货，需要延长仓储时间至3月 30日，乙公司回复“可以”。双方无其他磋商内容。 3 月30日，甲公司收货并垫付全部仓储费用后，向乙公司要求“尾款扣除仓储 费用后支付”，乙公司表示拒绝承担3月21日及以后的仓储费用，甲公司因此拒绝 支付尾款。双方协商未果，欲通过诉讼解决争议。 （1）请你选择其中一方进行代理，并撰写起诉状。（7分） 民事起诉状 原告： 被告： 诉讼请求： 事实与理由： 望法院判如所请。 （2）避免类似问题产生，我们应该 XXX X年X月×日 。（2分） 高三思想政治 第9页（共11页） [ocr page 10],,missing_exact_rubric_block
2024_丰台_二模_009,2024,丰台,二模,丰台二模,5,choice,/Users/wanglifei/Desktop/2024模拟题/丰台二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,5.《中华人民共和国消费者权益保护法实施条例》将于2024年7月1日起施行。部分内容 如下： 《中华人民共和国消费者权益保护法实施条例》 第一条 根据《中华人民共和国消费者权益保护法》等法律，制定本条例。 第三条 国家加大消费者合法权益保护力度，建立和完善经营者守法、行业自律、消费者参与、 政府监管和社会监督相结合的消费者权益保护共同治理体系。 第四条 国家统筹推进消费环境建设，营造安全放心的消费环境，增强消费对经济发展的基础 性作用。 以上规定能够 ①促使经营者依法、诚信经营，切实维护消费者合法权益 ②强化政府保护消费者权益的工作职责，加大监督检查和执法力度 ③及时查处侵害消费者合法权益的行为，避免消费投诉、举报 ④营造更加安全、公平的消费环境，确保消费规模的扩大 A. ①② B.①④ C. ②③ D.③④,,missing_exact_rubric_block
2024_丰台_二模_009,2024,丰台,二模,丰台二模,6,choice,/Users/wanglifei/Desktop/2024模拟题/丰台二模/试卷/试卷.pdf,paper,,missing,no_exact_qno_block,,,6.“一函两书”制度是由最高人民检察院和中华全国总工会联合提出的一种制度，旨在通 过工会及相关单位提醒用人单位落实好劳动法律法规或纠正其违法劳动用工行为。“一 函”即工会劳动法律监督提示函，“两书”即工会劳动法律监督意见书和工会劳动法律 监督建议书。“一函两书”制度有利于 ①提高协作配合质效，推动构建和谐劳动关系 ②构建起全链条的保障体系，促进用人单位规范健康发展 ③加强源头预防，通过多种方式保障劳动者合法权益 ④强化检察机关和工会组织的检察监督职能，促进化解劳动纠纷 A. ①② B. ①③ C.②④ D.③④,,missing_exact_rubric_block
2024_丰台_二模_009,2024,丰台,二模,丰台二模,17,subjective,/Users/wanglifei/Desktop/2024模拟题/丰台二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2024模拟题/丰台二模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_130,,,17.（8分）民法典守护碧水蓝天，保护生态环境。 《中华人民共和国民法典》规定：“民事主体从事民事活动，应当有利于节约资 源、保护生态环境。”“民事主体依法享有知识产权。”“因污染环境、破坏生态造成他 人损害的，侵权人应当承担侵权责任。” 案例一 某公司发明专利技术从源头上解决长期污水 污泥分离不彻底、处理工序复杂化等关键技 术问题，首次提出了通过操控屏控制移动杆， 实现过滤速度可控的农村污水分离技术重大 突破，方法简单、易于操作，降低污水净化 成本的同时，显著提高污水净化效率，延长 装置的使用寿命，已在多地村庄生活污水治 理项目中成功应用并推广。 案例二 甲公司在生产中，长期存在超标排放废 水、废气等污染物损害环境公共利益的 行为，周边居民的日常生活受到严重影 响。乙环境研究所以甲公司存在长期连 续超标排放污染物、构成环境民事侵权 为由，提起环境民事公益诉讼。法院审 理后判决甲公司立即停止侵权、消除危 险、赔偿环境损失等。 运用《法律与生活》知识，结合上述案例分析民法典的相关规定对保护生态环境 的作用。 高三政治 第5页（共8页） [ocr page 6],17.运用《法律与生活》知识，结合上述案例分析民法典的相关规定对保护生态环境的作用。（8分） 参考答案：民法典规定的绿色原则为生态环境保护提供了基本遵循。在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。 【拓展答案】： 增强环保意识、维护社会公平正义。 评分标准说明： 民法典规定的绿色原则为生态环境保护提供了基本遵循。（1分）在上述案例中，民法典强调对知识产权的保护，能够鼓励技术创新，为生态环境保护提供技术支撑。（2分）依据民法典规定，甲公司污染、破坏环境应承担相应的侵权责任。（1分）民法典上述条款合理地确定了民事主体的权利义务，既能保护合法权益，又能惩罚违法行为，有助于平衡个人利益和公共利益，合理预防损害，维护良好的生态环境。（4分）（权利义务、个人利益和公共利益、维护良好的生态环境三个点都写到就给4分。） 18(1)结合材料，同学们构建了一个符合逻辑规则的三段论，请你补充完整。（5分） 参考答案：大前提：搭建对外交流合作平台推动了冰雪经济高质量发展， 小前提：第七届雪博会是对外交流合作平台， 结论：第七届雪博会可以推动冰雪经济高质量发展。 【拓展答案】：符合题意和逻辑规则，言之有理，即可给分。 评分标准说明：符合三段论的形式要件和内容真实，言之有理，即可给分； 基本正确或准确，5分； 略有瑕疵，4分； 比较合理，3分 大小前提倒置，给1-2分； 不符合逻辑规则，0分 18(2)有同学认为，只要我们能够准确预测冰雪经济的发展前景，就能推动冰雪经济高质量发展。结合材料，运用科学思维对该观点进行评析。（6分） 参考答案：该观点强调要运用超前思维准确预测冰雪经济的发展前景，推动冰雪经济高质量发展。准确预测冰雪经济的发展前景是推动冰雪经济高质量发展的必要条件，但不是唯一条件。同时，还需要坚持辩证思维，既要看到冰雪经济发展的优势和机会，又要看到劣势和不足，具体问题具体分析，遵循冰雪产业发展规律，从当地实际情况出发推动冰雪经济高质量发展。因此，该观点是片面的。 【拓展答案】：科学思维具有预见性； 从充分条件假言判断的角度反向论证该观点的不合理之处； 辩证思维的具体内容（联系、发展、矛盾；综合与分析；质量互变） 创新思维的具体内容（除超前思维以外的发散与聚合、逆向等） 评分标准说明：基本按照参考的思维逻辑给分，略有变通。 亮明观点片面，1分；替代：不合理、不科学、不准确、错误等，根据后面论述适当给分； 合理性1分，包括：超前思维、科学思维的预测性等 不足之处1-2分，包括：看出了观点实际上为必要条件假言判断，给2分；只从口头语言或……,
2024_海淀_二模_010,2024,海淀,二模,海淀二模,11,choice,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/补充材料/高三二模：政治试题（以PDF为准）(1).docx,unknown,exact_qno_block_priority_0,A,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/细则.docx,11．黄某某是某小区业主，其居住的楼房出口区域经常 停放有某公司的多辆共享单车，影响正常通行。黄 某某委托律师向某公司邮寄律师函，要求某公司在 接到律师函 10 日内，在其公司的手机应用程序中， 将上述区域设置为禁停区。某公司收到律师函后未 采取相应措施，黄某某遂起诉至法院，要求该公司 将上述区域设置为共享单车的禁停区。对此案推断合理的是 ①作为共有权人的业主，对小区建筑区划内的共有部分享有共有和共同管理的权利 ②共享单车扎堆停放妨碍居民正常通行，黄某某有权要求排除妨碍、恢复正常通行 ③某公司作为手机应用程序的运营方，只是提供相关链接服务，无须承担侵权责任 ④黄某某可向业主委员会或者物业公司投诉，强制禁止共享单车进入自己所在小区 A．①② B．①④ C．②③ D．③④ 中华人民共和国民法典 第二百七十四条 建筑区划内 的道路，属于业主共有，但是属于城 镇公共道路的除外。建筑区划内的其 他公共场所、公用设施和物业服务用 房，属于业主共有。 高三年级（思想政治） 第 4 页（共 8 页）,11．黄某某是某小区业主，其居住的楼房出口区域经常停放有某公司的多辆共享单车，影响正常通行。黄某某委托律师向某公司邮寄律师函，要求某公司在接到律师函10日内，在其公司的手机应用程序中，将上述区域设置为禁停区。某公司收到律师函后未采取相应措施，黄某某遂起诉至法院，要求某公司将上述区域设置为共享单车的禁停区。对此案推断合理的是 ①作为共有权人的业主，对小区建筑区划内的共有部分享有共有和共同管理的权利 ②共享单车扎堆停放妨碍居民正常通行，黄某某有权要求排除妨碍、恢复正常通行 ③某公司作为手机应用程序的运营方，只是提供相关链接服务，无须承担侵权责任 ④黄某某可向业主委员会或者物业公司投诉，强制禁止共享单车进入自己所在小区 A．①② B．①④ C．②③ D．③④,
2024_海淀_二模_010,2024,海淀,二模,海淀二模,19,subjective,/Users/wanglifei/Desktop/2024模拟题/海淀二模/试卷/试卷.pdf,paper,/Users/wanglifei/Desktop/2024模拟题/海淀二模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_130,,,19． （6 分）遗赠扶养协议纠纷案宣判。 【案情简介】某社区居委会与曹某签订协议，约定由某居委会定时定员结对子照看关心曹某， 每月给予曹某基本生活费，免费看病诊治，逢年过节给予曹某各类生活补助及慰问生活用品等， 养老至寿终；曹某现有的动产和不动产在曹某寿终后，产权移交某居委会。此后，某居委会按照 约定履行扶养义务。曹某去世后，曹某的四个子女要求继承遗产，与该居委会产生争议。该居委 会遂将曹某的四个子女等人诉至法院，请求判令： （1）确认某居委会与曹某签订的协议有效； （2） 曹某名下的房屋、股权、现金、存款归某居委会所有。 【裁判结果】法院认为，案涉协议符合法律有关遗赠扶养协议的规定，属于有效的遗赠扶养 协议；原告某居委会对被扶养人曹某已尽到扶养义务，判决被继承人曹某安置所得的房屋以及其 生前遗留的股权、现金、银行存款本息归某居委会所有。 结合材料，运用《法律与生活》知识，分析本案判决的社会价值。,19.（6分） 【答案】 在本案判决中，人民法院确认居委会提供的遗赠扶养协议，认定居委会的赡养行为，充分肯定居委会对老人养老送终所起的作用。本案判决不仅实现了个案上的公平正义，更倡导全社会积极助力养老，促进“不尽孝者少分或者不分遗产”的司法理念深入人心。判决有利于弘扬尊老、敬老、爱老、助老的中华传统美德，让崇尚和践行社会主义核心价值观成为人们的自觉行动和全体社会的良好风尚。 【细则】,
2024_石景山_一模_011,2024,石景山,一模,石景山一模,11,choice,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,paper,,missing,no_exact_qno_block,,,11．买家赵某连续多年在某牙膏旗舰店购买了多支“专业蛀牙修复”牙膏，因最终未达到商家宣传疗效反而导致自己错失口腔疾病最佳治疗时间而将商家诉至法院，请求 判决商家承担价款的三倍赔偿责任，以及自己看牙的医疗费损失。法院最终判决商 家赔偿其三倍价款，驳回了赵某要求商家赔偿医疗费用的诉讼请求。以下理解正确的是 ①商家虚假宣传行为侵犯了赵某作为消费者的知情权、自主选择权及安全消费权利 ②由于涉案双方之间存在买卖合同关系，商家应当承担三倍惩罚性赔偿的违约责任 ③牙膏不属于医疗器械、药品的范围，商家构成欺诈行为，应承担惩罚性赔偿责任 ④赵某如不能证明其牙病的发生与涉案产品间存在因果关系需承担举证不能的责任 A．①② B．①④ C．②③ D．③④,,missing_exact_rubric_block
2024_石景山_一模_011,2024,石景山,一模,石景山一模,17,subjective,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,paper,,missing,no_exact_qno_block,,,17．（8 分） 2023 年 12 月 28 日，北京市第三中级人民法院终审公开宣判北京甲环保公司与四川乙发电公司合同纠纷一案，该案系北京市首例碳排放权交易纠纷案件。 【基本案情】 2021 年12 月，乙公司就采购碳排放配额发布比选公告，甲公司向其进行报价，内容具体明确，并承诺：如未依约履行，乙公司可另行购买等量的碳排放配额；如有差价， 由甲公司补足。乙公司经过比选确认甲公司中标，并向其送达了中标通知。此后，甲公 司明确表示不再履行合同，在此情况下，乙公司另行与第三方公司签订合同，以高于甲 公司所报交易单价的价格购买了相应碳排放配额，由此产生差价，故乙公司诉至法院， 要求甲公司向其支付差价款 289 万余元及相应利息。 【法院判决】 一审法院经审理，认为甲乙两公司就涉案碳排放配额采购事项成立合同关系，且该合同合法有效。判决甲公司向乙公司支付碳排放配额采购差价款289 万余元及相应利息。一审后，甲公司不服判决，向北京三中院提起上诉。北京三中院经审理后作出终审判决： 驳回上诉，维持原判。 运用法律知识，结合案情，说明甲乙两公司合同成立的理由，并从民法基本原则角 度阐述该司法判决的意义。,,missing_exact_rubric_block
2024_石景山_一模_011,2024,石景山,一模,石景山一模,18,subjective,/Users/wanglifei/Desktop/2024模拟题/石景山一模/试卷/试卷.docx,paper,,missing,no_exact_qno_block,,,18．（13 分） 为弘扬新时代“枫桥经验”，助力社会矛盾纠纷在法治轨道上得到解决，石景山法 院在巩固深化党建法治共建机制的基础上，推出“一米法庭”项目。“一米法庭”中“一米”音同“益民”，取“有益人民”之意，一米之距，代表法院与群众距离贴近，传递 “一套桌椅、一米见方，努力化解纠纷”的工作理念。要从三个方面把“一米法庭”打 造为坚持和践行新时代“枫桥经验”的“枫”景线。 （1）结合材料，运用《政治与法治》知识，分析“一米法庭”项目如何使群众真正 获益。（7 分） 在街道、社区及行业特设组织中设立的“一米法庭”项目，通过数字化技术，线上与线下相结合，提供调解指导、诉讼服务、基层治理、普法宣传功能，是一站式多元解纷的最小支点。 2023 年7 月特大暴雨灾害发生后，涉灾纠纷频发。 “我们社区的业主李先生家因房屋漏雨，与物业公司起了矛盾。这次暴雨前气象部门早有预警，经调查发现物业公司并没有提前加强巡检，也没有采取措施加固房顶以及做好防水处理，理应赔偿。但物业认为这次雨太大，是天灾，可以免责。业主说我们调解达成的协议也不算数，准备到法院起诉，认为走诉讼程序才是最优选择。现在该怎么办呢？”社区刚担任人民调解员的老刘通过“一米法庭”求助法官，希望能够提供 专业指导，将矛盾化解在基层。 （2）假如你是法官，请结合材料，运用法治知识，为老刘提供专业指导。（6 分）,,missing_exact_rubric_block
2024_西城_一模_012,2024,西城,一模,西城一模,6,choice,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,paper,,missing,no_exact_qno_block,C,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,6． 王某向赵某借了50万元，并将自己唯一的机动车交予赵某作为质押。王某又向钱某借了20万元，承诺半年后还款。结果，半年后王某并没有还款。钱某不满，在得知王某名下有机动车后，将王某诉至人民法院，要求将王某名下的机动车折价赔偿给他。以下认识正确的是 ①本案涉及债权关系，客体是王某名下的机动车 ②本案涉及担保物权，对应的是机动车的交换价值 ③王某将机动车交予赵某，赵某则拥有了该机动车的所有权 ④赵某实际占有王某作为担保物的机动车，享有质权，可依法优先受偿 A．①② B．①③ C．②④ D．③④,,missing_exact_rubric_block
2024_西城_一模_012,2024,西城,一模,西城一模,7,choice,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,paper,,missing,no_exact_qno_block,A,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,7． 蔬菜照绿光加正白光、鲜肉照红光加冷白光、海鲜照蓝光加冷白光……打灯销售生鲜农产品的现象很普遍，这种灯行业内叫“生鲜灯”。“生鲜灯”照射下的食品格外诱人。国家市场监管总局修订发布的《食用农产品市场销售质量安全监督管理办法》规定，销售生鲜食用农产品，不得使用对食用农产品的真实色泽等感官性状造成明显改变的照明等设施误导消费者对商品的感官认知。下列观点正确的是 ①经营者应依法、诚信经营，保障消费者的合法权益 ②消费者发现经营者利用“生鲜灯”等照明设施误导自己，可依法维权 ③经营者使用“生鲜灯”销售产品属于不正当竞争，是搭他人商业信誉的便车 ④经营者利用与消费者信息不对称的优势，侵害了消费者的自主选择权 A．①② B．①④ C．②③ D．③④,,missing_exact_rubric_block
2024_西城_一模_012,2024,西城,一模,西城一模,18,subjective,/Users/wanglifei/Desktop/2024模拟题/西城一模/试卷/试卷.docx,paper,/Users/wanglifei/Desktop/2024模拟题/西城一模/细则/细则.docx,formal_or_scoring_source,exact_qno_block_priority_110,,,18．（8分） 【基本案情】郭某与刘某是夫妻关系，刘某于2022年去世。二人育有子女四人，现郭某年已九十，由小女儿照顾，郭某起诉要求另外三子支付赡养费，其中郭某每月有退休金五千余元，大儿子居住在外地，二儿子肢体残疾，三儿子表示郭某现有收入并不需要子女支付赡养费。 一审法院认为郭某尚不存在生活困难的情形，故对于郭某的请求未予支持。郭某提起上诉。二审法院审理期间，三个儿子前往郭某住处探望老人，老人表达希望儿子多来陪伴的想法。二审法院虽未支持老人要求抚养费的主张，但基于老人渴望子女陪伴的意愿，向郭某的三个儿子发出了《督促履行义务告知书》，要求其常回家看看，多与老人沟通交流，让老人感受到家人的温暖，安享晚年。 【模拟庭审】某班学生参考此案二审，组织了一场模拟庭审活动。 镜头一 学生甲：上诉人申请书记员小袁回避，因为 。 镜头二 学生乙：“我是被上诉人郭某的三儿子的辩护人。《中华人民共和国民法典》第一千零六十七条规定，成年子女不履行赡养义务的，缺乏劳动能力或者生活困难的父母，有要求成年子女给付赡养费的权利。郭某现有收入并不需要子女支付赡养费……” （1）在镜头一的横线上填写申请回避的适当理由。（1分） （2）镜头二中有一处明显错误，将它找出来并改正。（1分） （3）运用法治知识，谈谈对二审法院向郭某的三个儿子发出《督促履行义务告知书》的认识。（6分）,18．（8分） （1）依据诉讼法规定的回避制度，当书记员有下列情形之一的，当事人有权申请其回避：是本案当事人或者当事人、诉讼代理人近亲属的；与本案有利害关系的；与本案当事人、诉讼代理人有其他关系（比如师生、同学、朋友等），可能影响对案件公正审理的。书记员接受当事人、诉讼代理人请客送礼，或者违反规定会见当事人、诉讼代理人的，当事人有权要求他们回避。考生可选择上述情形之一作答。（1分） 答案示例一：书记员小袁是被上诉人郭某三儿子的学生。 答案示例二：书记员小袁是被上诉人郭某二儿子的朋友。 （2）错误：辩护人。改为：诉讼代理人。（1分） （3）成年子女对父母有赡养的义务。（1分）赡养父母，要求子女经济上供养父母、生活上照料父母、精神上慰藉父母，照顾父母的特殊需要，使父母幸福安度晚年。（2分，五选二） 郭某的三个儿子都是成年人，应履行精神上慰藉父亲的义务。二审法院向郭某的三个儿子发出《督促履行义务告知书》是保护郭某的合法权益，引导郭某的儿子孝老敬亲，（1分，多选一）传承中华传统美德，践行社会主义核心价值观，发挥法律对道德建设的促进作用。（2分，多选一） 细则： 精神上慰藉父亲的义务，变通：敬老义务（责任） 保护郭某的合法权益，替换：满足老人的需求 中华传统美德，变通：中华优秀传统文化 发挥法律对道德建设的促进作用，替换：坚持法治与德治的统一；发挥法律的规范作用，道德的教化作用 如答出：维护社会公平正义；营造敬老爱老社会氛围；促进家庭和谐。也可给2分 本小题答一句以上的，至少给1分。半句的不算 【附中版补充】 义务：1（义务）+2 意义：1（权利）+2（弘扬社会主义核心价值观；守法和公序良俗原则；德治法治相结合等） 酌情赋分（1分）：以事实为根据，以法律为准绳。,
