suite_id,year,district,stage,suite_name,question_no,answer,answer_source,overview_sentence,wrong_option_sentences,question_excerpt,rubric_source,notes
2025_丰台_期末_032,2025,丰台,期末,2025丰台期末,11,,,在李某在社交平台发布博文“地铁上的小乘客，一个人上学……太可爱了”，并附有该小乘客吴某的正 面照片。次日，吴某的母亲张某发帖称照片中是自己 7 岁的女儿，认为李某行为不妥，要求其删除照片。 李某不予理会，双方为此发生纠纷，张某向法院提起诉讼。法院认为李某的行为构成侵权，判令其赔礼道……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11. 李某在社交平台发布博文“地铁上的小乘客，一个人上学……太可爱了”，并附有该小乘客吴某的正 面照片。次日，吴某的母亲张某发帖称照片中是自己 7 岁的女儿，认为李某行为不妥，要求其删除照片。 李某不予理会，双方为此发生纠纷，张某向法院提起诉讼。法院认为李某的行为构成侵权，判令其赔礼道 歉，作出合理赔偿。下列认识正确的是（ ） ①李某未经同意公布他人照片不妥，侵害他人的名誉权 ②法院基于对未成年人肖像权的特殊保护做出本案判决 ③李某有发布网络信息的权利，但权利与义务不可割裂 ④本案对于促进网络空间法治化治理具有积极示范意义 A. ①② B. ①③ C. ②④ D. ③④,,答案未从可靠答案表或逐题解析锁定
2025_丰台_期末_032,2025,丰台,期末,2025丰台期末,12,,,在游客王某夫妇到某收费景区游玩，王某因雨后的观景台面十分湿滑不慎摔倒，导致其腿骨骨折，王某 与景区负责公司就赔偿问题发生纠纷。下列说法正确的是（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,12. 游客王某夫妇到某收费景区游玩，王某因雨后的观景台面十分湿滑不慎摔倒，导致其腿骨骨折，王某 与景区负责公司就赔偿问题发生纠纷。下列说法正确的是（ ） ①王某购买门票到景区内游玩，双方之间的旅游合同即依法成立 ②景区采取了相应的保障措施保护游客的人身安全，王某应承担部分违约责任 ③王某作为完全民事行为能力人，在景区内摔倒造成身体伤害，应自行承担责任 ④景区未能举证证明对游客的人身安全尽到保障义务，应当承担民事侵权责任 A. ①③ B. ①④ C. ②③ D. ②④,,答案未从可靠答案表或逐题解析锁定
2025_海淀_期末_035,2025,海淀,期末,2025海淀期末,10,,,在2024年11月11日，幸福石油公司与开心公司签订了汽油买卖合同，部分内容如下。 乙方当天支付了10万元保证金。11月13日，甲方股东抢夺公章导致公司管理失控，未能在约定期限内交付汽油。下列说法正确的是中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,10. 2024年11月11日，幸福石油公司与开心公司签订了汽油买卖合同，部分内容如下。 乙方当天支付了10万元保证金。11月13日，甲方股东抢夺公章导致公司管理失控，未能在约定期限内交付汽油。下列说法正确的是 A. 乙方可以要求甲方双倍返还保证金共20万元 B. 甲方可主张不可抗力免责，拒绝赔偿乙方损失 C. 经乙方同意，甲方可以不按合同约定时间交货 D. 若双方没有约定货物质量标准，则该合同不成立,,答案未从可靠答案表或逐题解析锁定
2025_海淀_期末_035,2025,海淀,期末,2025海淀期末,11,,,在赵某乘坐的某客运公司客车在行驶途中发生追尾事故，致使赵某身体多处受伤。赵某希望通过诉讼维护权益。下列说法正确的是（ ） 《中华人民共和国民法典》第八百二十三条承运人应当对运输过程中旅客的伤亡承担赔偿责任；但是，伤亡是旅客自身健康原因造成的或者承运人证明伤亡是旅客故意、重大过失造成……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11. 赵某乘坐的某客运公司客车在行驶途中发生追尾事故，致使赵某身体多处受伤。赵某希望通过诉讼维护权益。下列说法正确的是（ ） 《中华人民共和国民法典》第八百二十三条承运人应当对运输过程中旅客的伤亡承担赔偿责任；但是，伤亡是旅客自身健康原因造成的或者承运人证明伤亡是旅客故意、重大过失造成的除外。 ①若客运公司能证明自己对事故发生没有过错，则无需承担赔偿责任 ②若赵某因家庭经济困难无法承担诉讼费用，可向法院申请法律援助 ③若赵某不服法院一审判决，可以在判决后十五日内提出上诉 ④法律给承运人分配了更多注意义务，以平衡各方利益，合理预防损害 A. ①② B. ①③ C. ②④ D. ③④,,答案未从可靠答案表或逐题解析锁定
2025_海淀_期末_035,2025,海淀,期末,2025海淀期末,12,,,在阅读材料，完成问题。 思政课上，老师展示了上述案例。四名同学运用所学，分享了自己的看法。其中正确的是（ ） 甲：根据民法典相关规定，本案中房产价值中的100万元属于王阿姨遗产 乙：若王阿姨未留下遗嘱，应适用法定继承分配房产、抚恤金等遗产 丙：按照法定继承，张大叔和小马都属于第一顺……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,12. 阅读材料，完成问题。 思政课上，老师展示了上述案例。四名同学运用所学，分享了自己的看法。其中正确的是（ ） 甲：根据民法典相关规定，本案中房产价值中的100万元属于王阿姨遗产 乙：若王阿姨未留下遗嘱，应适用法定继承分配房产、抚恤金等遗产 丙：按照法定继承，张大叔和小马都属于第一顺位继承人，应平均分配遗产 丁：为求方便快捷，张大叔和小马可选择通过仲裁方式解决争议 A. 甲 B. 乙 C. 丙 D. 丁,,答案未从可靠答案表或逐题解析锁定
2025_海淀_期末_035,2025,海淀,期末,2025海淀期末,13,,,在科技进步使得工作和生活的界限逐渐变得模糊。劳动者在休息时间仍通过微信等软件进行工作沟通，导致个人时间被占用，“隐形加班”对劳动者权益保护提出了新挑战。“隐形加班”劳动争议第一案中，北京市第三中级人民法院在判决书中首次突破传统加班认定模式．创造性地提出“占用时间明显性”等原则作为认……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,13. 科技进步使得工作和生活的界限逐渐变得模糊。劳动者在休息时间仍通过微信等软件进行工作沟通，导致个人时间被占用，“隐形加班”对劳动者权益保护提出了新挑战。“隐形加班”劳动争议第一案中，北京市第三中级人民法院在判决书中首次突破传统加班认定模式．创造性地提出“占用时间明显性”等原则作为认定标准，为后续处理类似案件提供了参考与借鉴。该判决（ ） ①遵循劳动法的首要原则．维护劳动者取得劳动报酬、休息休假的权利 ②以事实为根据，以法律为准绳，筑牢维护社会公平正义第一道防线 ③体现公正司法，有力护航用工规范发展，推动构建和谐劳动关系 ④为认定“隐形加班”提供标准，完善了劳动权益保护的法律体系 A. ①② B. ①③ C. ②④ D. ③④,,答案未从可靠答案表或逐题解析锁定
2025_海淀_期末_035,2025,海淀,期末,2025海淀期末,14,,,在某食品公司在其产品包装上擅自使用了洪某已发表的画作中具有独创性的蜡染花鸟图案，洪某以著作权受侵害为由向法院提起诉讼。该食品公司辩称，洪某作品中的纹样等均来自古代传统蜡染图案，自己的使用不构成侵权。下列分析正确的是（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,14. 某食品公司在其产品包装上擅自使用了洪某已发表的画作中具有独创性的蜡染花鸟图案，洪某以著作权受侵害为由向法院提起诉讼。该食品公司辩称，洪某作品中的纹样等均来自古代传统蜡染图案，自己的使用不构成侵权。下列分析正确的是（ ） ①洪某对画作的发表权等著作人身权不受保护期限制 ②洪某画作借鉴了传统蜡染图案这一事实应由被告举证 ③若洪某未到著作权登记机关办理登记，则不能就该画作主张著作权 ④以和为贵，双方当事人可在人民法院的主持下达成调解协议 A. ①② B. ①③ C. ②④ D. ③④,,答案未从可靠答案表或逐题解析锁定
2025_海淀_期末_035,2025,海淀,期末,2025海淀期末,15,,,在“谁懂这一口糯叽叽的含金量”……打开短视频平台，很多人在不经意间会被形形色色的探店视频所吸引。探店视频以其独特优势带动了餐饮及旅游消费。但是，这些探店视频究竞是发布者的真实体验还是广告营销，消费者往往很难区分。对此分析正确的是（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,15. “谁懂这一口糯叽叽的含金量”……打开短视频平台，很多人在不经意间会被形形色色的探店视频所吸引。探店视频以其独特优势带动了餐饮及旅游消费。但是，这些探店视频究竞是发布者的真实体验还是广告营销，消费者往往很难区分。对此分析正确的是（ ） A. 打着真实测评幌子进行虚假宣传的探店视频侵犯了消费者自主选择权 B. 发布广告类探店视频是不正当竞争行为，会侵犯其他经营者合法权益 C. 对侵犯消费者权益的探店视频乱象，法院可主动启动诉讼程序进行整治 D. 短视频平台可推动制定行业内容管理公约，提高社会治理法治化水平 第二部分,,答案未从可靠答案表或逐题解析锁定
2025_西城_期末_036,2025,西城,期末,2025西城期末,12,,,在“先用后付”，即网络购物时无需付款（免去了人脸、 指纹识别或密码支付环节）就可下单，商品确认 收货后再付款。这种方式提供了更大的支付灵活性和购物便利 性，促进了交易便利化。但也有消费者反映， 存在“莫名开通”“被自动勾选 ”“开通易关闭难 ”，家里的小 孩容易“误点” 操作等问题……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,12．“先用后付”，即网络购物时无需付款（免去了人脸、 指纹识别或密码支付环节）就可下单，商品确认 收货后再付款。这种方式提供了更大的支付灵活性和购物便利 性，促进了交易便利化。但也有消费者反映， 存在“莫名开通”“被自动勾选 ”“开通易关闭难 ”，家里的小 孩容易“误点” 操作等问题。下列选项中正确的是 ①消费者确认收货后再付款，“先用后付”本质上是一种合同关系 ②“莫名开通”该支付方式，侵犯了消费者的知情权和隐私权 ③平台应完善“先用后付”服务协议，重要条款应当以显著方式提醒消费 者注意 第4页/共10页 ④小孩“误点”操作没有关系，只要未满 18 周岁，其民事行为都是可撤销的 A．①② B．①③ C．②④ D．③④,,答案未从可靠答案表或逐题解析锁定
2025_西城_期末_036,2025,西城,期末,2025西城期末,13,,,在行为人侵害他人的民事权利，应当依法承担侵权责任。下列情形中分析正确的是中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,13．行为人侵害他人的民事权利，应当依法承担侵权责任。下列情形中分析正确的是 A．游客甲到动物园游玩，在灵长类动物展区向猴子喂食时右手被猴子咬伤。本案中， 应由动物园证明自 己尽到了管理职责，否则应承担侵权责任 B．12 岁的乙在学校与同学跳绳，被绳子绊倒，造成牙齿损伤。本案中，校方不论有无过错，都应承担侵 权责任 C．经营者丙在工厂安装了矿石提取设备，提取过程中，有氯化氰经下水道流入附近河 流造成土壤污染 。 本案中，应由起诉丙的村民证明其行为与损害后果存在因果关系 D．路人丁被楼上抛掷的平板电脑砸中，致使头部受伤。后丁将该楼层全部住户及物业管理公司告上法院。 本案中，住户即使能够证明自己家中无人，仍需承担侵权责任,,答案未从可靠答案表或逐题解析锁定
2026_东城_一模_037,2026,东城,一模,2026东城一模,10,,,在张三与李四系夫妻，张三婚前向村集体申请了一处宅基地。婚后，夫妻二人在宅基地上建造房屋，张 三私下向王五借款用于房屋装修。夫妻二人商议进城务工，将房屋出租。下列说法正确的是中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,10．张三与李四系夫妻，张三婚前向村集体申请了一处宅基地。婚后，夫妻二人在宅基地上建造房屋，张 三私下向王五借款用于房屋装修。夫妻二人商议进城务工，将房屋出租。下列说法正确的是 A．宅基地由张三申请，故房屋属张三个人财产，需登记以取得所有权 B．李四对于借款行为并不知情，故借款属于张三个人债务，李四无需偿还 C．宅基地的权益对应物的使用价值，张三与李四无权处分该地块 D．若张三、李四将房屋出租，所获取的财产性收益属于再分配,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,答案未从可靠答案表或逐题解析锁定
2026_东城_一模_037,2026,东城,一模,2026东城一模,11,,,在某个人独资企业未经博主林某同意，利用 AIGC（生成式人工智能）技术采集其公开短视频中的人脸 数据与声音，生成了与短视频内容无关、与林某形象高度相似的数字人，用于商业直播，但未标注“AI 生 成”字样。林某发现后，要求该企业立即停止使用、删除复刻数据并赔偿损失。 第4页/共10页……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11．某个人独资企业未经博主林某同意，利用 AIGC（生成式人工智能）技术采集其公开短视频中的人脸 数据与声音，生成了与短视频内容无关、与林某形象高度相似的数字人，用于商业直播，但未标注“AI 生 成”字样。林某发现后，要求该企业立即停止使用、删除复刻数据并赔偿损失。 第4页/共10页 《直播电商监督管理办法》 第三十七条 直播间运营者使用人工智能等技术生成的人物图像、视频从事直播电商活 动的，应当符合有关法律、法规、规章和强制性国家标准的要求，并依照国家有关规定进行 标识，持续向消费者提示该人物图像、视频由人工智能等技术生成。 下列说法正确的是 A．该企业作为营利法人，其收入应缴纳企业所得税 B．该企业侵犯林某肖像权和声音权益，应停止侵害，恢复原状 C．未标注“AI 生成”字样，虽未侵犯林某著作权，但属违法行为 D．企业提供自身不存在过错的证据，属于举证责任倒置,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/补充材料/2026东城一模 原卷扫描版.pdf,答案未从可靠答案表或逐题解析锁定
2026_丰台_一模_038,2026,丰台,一模,2026丰台一模,11,,,在张某原系某单位员工，后拟跳槽至甲公司。经过沟通，张某收到甲公司通过电子邮件 发出的《录用通知书》，载明了录用张某所担任的职位及薪资待遇、报到时间等。该 通知还要求张某报到时提供原用人单位离职证明并具明“此录用通知经您签字，并由 公司确认后正式生效。”张某遂即回复“收到”，次日向原……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11. 张某原系某单位员工，后拟跳槽至甲公司。经过沟通，张某收到甲公司通过电子邮件 发出的《录用通知书》，载明了录用张某所担任的职位及薪资待遇、报到时间等。该 通知还要求张某报到时提供原用人单位离职证明并具明“此录用通知经您签字，并由 公司确认后正式生效。”张某遂即回复“收到”，次日向原单位辞职并办理了离职手 续。后甲公司告知张某因出现财务问题取消录用。张某遂向法院起诉请求甲公司赔偿 其相应损失。法院审理后判决支持了张某的诉讼请求。下列说正确的是 ①甲公司取消录用张某的行为，侵犯了张某平等就业和选择职业的权利 ②张某与甲公司虽未签订书面劳动合同，但双方劳动关系已于邮件回复之后建立 ③ 《录用通知书》是甲公司发出的明确意思表示，属于要 ④法院判决有利于引导用人单位重信守诺，保护劳动者合法权益 A. ①② B. ①④ C. ②③ D. ③④ 高三思想政治 第3页（共10页） CS 扫描全能王 3亿人都在用的扫描App [ocr page 4],,答案未从可靠答案表或逐题解析锁定
2026_丰台_一模_038,2026,丰台,一模,2026丰台一模,13,,,在2025年12月，国家发展改革委、市场监管总局、国家网信办联合发布《互联网平台 价格行为规则》，重点聚焦以下四个方面。 一是保护经营者自主定价权；规范平台经营者收费行为。 二是全面规范价格标示行为，要求平台经营者、平台内经营者公开差别定价、 动态定价、竞价排名等规则，规范补贴促销……中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,13. 2025年12月，国家发展改革委、市场监管总局、国家网信办联合发布《互联网平台 价格行为规则》，重点聚焦以下四个方面。 一是保护经营者自主定价权；规范平台经营者收费行为。 二是全面规范价格标示行为，要求平台经营者、平台内经营者公开差别定价、 动态定价、竞价排名等规则，规范补贴促销行为。 三是严厉打击不正当价格竞争，经营者不得实施低价倾销、价格歧视、价格串 通、哄抬价格、价格欺诈等不正当价格行为。 四是强化消费者秘益保护，对自动续期、免密支付等服务提出显著提示、便捷 取消的要求。 该规则的实施能够 ①规范平台价格行为，弥补市场调节缺陷 ②发挥政府定价作用，推动完善价格监管体系 ③规范市场竞争秩序，保护消费者合法权益 ④健全市场准人制度，保障平台经营者利润 A. ①③ B ①④ C. ②③ D. ②④ 14 2026年是中国与非洲正式开启外交关系 70周年。70年来，中非友好穿越时空、薪火 相传。2026年，中非关系迎来一系列新发展。• 中国将在今年接待 多位非洲国家领导人来 访，加强作沩全天候伙 伴的相互支持，书写命 运与共的新故事。 中国将于今年5月1日 全面实施对非100%税目 产品零关税，让中国大 市场为非洲提供更大的 机遇。 “中非人文交流年” 已拉开大幕，年内将举 办近600场交流活动。 中国愿同非洲兄弟一道， 深化文明互鉴，促进民 心相通，让中非友好代 代相传。 高三思想政治 第4页（共10页） CS 扫描全能王 3亿人都在用的扫描App [ocr page 5] 中非关系新发展 ①彰显中非休戚与共、命运相连的深厚情谊 ②通过政治经济等领域的合作开创新局面 ③以人文交往拓 了国际关系的基本形式 ④通过加强全天候伙伴关系巩固中非同盟， A. ①② B. ①③ C. ②④ D. ③④,,答案未从可靠答案表或逐题解析锁定
2026_延庆_一模_039,2026,延庆,一模,2026延庆一模,2,,,在在人工智能广泛应用于生产生活领域的当下，许多传统由人类直接完成的劳动任务，如今部分或全部由 智能机器替代执行。例如，智能工厂里的机械臂精准完成产品组装，智能客服自动处理大量客户咨询 等。这一现象表明中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,2.在人工智能广泛应用于生产生活领域的当下，许多传统由人类直接完成的劳动任务，如今部分或全部由 智能机器替代执行。例如，智能工厂里的机械臂精准完成产品组装，智能客服自动处理大量客户咨询 等。这一现象表明 ①人工智能的应用使劳动的主体发生变化，劳动的形式和内容有所创新 ②人工智能的应用使劳动的社会性消失，很多工作不需要协作完成 ③人工智能的应用是意识能动作用的体现，推动劳动向智能化、高效化转型 ④人工智能的应用促使劳动的分工更加细化，人类与机器形成新的互补关系 A. ①② B. ①③ C. ②④ D. ③④ 3.2025 年，我国在乡村振兴战略推进过程中呈现出诸多新亮点。各地立足自身资源优势，探索出了各具特 色的乡村发展模式。同时，国家统筹规划，推动乡村道路、水电、通信等基础设施的改善，建立统一的 农产品销售平台，将各地特色农产品汇聚起来，面向全国乃至全球市场进行销售，提升了农产品的市场 竞争力。上述材料体现了 ①具体问题具体分析是解决问题的关键，要因地制宜探索乡村发展模式 ②事物的性质是由主要矛盾决定的，要抓住乡村基础设施建设这一关键 ③正确处理整体与部分的关系，要统筹推进乡村振兴战略的实施 ④新事物必然战胜旧事物，要坚信乡村发展会自然实现质的飞跃 A. ①③ B. ①④ C. ②③ D. ②④ 第2页/共9页,,答案未从可靠答案表或逐题解析锁定
2026_延庆_一模_039,2026,延庆,一模,2026延庆一模,8,,,在某小区三楼业主擅自截断卫生间共用暖气管路，导致二楼张女士家供暖中断，张女士与三楼住户协商， 第3页/共9页 要求其恢复共用暖气管路，三楼业主以各种理由予以拒绝。双方协商无果，于是，张女士将三楼业主诉 至人民法院。下列对该案例的法律分析正确的是中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,8.某小区三楼业主擅自截断卫生间共用暖气管路，导致二楼张女士家供暖中断，张女士与三楼住户协商， 第3页/共9页 要求其恢复共用暖气管路，三楼业主以各种理由予以拒绝。双方协商无果，于是，张女士将三楼业主诉 至人民法院。下列对该案例的法律分析正确的是 A. 三楼业主对自家卫生间内的暖气管享有完全处分权，截断行为合法 B. 三楼业主的行为侵犯了张女士的财产所有权，应承担赔偿损失责任 C. 小区共用暖气管路属于业主共有财产，三楼业主无权对其擅自处置 D. 双方纠纷属于相邻权纠纷，应以和为贵，调解方式是最佳解决途径 9.14 周岁的小童为某明星应援，在某线上平台，通过母亲及好友账号在明星应援团队负责人阿伟的店铺多 次消费共计 6 万余元。阿伟表面上提供明星“周边物品”及服务，实际上变相为明星艺人打榜筹集资金。 小童母亲发现后诉至法院，法院认定案涉买卖合同无效。据此，下列说法正确的是 A. 小童属于限制民事行为能力人，其大额应援消费行为应直接认定为无效 B. 小童的监护人对其消费行为不知情，对合同无效造成的损失无需承担责任 C. 法院认定案涉买卖合同无效，阿伟应将 6 万余元全部返还小童 D. 监护人要更好地履行监护职责，落实好家庭保护的首要作用 10.1965 年 9 月，西藏自治区正式成立，西藏实现了从政教合一的封建农奴制度向人民民主的社会主义制 度的历史性跨越。60 年来，中国共产党带领西藏各族人民进行了建设社会主义现代化新西藏的成功探索 并取得了辉煌成就。这些成就的取得是因为 ①中国共产党的领导是民族团结进步的根本保证 ②民族区域自治制度为国家政治安定提供法律保障 ③西藏人民充分享有当家作主的权利 ④做好新时代西藏工作，要铸牢中华民族共同体意识 A. ①③ B．①④ C．②③ D．②④ 11.2025 年是我国全民普法四十周年。自“一五”普法启动以来，我国普法工作从“法律扫盲”逐步迈向 “观念培育”与“精准治理” ，实现了内涵与实效的深度升级。下列表述正确的是 ①全民普法和守法是依法治国的长期基础性工作 ②普法内容与形式的迭代，是坚持科学立法的前提 ③普法从法律知识传播向法治信仰培育的升级，有利于建设法治中国 ④普法的根本目的是增强全民法治观念，保障公民的司法权 A. ①② B. ①③ C. ②④ D. ③④,,答案未从可靠答案表或逐题解析锁定
2026_房山_一模_040,2026,房山,一模,2026房山一模,11,,,在个体户李某因欠下债务未及时履行生效判决，被列人失信被执行人名单云 院试点 探索个人债务集中清偿制度，为李某定制清偿方案，并保留其摆摊谋生的陪 车和手 机。李某梭期还清全部债务后，法院依法为其解除失信您戒并出具《信用修臭书）。 下列分析正确的是中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11. 个体户李某因欠下债务未及时履行生效判决，被列人失信被执行人名单云 院试点 探索个人债务集中清偿制度，为李某定制清偿方案，并保留其摆摊谋生的陪 车和手 机。李某梭期还清全部债务后，法院依法为其解除失信您戒并出具《信用修臭书）。 下列分析正确的是 A. 李某被列人失信名单，是采取补救措施的违约责任承相方式 B. 法院为李某保留的面包车和手机，保护了债务人的用益物权 C. 李某遵守自愿原则，依照方案清偿债务，个人信用得以修复 D. 法院创新司法实践，有效平衡了债权人和债务人的利益关系,,答案未从可靠答案表或逐题解析锁定
2026_朝阳_一模_041,2026,朝阳,一模,2026朝阳一模,11,,,在某市人民法院联合公安、司法等部门和保险协会等社会组织，共同搭建“道交纠纷一体化”线上处理 平台，实现道路交通事故纠纷的在线咨询、责任认定、申请理赔与纠纷调解，将大量纠纷化解在诉前。关 于这一治理实践，下列说法正确的是（ ）中，本题暂不写死答案，因为 v2 未从可靠答案表锁定客观答案；先保留题面，等待答案源核验。,答案未锁定，暂不生成错项句。,11. 某市人民法院联合公安、司法等部门和保险协会等社会组织，共同搭建“道交纠纷一体化”线上处理 平台，实现道路交通事故纠纷的在线咨询、责任认定、申请理赔与纠纷调解，将大量纠纷化解在诉前。关 于这一治理实践，下列说法正确的是（ ） A. 人民法院积极履行审判职能，维护了社会的公平正义 B. 多元力量深度融合，创新矛盾化解渠道，提升纠纷解决效率 C. 诉讼外调解能使人民群众遇到法律问题时获得有效法律援助 D. 线上平台办理属于行政裁决，由行政机关直接作出赔偿决定,,答案未从可靠答案表或逐题解析锁定
2026_海淀_一模_042,2026,海淀,一模,2026海淀一模,9,B,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf,在右图为北京市词法局公布的2025年12348公共法律服务热线平台“成 绩单”，其中，民事类咨询主要涉及与日常生活密切相关的劳动争议、 烙线呼入慈量 223万＋ 群众满意車 99.71% 合同纠纷、婚姻家庭继承纠纷等问题。该平台的高效运行中，应选B，核心判断是“是政府履行公共服务职能、提高法治水平实现善政的真实写照”；其他项主要错在没有同时扣准主体关系、行为事实和法律后果。,A项不对在纠纷解决程序或法律效力错位，因为“为当事人提供司法救助，依法保障公民充分行使诉讼权利． 联务人次 152万＋”与题面事实或法律规则不匹配。；C项不对在主体、行为、权利义务或适用条件没有扣准，因为“丰富了纠纷解决方式，严守维护社会公平正义的最后一道防线 ，民事奥咨询量 104万＋”与题面事实或法律规则不匹配。；D项不对在主体、行为、权利义务或适用条件没有扣准，因为“优化行政裁决方式，预防化解社会矛盾纠纷，推动法治社会建设”与题面事实或法律规则不匹配。,9. 右图为北京市词法局公布的2025年12348公共法律服务热线平台“成 绩单”，其中，民事类咨询主要涉及与日常生活密切相关的劳动争议、 烙线呼入慈量 223万＋ 群众满意車 99.71% 合同纠纷、婚姻家庭继承纠纷等问题。该平台的高效运行 A. 为当事人提供司法救助，依法保障公民充分行使诉讼权利． 联务人次 152万＋ B. 是政府履行公共服务职能、提高法治水平实现善政的真实写照 C.丰富了纠纷解决方式，严守维护社会公平正义的最后一道防线 ，民事奥咨询量 104万＋ D.优化行政裁决方式，预防化解社会矛盾纠纷，推动法治社会建设,,
2026_海淀_一模_042,2026,海淀,一模,2026海淀一模,11,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf,在姜某与苏某系夫妻，婚后姜某创作小说获20万元版权费。苏某承担主要家务、照料家庭。后 双方诉讼离婚，法院判决该版权费由双方均分，同时判令姜某对负担较多家庭义务的苏某给 予相应补偿。下列说法正确的是 • 该小说著作权及20万元版权费均为夫妻双方所有中，应选C，核心判断是“苏某获得家务补偿款符合夫妻平等这一夫妻关系的核心”；其他项主要错在没有同时扣准主体关系、行为事实和法律后果。,B项不对在主体、行为、权利义务或适用条件没有扣准，因为“、苏某举证自己承担主要家务应获得补偿，属于举证责任倒置”与题面事实或法律规则不匹配。；D项不对在主体、行为、权利义务或适用条件没有扣准，因为“姜某若对判决结果不服，可在判决生效后15日内上诉”与题面事实或法律规则不匹配。,11.姜某与苏某系夫妻，婚后姜某创作小说获20万元版权费。苏某承担主要家务、照料家庭。后 双方诉讼离婚，法院判决该版权费由双方均分，同时判令姜某对负担较多家庭义务的苏某给 予相应补偿。下列说法正确的是 • 该小说著作权及20万元版权费均为夫妻双方所有 B.、苏某举证自己承担主要家务应获得补偿，属于举证责任倒置 C. 苏某获得家务补偿款符合夫妻平等这一夫妻关系的核心 D. 姜某若对判决结果不服，可在判决生效后15日内上诉,,
2026_海淀_一模_042,2026,海淀,一模,2026海淀一模,12,C,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026海淀一模/细则/细则.pdf,在一位从未写过代码的开发者借助人工智能工具，仅耗时约一小时就完成了一款 App开发；三 位开发者花费一千元，便“手搓”出一款轻量化独居安全 App•利用人工智能等新生产工 具将一个新的创意转化为一个产品，这是“手搓经济”的典型场景。“手搓经济” A 降低市场准人门槛，激发创造性劳动中，应选C，核心判断是“周期短、省人力，投人产出比高”；其他项主要错在没有同时扣准主体关系、行为事实和法律后果。,B项不对在主体、行为、权利义务或适用条件没有扣准，因为“通过标准化生产摊薄成本，实现规模效应”与题面事实或法律规则不匹配。；D项不对在主体、行为、权利义务或适用条件没有扣准，因为“提高资源配置效率，容易催生行业垄断 能源安全事关经济社会发展会局。回答第 13、14题。”与题面事实或法律规则不匹配。,12.一位从未写过代码的开发者借助人工智能工具，仅耗时约一小时就完成了一款 App开发；三 位开发者花费一千元，便“手搓”出一款轻量化独居安全 App•利用人工智能等新生产工 具将一个新的创意转化为一个产品，这是“手搓经济”的典型场景。“手搓经济” A 降低市场准人门槛，激发创造性劳动 B. 通过标准化生产摊薄成本，实现规模效应 C. 周期短、省人力，投人产出比高 D. 提高资源配置效率，容易催生行业垄断 能源安全事关经济社会发展会局。回答第 13、14题。,,
