question_id,file_id,role,file_name,candidate_no,snippet
CC0318_2026_海淀_期末_18_2,F0396,subjective_rubric,2025-2026海淀期末政治评分标准(1).pdf,1,公平原则确定当事⼈之间的权利和义务。该合同条款约定合同期满后， 承租⽅不得与产权⼈私下建⽴合同关系，限制了承租⽅⾃由订⽴合同的权利，应被认定为⽆ 效。(6 分) 18（2）上述规定为住房租赁市场设⽴了清晰、规范的⾏为指引，由相关政府部⻔提供合同 示范⽂本，有利于规范合同内容，防⽌格式条款滥⽤，保护租赁双⽅合法权益，减少合同纠 纷；引导市场主体依法依规从事⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3 19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了消费者的合法权益和⻓远利益，有违经营者公认的商业道德， 不符合社会主义核⼼价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 [page 4] 4 评分标准： 20.（1）充分条件假⾔推理，错误，这个充分条件假⾔推理的⼀个前提肯定了假⾔判断的后 件，结论肯定了假⾔判断的前件，这是错误的推理结构。(4 分) 【细则】分三步采分 第⼀步推理类型：充分条件假⾔推理(1 分）演绎推理、三段论、必要.不给；推理类型表达有 瑕疵的不给分，如：充分条件假⾔判断 第⼆步该推理正确与否：错误（1 分） 第三步理由（2 分）写出以下充分条件假⾔推理的有效式或⽆效式均可得分，可能的表达⽅ 式： 有效式：肯定前件式/否定后件式/肯前肯后/否后否前/如果肯定了假⾔判断的前件，结论 就要肯定假⾔判断的后件/如果否定了假⾔判断的后件，就要肯定前件 ⽆效式：肯定后件式/肯定后件不能肯定前件/肯定假⾔判断的后件，⽽在结论中肯定假⾔ 判断的前件（否定前件式不给分，因为与材料犯的逻辑错误⽆关） [page 5] 5 20.（2）符合超前思维的⽅法，能够扣住城市书房建设与运营的问题提出建议，措施具体。 (6 分) 示例：运⽤调查研究的⽅法，对当地居⺠的需求进⾏⼴泛深⼊的调查，了解居⺠在阅读内容 以及服务等⽅⾯的具体需求，优化布局，提⾼吸
CC0319_2026_海淀_期末_19,F0215,paper,试卷.docx,1,。党的十八大以来，各地把人民城市理念融入城市发展全过程和城市工作各方面、不断提高城市治理现代化水平 运用《政治与法治》知识，阐释上述城市践行人民城市理念的实践。 19.（6分） 2025年6月底，两部有关基层群众自治组织制度的基本法律——村民委员会组织法和城市居民委员会组织法（以下简称“两委”相织法）同时迎来修改。某班同学讨论“两委”组织法修改的意义，查阅到以下资料。 参考资料包，运用《政治与法治》知识，说明此次“两委”组织法修改的意义。 20.（7分） 用好红色资源，赓续红色血脉。2025年9月，最高人民检察院发布“铭记抗战历史，传承抗战精神”检察公益诉讼典型案例。以下是其中的一则案例。 【基本案情】 1937年9月，八路军一二○师由陕西东渡黄河进入山西抗日前线，在神池县设立指挥部。新中国成立后，地方政府将指挥部旧址房屋分给村民居住，几经易主存续至今。2015年8月，该旧址被忻州市人民政府公布为第二批市级文物保护单位。因产权归住户所有，为改善生活，住户加建牛棚、更换现代门窗，严重破坏了文物历史风貌，旧址面临损毁风险。 【履职情况】 神池县人民检察院提起行政公益诉讼并向县文旅局、文物所在地镇政府制发行政公益诉讼检察建议，督促相关单位依法履行文物保护职责。人民检察院协调镇政府与住户协商，在妥善保障住户权益的前提下，通过置换补贴方式依法取得房屋所有权。之后，县文旅局依法设立文物保护标识，确定文物保护直接责任人，并申请专项资金进行全面修缮，恢复了旧址的历史风貌。 运用《政治与法治》知识，说明这一案例的入选理由。 21.（8分） 人形机器人产业已成为全球科技竞争新高地，北京市采取多种举措打造全球机器人应用标杆城市。 结合材料，从经济角度分析北京是如何打造全球机器人应用标杆城市的。 22.(14分)察势者智，驭势者赢。 材料一2025年9月1日，习近平主席在2025年“上海合作组织+”会议上郑重提出全球治理倡议。这是继全球发展倡议、全球安全倡议和全球文明倡议之后，中国提出的又一具有战略高度的重大全球倡议。 在全球治理处于十字路口的关键时刻，全球治理倡议深刻回答了“构建什么样的全球治理体系，如何改革完善全球治理”这个时代课题。倡议以五大理念为核心要义，阐明了改革完善全球治理需要遵循的原则、方法和路径，为全球治理发展指引了前进方向。 全球治理倡议在国际社会引发了广泛共鸣，获得了众
CC0319_2026_海淀_期末_19,F0215,paper,试卷.docx,2,理的多元共治格局。北京市政府运用互联网、大数据、人工智能等技术手段促进依法行政，优化革新政府治理流程和方式， 提高公共服务和社会治理水平，不断提高政务服务效能。 19. （6 分） “两委”组织法的修改回应了基层治理的新情况新问题，顺应了时代发展要求，促进良法善治。此次修法完善了民主选举、民主决策、民主监督等程序，进一步保障了人民群众直接行使民主 权利；进一步明确了基层群众自治组织的法定职责，完善基层群众自治制度，促进自治、法治 与德治相融合，提升基层社会治理效能。 20.（7 分） 抗战历史文化资源承载着全民族的历史记忆。该案例中检察机关依法履行法律监督职责，通过督促行政机关依法履职，有效推动了抗战历史文化资源保护工作在法治框架内有序开展。在开 展抗战文物保护过程中，既注重依法保障人民群众的合法权益，也切实维护社会公共利益，进 一步激发抗战文物作为爱国主义教育载体的功能，增强全社会的法治意识。 21. （8 分） 北京市政府积极履行经济职能，建设数据平台，优化公共产品供给，为人形机器人产业发展提供数据服务；通过消费补贴、创新消费场景等措施，刺激人形机器人市场需求，有效释放消费 潜力，带动产业发展；支持产品首试首用，加速技术成果转化，培育产业发展新动能；坚持开 放发展，通过举办世界机器人大会等高水平国际活动，搭建全球合作平台，不断提升产业国际 影响力与竞争力。 22.（14 分） （1）全球治理倡议顺应了和平与发展的时代潮流，符合世界各国人民的共同愿望。全球治理倡议以奉行主权平等、遵守国际法治、践行多边主义、倡导以人为本、注重行动导向为核心理 念，坚定捍卫了联合国宪章宗旨和原则，秉持共商共建共享的全球治理观，直面全球治理的 突出问题，为推动建设更加公正合理的全球治理体系指引方向。(6 分） （2）可以从党的领导、人民力量、制度优势、人类命运共同体等角度作答。（8 分） 严格落实“非禁即入”政策 依法规制垄断和不正当竞争行为 依法助力拓宽融资渠道 强化科技创新司法保护 实施育儿补贴政策，补贴标准为每孩每年3600元 健全灵活就业人员、农民工、新就业形态人员社保制度，全面取消在就业地参保户籍限制 聚焦高精尖产业与急需行业、就业重点群体等开展补贴性培训 …… 我们是共产党人……就万万不能沾染官僚习气……我们要养成一种新的风气，延安作风。——毛泽东 我们党之所以能够取得新民
CC0319_2026_海淀_期末_19,F0216,subjective_rubric,细则.pdf,1,⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3 19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了消费者的合法权益和⻓远利益，有违经营者公认的商业道德， 不符合社会主义核⼼价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 [page 4] 4 评分标准：
CC0319_2026_海淀_期末_19,F0217,paper,试卷.pdf,1,体依法依规从事民事活动，弘扬诚信的社会主义价值观，规范住房租赁市场秩序；明确政府 法定职责，推动政府依法履行市场监管职能，推进严格执法，推动良法善治。(6 分) 19.(7 分) 根据反不正当竞争法规定，不正当竞争行为是指经营者在生产经营活动中，扰乱市场竞争秩序， 损害其他经营者或者消费者的合法权益的行为。郑某利用技术手段，为用户提供不正当抢票优 势，破坏平台的购票规则，干扰、妨碍平台售票业务的正常开展，损害了甲公司的信誉以及其 他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的行为仅为少数消费者用户提供 了便利，损害了消费者的合法权益和长远利益，有违经营者公认的商业道德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。
CC0319_2026_海淀_期末_19,F0396,subjective_rubric,2025-2026海淀期末政治评分标准(1).pdf,1,⺠事活动，弘扬诚信的社会主义价值观，规范住房租赁市场 秩序；明确政府法定职责，推动政府依法履⾏市场监管职能，推进严格执法，推动良法善治。 [page 3] 3 19. 根据反不正当竞争法规定，不正当竞争⾏为是指经营者在⽣产经营活动中，扰乱市场竞 争秩序，损害其他经营者或者消费者的合法权益的⾏为。郑某利⽤技术⼿段，为⽤户提供不 正当抢票优势，破坏平台的购票规则，⼲扰、妨碍平台售票业务的正常开展，损害了甲公司 的信誉以及其他合法权益，构成不正当竞争，应当承担侵权责任。同时郑某的⾏为仅为少数 消费者⽤户提供了便利，损害了消费者的合法权益和⻓远利益，有违经营者公认的商业道德， 不符合社会主义核⼼价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。 [page 4] 4 评分标准：
CC0325_2026_石景山_一模_18,F0167,subjective_rubric,细则.doc,1,升全民中医药素养。 运用超前思维，立足“健康中国”战略全局，前瞻性布局中医药预防保健服务体系，促进中医药在重大疾病防治、慢性病管理、康复护理等领域发挥更大作用。 18．（8分） ①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。 ②本案中，原告张某需要对自己车辆受到损害的事实（1分），以及损害与窗户坠落存在因果关系进行举证（1分）；被告卢某作为建筑物的使用人，需要对事故发生没有过错承担举证责任（1分）。 ③本案属于民事诉讼（1分），实行“谁主张，谁举证”的原则（1分），但在有些情况下，案件当事人因欠缺专业知识或远离证据难以举证，出于公平合理的考虑，实行举证责任倒置原则。/本案属于建筑物发生坠落造成他人损害，适用过错推定原则，关于过错的举证责任倒置。（1分）
CC0325_2026_石景山_一模_18,F0168,paper,试卷.pdf,1,十五个五年规划的建议》，提出“加快建设健康中 国”，强调“推进中医药传承创新”。 （2）结合材料二，运用创新思维的知识，为传承中医药文化提出两条建议。（6 分） 18．（8 分） 证据是打官司决胜负的关键砝码。根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。 案件一 被告人朱某、宁某未经著作权人、注册商标权利人同意，生产、销售假冒泡泡玛特公司“温度”系列、 “夜之城”系列玩具产品，经营额达100 余万元。侦查终结后，公安机关将案件移送人民检察院。人民检 察院经审查，以侵犯著作权罪、销售侵权复制品罪提起公诉，要求追究两被告人的刑事责任。 案件二 原告某公司因不服被告某区人社局作出的《认定工伤决定书》以及被告某区政府对区人社局的决定作 出维持决定的《行政复议决定书》，向区法院提起行政诉讼，要求撤销区人社局的认定工伤决定和区政府 的行政复议决定。 案件三 某日，业主卢某在开窗过程中，窗户忽然脱落，其下意识试图抓住脱落的窗户，奈何窗户太重，只能 看着窗户砸向张某的车辆，张某将卢某诉至法院，要求赔偿其维修车辆的费用。 阅读材料，参考示例，分析案件中举证责任的分配方式及理由，完成下表。 案例 举证责任的分配方式 理由 案例一 本案中，被告人朱某、宁某 有罪的举证责任由人民检察 院承担。 本案属于刑事诉讼中的公诉案件，公诉案件由作为国家机关 的人民检察院承担被告人有罪的举证责任，保障控辩双方公 平对抗；这也是无罪推定原则的必然要求，有利于保障人 权。 案例二 本案中，作为被告的区人社 局及区政府应当提供作出该 行政行为的证据和所依据的 ① [page 7] 第7页/共10页 案例 举证责任的分配方式 理由 规范性文件。 案例三 ② ③
CC0325_2026_石景山_一模_18,F0168,paper,试卷.pdf,2,，打造中医药文创产品、开设中 医药特色课程。③运用超前思维，结合健康中国建设需求，布局中医药康养产业，提前规划中医药文化 国际传播路径。(任选两条即可得6 分) 18. 案例 举证责任的分配方式 理由 案例 本案中，作为被告的区人社局及 本案属于行政诉讼，行政诉讼实行举证责 案例 举证责任的分配方式 理由 二 区政府应当提供作出该行政行为的证据和 所依据的规范性文件。 任倒置，由行政机关承担举证责任；旨在督促行政 机关依法行政，保障行政相对人的合法权益，体现 权责统一的原则。 案例三 本案中，原告张某需举证证明车辆受损的 事实、损害程度及损害与窗户脱落的关 联；被告卢某需举证证明自身无过错或存 在法定免责事由。 本案属于民事诉讼中的侵权责任纠纷，遵循“谁主 张，谁举证”原则，张某作为原告需对其主张的侵 权事实承担举证责任；同时适用过错责任原则，卢 某需对自身无过错承担举证责任。
CC0325_2026_石景山_一模_18,F0377,subjective_rubric,2026石景山区高三一模评分细则.doc,1,升全民中医药素养。 运用超前思维，立足“健康中国”战略全局，前瞻性布局中医药预防保健服务体系，促进中医药在重大疾病防治、慢性病管理、康复护理等领域发挥更大作用。 18．（8分） ①本案属于行政诉讼（1分），行政诉讼的核心问题是行政机关的行政行为是否合法，而行政相对人在举证能力上无法与行政机关抗衡（1分）。 ②本案中，原告张某需要对自己车辆受到损害的事实（1分），以及损害与窗户坠落存在因果关系进行举证（1分）；被告卢某作为建筑物的使用人，需要对事故发生没有过错承担举证责任（1分）。 ③本案属于民事诉讼（1分），实行“谁主张，谁举证”的原则（1分），但在有些情况下，案件当事人因欠缺专业知识或远离证据难以举证，出于公平合理的考虑，实行举证责任倒置原则。/本案属于建筑物发生坠落造成他人损害，适用过错推定原则，关于过错的举证责任倒置。（1分）
CC0353_2026_西城_期末_17,F0221,subjective_rubric,高三思想政治参考答案.pdf,1,"确的价值观，激发人们追求真理、直面问题的自觉行动，凝聚起推动社会发展 的强大精神动力。 [page 11] 高三政治 参考答案（第 2 页 共 3 页） 17．法院判决B 公司构成不正当竞争并赔偿损失是正确的，因为B 公司的行为违反了《中华 人民共和国反不正当竞争法》和《中华人民共和国未成年人保护法》的相关规定，损害 了T 公司的合法权益和市场竞争秩序，同时危害了未成年人保护机制，应承担相应侵权 责任。法院判决以事实为依据，以法律为准绳，彰显了司法公正，维护了市场竞争秩序 和未成年人合法权益。 18．①邀请人大代表、政协委员、人民监督员、专家学者等多方参与案件磋商、听证及“回 头看”，广泛听取各方意见建议，既保障了人民群众的知情权、参与权和监督权，又 践行了全过程人民民主的理念，让治理过程充分汇聚民意。 ②检察机关依法履行法律监督职责，通过公益诉讼推动行政机关依法履职，针对整改不 力单位联动多方跟进督促，以法治思维和法治方式破解公共利益保护难题，彰显了法 治在国家治理中的重要作用。 ③检察机关联动人大、行政部门、政协等多方主体协同发力，遵循民主基础上的集中、 集中指导下的民主原则，有效整合治理资源，凝聚治理合力，显著提升了公共事务治 理效能。 ④以磋商、听证等协商方式搭建沟通平台，与各方凝聚整改共识、推动问题落地解决， 精准体现了协商民主的治理特色，让公益诉讼治理更具科学性和认可度。 19．（1）坚持以人民为中心的发展思想，贯彻实施共享发展理念，以“投资于人”增强内 需动力。通过教育、培训等提高劳动者素质，增强消费能力和就业质量，为产业 升级提供人才支撑；通过民生保障和消费补贴降低预防性储蓄，释放消费潜力， 拉动终端需求；采取措施实现居民收入增长和经济增长同步，形成收入与消费的 良性循环。坚持供给侧结构性改革，培育新质生产力，完善基础设施，构建新发 展格局，助力高质量发展。坚持创新发展理念，发展新兴产业和布局未来产业， 推动产业结构优化；通过构建高效畅通的物流体系降低交易成本，采用新型基建 赋能全要素生产率提升；通过城市更新既改善民生,又带动建材、智能设备等产业， 实现“供给创造需求”与“需求牵引供给”的动态平衡。 （2）该推理以个别性或特殊性案例为前提，推出一般性的结论，属于不完全归纳推理。 我们可以通过考察更多的认识对象、分析认识对象与有关现象之间的因"
CC0364_2026_通州_期末_19_1,F0223,subjective_rubric,细则.pptx,1,活、团结互助、公平合理的原则，正确处理相邻关系。本案判决维护了相邻业主合法权益，有助于促进邻里和谐，践行友善的社会主义核心价值观。（8分） [slide 11] 19（1）细则 一、法理依据3分 依据《中华人民共和国民法典》规定（1分，写按照法律不给分），不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。（2分，写应当为相邻方提供便利或不侵害相邻方合法权益给1分）没写出以上内容，写出法院判决以事实为根据，以法律为准绳，给1分，与前面不重复给。 二、事实分析2分 业主角度：2分 范某角度：1分，但不与业主角度重复给分 三、判决意义3分 业主合法权益1分，其他共性意义两点2分（核心观、和谐邻里关系） 四、原卷答案： 法院判决以事实为根据，以法律为准绳。老旧小区加装电梯属民生工程，已获法定比例业主同意，程序合法。电梯采用玻璃幕墙设计，在提升本楼业主出行便利的同时，能尽量减少对相邻楼业主的影响。依据《中华人民共和国民法典》规定，不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。本案判决维护了相邻业主合法权益，有助于促进邻里和谐，践行友善的社会主义核心价值观。 [slide 12] （2）根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。（6分） 推理 | 判断逻辑正误并说明理由 ①如果阻碍加装电梯，就会侵犯相关业主的合法权益。 范某阻碍加装电梯，所以范某侵犯了相关业主的合法权益。 | ②只有公示期间未收到异议，加装电梯才符合要求。 公示期内未收到异议，所以加装电梯符合要求。 | （2）①推理正确。（1分）该推理为充分条件假言推理，遵循“肯定前件，就能肯定后件”的规则。（1分）大前提“如果阻碍加装电梯，就会侵犯相关业主的合法权益”，小前提肯定前件“范某阻碍加装电梯”，结论肯定后件“范某侵犯了相关业主的合法权益”，（1分）推理结构有效。 ②推理错误。（1分）该推理属于必要条件假言推理，遵循“否定前件必否定后件”“肯定后件必肯定前件”的规则。（1分）材料中仅肯定前件“公示期内未收到异议”，就得出肯定后件“加装电梯符合要求”的结论，（1分）是错误的推理结构。（6分） [slide 13] 第一步该推理正确与否：错误|正确（1分） 第二步理由（2分=理论1分+分析材料1分） （
CC0364_2026_通州_期末_19_1,F0403,lecture,2026通州期末试卷讲评.pptx,1,活、团结互助、公平合理的原则，正确处理相邻关系。本案判决维护了相邻业主合法权益，有助于促进邻里和谐，践行友善的社会主义核心价值观。（8分） [slide 11] 19（1）细则 一、法理依据3分 依据《中华人民共和国民法典》规定（1分，写按照法律不给分），不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。（2分，写应当为相邻方提供便利或不侵害相邻方合法权益给1分）没写出以上内容，写出法院判决以事实为根据，以法律为准绳，给1分，与前面不重复给。 二、事实分析2分 业主角度：2分 范某角度：1分，但不与业主角度重复给分 三、判决意义3分 业主合法权益1分，其他共性意义两点2分（核心观、和谐邻里关系） 四、原卷答案： 法院判决以事实为根据，以法律为准绳。老旧小区加装电梯属民生工程，已获法定比例业主同意，程序合法。电梯采用玻璃幕墙设计，在提升本楼业主出行便利的同时，能尽量减少对相邻楼业主的影响。依据《中华人民共和国民法典》规定，不动产的相邻权利人应当按照有利生产、方便生活、团结互助、公平合理的原则，正确处理相邻关系。本案判决维护了相邻业主合法权益，有助于促进邻里和谐，践行友善的社会主义核心价值观。 [slide 12] （2）根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。（6分） 推理 | 判断逻辑正误并说明理由 ①如果阻碍加装电梯，就会侵犯相关业主的合法权益。 范某阻碍加装电梯，所以范某侵犯了相关业主的合法权益。 | ②只有公示期间未收到异议，加装电梯才符合要求。 公示期内未收到异议，所以加装电梯符合要求。 | （2）①推理正确。（1分）该推理为充分条件假言推理，遵循“肯定前件，就能肯定后件”的规则。（1分）大前提“如果阻碍加装电梯，就会侵犯相关业主的合法权益”，小前提肯定前件“范某阻碍加装电梯”，结论肯定后件“范某侵犯了相关业主的合法权益”，（1分）推理结构有效。 ②推理错误。（1分）该推理属于必要条件假言推理，遵循“否定前件必否定后件”“肯定后件必肯定前件”的规则。（1分）材料中仅肯定前件“公示期内未收到异议”，就得出肯定后件“加装电梯符合要求”的结论，（1分）是错误的推理结构。（6分） [slide 13] 第一步该推理正确与否：错误|正确（1分） 第二步理由（2分=理论1分+分析材料1分） （
