audit_id,line,batch,source,year,district,stage,question,question_nature,module,wrong_statement,error_type,bundle_path,bundle_state,choice_answer_key_state,final_status,recommended_action,support_path
V3-WO-1493,1723,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第3题③,2026,丰台,一模,第3题,choice,必修三/法治实施,以严格执法筑牢生态环境保护的最后一道防线。,法治环节错位,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1494,1724,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第4题③,2026,丰台,一模,第4题,choice,哲学与文化/传统建筑智慧,屋顶设计实现了对中国传统风格建筑营造方式的全新重构。,创新程度夸大,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1495,1725,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第4题④,2026,丰台,一模,第4题,choice,选必三/联想迁移,古人运用联想思维，将“最速降线”理论迁移至屋顶建造之中。,倒推现代概念,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1496,1726,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第5题③,2026,丰台,一模,第5题,choice,必修四/规律客观性,量子通信解决传统加密通信的安全问题，超越客观条件对人类活动的限制。,绝对化；规律观错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1497,1727,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第5题④,2026,丰台,一模,第5题,choice,必修四/实践直接现实性,量子通信是人类发挥主观能动性的产物，体现了意识具有直接现实性。,概念混淆,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1498,1728,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第6题①,2026,丰台,一模,第6题,choice,必修四/系统优化,借景应坚持系统优化，立足局部景观以实现园林整体效果最优。,方法论方向错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1499,1729,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第6题②,2026,丰台,一模,第6题,choice,哲学与文化/中华文化,借景集中展现中华民族的整体风貌和精神特征。,作用拔高,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1500,1730,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第7题②,2026,丰台,一模,第7题,choice,选必三/假言推理,断定不同病症与病因之间的必然联系，应运用充分条件假言推理。,条件关系误判,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1501,1731,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第7题③,2026,丰台,一模,第7题,choice,选必三/归纳推理,只有运用完全归纳推理才能确保诊断结论无误。,条件绝对化,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1502,1732,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第8题①,2026,丰台,一模,第8题,choice,选必三/假言判断,不开展全市性志愿服务活动，就必然不使用志愿服务标识。,否定前件错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1503,1733,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第8题④,2026,丰台,一模,第8题,choice,选必三/假言判断,使用“北京志愿者”标识，就一定是开展全市性志愿服务活动。,肯定后件错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1504,1734,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第9题A,2026,丰台,一模,第9题,choice,选必三/概念外延,“元宵节猜灯谜”与“传统民俗活动”在外延上是全同关系。,概念关系错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1505,1735,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第9题B,2026,丰台,一模,第9题,choice,选必三/概念关系,“灯谜”与“谜面、谜目、谜底”是属种关系。,整体部分混淆,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1506,1736,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第10题①,2026,丰台,一模,第10题,choice,法律与生活/隐私权,业主群陈述相邻纠纷事实，当然侵害邻居隐私权。,权利边界误判,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1507,1737,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第10题③,2026,丰台,一模,第10题,choice,法律与生活/调解执行,人民调解协议一经达成即具有强制执行力。,法律效力错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1508,1738,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第11题①,2026,丰台,一模,第11题,choice,法律与生活/劳动权利,用人单位取消录用必然侵害劳动者平等就业和选择职业的权利。,情形绝对化,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1509,1739,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第11题②,2026,丰台,一模,第11题,choice,法律与生活/劳动关系,劳动者回复录用邮件后，双方劳动关系已经建立。,关系成立条件误判,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1510,1740,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第12题②,2026,丰台,一模,第12题,choice,必修二/政府投资,增加政府直接投资、扩大产业规模，就能规避智能经济发展重大风险。,措施与效果错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1511,1741,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第12题④,2026,丰台,一模,第12题,choice,当代国际政治/发展作用,汇聚创新资源要素能够引领各国智能经济同步跃升。,作用范围夸大,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1512,1742,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第13题②,2026,丰台,一模,第13题,choice,必修二/价格机制,平台价格治理要发挥政府定价作用，完善价格监管体系。,政府职能越位,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1513,1743,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第13题④,2026,丰台,一模,第13题,choice,必修二/市场准入,健全市场准入制度，保障平台经营者利润。,制度目的错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1514,1744,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第14题③,2026,丰台,一模,第14题,choice,当代国际政治/国际关系形式,人文交往拓展了国际关系的基本形式。,概念错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1515,1745,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第14题④,2026,丰台,一模,第14题,choice,当代国际政治/中国外交,加强全天候伙伴关系巩固中非同盟。,外交政策错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1516,1746,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第15题①,2026,丰台,一模,第15题,choice,当代国际政治/APEC,APEC作为全球性经济合作组织，以共建亚太共同体为目标。,组织定位错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1517,1747,2026-04-25 三套2026补证选择题整套收口,2026北京丰台高三一模 第15题④,2026,丰台,一模,第15题,choice,当代国际政治/合作边界,APEC重点工作致力于完善各成员内部经济社会治理机制。,作用越界,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026丰台一模.md
V3-WO-1518,1752,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第1题A,2026,房山,一模,第1题,choice,必修四/精神谱系,伟大建党精神是社会主义建设规律的思想引领。,概念定位不准,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1519,1753,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第1题D,2026,房山,一模,第1题,choice,必修四/社会主要矛盾,伟大建党精神是解决我国社会主要矛盾的必由之路。,路径拔高,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1520,1754,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第2题①,2026,房山,一模,第2题,choice,必修四/价值观,“爱老己”是“要么拼命、要么躺平”的生活心态表达。,极端化解读,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1521,1755,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第2题③,2026,房山,一模,第2题,choice,必修四/联系观,从“守作我”到“爱老己”，通过建立自在事物联系实现文化传承。,联系类型错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1522,1756,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第3题②,2026,房山,一模,第3题,choice,哲学与文化/文化交流,年轻人购买国潮说明文化交流互鉴源于社会实践。,材料不匹配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1523,1757,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第3题④,2026,房山,一模,第3题,choice,哲学与文化/道德修养,年轻人购买国潮说明道德修养、文化认同感和归属感增强。,概念混搭,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1524,1758,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第4题②,2026,房山,一模,第4题,choice,必修四/真理条件性,推动西方区域发展理论适应中国本土发展实际。,理论方向错位,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1525,1759,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第4题④,2026,房山,一模,第4题,choice,必修四/社会意识,尊重社会意识相对独立性，发挥先进社会意识对中国实践的推动作用。,材料重心偏离,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1526,1760,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第5题A,2026,房山,一模,第5题,choice,选必三/思维特征,由十五运会举办意义可知思维运行方式具有想象性。,思维属性错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1527,1761,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第5题B,2026,房山,一模,第5题,choice,选必三/三段论,十五运会是高质量发展平台，十五运会是大型体育赛事，所以大型体育赛事都是高质量发展平台。,推理不保真,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1528,1762,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第5题D,2026,房山,一模,第5题,choice,选必三/性质判断换位,有些彰显“一国两制”优势的实践是全运会，所以全运会都是彰显优势的实践。,特称全称化,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1529,1763,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第6题A,2026,房山,一模,第6题,choice,必修四/认识发展,多次实验验证完成了对光的本质的终极性认识。,终极真理错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1530,1764,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第6题B,2026,房山,一模,第6题,choice,必修四/实践类型,科研团队通过改造自然的实践活动推动量子物理发展。,实践类型不准,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1531,1765,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第6题C,2026,房山,一模,第6题,choice,选必三/演绎推理,运用演绎推理，通过多次科学实验验证光的互补性特征。,推理类型错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1532,1766,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第7题②,2026,房山,一模,第7题,choice,选必三/概念划分,将表演形式划分为“传统武术”“机器人表演”“舞台表演”。,划分标准不一,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1533,1767,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第7题③,2026,房山,一模,第7题,choice,选必三/概念关系,“传统武术表演”与“机器人武术表演”两个概念属于矛盾关系。,概念关系错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1534,1768,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第8题B,2026,房山,一模,第8题,choice,必修四/红色文化,党员干部要传承红色文化基因，克己奉公、无私奉献。,材料重心偏离,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1535,1769,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第8题C,2026,房山,一模,第8题,choice,必修三/党的建设,党员干部要坚定马克思主义信仰，服从组织、严守纪律。,主旨偏离,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1536,1770,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第8题D,2026,房山,一模,第8题,choice,必修三/依法执政,党员干部要依法执政，完善公共服务，提高人民生活品质。,主体错位,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1537,1771,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第9题①,2026,房山,一模,第9题,choice,必修三/法治与德治,将文明行为规范纳入执法检查，用德治保障法治。,德治法治关系倒置,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1538,1772,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第9题②,2026,房山,一模,第9题,choice,必修三/人大代表职权,三级人大代表联动执法，督促政府有效履行职能。,主体职权错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1539,1773,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第10题②,2026,房山,一模,第10题,choice,法律与生活/著作权与人格权,主播对网络传播画面享有著作权，可以公开发表。,权利冲突忽视,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1540,1774,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第10题④,2026,房山,一模,第10题,choice,法律与生活/举证责任,若被拍者起诉，博主需对其没有过错承担举证责任。,举证规则错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1541,1775,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第11题A,2026,房山,一模,第11题,choice,法律与生活/违约责任,被列入失信名单，是采取补救措施的违约责任承担方式。,制度性质错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1542,1776,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第11题B,2026,房山,一模,第11题,choice,法律与生活/物权,法院保留面包车和手机，保护了债务人的用益物权。,物权类型错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1543,1777,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第12题①,2026,房山,一模,第12题,choice,必修三/社会救助,社会救助法立法实现社会救助统筹城乡、覆盖全民。,保障范围过宽,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1544,1778,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第12题④,2026,房山,一模,第12题,choice,必修二/社会保障体系,健全以社会救助为核心的社会保障体系。,体系核心错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1545,1779,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第13题A,2026,房山,一模,第13题,choice,必修二/国有经济,加快国有经济布局优化，提高国有资产比重。,目标错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1546,1780,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第13题C,2026,房山,一模,第13题,choice,必修三/企业党建,推动党组织制定正确战略，聚焦关键核心技术攻关。,治理职责错位,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1547,1781,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第13题D,2026,房山,一模,第13题,choice,必修二/基本经济制度,完善中国特色现代企业制度，发挥国有经济主体作用。,地位表述错误,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1548,1782,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第14题A,2026,房山,一模,第14题,choice,当代国际政治/经济全球化,主导全球创新创业价值链重构，掌握国际商事规则制定话语权。,作用拔高,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1549,1783,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第14题D,2026,房山,一模,第14题,choice,必修二/数字经济,扩大我国货物进出口贸易顺差，筑牢数字贸易发展的制度根基。,效果错配,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1550,1784,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第15题B,2026,房山,一模,第15题,choice,当代国际政治/国际法,全球治理倡议有利于完善以国际法为基础的国际体系。,作用过满,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
V3-WO-1551,1785,2026-04-25 三套2026补证选择题整套收口,2026北京房山高三一模 第15题D,2026,房山,一模,第15题,choice,当代国际政治/共同利益,倡导以人为本能破解治理赤字，维护各国根本利益。,结果绝对化,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区一模__2026房山一模.md
