matrix_row_id,row_source,题源,年份,阶段,题号,题型或模块判断,是否进宝典,宝典节点,细则支持原理,证据等级,是否误放,是否需补厚,当前处理,备注,source_artifact
M0683,codex_a_coverage_matrix,2026丰台二模,2026,二模,Q4,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,价值观 | 发展 | 哲学 | 意识 | 系统 | 部分,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,义，有利于弘扬社会主义核心价值观 [slide 31] 8分 三、典型示例 [slide 32] 8分 三、典型示例 [slide 33] 1.答案未指向问题，答案不聚焦，按照某类主观题模板机械化作答，从司法机关的权力到案件的法理依据写到现实意义，并非辩证思考回答法律的规范作用与道德的教化层面。 2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分） 3.学生答题逻辑不清晰，思维跳脱，一个观点反复阐述，不能进行有层次的思考与论证，法治与德治的统一可以呈现但并未结合材料展开详细表述。 4.模块错误，少部分作答写的哲学模块/政治与法治 5.字迹潦草根本看不清 四、学生问题及建议 [slide 34] 1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。 针对学生易出现“背了知识但不会用”的问题，需以案例为范本，引导学生拆解情境中的法律事实，对应教材中的侵权责任、纠纷解决方式等知识点，做到理论与实践相结合。 2.典型案件意义类、辨析类，不同侵权责任的、违约责任的区分，相邻关系、劳动关系等题型的系统训练与梳理，引导学生规范作答，不要所有题型照搬统一模板。 3.书写工整，有少数答案完全看不清字迹。 四、学生问题及建议 [slide,02_codex_lane\codex_a_coverage_matrix.csv:438
M0684,codex_a_coverage_matrix,2026丰台二模,2026,二模,Q5,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 哲学 | 认识,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,乏逻辑，条理性差 水平1（0） | 应答与试题无关；或重复试题内容；或没有应答 紧扣“守护湿地”展开。回应两个层次，一是对应“生态之美”；二是对应“文化根脉”。 1、一共采3个点。3个点8分，2个点6分，1个点3分。上升到7-8分的水平4，需要哲学与文化双模块回应，要求逻辑清晰，理论与材料要匹配 2、原理不准确该条不给原理分，材料结合不具体不充分，酌情扣1分 3、通篇罗列知识没有结合材料，每个原理给1分，最多不超过3分 4、抄材料0-2分 5、典型的不给分的答案：选必3（科学、辩证、创新思维等） 二、变通答案 [slide 5] 学生结合论述的区别度（哲学）： 1分，仅知识表达，无材料结合论述 3分，知识准确，论证有效 三、典型示例 [slide 6] 学生结合论述的区别度（文化）：3分 文化层次论证清晰，表达有效 [slide 7] 学生结合论述的区别度（文化）： 3分，文化层次论证清晰，表达有效 2分，未具体阐明清楚湿地背后承载的生态智慧 [slide 8] 通篇罗列知识为主，材料结合仅1、2句带过 典型错误1 [slide 9] 理例结合分析不够 典型错误2 4分 [slide 10] 优秀作答 逻辑完整，路径清晰 [slide 11] 优秀作答 8分 [slide 12] 1、引,02_codex_lane\codex_a_coverage_matrix.csv:439
M0685,codex_a_coverage_matrix,2026丰台二模,2026,二模,Q16,philosophy_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,价值观 | 发展 | 哲学 | 哲学与文化 | 联系,rubric_explicit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,秀作答 逻辑完整，路径清晰 [slide 11] 优秀作答 8分 [slide 12] 1、引导学生审读设问和材料逻辑，紧扣问题回应。 2、训练哲学原理的精准化表达，理论结合分析，加强材料关键信息的提取能力。 3、提醒区分哲学方法论与选必3模块思维方法的表达。 四、学生问题及建议 [slide 13] （2022·北京·高考真题） 16. （6分）今天，很多创作已不在纸上进行。然而，打印出来的文字，很难像手稿那样展现作者的笔底波澜。手稿是时间的证物，也是文化的传递，一些手稿还兼具学术价值和收藏价值。即使在数字时代，手稿依然有生命力。 运用《哲学与文化》知识，谈谈你对“手稿依然有生命力”的理解。 五、复练试题 [slide 14] 一、试题分析 设问逻辑 谁（主体）+做了什么（做法）+效果（破解超大城市治理难题） [slide 15] 参考答案： 17.（8 分） 北京在坚持多措并举破解超大城市治理难题的过程中，坚持党的领导、人民当家作主和依法治国的有机统一。发挥党总揽全局、协调各方的领导核心作用，为北京城市治理提供根本政治保证。坚持以人民为中心，依托12345热线和“每月一题”机制，回应民生诉求。坚持以法治思维和法治方式推进城市治理，完善法律体系，严格规范执法，促进全民守法。善用绣,02_codex_lane\codex_a_coverage_matrix.csv:440
M0686,codex_a_coverage_matrix,2026丰台二模,2026,二模,Q18,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,价值观 | 矛盾,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,鼓励未成年人参加爱国主义教育活动，厚植爱国主义情怀。检察机关积极履行法律监督职责，价格主管部门严格执法，推动爱国主义教育基地依法对未成年人免费开放，维护了社会公共利益和未成年人合法权益，推动了法治政府建设，增强了全社会的法治意识。各方形成法治合力，共同推进爱国主义教育。 [slide 28] 一、试题分析 [slide 29] 18.（8分） 该案的成功调解坚持了法治与德治相结合的原则。（1分）该案以法理定分止争，依据《民法典》，确定李某应承担无过错侵权责任，依法维护张某的合法权益。（3分） 同时，引入《生态环境法典》的核心原则和立法理念，将矛盾化解与生态修复同步推进，彰显法律的刚性；充分考虑双方当事人的实际情况，以“分期赔偿+生态修复”的方案促成当事人互谅互让，传递司法的温暖力量，有利于弘扬社会主义核心价值观。（3+1分） 第一层：案件本身（司法机关坚持公正司法or以事实为根据，以法律为准绳 ——依据《民法典》和引入《生态环境法典》） 第二层：保护生态环境（法的规范<刚性>+德的教化<温暖> 指向——法德共同作用、相得益彰<个人利益与生态利益><情理法相统一>） 第三层：促进公平正义，有利于弘扬社会主义核心价值观 二、变通答案 [slide 3,02_codex_lane\codex_a_coverage_matrix.csv:441
M0687,codex_a_coverage_matrix,2026丰台二模,2026,二模,Q19,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 改革 | 联系 | 部分,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,坚持以花为纽带，串起农业、制造业和服务业。 盘活农村闲置资源，促进城乡要素流动 生态帐 2分 | 绿色发展理念/可持续发展1分 经济效益、社会效益与生态效益的统一/生态优势转化为经济优势1分 [slide 40] 要点精准，结构明确，逻辑清晰，论述充分 三、典型示例 [slide 41] 没有写出充分发挥市场在资源配置中的决定性作用 三、典型示例 [slide 42] 纯抄材料 三、典型示例 [slide 43] 与材料逻辑脱节：脱离材料的 “三笔账” 情境，未按材料逻辑分层分析，答题与材料信息对应性差，部分仅摘抄材料，缺乏学科分析。 知识与材料联系不足： 对市场在资源配置中的决定性作用理解不到位，能精准作答的学生较少； 对新发展理念的体现不足，未能将绿色发展理念有效结合 “生态账” 进行阐释； 供需关系分析与材料情境对应不准，未能结合“消费帐”情境展开； 较少学生写出经济效益、社会效益、生态效益的统一，未能体现赏花经济的综合价值。 答题思维固化：依赖模板化答题，机械套用旧题答案，缺乏对本题情境的针对性分析。 四、学生问题及建议 [slide 44] 1.破除模板依赖：引导学生摒弃“套模板、套旧题”的惯性思维，学会具体问题具体分析，紧扣本题情境作答。 2.回归核心基础：强化《经济与社会》核心概,02_codex_lane\codex_a_coverage_matrix.csv:442
M0688,codex_a_coverage_matrix,2026丰台二模,2026,二模,Q20,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,人民群众 | 发展 | 实践 | 整体 | 规律 | 部分,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,次发散的，但有一个明显解释的聚合，分析的很到位 5.空白卷挺多 四、学生问题及建议 [slide 52] 1.高考前回归教材基础，重温核心重点，好一点的学生要细化 2.学生对自己学科知识内容掌握的的反思与知识体系的构建 3.审题——再提示各种题型的分析与作答 4.稳稳的心态 四、学生问题及建议 [slide 53] 22年 五、复练试题 [slide 54] 25年 [slide 55] 25年海淀二模 20．（6分） 坚持共享发展理念推进共同富裕，要运用分析与综合方法，既要处理好发展过程中的各环节各部分，实现人人享有、各得其所，更要立足整体，全面推进经济、政治、文化、社会、生态各方面建设，实现全面共享。要遵循质量互变规律，发挥人民群众的积极性主动性，正确把握发展过重中渐进性与飞跃性、连续性与间断性的关系，循序渐进地实现共同富裕。（其他答案言之有理，可酌情给分） [slide 56] 25年海淀期末 [slide 58] 一、试题分析 [slide 59] 材料逻辑： [强国之基]理论层面：国内国际 [领航定向]实践层面：宏观战略 [实践路径]实践层面：具体措施 设问拆解： 科技自立自强为什么是关键 高水平科技自立自强如何支撑强国建设 独立自主自力更生 高水平、科技强国 两者关系,02_codex_lane\codex_a_coverage_matrix.csv:443
M0689,codex_a_coverage_matrix,2026丰台二模,2026,二模,Q21,philosophy_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 唯物辩证法 | 实践 | 整体 | 矛盾 | 辩证法,rubric_explicit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,"的思维活动。 创新思维的特征：思路新、方法新和结果新。 联想——迁移、想象 发散——不同的角度、不同的方向 聚合——集中、围绕轴心。 发散思维与聚合思维——反复地“发散-聚合-发散-聚合” 二、变通答案 [slide 48] 21.(6分) 该区立足实践or创新思维的含义or”三新”特征(单纯只写创新思维不给分）+材料2分(知识1分+材料分析1分) 运用联想思维(迁移和想象的方法),+材料。2分(知识1分+材料分析1分) 运用发散思维与聚合思维(分开或整体论述都可以）+材料2分(知识1分+材料分析1分) 其他角度---超前思维（通过实地调查，运用矛盾分析法，深化“教育+公园+治理”模式，作出科学预测，推动公园成为乐学之地）或逆向思维（打破了公园的传统认知，从功能上反向思考，由“休闲场所”变为“立体课堂”）,言之有理,也可给2分 没有具体知识，只在说具体做法，说的充分做多2分。 特别注明:运用发散思维与聚合思维 发散或聚合只说一个，分析到位也可2分。 但如果通篇只用的发散思维，聚合思维(分别说的，分析也很具体)外加另一个观点，分析到位，最多只能5分 通篇只用发散和聚合思维(分开分析的到位，做多只能3分) [slide 49] 思路较为清晰，知识明确，分析具体 三、典型示例 [slide 50",02_codex_lane\codex_a_coverage_matrix.csv:444
M0690,codex_a_coverage_matrix,2026丰台二模,2026,二模,Qunknown,philosophy_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 哲学 | 哲学与文化 | 实践 | 改革 | 整体 | 矛盾 | 系统 | 联系 | 规律 | 认识 | 部分 | 量变,question_explicit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,path: C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026丰台二模\细则\高三政治答案.docx status: docx-text chars: 1617 ```text 丰台区2025-2026学年度第二学期第二次练习 高三思想政治 参考答案 第一部分 选择题（共45分） 第二部分 非选择题（共55分） 16.（8分） 可从联系观、发展观、价值观、弘扬中华优秀传统文化等角度作答。 17.（8分） 北京在坚持多措并举破解超大城市治理难题的过程中，坚持党的领导、人民当家作主和依法治国的有机统一。发挥党总揽全局、协调各方的领导核心作用，为北京城市治理提供根本政治保证。坚持以人民为中心，依托12345热线和“每月一题”机制，回应民生诉求。坚持以法治思维和法治方式推进城市治理，完善法律体系，严格规范执法，促进全民守法。善用绣花功夫，通过精准施策和智能科技，建设职能科学、权责法定、执法严明、公开公正、智能,02_codex_lane\codex_a_coverage_matrix.csv:445
M0691,codex_a_coverage_matrix,2026房山二模,2026,二模,Q16,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,主观能动性 | 人民群众 | 价值观 | 发展 | 实践 | 矛盾 | 系统 | 联系 | 规律 | 质变,term_hit_needs_review,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,模\试卷\2026北京房山高三二模政治（教师版）.pdf status: pdf-text chars: 3706 ```text [page 9] 1 房山区2026 届高三年级二模考试答案 思想政治参考答案 第一部分共15 题，每题3 分，共45 分。 1 2 3 4 5 6 7 8 B D C A C D D A 9 10 11 12 13 14 15 B A A B C B D 第二部分共6 题，共55 分。 16. （8 分） 可从正确发挥主观能动性、系统观念、矛盾、中华文明的特征等角度作答。 细则 等级赋分 正确发挥主观能动性与尊重客观规律、系统观念、中华民族精神、价值观导向作用、联系、发展、矛 盾、人民群众、中华优秀传统文化（双创/特点） ♣1-2 分 单纯知识，无论述 ♣3-4 分 一点深入论述，或2 点论述一般（比如只用联系、发展，未展开） ♣5-6 分 两点深入论述，或3 点论述一般 ♣7 分 系统观念/中华民族精神/工匠精神 论述深刻，逻辑清晰、知识运用准确 ♣8 分 中华文明突出的连续性/创新性 中华工业文化（系统观念/量质变/工匠精神…,02_codex_lane\codex_a_coverage_matrix.csv:446
M0692,codex_a_coverage_matrix,2026房山二模,2026,二模,Q17,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,价值观 | 实践,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,华文明突出的连续性/创新性 中华工业文化（系统观念/量质变/工匠精神……）—— 中华民族最感动人的浪漫(2) 价值观导向作用/量的积累促成质变，实现事物的飞跃——将“极致”奉为圭臬（标准） 尊重客观规律与发挥主观能动性相统一——将“天工”转为日常 系统观念/矛盾对立统一/立足实践——将制造化为艺术 能工巧匠们传承工匠精神/中华民族精神，推动中华优秀传统文化创造性转化和创新性发展，创造了 光辉灿烂的工业文明，彰显了中华文明突出的连续性和创新性 17.（8分） 完善涉外法律法规体系，出台外商投资法及其实施条例，平等保护内外资企业合法权益；创新涉外司法实践，公正司法，创造性适用“活扣押”等措施，提升司法公信力；打造“调解、仲裁、诉讼”衔接的一站式线上多元纠纷解决平台，高效率实现公平正义；以和为贵，创新诉讼调解，构建多元主体参与的涉外海事纠纷化解模式。中国以法治方式践行大国责任和担当，推动涉外法治建设。 细则 ♣2分 完善涉外法律法规体系/加强涉外立法——合法权益/为……提供法律依据 ♣2分 创新司法实践/公正司法/完善涉外法治实施体系——平等中外当事人合法权益 （上述2条效果总分不超过2分，平等1分，合法权益/法律依据1分） ♣2分 多元纠纷解决平台/高效率——公平正义 ♣2分 创新诉,02_codex_lane\codex_a_coverage_matrix.csv:447
M0693,codex_a_coverage_matrix,2026房山二模,2026,二模,Q18,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 矛盾 | 联系,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁1分规定，同时可能侵犯该公司的名誉权1分。应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI平台，可能造成商业秘密泄露1分。应完善保密措施，与平台签订保密合同/协议 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权/外观设计1分。应履行审核义务 ♣2+1分 风险：不正当竞争/商业诋毁1分，名誉权1分，商业秘密泄露1分，著作权/外观设计1分 ♣2+1分 措施：履行审核义务2分+应完善保密措施……1分 （5分） OPC的出现，是对传统一人公司这一旧矛盾统一体的否定，实现了“单人成军”全新创业范式，是联系的环节，是发展的环节。OPC的发展，创业者要坚持扬弃，肯定与保留数字员工的强大功能，又要针对出现的法律风险对此改造，把它们包含在新事物之中。 细则 OPC的出现，是对传统一人公司这一旧矛盾统一体的否定1分，实现了“单人成军”全新创业范式，是联系的环节1分，是发展的环节1分。OPC的发展，创业者要坚持扬弃1分，肯定与保留数字员工的强大功能，又要针对出现的法律风险对此改造，把它们包含在新事物之中1分。 ♣3分 联系、发展、扬弃 ♣1分 OPC的出现——否定分析 ♣1分 OPC的发展——肯定,02_codex_lane\codex_a_coverage_matrix.csv:448
M0694,codex_a_coverage_matrix,2026房山二模,2026,二模,Q19,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展 | 改革,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,物之中1分。 ♣3分 联系、发展、扬弃 ♣1分 OPC的出现——否定分析 ♣1分 OPC的发展——肯定分析 19.（1）（6分） 我国构建高水平的社会主义市场经济体制，能更好发挥政府作用：实施货币政策，促进科技创新和技术改造，以新供给创造新需求；实施财政政策支持支持消费品以旧换新，降低消费成本，激发居民消费活力；支持大规模设备更新，助力产业结构优化升级，扩大有效投资需求。这些政策协同发力，彰显了以人民为中心、科学的宏观调控、集中力量办大事的制度优势，为扩大内需这一战略之举提供坚实支撑，实现供给和需求的动态平衡，做强国内大循环，推动经济高质量发展。 细则 中国特色社会主义制度优势（社会主义基本经济制度-社会主义市场经济体制）—扩大内需 ♣1分 高水平的社会主义市场经济体制/能更好发挥政府作用/宏观调控/政府履行经济职能 ♣2分 货币政策，以新供给创造新需求/供给侧结构性改革-需求 ♣2分 财政政策，降低消费成本/激发居民消费活力/助力产业结构优化升级/扩大有效投资需求 ♣1分 以人民为中心/集中力量办大事/做强国内大循环/构建新发展格局/推动经济高质量发展 （2）（3分）只要任选一个建议具体理由合理就可给分 示例1 选超大规模市场优势 建议：依托超大规模市场优势，开展新能源汽车下乡专项活动/,02_codex_lane\codex_a_coverage_matrix.csv:449
M0695,codex_a_coverage_matrix,2026房山二模,2026,二模,Q20,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,发展,term_hit_needs_review,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,助力产业结构优化升级/扩大有效投资需求 ♣1 分 以人民为中心/集中力量办大事/做强国内大循环/构建新发展格局/推动经济高质量发展 （2）（3 分）只要任选一个建议具体理由合理就可给分 示例1 选超大规模市场优势 建议：依托超大规模市场优势，开展新能源汽车下乡专项活动/完善县域充电基础设施 理由：完善配套设施和专项促销活动能释放农村居民购车需求/改善消费环境 细则 ♣1 分 具体建议 ♣1 分 理由 ♣1 分 建议和理由逻辑一致 20. （8 分） 世界数据组织顺应经济全球化和世界多极化的趋势，坚持正确的义利观，基于各国数据发展的共同利 益，推动技术联合研发，促进数智技术创新，合作共赢、弥补数据鸿沟；践行共商共建共享的全球治 理观，搭建平台，推动关标准的制定、对接和互认，促进数据要素在全球范围内流动，释放数据价值， 支撑数字经济高质量发展。 细则 ♣1 分 普惠包容的经济全球化 ♣1 分 平等有序的世界多极化 ♣1 分 共同利益/共同发展 ♣1 分 合作共赢/互利共赢 ♣1 分 共商共建共享/全球治理观/真正的多边主义 ♣1 分 数据要素在全球范围内流动 ♣2 分 结合材料弥合数据鸿沟/释放数据价值/繁荣数字经济（论述好2 分，论述一般1 分） [p,02_codex_lane\codex_a_coverage_matrix.csv:450
M0696,codex_a_coverage_matrix,2026房山二模,2026,二模,Q21,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,人民群众 | 发展 | 真理 | 矛盾 | 联系,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,坚持真理/以习近平新时代中国特色社会主义思想为行动指南/完整准确贯彻新发展理念/推进“五位一体”总体布局、“四个全面”战略布局 弘扬伟大长征精神/弘扬以伟大建党精神为源头的共产党人精神谱系 坚持创新在我国现代化建设全局中的核心地位/科技创新 促进城乡区域协调发展/促进经济社会协调发展 立法推进生态文明建设/走可持续发展之路 统筹国内国际两个大局/高水平对外开放/推动建设新型国际关系，构建人类命运共同体 坚持人民至上/人民群众是历史的主体 矛盾普遍性，承认分析解决矛盾/伟大斗争（四个伟大） 联系/发展 运用科学思维方法 （为什么/怎么做） 细则 等级赋分 ♣2分 新征程是新的长征——以中国式现代化全面推进中华民族伟大复兴 ♣1-3分 1点深入论述，或2点论述一般 ♣4-6分 2点深入论述，或3点论述一般 ♣7-8分 3点深入论述，至少2个模块，逻辑清晰 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 B | D | C | A | C | D | D | A 9 | 10 | 11 | 12 | 13 | 14 | 15 B,02_codex_lane\codex_a_coverage_matrix.csv:451
M0697,codex_a_coverage_matrix,2026房山二模,2026,二模,Qunknown,philosophy_term_candidate,待核：生产线候选，非最终正文证据,TO_BE_PLACED_BY_SOURCE_REVIEW,主观能动性 | 人民群众 | 价值观 | 发展 | 实践 | 矛盾 | 系统 | 联系 | 规律 | 质变 | 部分,rubric_term_hit,待核,是：需逐题回源/融合裁决,new_2026_second_mock_candidate,path: C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026房山二模\细则\26房山评标(2).docx status: docx-text chars: 4179 ```text 房山区2026届高三年级二模考试答案 思想政治参考答案 第一部分共15题，每题3分，共45分。 第二部分共6题，共55分。 （8分） 可从正确发挥主观能动性、系统观念、矛盾、中华文明的特征等角度作答。 细则 等级赋分 正确发挥主观能动性与尊重客观规律、系统观念、中华民族精神、价值观导向作用、联系、发展、矛盾、人民群众、中华优秀传统文化（双创/特点） ♣1-2分 单纯知识，无论述 ♣3-4分 一点深入论述，或2点论述一般（比如只用联系、发展，未展开） ♣5-6分 两点深入论述，或3点论述一般 ♣7分 系统观念/中华民族精神/工匠精神 论述深刻，逻辑清晰、知识运用准确 ♣8分 中华文明突出的连续性/创新性 中华工业文化（系统观念/量质变/工匠精神……）—— 中华民族最感动人的浪漫(2) 价值观导向作用/量的积累促成质变,02_codex_lane\codex_a_coverage_matrix.csv:452
M0698,codex_a_coverage_matrix,2026朝阳二模,2026,二模,Q1,philosophy_term_candidate,是：Batch03补入最终DOCX,价值观的导向作用,"source bundle lines 182-188 plus answer key line 484: Q1=A, correct option ① names people-centered value pursuit.",选择题官方答案键+题干,否,否,Batch03新增选择题正确选项链。,"场和有为政府二者结合。（1分）（与第一点不重复给分，最高6分） 注意： 1.政府职能：写不出市场监管，能落到市场秩序，即可给分 2.企业角度：若在第（2）点答出创新，在企业经营（3）角度再写创新视为重复 20（1）依据材料，概括《威斯特伐利亚和约》体系与人类命运共同体理念在处理国际关系上的差异。（4分） 1.做法/立场不同（2分） 《威斯特伐利亚和约》体系/前者：以民族国家为最高政治单元/国家实力视为秩序基础/坚持国家本位/维护本国主权和利益/自身利益 人类命运共同体/后者：立足全人类立场/在兼顾全人类共同利益下维护自身主权和发展/践行共商共建共享/追求整体利益/合作共赢/互利共赢 2. 结果/目标不同（2分） 《威斯特伐利亚和约》体系/前者：易导致零和博弈/冲突对立/利益对立/霸权主义强权政治/全人类整体利益得不到保障/为追求利益损害他国合法权益 人类命运共同体/后者：实现整体利益/合作共赢/互利共赢/共同利益/共同发展/和谐共生/国际关系民主化 注意： 1.同一得分术语不重复给分,纯抄写材料最多2分(两者各1分) 2.在没满分的情况下，如果能从二者产生的不同背景来分析，1分（在什么背景下做某事）；如果有哲学思维，强调前者只看到了对立，后者看到了对立统一，1分 3. 其他角度，言之有理，可酌情给分 2；Batch03 2026朝阳二模逐题回源裁决。",02_codex_lane\codex_a_coverage_matrix.csv:453
M0699,codex_a_coverage_matrix,2026朝阳二模,2026,二模,Q2,philosophy_term_candidate,否：文化线/非遗选择题，不入当前哲学宝典,-,source bundle lines 189-193 plus answer key line 484: Q2=B; culture-line protection/use of intangible heritage.,选择题官方答案键+模块边界,否：候选未入正文,否：当前哲学宝典不补；文化线另审,Batch03边界排除。,"命运共同体/后者：立足全人类立场/在兼顾全人类共同利益下维护自身主权和发展/践行共商共建共享/追求整体利益/合作共赢/互利共赢 2. 结果/目标不同（2分） 《威斯特伐利亚和约》体系/前者：易导致零和博弈/冲突对立/利益对立/霸权主义强权政治/全人类整体利益得不到保障/为追求利益损害他国合法权益 人类命运共同体/后者：实现整体利益/合作共赢/互利共赢/共同利益/共同发展/和谐共生/国际关系民主化 注意： 1.同一得分术语不重复给分,纯抄写材料最多2分(两者各1分) 2.在没满分的情况下，如果能从二者产生的不同背景来分析，1分（在什么背景下做某事）；如果有哲学思维，强调前者只看到了对立，后者看到了对立统一，1分 3. 其他角度，言之有理，可酌情给分 20（2）结合材料，运用《当代国际政治与经济》知识，分析人类命运共同体理念为什么能维护世界和平与发展。（6分） 角度1：符合共同利益： 可以代替的关键词——时代主题等 超越民族国家本位，维护全人类共同利益。该理念在尊重国家主权的前提下，强调全人类立场，为协调国家利益与全球共同利益提供了价值指引。 本角度知识1分，结合材料1分 角度2：倡导合作共赢： 可以代替的关键词——坚持多边主义/共商共建共享等 摒弃零和博弈，倡导合作共赢。该理念承继“天下为公、天下大同”的；Batch03 2026朝阳二模逐题回源裁决。",02_codex_lane\codex_a_coverage_matrix.csv:454
M0700,codex_a_coverage_matrix,2026朝阳二模,2026,二模,Q3,philosophy_term_candidate,是：Batch03补入最终DOCX,实践是认识的基础/社会存在与社会意识,"source bundle lines 194-199 plus answer key line 484: Q3=D, correct options ③实践推动认识发展 and ④社会存在决定社会意识.",选择题官方答案键+题干,否,否,Batch03新增两个选择题正确选项链。,略定力的认识。（9分） 本题可以从系统思维和战略定力两个维度，结合 “四个中国” 来分析： 关于系统思维：系统思维强调整体性、关联性和协同性。 （1+1分） 整体性：将“四个中国”作为有机整体，共同构成中国式现代化的战略支柱，避免了单兵突进、顾此失彼。 关联性：各支柱相互支撑、协同发力。例如，数字中国为健康、美丽、平安中国提供技术赋能；美丽中国与健康中国共享良好的生态环境基础；平安中国为所有发展提供稳定保障。 协同性：在推进中注重统筹兼顾，如美丽中国强调“降碳、减污、扩绿、增长”协同推进，体现了多维目标的动态平衡。 系统思维要求我们用联系、全面、整体的观点看问题。（联系、全面、整体） 关于战略定力：战略定力体现为方向坚定、目标上的执着和行动上的持久。（1+1分） 方向坚定：在党的领导下，保证方向。不因短期波动或外部干扰而动摇，如面对复杂环境，仍坚定不移推进数字转型、绿色发展、健康优先和总体国家安全，确保中国式现代化沿着既定方向稳步前进，不因短期挑战而动摇方向。 目标执着：坚持“一张蓝图绘到底”，将生态文明、健康中国等长期目标纳入五年规划持续发力，将 “四个中国” 作为长期战略支柱，不是短期政策，而是面向 2026-2030 年乃至更长远的发展蓝图，彰显了党对中国式现代化建设方向的坚定；Batch03 2026朝阳二模逐题回源裁决。,02_codex_lane\codex_a_coverage_matrix.csv:455
