matrix_row_id,row_source,题源,年份,阶段,题号,题型或模块判断,是否进宝典,宝典节点,细则支持原理,证据等级,是否误放,是否需补厚,当前处理,备注,source_artifact
M1352,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q16,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,实践是认识的基础,正式评分标准page_001 Q16列明“实践的观点”，题干要求结合材料或个人体验说明数字原住民如何在技术使用实践中成长。,正式评分标准宽角度/术语支持,否：保留但标注宽角度或客观挂点,否,KEEP_IN_BODY_WITH_BROAD_FORMAL_SUPPORT,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1353,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q16,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,矛盾就是对立统一,正式评分标准page_001 Q16列明“矛盾的观点”，细则写“一分为二、两重统一”。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1354,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,主观能动性 / 意识的能动作用,正式评分标准page_002 Q17哲学知识栏列出“意识的能动作用/认识的作用/价值观的导向作用”。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1355,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,价值判断与价值选择,正式评分标准page_002 Q17“红色文化滋养年轻人”维度写明形成正确价值观、明确价值选择和价值判断的标准。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1356,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,价值观的导向作用,正式评分标准page_002 Q17哲学知识栏列出“价值观的导向作用”。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1357,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,发展的观点 / 发展的普遍性,正式评分标准page_002 Q17“红色文化的发展”维度列出“发展的观点/联系的观点”。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1358,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,根据固有联系建立新的具体联系,正式评分标准page_002 Q17“红色文化的发展”维度列出“联系的观点”，材料通过体验、数字技术和青年讲述建立红色文化与青年生活的新具体联系。,正式评分标准宽角度/术语支持,否：保留但标注宽角度或客观挂点,否,KEEP_IN_BODY_WITH_BROAD_FORMAL_SUPPORT,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1359,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,矛盾的普遍性和特殊性,正式评分标准page_002 Q17哲学知识栏列出“矛盾的普遍性和特殊性的辩证关系”。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1360,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,联系的普遍性 / 联系的观点（总）,正式评分标准page_002 Q17“红色文化的发展”维度列出“发展的观点/联系的观点”。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1361,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q17,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,认识对实践的反作用,正式评分标准page_002 Q17写明“正确的认识有助于推动年轻人积极投身于实践”。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
M1362,codex_batch32_2026_haidian_final,2026海淀期末,2026,期末,Q21,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,人民群众,正式评分标准page_006 Q21“以人民为中心”角度写明人民群众是历史的主体，坚持群众观点、群众路线。,正式评分标准,否,否,KEEP_IN_BODY,Batch32新增登记；普通参考答案只作题面/答案键核对，未冒充主观评分细则。,"C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_suite_bundles\2026各区模拟题__2026各区期末和期中__2026海淀期末.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\7832041a93d37e1f_2026海淀期末细则.md; C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\data\preprocessed_corpus\gpt_sources\ac3124113aec7062_2026北京海淀高三_上_期末政治_教师版.md; rubric OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_TRANSCRIPTION_20260525.md; rubric lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_RUBRIC_OCR_LINES_20260525.md; teacher OCR: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_TRANSCRIPTION_20260525.md; teacher lines: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_TEACHER_OCR_LINES_20260525.md; source render manifest: C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\bixiu4_thread_recovery_opus47_2026-05-24\BATCH32_2026_HAIDIAN_FINAL_SOURCE_RENDER_MANIFEST.json; teacher PDF text page 9 answer key: 1B,2A,3A,4C,5D,6C,7D,8A,9D,10B,11B,12C,13C,14B,15D; rubric OCR pages 1-2 formal Q16-Q17 scoring; rubric OCR page 6 formal Q21 scoring."
