question,point_no,basis,bucket,framework_core,scoring_position,red_scoring_terms,answer_sentence,evidence_level,promotion_status,source_boundary,source_refs,student_summary_status
2026通州期末 Q20,5,atom_expression_variant_from_source_ledger,中国,坚持正确义利观，在发展合作中义利相兼、互利共赢,通州评分细则第4点可选组,正确义利观；兼顾他国合理关切,全球治理倡议坚持正确义利观，既回应国际社会共同治理需求，又兼顾各方合理利益，展现中国义利相兼、互利共赢的担当。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_docx_or_ppt,2026通州期末_Q20_SRC_35ef9424281a,included_main
2026通州期末 Q20,6,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,通州评分细则第5点1分,人类命运共同体,全球治理倡议回应治理赤字和共同挑战，服务于推动构建人类命运共同体，为完善全球治理贡献中国力量。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_docx_or_ppt,2026通州期末_Q20_SRC_35ef9424281a;2026朝阳期中_Q17_SRC_763b7470b96b;2024东城一模_Q16_SRC_1f17f2c91d92,included_main
2026通州期末 Q20,7,atom_expression_variant_from_source_ledger,中国,贡献中国智慧、中国方案、中国力量与全球倡议体系,评分细则第6点1分,中国智慧；中国方案；大国担当,全球治理倡议作为中国提供的重要国际公共产品，贡献中国智慧、中国方案，展现中国勇于承担国际责任的大国担当。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_ppt,2026通州期末_Q20_SRC_35ef9424281a,included_main
2026顺义一模 Q20,1,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,顺义第20题国际经济角度,开放、包容、普惠、平衡、共赢；普惠、平衡、共赢,科技小院通过农业技术合作、人才培养和减贫增收，让发展成果更普惠、更平衡、更共赢，推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展。,P0_formal_scoring_rule,candidate_with_fixes,mixed_formal_docx_pptx,2026顺义一模_Q20_SRC_8d2be8df9cad,included_main
2026顺义一模 Q20,2,atom_expression_variant_from_source_ledger,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,顺义第20题国际政治角度,合作共赢的新型国际关系；合作共赢；互利共赢；共享发展成果,科技小院以农业技术和人才培养开展互利合作，推动建设相互尊重、公平正义、合作共赢的新型国际关系。,P0_formal_scoring_rule,candidate_with_fixes,mixed_formal_docx_pptx,2026顺义一模_Q20_SRC_8d2be8df9cad,included_main
2026顺义一模 Q20,3,atom_expression_variant_from_source_ledger,时代背景,和平与发展仍是时代主题,顺义第20题国际政治角度,中国的做法符合时代主题和平与发展；时代主题：和平和发展,科技小院通过农业合作改善民生、促进发展，顺应和平与发展的时代主题和各国人民共同发展愿望。,P0_formal_scoring_rule,candidate_with_fixes,mixed_formal_docx_pptx,2026顺义一模_Q20_SRC_8d2be8df9cad,included_main
2026顺义一模 Q20,4,atom_expression_variant_from_source_ledger,理论,国家间共同利益是国家合作的基础,幻灯片9共同利益1分必答,共同利益是国家合作的基础,国家间共同利益是国家合作的基础，科技小院回应全球南方国家提升农业生产、培养本土人才和实现可持续发展的共同需求，因此能够成为南南合作典范。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_pptx,2026顺义一模_Q20_SRC_8d2be8df9cad;2026顺义一模_Q20_SRC_1da70413b2d1,included_main
2026顺义一模 Q20,5,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,幻灯片9国际政治3分同一评分功能位,构建人类命运共同体；独立自主的和平外交政策；维护世界和平、促进共同发展；义利观,科技小院秉持构建人类命运共同体理念，坚持正确义利观，分享中国方案并帮助全球南方国家实现农业发展。,P0_formal_scoring_rule,candidate_with_fixes,formal_scoring_pptx,2026顺义一模_Q20_SRC_8d2be8df9cad;2026顺义一模_Q20_SRC_1da70413b2d1,included_main
2025顺义一模 Q20,1,atom_expression_variant_from_source_ledger,中国,国际发展合作、南南合作与“小而美”项目,项目本身创新和实践优势2分,小而美；紧迫需求；快速响应；规模小可统筹,“小而美”项目聚焦发展中国家紧迫需求，灵活实施、快速响应基层社区需求，规模小、易统筹、可推广，形成品牌和共同发展目标。,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,included_main
2025顺义一模 Q20,2,atom_expression_variant_from_source_ledger,中国,改善民生、促进就业和经济社会发展，提升当地民众获得感,项目对当地价值2分,中老铁路安居村；200口井；中国园林；公共卫生/民生,“小而美”项目改善民生、促进就业和经济社会发展，提升当地民众获得感。,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,included_main
2025顺义一模 Q20,3,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,项目对我国意义或理念2分；任意一点1分，不超过2分,正确义利观；共商共建共享；大国担当；和平外交政策；开放型经济,中国通过“小而美”项目践行正确义利观和共商共建共享原则，彰显负责任大国形象，促进文明互鉴。,P0_formal_scoring_docx,candidate_with_fixes,formal_choice_points_capped_2,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,included_main
2025顺义一模 Q20,4,atom_expression_variant_from_source_ledger,政治多极化,推动国际关系民主化，坚持真正的多边主义，推动国际秩序朝公正合理方向发展,项目对世界意义和贡献2分；任意一点1分，不超过2分,人类命运共同体；中国方案；国际政治经济秩序；开放包容普惠；国际关系民主化,“小而美”项目推动构建人类命运共同体，为重构公正合理的国际政治经济秩序提供中国方案，推动经济全球化朝着开放、包容、普惠方向发展。,P0_formal_scoring_docx,candidate_with_fixes,formal_choice_points_capped_2,2025顺义一模_Q20_SRC_SRC_6087ed54082b;2025顺义一模_Q20_SRC_SRC_54c5e688c015,included_main
2026门头沟一模 Q20,1,atom_expression_variant_from_source_ledger,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,原因2分,对外开放基本国策；互利共赢战略；经济全球化；高水平对外开放；高水平制度型开放,海南自贸港全岛封关是我国坚持对外开放基本国策、实施互利共赢开放战略、推进高水平对外开放的重要举措，有利于主动顺应并推动经济全球化发展。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,included_main
2026门头沟一模 Q20,2,atom_expression_variant_from_source_ledger,经济全球化,推动贸易和投资自由化便利化,中国意义2分中的材料点一和点三,零关税商品范围；降低企业成本；径予放行；压缩申报项目；贸易自由化便利化；营商环境,封关扩大零关税商品范围、降低企业成本，优化口岸管理并压缩通关时间，能够促进贸易自由化便利化、提升营商环境，为中国经济发展注入新动能。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,included_main
2026门头沟一模 Q20,3,atom_expression_variant_from_source_ledger,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,中国意义2分中的材料点二和点四,加工增值政策；产业集聚；产业链升级；新质生产力；国内国际双循环；国内国际两种市场两种资源联动；开放型经济新优势,封关通过加工增值政策吸引产业集聚、推动产业链升级，增强国内国际双循环联动和两种市场两种资源联动，培育开放型经济新优势。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,included_main
2026门头沟一模 Q20,4,atom_expression_variant_from_source_ledger,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,世界意义2分中的材料点一和点二,扩大市场准入；更大市场空间；制度型开放；高水平开放新范例；中国开放机遇,封关扩大市场准入，为世界提供更大市场空间，并以制度型开放为全球提供高水平开放新范例，为世界经济开放发展注入新活力。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,included_main
2026门头沟一模 Q20,5,atom_expression_variant_from_source_ledger,经济全球化,促进生产要素全球流动、资源优化配置、优势互补和国际分工合作,世界意义2分中的材料点三和点四,全球产业链供应链稳定畅通；国际分工与合作；开放型世界经济；世界经济开放发展,封关有利于促进全球产业链供应链稳定畅通，深化国际分工与合作，推动建设开放型世界经济。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_paper_text_support,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,included_main
2025门头沟一模 Q19,1,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,角度一每条2分中的经济赋能1+1,广大而充满创新活力的市场；超大规模市场红利；共享发展机遇；贸易投资自由化便利化；开放、包容、普惠、平衡、共赢,中国为世界提供广大而充满创新活力的市场，与各国共享发展机遇，促进贸易投资自由化便利化，推动经济全球化朝着更加开放、包容、普惠、平衡、共赢的方向发展。,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,included_main
2025门头沟一模 Q19,2,atom_expression_variant_from_source_ledger,中国,国际发展合作、南南合作与“小而美”项目,角度二每条2分中的技术共享和民生改善1+1,技术赋能；发展中国家；全球南方；自主发展能力；民生改善；全球可持续发展；解决全球发展不平衡,中国以创新优势和领先技术助力发展中国家发展，提升其自主发展能力，促进民生改善，为全球可持续发展贡献力量。,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,included_main
2025门头沟一模 Q19,3,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,角度三每条2分中的全球治理实践路径1+1,国际公共产品；中国智慧中国方案；维护世界和平；促进共同发展；人类命运共同体,中国提供国际公共产品，贡献中国智慧和中国方案，以实际行动维护世界和平、促进共同发展，推动构建人类命运共同体。,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,included_main
2025门头沟一模 Q19,4,atom_expression_variant_from_source_ledger,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,角度四每条2分中的国际治理价值体系1+1,文明平等互鉴；全人类共同价值；国际秩序更加公正合理；全球治理体系更加公正合理；国际政治新秩序；合作共赢的新型国际关系,中国倡导文明平等互鉴，弘扬全人类共同价值，推动国际秩序和全球治理体系向着更加公正合理的方向发展，并推动共建以合作共赢为核心的新型国际关系。,P0_formal_scoring_rule_doc,candidate_with_fixes,formal_scoring_doc_with_paper_text_support,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,included_main
2026房山一模 Q19,1,atom_expression_variant_from_source_ledger,经济全球化,推动贸易和投资自由化便利化,细则19消费/市场侧2分,超大规模市场优势；降低成本提高效率；货物服务贸易升级；要素自由流动；优化资源配置；贸易投资自由化便利化,海南自贸港封关发挥我国超大规模市场优势，降低跨境贸易成本，提高通关效率，促进货物、服务贸易升级和贸易投资自由化便利化，从而助力国际循环。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0,included_main
2026房山一模 Q19,2,atom_expression_variant_from_source_ledger,经济全球化,促进生产要素全球流动、资源优化配置、优势互补和国际分工合作,细则19生产侧2分,技术研发；企业竞争力；产业升级；优化产业结构；全球产业分工和合作,海南自贸港封关使企业节省关税投入核心技术攻坚，提升企业竞争力并推动产业升级，深度融入全球产业分工和合作。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0,included_main
2026房山一模 Q19,3,atom_expression_variant_from_source_ledger,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,细则19投资侧2分,优化营商环境；吸引外商投资；引进来；外资企业增长,海南自贸港封关持续优化营商环境，通过极简审批和一网通办吸引外商投资，坚持高水平引进来，助力国际循环。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0,included_main
2026房山一模 Q19,4,atom_expression_variant_from_source_ledger,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,细则19中国方案侧2分：制度型开放1分+中国方案/双循环/两市场两资源1分,制度型开放；助力国际循环中国方案；以国内大循环吸引全球资源要素；两个市场两种资源联动效应,海南自贸港封关推进制度型开放，以国内大循环吸引全球资源要素，增强国内国际两个市场两种资源联动效应，为助力国际循环贡献中国方案。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026房山一模_Q19_SRC_7301f6d3c6e2;2026房山一模_Q19_SRC_0e98e571e5b0,included_main
2025房山一模 Q18(2),1,atom_expression_variant_from_source_ledger,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,细则1：4分；建设创新型、开放型世界经济不可替代,国际竞争；高水平对外开放；创新型开放型世界经济,面对以经济和科技实力为基础的国际竞争，中国坚持高水平对外开放，以科学技术发展推动建设创新型、开放型世界经济，促进经济全球化发展。,P0_formal_scoring_pdf,candidate_with_fixes,formal_point_rubric,2025房山一模_Q18(2)_SRC_SRC_8ee813c0b52e;2025房山一模_Q18(2)_SRC_SRC_dc005114eca8,included_main
2025房山一模 Q18(2),2,atom_expression_variant_from_source_ledger,理论,维护国家利益并兼顾他国合理关切，坚持正确义利观,细则2：3分；联合国宗旨和原则不可替代；正确义利观可替代合作,和平与发展；联合国宗旨原则；人类命运共同体；正确义利观,中国推进开源战略，在维护自身人工智能技术发展和安全利益的同时，兼顾国际社会对开放合作、技术共享和人工智能治理的合理关切，坚持正确义利观，推动形成互利共赢的全球合作新模式。,P0_formal_scoring_pdf,candidate_with_fixes,formal_point_rubric,2025房山一模_Q18(2)_SRC_SRC_8ee813c0b52e;2025房山一模_Q18(2)_SRC_SRC_dc005114eca8,included_main
2025昌平二模 Q21,1,atom_expression_variant_from_source_ledger,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动,意义项：任选2个给2分；评分细则见点给分,吸引外资；先进技术和管理经验；两市场两资源,扩大开放、吸引外资有利于引入先进技术和管理经验，充分利用国内国际两个市场两种资源，建设现代化产业体系，提高对外开放质量和效益。,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,included_main
2025昌平二模 Q21,2,atom_expression_variant_from_source_ledger,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,意义项：任选1个给1分,免签；融资服务；涉外知识产权保护,相关举措有利于加强各国人员交流和经贸合作，营造市场化、法治化、国际化营商环境，增强外资投资中国的信心。,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,included_main
2025昌平二模 Q21,3,atom_expression_variant_from_source_ledger,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定,意义项：任选2个给2分,投资中国品牌；开放合作平台；全球经济治理话语权,打造“投资中国”品牌有利于建设高水平开放合作平台，提升中国在全球经济治理中的话语权和影响力。,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,included_main
2025昌平二模 Q21,4,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,意义项：任选2个给2分；细则补充推动经济全球化发展可给分,开放包容全球经济格局；推动经济全球化发展,中国扩大开放有利于推动构建更加开放、包容的全球经济格局，推动经济全球化发展。,P0_formal_scoring_pptx_no_explicit_book_guard,candidate_with_guard,no_explicit_book_but_xuanbiyi_scoring_terms,2025昌平二模_Q21_SRC_SRC_2df7863ec9eb;2025昌平二模_Q21_SRC_SRC_f67354a12eea,included_main
2026延庆一模 Q19(2),1,atom_expression_variant_from_source_ledger,理论,国家间共同利益是国家合作的基础,评分细则理论逻辑①国家利益角度 1+1中的一组角度,共同利益；维护国家利益；正确的义利观；能源治理利益共同体,国家间共同利益是国家合作的基础，中国与共建国家在绿色能源开发利用和可持续发展上存在共同利益；中国坚持正确义利观，在合作中兼顾国际道义和各方合理利益，推动形成能源治理利益共同体。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be,included_main
2026延庆一模 Q19(2),2,atom_expression_variant_from_source_ledger,中国,国际发展合作、南南合作与“小而美”项目,评分细则理论逻辑②历史潮流角度 1+1中的一组角度,和平发展合作共赢的历史潮流；经济全球化进程；融入经济全球化,中国深化绿色能源国际合作，顺应和平发展合作共赢的历史潮流，推动自身与共建国家融入经济全球化进程。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be,included_main
2026延庆一模 Q19(2),3,atom_expression_variant_from_source_ledger,政治多极化,共商共建共享的全球治理观,评分细则价值意蕴 1点2分 2点4分 可选点之一,共商共建共享；全球治理观；指标共商 策略共研 成效共评；能源治理多边协同转型,中国推动绿色发展指数被多国采用并成为联合国环境署参考标准，践行共商共建共享的全球治理观，推动全球能源治理向多边协同转型。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be,included_main
2026延庆一模 Q19(2),4,atom_expression_variant_from_source_ledger,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系,评分细则价值意蕴 1点2分 2点4分 可选点之一,新型国际关系；相互尊重；公平正义；合作共赢；一带一路绿色能源合作,中国以“一带一路”为平台同共建国家开展绿色基建和能源转型合作，推动构建相互尊重、公平正义、合作共赢的新型国际关系。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be,included_main
2026延庆一模 Q19(2),5,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,评分细则价值意蕴 1点2分 2点4分 可选点之一；答案段含公共产品属性中国方案表达,人类命运共同体；全球能源可持续发展；具有公共产品属性的中国方案,中国以绿色能源合作为全球能源可持续发展提供具有公共产品属性的中国方案，推动构建人类命运共同体。,P0_formal_scoring_rule_docx,candidate_with_fixes,formal_scoring_docx_with_visual_paper_prompt,2026延庆一模_Q19_2_SRC_5bf6b7387198;2026延庆一模_Q19_2_SRC_944b03f9c3be,included_main
2025延庆一模 Q20(2),1,atom_expression_variant_from_source_ledger,理论,国家间共同利益是国家合作的基础,时代主题2分,全球产供链韧性稳定；共同利益；和平与发展,维护全球产供链韧性和稳定是推动世界经济可持续发展的重要保障，符合国际社会共同利益，顺应和平与发展时代主题。,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b,included_main
2025延庆一模 Q20(2),2,atom_expression_variant_from_source_ledger,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展,经济全球化方向2分,完整五词；高水平对外开放,中国坚持高质量发展和高水平对外开放，推动经济全球化朝着开放、包容、普惠、平衡、共赢方向发展。,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b,included_main
2025延庆一模 Q20(2),3,atom_expression_variant_from_source_ledger,政治多极化,世界多极化深入发展与平等有序的世界多极化,多极化2分；国家利益/国际关系/多边主义可替代不重复,世界多极化；国家利益；兼顾他国合理关切,世界多极化是当今国际形势的突出特点，“脱钩断链”损人不利己，中国在追求本国利益的同时兼顾他国合理关切。,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b,included_main
2025延庆一模 Q20(2),4,atom_expression_variant_from_source_ledger,中国,推动构建人类命运共同体,人类命运共同体2分,链博会朋友圈；世界共赢链；人类命运共同体,中国愿携手各国扩大链博会朋友圈、深化产供链合作，将全球供应链打造为世界共赢链，共筑人类命运共同体。,P0_formal_scoring_docx,candidate_with_fixes,formal_point_rubric,2025延庆一模_Q20(2)_SRC_SRC_4572acf26cdb;2025延庆一模_Q20(2)_SRC_SRC_438d82cfc42b,included_main
