suite,question,normalized_key,likely_xuanbiyi,matched_terms,evidence_status,current_status,reason,next_action,scoring_evidence,paper_evidence
2026海淀一模,Q16,2026海淀一模Q16,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,D 8．A 9．B 10．D 11．C 12．C 13．D 14．A 15．C 第二部分 本部分共6 题，共55 分。 16. （8 分） 可从发展的观点、社会存在与社会意识、价值观、文化的功能等角度作答。 --- page 2 --- 高三思想政治参考答案第2 页 17.（6 分） 逻辑错误：划分标准不一；选言判断遗漏其他有选择价值的其他情况。 建议：可从科学思维、遵循逻辑思维规则、辩证思维等角度，结合调研活动提出建议，措施具体可 行。 第2 问评分细则 建议1 分，知识1 分，两条建议共4 分。 具体建议可从调研方案、调研方法（问卷法、访谈法、观察法、文献法）、数据分析等角度提出。 （以上任意两个角度，建议与知识准确匹配，可得4 分,BR) --- page 5 OCR --- — ee 第 二 部 分 本 部 分 共 6 题 ， 共 55 分 。 16. (8 分 ) 纵 观 整个 人 类 发 展 史 ， 凡 是 社会 大 发 展 、 大 变革 的 时 代 ， 也 是 人 文学 科 推 陈 出 新 的 时 代 ， 比 如 我 国 春秋 战国 时 期 的 百家争鸣 、 西 方 的 文艺 复兴 等 。 当 前 ， 面 对 技术 进步 带 来 的 社会 巨变 ， 人 们 过 切 需 要 为 这 个 充满 机 过 与 挑战 的 时 代 注入 新 的 思想 活力 。 人 工 智能 可 以 完成 写作 、 翻 译 、 分 析 信 息 等 工作 ， 人 文学 科 能 教 人
2026海淀一模,Q17,2026海淀一模Q17,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,观点、社会存在与社会意识、价值观、文化的功能等角度作答。 --- page 2 --- 高三思想政治参考答案第2 页 17.（6 分） 逻辑错误：划分标准不一；选言判断遗漏其他有选择价值的其他情况。 建议：可从科学思维、遵循逻辑思维规则、辩证思维等角度，结合调研活动提出建议，措施具体可 行。 第2 问评分细则 建议1 分，知识1 分，两条建议共4 分。 具体建议可从调研方案、调研方法（问卷法、访谈法、观察法、文献法）、数据分析等角度提出。 （以上任意两个角度，建议与知识准确匹配，可得4 分，一个角度2 分）。 只有知识，只有建议，只得一分。 从科学思维出发 示例： • 科学思维追求认识的客观性，调研活动应该从实际出发，了解真实存在的问题,代 的 价值 。 结 合 材料 ， 运 用 《哲学 与 文化 全 知 识 ， 谈 谈 对 这 一 观点 的 认识 。 17. (6 分 ) 调查 研究 要 讲求 科学 方法 。 某 校 “ 模 拟 政协 ”社团 同学 准备 国 绕 二 市 无 障碍 环境 建设 情况 展开 调 研 。 以 下 是 同学 们 设计 的 调查 问卷 (节选 )。 调查 问卷 (节选 ) 问题 1 您 的 身份 ( 单 选 ): 口才 年 人 (60 岁 及 以 上 ) AMAL 口 儿童 (14 岁 以 下 ) 。 。 口 普 通 在 职 职工 口 高 退休 人 员 。 。 口 相 关 行业 从 业者 如 城市 管理 、 物 业 等 ) Dee
2026海淀一模,Q18,2026海淀一模Q18,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,案例进行观察和访谈，归纳 其成功原因，再将好案例的原因与原问卷预设的进行对比，从而反向推导出真正的问题根源。 • …… 18.（15 分） （1）全国居民人均服务性消费支出总体上升，服务性消费占比不断提高，居民消费结构优化。（2 分） （2）提振消费，扩大内需，拉动经济增长，增强国内大循环的内生动力；引导和带动服务业以及相 关产业发展，推动产业结构优化，推动供给侧结构性改革；满足人民群众多样化、多层次、多方面 的需求，提升生活品质；同时创造更多就业岗位，改善民生福祉。（6 分） --- page 4 --- 高三思想政治参考答案第4 页 （3）①支持原告诉讼请求。(1 分） ②根据民法典规定，任何组织或者个人不得以刺探、侵扰、泄露、公开,分 ) 高 三 年 级 (思想 政 治 ) 第 5 页 ( 共 8 页 ) --- page 6 OCR --- 18.(15 分 ) 消费 是 经 济 增长 的 持久 动力 ， 事 关 民生 福 社 。 材料 一 ” 随 若 我 国 居民 生活 水 平 提高 ， 服 务 消费 日 益 成 为 经 济 高 质量 发 展 的 重要 引擎 。 — 2021—2025 年 全 国 居民 人 均 服务 性 消费 支出 及 占 比 50 一 14000 R ® 12000 P| ae 3 10000 4 -- =] » a |b a6 3 = so] | 家 j oe 站 “ij = 4000 < g 42 < 2000 me 也 0 40
2026海淀一模,Q19,2026海淀一模Q19,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,分） 注意：写“满足人民的幸福感、获得感、安全感”不给分 --- page 5 --- 高三思想政治参考答案第5 页 19.（8 分） 全国人大常委会有权对地方政府规范性文件进行备案审查。地方政府规范性文件不得与宪法、法律、 行政法规相抵触。该地政府部门制定的《实施细则》对从事网约车经营的车辆设置价格准入条件， 事实上排除了部分价格低于这一准入条件但符合安全性能、服务品质的车辆车主平等参与市场活动、 平等从事相关劳动的权利，属于国务院《公平竞争审查条例》规定的设置不合理市场准入条件的情 形。纠正这一规定有利于维护社会主义法制的统一，推进法治政府建设，营造公平的市场竞争环境。 评分细则 --- page 6 --- 高三思想政治参考答案,R PEL 高 三 年 级 (思想 政治 ) 第 6 页 ( 共 8 页 ) --- page 7 OCR --- 19. (8 分) 材料 一 ”全国 统一 大 市 场 建设 正 纵深 推进 。 国 务 院 发 布 的 《公平 竞争 审查 条 例 》 规 定 ， 行 政 机 关 起 草 涉及 经 营 者 经 济 活动 的 法 律 、 行 政法 规 、 地 方 性 法 规 、 规 章 、 规 范 性 文件 以 及 具体 政策 措 施 应 当 依照 条 例 规定 开展 公平 竞争 审查 。 该 条 例 规 定 ， 起 草 政策 措施 ， 不 得 含有 限制 或 者 变相 限制 市 场 准 入 和 退出 、 限 制 商品 和 要 素 自
2026海淀一模,Q20,2026海淀一模Q20,candidate_xuanbiyi_review,全球治理；两个市场；两种资源；产业链,scoring_located,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,一，推进法治政府建设，营造公平的市场竞争环境。 评分细则 --- page 6 --- 高三思想政治参考答案第6 页 20.（8 分） 扩大制度型开放，增强我国产品、服务乃至产业链在全球的竞争力，推进高水平对外开放，更好利 用国内国际两个市场、两种资源，推动构建新发展格局；我国在低碳能源、人工智能等领域推动贡 献国际标准，促进全球范围内标准共通、技术共享，推动全球技术创新与绿色转型，同时，我国积 极参与全球经济治理和规则制定，推动全球治理体制向着更加公正合理方向发展。 --- page 7 --- 高三思想政治参考答案第7 页 21.（10 分） 可从党的领导、马克思主义中国化时代化、制度优势、国家治理等角度作答。 --- page,"运 用 《政治 与 法 治 》 知 识 ， 说 明 全 国人 大 法 工 委 作 出 这 一 审查 结论 的 理由 。 20. (8 分 ) 国际 标准 是 全 球 产业 界 的 “通用 语言 ""。 从 手机 充电 接口 的 统一 ， 到 食品 包装 上 的 营养 成 分 标注 ;从 电梯 运行 的 安全 规范 ， 到 空气 质量 的 监测 指标 ， 背 后 都 离 不 开 “ 标 准 "" OLE, CLAM 国家 、 不 同 企业 的 产品 能 互通 兼容 ， 让 全 球 资源 能 更 高 效 利用 。 近年 来 ， 从 低 碳 能 源 到 人 工 智能 ， 从 北斗 导航 到 传统 医学 ， 越 来 越 多 的 中 国标 准 走出"
2026海淀一模,Q21,2026海淀一模Q21,candidate_xuanbiyi_review,全球治理,scoring_located,candidate_review,有细则且命中选必一相关词，但当前主表未见该题源,人工+模型判断是否补录,理和规则制定，推动全球治理体制向着更加公正合理方向发展。 --- page 7 --- 高三思想政治参考答案第7 页 21.（10 分） 可从党的领导、马克思主义中国化时代化、制度优势、国家治理等角度作答。 --- page 8 --- 高三思想政治参考答案第8 页,"的 意义 。 高 三 年 级 (思想 政治 ) 第 7 页 ( 共 8 页 ) --- page 8 OCR --- 21. (10 分 ) KEENE, AERNTE, BAR OO KENNA, BHARWHH, ExoTeMa | MBESRRH, AWFANT | 产 党 人 一 以 贯 之 的 战略 思维 和 实干 精神 。 as RS SE Mt | a 到 “十 下 五 ""见证 了 新 中 国 从 工业 “| 过 名 话 告 该 人 们 做 事 要 疼 妈 普 络 、 谋 定 后 | 动 ， 唯 有 在 开始 时 使 胸怀 全 局 、 谋 划 长 | 化 黄 基 到 高 质量 发 展 的 历史 进程 。 回 顾 历史"
2026海淀二模,Q16,2026海淀二模Q16,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,会议，把同亚太国家友好合作作为外交政策宗旨 A．①② B．①③ C．②④ D．③④ 第二部分 本部分共6题，共55分。 16．（8分） 立身百行，以学为先。青年正处于成长成才的关键阶段，更应勤学善思、笃行不怠，既要多读“有字之书”，也要读“无字之书”。“有字之书”承载着古今中外的经典学说、系统完备的专业知识以及人类积淀的文明智慧；“无字之书”则镌刻于广袤大地，蕴藏于社会万象之中。 从哲学角度，谈谈为什么要把读“有字之书”和读“无字之书”结合起来。 17．（8分）“景区协商”答好古城保护与发展的时代考题。 【两难】 作为国家级历史文化名城，贵州镇远古城长期面临着“景城合一”带来的挑战。一方面，依据相关法律要求，古城保护要求严格控制建设与交通
2026海淀二模,Q17,2026海淀二模Q17,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,“无字之书”则镌刻于广袤大地，蕴藏于社会万象之中。 从哲学角度，谈谈为什么要把读“有字之书”和读“无字之书”结合起来。 17．（8分）“景区协商”答好古城保护与发展的时代考题。 【两难】 作为国家级历史文化名城，贵州镇远古城长期面临着“景城合一”带来的挑战。一方面，依据相关法律要求，古城保护要求严格控制建设与交通，以保留历史街区的原真性与完整性；另一方面，居民生活、游客体验和商业发展又呼唤更便捷的交通、更合理的业态布局和更完善的服务配套。 【调研】 为破解难题，当地政协组建多个调研组。调研组深入古城核心区，走访公交公司、民宿协会、商户和群众，通过听取意见、座谈交流、随机走访等方式，全面摸排问题，并最终梳理出古城交通优化这一核心议题。 【协
2026海淀二模,Q18,2026海淀二模Q18,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,商成果落实，实现了古城保护与发展共赢。 运用《政治与法治》知识，说明“景区协商”是如何答好古城保护与发展的时代考题的。 18．（14分）科技兴，产业兴。 材料一 传统月季育种长期依赖进口，花农需支付高昂种苗费和专利费。为打破“卡脖子”困境，云南育种团队多年来深耕自主月季育种，推出1000余个具有自主知识产权的月季新品种。 【市场调研】 团队走访花农、批发商和电商，系统收集市场对月季的需求偏好。调研结果被转化为三条可操作的育种指标：“要好看”，花型、花色、香味要符合消费者审美；“要好种”，发枝能力强，让农户愿意种；“耐储运”，采后瓶插期长，让批发商愿意进货。 【“减配”实验】 针对育种成本较高这一情况，团队提出假设：云南低纬度高海拔，光照强
2026海淀二模,Q19,2026海淀二模Q19,evidence_or_module_review,共同利益；多边主义,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,相关规定，不仅保护了知识产权权利人的合法权益，也促进知识产权的流通使 用，为企业发展与创新提供有力法治保障。（8 分） 19．（7 分） 建设现代化首都都市圈，有利于充分发挥三地的比较优势，促进产业集聚与协同创新，壮大实 体经济，推动建设现代化产业体系；有利于构建高效便捷的区域交通与物流网络，降低运输成 本，密切京津冀三地的经济联系，促进区域协调发展，增强发展的整体性；有利于推动教育、 医疗卫生等公共资源共享，增强基本公共服务均衡性和可及性，让发展成果惠及三地群众，切 实提升群众的获得感、幸福感、安全感。 20．（9 分） （1）评分标准：符合三段论推理规则。（2 分） （2）可从和平与发展的时代主题、共同利益、共商共建共享、多边主义等角
2026海淀二模,Q20,2026海淀二模Q20,evidence_or_module_review,共同利益；人类命运共同体；多边主义,scoring_not_located,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,,医疗卫生等公共资源共享，增强基本公共服务均衡性和可及性，让发展成果惠及三地群众，切实提升群众的获得感、幸福感、安全感。 20.（9分） （1）评分标准：符合三段论推理规则。（2 分） 示例： 大前提：符合和平与发展主题的举措是应对全球发展各种新挑战的正确选择。 小前提：同球共济、团结合作是符合和平与发展主题的举措。 结论： 同球共济、团结合作是应对全球发展各种新挑战的正确选择。 符合要求的中项，如： 符合和平与发展潮流的举措； 基于全球发展倡议的合作； 符合人类命运共同体倡议的举措； 符合全人类共同利益的实践； …… （2）可从和平与发展的时代主题、共同利益、共商共建共享、多边主义等角度作答。（7 分） 21.（9分） 可从中国共产党的
2026海淀二模,Q21,2026海淀二模Q21,evidence_or_module_review,共同利益；多边主义,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,符合三段论推理规则。（2 分） （2）可从和平与发展的时代主题、共同利益、共商共建共享、多边主义等角度作答。（7 分） 21．（9 分） 可从中国共产党的领导、中国式现代化、全面依法治国、国家安全、矛盾的观点、辩证思维等角度作答。 答案和评分参考 第一部分共 15 题，每题 3 分，共 45 分。 1．D 2．C 3．C 4．A 5．D 6．A 7．A 8．B 9．C 10．A 11．D 12．D 13．B 14．B 15．A 第二部分共 6 题，共 55 分。 16.（8分） 可从联系、实践与认识等角度作答。 优秀作答 优秀作答 17.（8分
2026海淀期中,Q16,2026海淀期中Q16,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,"- 试题 结 构 = eee 客观 题 题 号 1 2-6 7-11 12-15 1-15 主观 题 题 号 22 2 16、17 18, 19, 20 21、22 1 16-22 eee 客观 题 分 值 3 15 15 12 45 主观 题 分 值 8 12 21 14 55 合计 11 27 36 28 100 --- page 3 OCR --- 3 从 1 元 秒杀 的 网 红 奶茶 、9.9 元 包 邮 的 纯 棉 卫衣 ， 到 不 足 5 万 元 的 新 能 源 汽车 …… 部 分 企业 为 争夺 市 场 份额 ， 不 惜 以 牺牲 利 润 为 代价 ， 采 取 无 限度 降价 策略 。 对 此 区 -企业 应 差异 化",责任，做变革世界中的建设性力量 A.①② B.①③ C.②④ D.③④ 第二部分 本部分共7题，共55分。 16.（6分） 风电场叶片维修工、碳排放管理师、建筑节能减排咨询师……以“环保、低碳、循环”等为特征的绿色职业从业者被形象地称为“绿领”从企业用人标准来看，理想的“绿领”人才需要兼具专业背景和跨领域知识：例如，碳排放管理师不仅要求熟悉环保政策，还需具备碳排放核算、降碳方案制定等综合能力 在我国“双碳”（碳达峰与碳中和）战略深入推进的背景下，绿色职业人才需求持续攀升。然而，当前“绿领”人才供给存在明显短板：人才总量不足，尤其缺乏经验丰富的高级人才与具备中等经验的骨干力量，受区域经济发展差异影响，人才向绿色岗位集中的中西部地
2026海淀期中,Q17,2026海淀期中Q17,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,"信息 的 能 力 。 --- page 40 OCR --- 人 了 日 四 、 典 型 试题 coztt 训 者 17. (8 分 ) “ 赁 学 生 证 半价 ? 不 ! 到 这 里 参观 应 免费 。” 某 市 检察 机 关 在 履 职 中 发 现 , 有 部 分 爱国 主义 教育 基地 未 落实 未 成 年 人 保护 法 新 规 ， 存在 缩小 免票 主体 范围 、 附 加 免票 条 件 等 违法 向 未 成 年 人 收取 门票 费 的 情况 。 第 四 十 四 条 ”爱国 主义 教育 基地 、 图 书馆 、 青 少年 富 、 儿 童 活动 中 心 、 儿 童 之 家 应 当 对 | | 未 成 年 人 免费 开放 ; 博物",相对不足，职业培训机构良莠不齐，培训质量高低不一 结合材料，运用《经济与社会》知识，说明如何破解“绿领”人才供需困境。 17.（6分） 2025年9月，国务院批复北京城市副中心等10个区域开展要素市场化配置综合改革试点，《北京城市副中心要素市场化配置综合改革试点实施方案》正式落地。以下为其中部分改革举措。 在科技成果转化方面，探索建立国有企业研发准备金制度，对用于研发投入的国有资本免于增值保值考核。 在严守土地公有制不改变、耕地红线不突破、农民利益不受损三条底线的前提下，推进闲置农房通过出租、股合作等方式盘活利用 拓宽境外职业资格认可范围，将科技、建筑等领域更多境外职业资格纳入认可清单，允许符合条件的境外专业人才依规提供服务。 运用《经济
2026海淀期中,Q18,2026海淀期中Q18,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,"的 逻辑 推导 以 及 参与 的 责任 意识 ， --- page 8 OCR --- 一 (2024 年 北京 ) 18. (10 分 ) 发 展 新 质 生产 力 是 推动 高 质量 发 展 的 内 在 要 求 和 重要 着 力 点 。 材料 一 新 质 生产 力 是 由 技术 革命 性 突破 、 生 产 要 素 创 新 性 配置 、 产 业 深度 转型 升级 而 催 . 生 的 当代 先进 生产 力 ， 它 以 劳动 者 、 劳 动 资料 、 劳 动 对 象 及 其 优化 组 合 的 质变 为 基本 内 涵 ， 以 (202 5 年 海淀 一 全 要 素 生 产 率 大 幅 提升 为 核心 标志 。 et, 模 ) f ”新 质",格纳入认可清单，允许符合条件的境外专业人才依规提供服务。 运用《经济与社会》知识，分析上述改革举措将如何散发要素活力。 18.（8分） 人民城市人民建，人民城市为人民。党的十八大以来，各地把人民城市理念融入城市发展全过程和城市工作各方面、不断提高城市治理现代化水平 运用《政治与法治》知识，阐释上述城市践行人民城市理念的实践。 19.（6分） 2025年6月底，两部有关基层群众自治组织制度的基本法律——村民委员会组织法和城市居民委员会组织法（以下简称“两委”相织法）同时迎来修改。某班同学讨论“两委”组织法修改的意义，查阅到以下资料。 参考资料包，运用《政治与法治》知识，说明此次“两委”组织法修改的意义。 20.（7分） 用好红色资源，赓续红
2026海淀期中,Q19,2026海淀期中Q19,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,"JBM - = “ 爱国 主义 教育 。 --- page 42 OCR --- (2025 海 淀 一 模 ) 19. (7 分 ) 推进 中 国 式 现代 化 ， 科 学 技术 要 打头 阵 ， 科 技 创新 是 必由之路 。 国产 人 工 智 能 大 模型 异军突起 ， 人 形 机 器 人 跳 着 秧歌 火 遍 全 国 …… 杭 州 成 为 2025 年 第 一 个 因 科技 创新 而 走红 的 城市 。 有 人 梳理 出 杭 计 政府 职能 ， 捍 供 服 上 之 为 “杭州 六 小 龙 "" 。“ 六 小 龙 "" 何以 出 杭州 ? 务 / 氛 围 / 环 境 等 SOAS, 规划 /方向 指引 ane ela at 杭州",市发展全过程和城市工作各方面、不断提高城市治理现代化水平 运用《政治与法治》知识，阐释上述城市践行人民城市理念的实践。 19.（6分） 2025年6月底，两部有关基层群众自治组织制度的基本法律——村民委员会组织法和城市居民委员会组织法（以下简称“两委”相织法）同时迎来修改。某班同学讨论“两委”组织法修改的意义，查阅到以下资料。 参考资料包，运用《政治与法治》知识，说明此次“两委”组织法修改的意义。 20.（7分） 用好红色资源，赓续红色血脉。2025年9月，最高人民检察院发布“铭记抗战历史，传承抗战精神”检察公益诉讼典型案例。以下是其中的一则案例。 【基本案情】 1937年9月，八路军一二○师由陕西东渡黄河进入山西抗日前线，在神池县设立指
2026海淀期中,Q20,2026海淀期中Q20,non_xuanbiyi_or_unclear,,scoring_located,strict_exclude_or_other_module,有细则但未命中选必一核心词或疑似其他模块,保留排除证据，必要时抽检,、 生 产 要 素 创新 性 配置 、 产 业 深度 转型 升级 而 众生 \ 1 的 当代 先进 生产 力 ， | 20. (8 分 ) | 有 的 绿色 生产 力 是 由 技术 革命 性 突破 、 生 产 要 素 创新 性 配置 、 产 业 深度 转型 升级 而 | 每 年 “两 会 ”都 会 举办 “委员 通道 ”采访 活动 ， 邀 请 部 分 全 国政 协 委员 接受 记者 采访 ， 回 应 1 众生 的 当代 先进 生产 力 ， ' 志和 和 | 热点 问题 ， 分 享 斤 职 故事 ， 传 递 百 姓 声 音 。 人 re > » “£58” mh BG — Uh uae Wma 思想 政治 课 上 ， 某 班 同学 开展,讨论“两委”组织法修改的意义，查阅到以下资料。 参考资料包，运用《政治与法治》知识，说明此次“两委”组织法修改的意义。 20.（7分） 用好红色资源，赓续红色血脉。2025年9月，最高人民检察院发布“铭记抗战历史，传承抗战精神”检察公益诉讼典型案例。以下是其中的一则案例。 【基本案情】 1937年9月，八路军一二○师由陕西东渡黄河进入山西抗日前线，在神池县设立指挥部。新中国成立后，地方政府将指挥部旧址房屋分给村民居住，几经易主存续至今。2015年8月，该旧址被忻州市人民政府公布为第二批市级文物保护单位。因产权归住户所有，为改善生活，住户加建牛棚、更换现代门窗，严重破坏了文物历史风貌，旧址面临损毁风险。 【履职情况】 神池县人民检察院提起行
2026海淀期中,Q21,2026海淀期中Q21,candidate_xuanbiyi_review,全球治理；多边主义,scoring_located,candidate_review,有细则且命中选必一相关词，但当前主表未见该题源,人工+模型判断是否补录,"题 题 号 1 2-6 7-11 12-15 1-15 主观 题 题 号 22 2 16、17 18, 19, 20 21、22 1 16-22 eee 客观 题 分 值 3 15 15 12 45 主观 题 分 值 8 12 21 14 55 合计 11 27 36 28 100 --- page 3 OCR --- 3 从 1 元 秒杀 的 网 红 奶茶 、9.9 元 包 邮 的 纯 棉 卫衣 ， 到 不 足 5 万 元 的 新 能 源 汽车 …… 部 分 企业 为 争夺 市 场 份额 ， 不 惜 以 牺牲 利 润 为 代价 ， 采 取 无 限度 降价 策略 。 对 此 区 -企业 应 差异 化 竞争 ， 从 争夺 存量 转向 创",保障人民群众的合法权益，也切实维护社会公共利益，进 一步激发抗战文物作为爱国主义教育载体的功能，增强全社会的法治意识。 21. （8 分） 北京市政府积极履行经济职能，建设数据平台，优化公共产品供给，为人形机器人产业发展提供数据服务；通过消费补贴、创新消费场景等措施，刺激人形机器人市场需求，有效释放消费 潜力，带动产业发展；支持产品首试首用，加速技术成果转化，培育产业发展新动能；坚持开 放发展，通过举办世界机器人大会等高水平国际活动，搭建全球合作平台，不断提升产业国际 影响力与竞争力。 22.（14 分） （1）全球治理倡议顺应了和平与发展的时代潮流，符合世界各国人民的共同愿望。全球治理倡议以奉行主权平等、遵守国际法治、践行多边主义、倡导
2026海淀期中,Q22,2026海淀期中Q22,candidate_xuanbiyi_review,全球治理；人类命运共同体；联合国；多边主义,scoring_located,already_in_main,当前学生主表已有该题源,保持，后续只做证据抽检,"根据 角度 展开 阐释 ， 每 一 个 角度 内 部 曾 释 也 有 逻辑 --- page 82 OCR --- 22. (14 分 ) RAH, DAA. 材料 一 2025 年 9 月 1 日 ， 习 近 平 主席 在 2025 年 “上 海 合 作 组 织 +” 会 议 上 郑重 提出 全 球 治 理 倡 议 。 这 是 继 全 球 发 展 倡议 、 全 球 安全 倡议 和 全 球 文明 倡议 之 后 ， 中 国 提出 的 又 一 具有 战略 高 度 的 重大 全 球 倡 议 。 在 全 球 治理 处 于 十 字 路 口 的 关键 时 刻 ， 全 球 治理 1 | 球 汉 字 路 口 的 关键 时 刻 ， RIG IEA DR",展新动能；坚持开 放发展，通过举办世界机器人大会等高水平国际活动，搭建全球合作平台，不断提升产业国际 影响力与竞争力。 22.（14 分） （1）全球治理倡议顺应了和平与发展的时代潮流，符合世界各国人民的共同愿望。全球治理倡议以奉行主权平等、遵守国际法治、践行多边主义、倡导以人为本、注重行动导向为核心理 念，坚定捍卫了联合国宪章宗旨和原则，秉持共商共建共享的全球治理观，直面全球治理的 突出问题，为推动建设更加公正合理的全球治理体系指引方向。(6 分） （2）可以从党的领导、人民力量、制度优势、人类命运共同体等角度作答。（8 分） [TBL] 严格落实“非禁即入”政策 依法规制垄断和不正当竞争行为 依法助力拓宽融资渠道 强化科技创新司法保护
2026石景山一模,Q16,2026石景山一模Q16,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,B．①④ C．②③ D．②④ 第二部分 本部分共6 题，共55 分。 16．（8 分） 在科技革命和产业变革的双重驱动下，以科技创新为核心的新质生产力正重塑经济发展格局，不仅推 动生产方式发生根本性变革，更催生了消费领域的深刻转型。 ♢数字文旅领域，大众对沉浸式、个性化的文旅体验需求升级，牵引供给端以数字技术与文旅场景深 度融合，推动服务从传统观光游览向沉浸式互动体验、智慧化全域服务升级，衍生出数字文博、AI 伴游等 新型业态，带动文旅产业转型升级。 ♢智能健康领域，传感技术与人工智能算法的融合升级，让供给端实现了从“被动诊疗”向“主动健 康管理”的转型，衍生出个性化健康风险预警等新
2026石景山一模,Q17,2026石景山一模Q17,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,设施支撑薄弱，布局不均衡问题突出等等。 结合材料，运用《经济与社会》知识，说明我国应如何促进新型消费业态健康发展。 17．（14 分） 在中华传统文化的宝库中，中医药犹如一颗璀璨的明珠，承载着中华民族几千年的健康理念及实践经 验，凝聚着中华民族的博大智慧。 材料一 中医是中国传统的医学，“中”字不光指中国，亦有中立、平衡的意思。中医是执中和谐， 顺势利导，通过“望闻问切”四诊合参的方法，从病因、病性、病理判断得出病名，归纳出症型，以辨证 论治原则进行个性化治疗；秉持气血理论与脏腑经络理论，强调人体的气血循环与平衡，认为人体内部器 --- page 6 --- 第6页/共10页 官通过经络相互联系，通过调理脏腑功能来维
2026石景山一模,Q18,2026石景山一模Q18,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,国”，强调“推进中医药传承创新”。 （2）结合材料二，运用创新思维的知识，为传承中医药文化提出两条建议。（6 分） 18．（8 分） 证据是打官司决胜负的关键砝码。根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。 案件一 被告人朱某、宁某未经著作权人、注册商标权利人同意，生产、销售假冒泡泡玛特公司“温度”系列、 “夜之城”系列玩具产品，经营额达100 余万元。侦查终结后，公安机关将案件移送人民检察院。人民检 察院经审查，以侵犯著作权罪、销售侵权复制品罪提起公诉，要求追究两被告人的刑事责任。 案件二 原告某公司因不服被告某区人社局作出的《认定工伤决定书
2026石景山一模,Q19,2026石景山一模Q19,evidence_or_module_review,,scoring_not_located,evidence_not_located,当前自动抽取未定位细则,回源OCR/渲染页继续找细则,,e 7 --- 第7页/共10页 案例 举证责任的分配方式 理由 规范性文件。 案例三 ② ③ 19．（8 分） 北京作为超大城市之一，非机动车保有量巨大，与之相连的管理问题也日益凸显，不仅威胁道路交通 安全，还影响了城市形象和居民生活品质。新修订的《北京市非机动车管理条例》将于2026 年5 月1 日实 施。此次修法将“安全”置于首位，通过“约束人的行为”与“规范车的状态”双管齐下，为非机动车安 全管理全面“加码”。强制佩戴乘员头盔、骑行时不得浏览手机、全面禁止非法拼改加装、严禁携带电动 车电池进入居住建筑…条例直面在非机动车管理中的痛点、难点问题，将产品安全、通行安全、消防安全 要求贯穿非机动车生产、销售、登
