question_id,suite_id,source_id,stable_locator,original_qno,question_type,phase03_section_scope,phase03_knowledge_node,phase03_reasoning_node,phase03_blocked_status,phase03_final_classification,phase12_category,phase12_action,phase12_blocker_reason,body77_status,body77_decision,phase05_status,current_exhaustive_conclusion,evidence_level,decision_basis,decision_reason,duplicate_or_reference,excerpt
Q-2025顺义一模-11,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q11,11,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-11; canonical_conclusion=blocked,yes,"11.D 【详解】1:古阿姨并非侵权人,她没有实施侵权行为,卫先生是因帮助她站立不稳而自己摔倒受伤,1 错误。 2:法院判决古阿姨补偿卫先生是基于公平原则的“补偿责任”,而非侵权行为的“赔偿责任”,二者法律性 质不同,2错误。 3:根据民法典第183 条,因保护他人民事权益受损且无侵权人的,受益人应当给予适当补偿。本案中古 阿姨作为受益人,法院判决其补偿符合法律规定,3正确。 4:法院依法判决古阿姨补偿卫先生,体现了通过法治手段保障见义勇为者权益,弘扬了见义勇为、知恩 图报的传统美德 ,4正确。 故本题选D。"
Q-2025顺义一模-12,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q12,12,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-12; canonical_conclusion=blocked,yes,"12.C 【详解】1:题干主要强调传感器实时监测土壤数据为农业种植提供精确指导,未提及农村特色支柱产业 相关内容,1与题干无关。 2:传感器实时监测土壤得出数据,给农业种植提供精确指导,体现了数据要素与农业融合,能优化资源 配置,助力乡村全面振兴 ,2正确。 3:利用传感器等技术实时监测土壤,因地制宜地根据数据指导农业种植,推动技术等要素向农业集聚, 发展农业新质生产力 ,3正确。 4:题干中没有体现贯彻协调发展理念(协调发展注重解决发展不平衡问题 ),科技应用更侧重“创新”而 非“协调”,4与题干不符。 故本题选C。"
Q-2025顺义一模-13,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q13,13,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-13; canonical_conclusion=blocked,yes,"13.B 【详解】1:矿业权从申请审批制到竞争性出让,引入竞争机制,是建设竞争有序市场体系的内在要求, 有利于激发市场活力,1正确。 2:实行竞争性出让并不意味着要将设置“准入门槛”作为手段,关键在于完善市场规则与监管,防止低价 恶性竞争,2不符合题意。 3:并非所有矿产资源均属于战略资源。重要矿产资源行业,国有经济必须占支配地位,3排除。 4:通过招标、拍卖、挂牌等竞争性方式出让矿业权,能发挥市场在资源配置中的决定性作用,提高资源 配置效率和公平性,4正确。 故本题选B。"
Q-2025顺义一模-14,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q14,14,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-14; canonical_conclusion=blocked,yes,"14.D 【详解】1:维护国家安全必须把政治安全放在首位,而非经济安全,1排除。 2:深入开展国家安全宣传教育、增强全民国家安全意识,直接呼应主题,体现公民参与国家安全的责 任,2正确。 3:以政治安全为根本,以促进国际安全为依托,3排除。 ===== PAGE 13 ===== 第13页/共18页 4:建设更高水平平安中国,以新安全格局保障新发展格局紧扣题干中“建设平安中国”的核心目标,4正 确。 故本题选D。"
Q-2025顺义一模-15,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q15,15,选择题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-15; canonical_conclusion=blocked,yes,"15.A 【详解】1:近七成国外受访民众期待中国未来更多参与国际事务或发挥更大作用 ,近九成支持中国在 有关国际机构等主动发挥更大作用,表明中国日益走近世界舞台中央,不断为世界和平与发展作出更大贡 献,1正确。 2:中国在国际事务中发挥负责任大国作用,但 “主导世界发展方向” 说法错误,中国坚持平等互利,尊 重各国主权,2错误。 3:本国的国家利益是一个国家对外活动发出发点,中国在外交活动中坚定维护本国国家利益,同时兼顾 他国合理关切,并非坚定地维护各国的国家利益 ,3错误。 4:超八成国外受访民众认为本国与中国关系友好、正常、战略合作,说明中国坚持和平发展道路,推动 建设相互尊重、合作共赢的国际关系,4正确。 故本题选A。"
Q-2025顺义一模-16,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q16,16,主观题,思维,辩证否定,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=哲学与文化(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-16; canonical_conclusion=excluded,yes,"16.1要推动中华优秀传统文化创造性转化与创新性发展。3D 建模、动态水墨、粒子特效等技术手段, 让传统文化以符合当代审美的方式“活起来”。 2要坚持辩证否定观,既要克服旧事物中消极、过时的内容,又要保留其中积极合理的因素,自己否定自 己,自己发展自己。《哪吒之魔童闹海》既保留了反抗命运的精神内核,又赋予其“自我认知”的当代价值 观。 3联系是普遍的,要求我们用联系的观点看问题。我国诸多行业都找到了与中国优秀传统文化的紧密联 系。 4要树立正确的价值观,发挥价值观的导向作用。从“剔骨还父”的悲情英雄蜕变为“我命由我不由天”的叛 逆少年,将传统的忠孝价值观转化为自我实现的现代价值观符合当代青年的心理需求。 (无原始答案,此答案仅供参考) 【分析】背景素材:《哪吒之魔童闹海》 考点考查:继承发展中华优秀传统文化、把握世界的规律、实现人生的价值等知识 能力"
Q-2025顺义一模-17-1,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q17(1),17(1),主观题,推理,假言;充分条件;判断;必要条件;推理;演绎推理;选言,假言推理;假言推理;选言推理;其他复合推理;选言推理,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-1; canonical_conclusion=入正文,yes,"17.(1)上述同学判断同时为真的条件是:杭州有科创基金支持且成为了科创人才高地。 理由:甲的话 “杭州如果有科创基金支持,那么就会成为科创人才高地”,这是一个充分条件假言判断。肯 前必肯后 ,当 “有科创基金支持” 为真且 “成为科创人才高地” 为真时,该判断为真; 乙的话 “杭州除非获 得科创基金支持,否则不能成为科创人才高地”,可转化为 “只有获得科创基金支持,杭州才能成为科创人 才高地”,这是必要条件假言判断。肯后必肯前,当 “成为科创人才高地” 为真且 “有科创基金支持” 为真 时,该判断为真;丙的话 “杭州推进创新活力之城建设,或者需要科创基金支持,或者需要成为科创人才 高地”,这是相容选言判断。其逻辑特点是只要 “科创基金支持” 和 “成为科创人才高地” 其中至少一个为 真,判断就为真。当二者都为真时,该判断必然为真。因此,只有当 “杭"
Q-2025顺义一模-17-2,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q17(2),17(2),主观题,推理,假言;充分条件;判断;必要条件;推理;演绎推理;选言,假言推理;假言推理;选言推理;其他复合推理;选言推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=经济与社会(政府主体)(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-2; canonical_conclusion=excluded,yes,"17.(1)上述同学判断同时为真的条件是:杭州有科创基金支持且成为了科创人才高地。 理由:甲的话 “杭州如果有科创基金支持,那么就会成为科创人才高地”,这是一个充分条件假言判断。肯 前必肯后 ,当 “有科创基金支持” 为真且 “成为科创人才高地” 为真时,该判断为真; 乙的话 “杭州除非获 得科创基金支持,否则不能成为科创人才高地”,可转化为 “只有获得科创基金支持,杭州才能成为科创人 才高地”,这是必要条件假言判断。肯后必肯前,当 “成为科创人才高地” 为真且 “有科创基金支持” 为真 时,该判断为真;丙的话 “杭州推进创新活力之城建设,或者需要科创基金支持,或者需要成为科创人才 高地”,这是相容选言判断。其逻辑特点是只要 “科创基金支持” 和 “成为科创人才高地” 其中至少一个为 真,判断就为真。当二者都为真时,该判断必然为真。因此,只有当 “杭"
Q-2025顺义一模-18,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q18,18,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-18; canonical_conclusion=excluded,yes,"18.1坚持创新发展理念,不断推动科技创新,转变经济发展动能,促进新质生产力的发展。 2构建创新引领,协调发展的产业体系,推动实体经济发展,转变经济发展方式,推动供给侧结构改革, 布局未来产业和新兴产业,促进传统产业优化升级。 3坚持创新发展,不断提高我国自主创新能力,掌握核心技术,打造核心竞争力,促进经济社会高质量发 展。 (原卷无答案,此答案仅供参考) 【分析】背景素材:发展新质生产力 考点考查:新发展格局、新发展理念等知识 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神 【详解】第一步:审设问。明确主体、知识范围、问题限定和作答角度。 本题需要调用经济与社会的有关知识,分析我国如何以科技创新引领新质生产力发展,建设现代化产业体 系。 第二步:审材料。提取关键词,链接教材知识。 关键词1:近年来,我国一系列科技成果不断涌现"
Q-2025顺义一模-19-1,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q19(1),19(1),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-1; canonical_conclusion=excluded,yes,"19.(1)案例1 通过法院调解解决纠纷。 案例2 通过行政裁决和行政诉讼解决纠纷。 (2)1有利于明确权利边界。案例2 市监局纠正侵权名称,保障市场主体和公民的合法权益。 2有利于化解社会矛盾。案例1 的调解修复人际关系,体现 “和合”理念,促进社会和谐。 3有利于维护公平正义。让公平正义在人与人相互理解的土壤中生根发芽。 (原卷无答案,此答案仅供参考) 【分析】背景素材:高某与刘某的邻里纠纷、甲公司与乙公司的名称权纠纷 考点考查:权利行使注意界限、积极维护人身权利、自主创业与诚信经营、纠纷的多元解决方式 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神、法治意识 【详解】(1)第一步:审设问。明确主体、做答范围、问题限定和作答角度。 本题是分析说明类主观题,明确本题考查的范围是《法律与生活》,设问指向是分析上述案例是如何解决"
Q-2025顺义一模-19-2,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q19(2),19(2),主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-2; canonical_conclusion=excluded,yes,"19.(1)案例1 通过法院调解解决纠纷。 案例2 通过行政裁决和行政诉讼解决纠纷。 (2)1有利于明确权利边界。案例2 市监局纠正侵权名称,保障市场主体和公民的合法权益。 2有利于化解社会矛盾。案例1 的调解修复人际关系,体现 “和合”理念,促进社会和谐。 3有利于维护公平正义。让公平正义在人与人相互理解的土壤中生根发芽。 (原卷无答案,此答案仅供参考) 【分析】背景素材:高某与刘某的邻里纠纷、甲公司与乙公司的名称权纠纷 考点考查:权利行使注意界限、积极维护人身权利、自主创业与诚信经营、纠纷的多元解决方式 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神、法治意识 【详解】(1)第一步:审设问。明确主体、做答范围、问题限定和作答角度。 本题是分析说明类主观题,明确本题考查的范围是《法律与生活》,设问指向是分析上述案例是如何解决"
Q-2025顺义一模-20,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q20,20,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-20; canonical_conclusion=excluded,yes,"20.1中国通过“小而美”项目提供公共产品与服务,帮助其他国家减贫和改善民生,践行了构建人类命运 共同体的倡议,彰显了负责任大国形象。 2项目规模小、投入可控,能直接惠及当地民众,推动经济社会发展,推动构建了以合作共赢为核心的新 型国际关系。 3中国是经济全球化的贡献者,“小而美”项目为促进当地经济社会发展、中外民心相通发挥了重要作用, 让更多国家搭上我国发展快车,同沿线各国共同分享中国的发展机遇,帮助其实现发展目标。 (原卷无答案,此答案仅供参考) 【分析】背景素材:“一带一路”合作 考点考查:世界多极化、经济全球化 能力考查:描述和阐释事物、论证和探究问题 核心素养:政治认同、科学精神 【详解】第一步:审设问。明确主体、作答范围、问题限定和作答角度。 本题为原因类主观题,要求运用《当代国际政治与经济》的知识,从世界多极化、经济全球化的角度来分 析"
Q-2025顺义一模-21,S-2025顺义一模,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf,035_GaokaoPolitics_2025各区模拟题_2025各区一模_2025顺义一模_2025北京顺义高三一模政治_教师版_.pdf::Q21,21,主观题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-21; canonical_conclusion=blocked,yes,"21.文化角度:1传统美德传承:中华民族自古以来重视家庭,众多家教故事和家训经典代代相传,尊老 爱幼等传统家庭美德成为支撑民族生生不息的精神力量 。家庭文化是民族文化的微观体现,众多家庭文化 汇聚,彰显民族文化底蕴和精神内涵,体现民族与国家的精神刻度。 2文化对人的影响:家庭作为文化 传承的重要场所,良好家风在潜移默化中塑造家庭成员的价值观、人生观和世界观。这种积极影响从家庭 辐射到社会,促进社会文明风尚形成,反映民族与国家的精神风貌。 政治角度:1党的引领作用:中国共产党人将党的性质、宗旨融入家庭生活,把个人、家庭与民族、国家 紧密相连。党员干部带头践行良好家风,发挥先锋模范作用,引领社会风尚,体现党对家庭建设的重视以 及在凝聚民族精神、推动国家发展中的核心作用 。 2法治保障:国家通过《民法典》《家庭教育促进法》等法律规范家风、家庭美德建设,将家"
Q-2026东城一模-16,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q16,16,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-16; canonical_conclusion=excluded,yes,"16.(7 分) 可从中华民族精神、价值观、发展中国特色社会主义文化等角度作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密, 条理清晰 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确,逻辑 性较强,条理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑, 条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
Q-2026东城一模-17,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q17,17,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-17; canonical_conclusion=excluded,yes,"17.(8 分) 全过程人民民主是最广泛、最真实、最管用的民主。完整的制度程序和参与实践,保障青年意愿和需求转 化为公共政策并落地。构建多样、畅通、有序的民主渠道;人大代表依法履职,密切联系群众,保障青年 的知情权、表达权、参与权和监督权。人大行使决定权、监督权,政协参政议政,政府履行公共服务等职 能,既发扬民主,又正确集中,民主和效率高度统一,实现各方思想、利益、目标一致,推进青年友好型 城市建设。"
Q-2026东城一模-18,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q18,18,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-18; canonical_conclusion=excluded,yes,"18.(8 分) 法院以诉讼调解妥善化解矛盾、促进合作,维护市场创新活力。依法适用惩罚性赔偿,严厉制裁故意侵权 行为,加大侵权成本,保护权利人合法权益。依法甄别恶意诉讼与虚假维权,明确权利行使界限,规制不 诚信诉讼行为,维护公平竞争的创新环境。通过公正司法,保护知识产权,激励创新。"
Q-2026东城一模-19-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(1),19(1),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=研究方法补题(非选必三逻辑与思维核心task),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-1; canonical_conclusion=excluded,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(2),19(2),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=经济与社会(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-2; canonical_conclusion=excluded,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(3),19(3),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=当代国际政治与经济(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-3; canonical_conclusion=excluded,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-4,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(4),19(4),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,body,body_now,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-4; canonical_conclusion=入正文,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-20,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q20,20,主观题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-20; canonical_conclusion=blocked,yes,"20.(8 分) 可从中国共产党的领导、人民立场、全面依法治国、实践与认识关系等角度作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密, 条理清晰 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确,逻辑 性较强,条理较清晰 水平 2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑, 条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
Q-2026东城期末-21,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q21,21,主观题,待判,科学思维;系统观念;辩证思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=综合所学(非选必三逻辑与思维primary);系统观念可fusion-only attach,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-21; canonical_conclusion=excluded,yes,"21. 区域,大国经略发展格局的主要依托。 中国地域辽阔,不同区域的自然禀赋与发展基础存在差异。改革开放以来,部分地区率先发展,形成 了显著的领先优势,同时也带来了区域发展不平衡的挑战。党的十八大以来,以习近平同志为核心的党中 央在全局上谋势、在关键处落子,深入实施区域发展战略,为推进中国式现代化提供坚实有力支撑。 京津立足各自比较优势。北京疏解、津冀承接,京津研发、河北转化的协作链条清晰,打造世界级城 市群。长三角优化跨域项目审批模式,政策协同,激发协同创新活力,加快培育世界级高端产业集群。粤 港澳九座城市实现金融、科技等多领域协同,港珠澳大桥通车,大湾区持续探索规则衔接、机制对接,促 进联动发展。 东北围绕国家安全推进全面振兴;中部紧扣粮食生产、能源原材料基地和综合交通运输枢纽加快崛 起;西部大开发进一步形成大保护、大开放、高质量发展新格局;陆海"
