question_id,suite_id,stable_locator,原始题号,题型,部分归属,知识节点,题型节点,是否有答案,是否有评分细则,是否有讲评,blocked_status,source_final_classification,codex_preliminary_action,codex_reason,excerpt
Q-2026东城一模-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q1,1,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"1.2025 年,面对复杂严峻的国内外环境,我国经济交出“六字”亮眼成绩单,展现强劲韧性与活力。 对这份成绩单的看法正确的有 1在党的全面领导下,制度优势转化为经济治理效能 2以生产关系的根本改变夯实粮食安全和产业优化的基础 3只有一切从实际出发,实事求是,才能持续向新向优 4破解发展中的难题与挑战始终是我们的奋斗目标 A.12 B.13 C.24 D.34"
Q-2026东城一模-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q2,2,选择题,推理,前提,其他复合推理,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"2.北京隆福寺街区老字号餐饮、文创产品、新式饮品深受年轻群体青睐。潮流市集,非遗沉浸体验,机 器人注入科技活力,老街区成为兼具烟火气与时尚感的城市地标。这表明 1传统商业与新型消费场景深度融合,有效释放消费潜力 2挖掘传统文化的经济价值,是实现文化传承的必要前提 3文化与经济的对立统一推动街区业态迭代与功能升级 4时尚潮流引领科技创新,文化繁荣激活城市内生动力 A.13 B.14 C.23 D.24"
Q-2026东城一模-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q3,3,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"3.北京市某中学生团队自主研发的“脑电智慧轮椅”,历时四年攻关,为渐冻症患者及残障人士带来了自 主出行的新可能。该团队学生代表在国际舞台上与各国青年进行了成果交流。从课堂到国际舞台,北京青 年 1以科技创新积极推动教育对外开放,主动讲好中国故事 2在国际对话交流中拓宽全球视野,展现青春风采与自信 3展现了首都教育在科学素养、国际交往方面的育人成效 ===== PAGE 2 ===== 第2页/共10页 4勇于突破条件限制,在解决实际问题中提升综合能力 A.12 B.14 C.23 D.34"
Q-2026东城一模-4,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q4,4,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"4.歌咏创意秀节目《贺花神》从故宫博物院院藏文物“白玉月令组佩”(下图)中汲取灵感,以“一月一 人一景,一花一态一观”的巧妙构思,通过AI 生成影像与实景舞台扩展技术,呈现四季更迭的自然意趣, 诠释生生不息的美学意蕴,震撼了亿万观众。该创意 A.唤醒了观众内心对中式美学与文化根脉的共鸣 B.反映传统文化与现代表达之间的斗争性包含着同一性 C.蕴含的文物美学价值集中体现中华民族共同的精神标识 D.在构思中实现了科技与美学的融合,增强节目吸引力"
Q-2026东城一模-5,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q5,5,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"5.国内专家团队基于中国人群脑结构与西方人群的差异,通过收集、分析海量影像数据,把握中国人群 脑结构的动态变化,区分不同疾病对应的脑结构指标偏离特征,成功构建了首个中国人群全生命周期的脑 结构正常参考值——脑图表,并应用于临床诊断,显著提升了诊疗精准度。这一研究 A.在中西方人群脑结构对比中建立了脑疾病临床诊断的通用标准 B.通过分析综合海量数据获得中国人群脑结构的规律性认识 C.构建的脑图表是基于中西方人群的不同信息进行交合得到的 D.通过科学实验修正了真理中的谬误,提升了诊疗的精准度"
Q-2026东城一模-6,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q6,6,选择题,交叉,换质;辩证否定,换质换位,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,split_thinking_part_from_reasoning_part,control_base_audit_only,"6.人们以脚步为笔、运动App 的地图为纸,“画”出骏马图案,寓意马到成功。“画马”是将运动、创意 与社交相融合的活动。在奥森公园的“画马”活动中,有些途经银杏林的“画马”路线,也经过雨燕塔。 对此,下列认识正确的是 A.将马的形象与运动路线相联结,是对传统马形象的辩证否定 B.用科技手段和抽象思维表达运动创意与美好情感 C.“有些途经银杏林的‘画马’路线不经过雨燕塔”必然为真 D.可通过换质位得到“未将运动、创意与社交相融合的活动不是‘画马’”"
Q-2026东城一模-7,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q7,7,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"7.中国科学院大学星际航行学院聚焦星际推进、空间科学等前沿领域,围绕逃逸粒子类型开展研究,通 过实验得到如下信息: ⇨实验一:逃逸粒子除非是太阳风带电粒子,否则就是星际中性粒子。 ===== PAGE 3 ===== 第3页/共10页 ⇨实验二:逃逸粒子或者不是星际中性粒子,或者不是外日球层衍生粒子。 ⇨实验三:逃逸粒子如果不是外日球层衍生粒子,就不是星际中性粒子。 根据上述三项实验,以下说法一定为真的是 A.逃逸粒子是外日球层衍生粒子 B.逃逸粒子不是外日球层衍生粒子 C.逃逸粒子是星际中性粒子 D.逃逸粒子是太阳风带电粒子"
Q-2026东城一模-8,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q8,8,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"8.《北京市养老服务条例》将于2026 年7 月1 日施行。 第一条 为了积极应对人口老龄化,健全养老服务体系,满足养老服务需求,增进老年人福祉,推动养老 服务高质量发展,根据《中华人民共和国老年人权益保障法》等有关法律、行政法规,结合本市实际,制 定本条例。 第六条 本市养老服务包括基本养老服务、市场化养老服务和社会互助共济养老服务。 对此,下列理解正确的是 1推进各类养老资源统筹,系统性提升养老服务供给水平 2地方政府完善养老服务立法,推动依法履行养老服务职责 3坚持国家法制统一,推进首都养老服务法治化、规范化 4坚持有为政府、有效市场相结合,实现了养老服务均衡普惠 A.13 B.14 C.23 D.24"
Q-2026东城一模-9,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q9,9,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"9.近日,教育部印发《关于全面推进健康学校建设的指导意见》,落实“健康第一”教育理念。北京市以 “身心健康二十条”“体育八条”为抓手,打出身心健康组合拳,出台系列制度文件,将课间活动、校园 餐等重点改革措施纳入制度框架,构建全方位“大健康”育人格局。对此,下列理解正确的是 1育人制度创新是推动教育领域社会变革的根本动力 2改革举措上升为法律制度,为民生提供坚实的法治保障 3学校依法履行管理职责,促进学生身心健康和全面发展 4推进健康学校建设,为全面建设现代化国家筑牢健康基石 A.12 B.13 C.24 D.34"
Q-2026东城一模-10,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q10,10,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"10.张三与李四系夫妻,张三婚前向村集体申请了一处宅基地。婚后,夫妻二人在宅基地上建造房屋,张 三私下向王五借款用于房屋装修。夫妻二人商议进城务工,将房屋出租。下列说法正确的是 A.宅基地由张三申请,故房屋属张三个人财产,需登记以取得所有权 B.李四对于借款行为并不知情,故借款属于张三个人债务,李四无需偿还 C.宅基地的权益对应物的使用价值,张三与李四无权处分该地块 D.若张三、李四将房屋出租,所获取的财产性收益属于再分配"
Q-2026东城一模-11,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q11,11,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"11.某个人独资企业未经博主林某同意,利用AIGC(生成式人工智能)技术采集其公开短视频中的人脸 数据与声音,生成了与短视频内容无关、与林某形象高度相似的数字人,用于商业直播,但未标注“AI 生 成”字样。林某发现后,要求该企业立即停止使用、删除复刻数据并赔偿损失。 ===== PAGE 4 ===== 第4页/共10页 《直播电商监督管理办法》 第三十七条 直播间运营者使用人工智能等技术生成的人物图像、视频从事直播电商活 动的,应当符合有关法律、法规、规章和强制性国家标准的要求,并依照国家有关规定进行 标识,持续向消费者提示该人物图像、视频由人工智能等技术生成。 下列说法正确的是 A.该企业作为营利法人,其收入应缴纳企业所得税 B.该企业侵犯林某肖像权和声音权益,应停止侵害,恢复原状 C.未标注“AI 生成”字样,虽未侵犯林某著作权,但属违法行为 "
Q-2026东城一模-12,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q12,12,选择题,推理,结论,其他复合推理,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"12.对下图的分析,以下结论合理的是 脑机接口产业链构成 A.产业链结构不合理,应通过政策支持实现各环节企业数量均衡 B.上游核心器件技术壁垒较高,企业应加强核心技术攻关 C.中游企业处于价值链中低端,应加速转型升级 D.下游企业占比高,表明脑机接口技术已实现商业规模化落地"
Q-2026东城一模-13,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q13,13,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"13.2026 年,我国继续实施适度宽松的货币政策。中国人民银行灵活运用降低存款准备金率、政策利率等 工具,服务经济高质量发展。若不考虑其他因素,上述政策工具发挥作用的路径正确的是 1企业融资成本下降 2消费提质扩容 3商业银行可贷资金增加 4流动性合理充裕 5企业投资扩大 6社会总需求回升 A.1→4→5→6 B.1→5→2→6 C.3→1→5→6 D.4→1→5→2"
Q-2026东城一模-14,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q14,14,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"14.2026 年是中非开启外交关系70 周年。中国外长延续每年首访非洲的传统,在非盟总部出席“中非人 文交流年”。中非商签共同发展经济伙伴关系协定,中国对53 个非洲建交国全面实施零关税,中非携手共 逐发展振兴梦。下列认识正确的是 1中国赓续中非传统友谊,为不确定的世界注入确定性 2深化文化交流、增进政治互信,是中非经贸合作的基础 3贸易和投资自由化便利化,有利于非洲国家深度参与国际分工 4中国秉持亲诚惠容对非政策理念,推动中非关系迈上新台阶 ===== PAGE 5 ===== 第5页/共10页 A.12 B.13 C.24 D.34"
Q-2026东城一模-15,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q15,15,选择题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"15.某班学生开展“2025 中国外交·微评”活动。下列微评与新闻概览对应正确的是 序号 新闻概览 微评 1 进博会、广交会、服贸会持续举办;高质量 共建“一带一路”,带动超4000 万人脱贫 共商共建共享,以自身新发展为世界提供新机遇 2 就国际热点问题提出中国主张、提供紧急 人道主义援助 以维护和平、促进发展为基本立场,推动平等有 序的世界多极化 3 “四大全球倡议”落地生根,搭建合作平 台,众多项目纳入全球发 展项目库 推动全球治理体系变革,构建人类命运共同体 4 举办第四届文明交流互鉴对话会,推动不同 文明相知相融 以文明互鉴超越文明冲突,推动建立国际政治经 济新秩序 A.13 B.14 C.23 D.24 第二部分非选择题 本部分共5 题,共55 分。"
Q-2026东城一模-16,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q16,16,主观题,边界,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,excluded_or_boundary_index,control_base_audit_only,"16.(7 分)文艺是时代前进的号角。 当今时代,大众情绪多样复杂、变化迅速,时代情感则恢弘深沉、浸润人心。 文艺晚会 电视剧台词 诗集 一场饱含深沉家国之情的文艺晚会,一部彰显“若一去不回,便一去不回”烈士豪情的电视剧,一本 洋溢着“劳动者之歌”情怀的诗集......这些文艺作品,因贴近大众情绪、触动大众内心情感而广受喜爱。 同时,部分文艺作品主打“情绪释放”,仅凭瞬时的情绪满足博取关注,难以传递深刻内涵,也无法形成 持久的传播力。 古人云“一切景语皆情语”。唯有以情铸魂,方能涵养根脉。 有人认为:能够满足大众情绪需求的文艺,就是优秀文艺。结合材料,运用《哲学与文化》知识,评析这 一观点。"
Q-2026东城一模-17,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q17,17,主观题,边界,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,excluded_or_boundary_index,control_base_audit_only,"17.(8 分)青年是城市的活力源泉。我国多地推动青年友好型城市建设。 “心事”被听见 ===== PAGE 6 ===== 第6页/共10页 北京市人才工作局面向青年开展专项调研,梳理就业创业、成长发展的核心诉求;共青 团北京市委聚焦青年服务领域,面向青少年征集模拟政协提案;杭州在大学城设立人大代表 联络站,推出“代表码”方便青年反映建议。 期待有回应 上海市人大通过“十五五”规划,首次写入打造24 小时“年轻力”单元,营造青年友好 空间;重庆市深化共青团与人大代表、政协委员面对面机制,与会人大代表、政协委员研究 转化青年发展议题为议案、提案或建议。 实惠落实处 北京、上海、重庆等地分别落实“青创十条”、扩容“青年驿站”、实施青年安居工程等 政策,保障青年就业创业、住房需求。温州市人大组建“青年观察团”,联合青年代表开展政 策落实监督,推动解决政策"
Q-2026东城一模-18,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q18,18,主观题,边界,,,missing_or_not_yet_paired,missing_or_not_yet_paired,yes_candidate,pending_pairing,pending,excluded_or_boundary_index,control_base_audit_only,"18.(8 分)人民法院以司法之力守护“向新力”。 案例一 某科技公司三名创始人,因专利权归属纠纷,陷入长期诉讼,公司发展因此停滞。对此,办 案合议庭没有“一判了之”,而是居中斡旋,弥合分歧。当事人最终达成和解,全身心投入创新创业,实 现了多方共赢。 案例二 甲公司系某水稻植物新品种的权利人。乙公司擅自将甲公司享有植物新品种权的稻种更换包 装后对外销售。经人民法院查明,乙公司侵权行为覆盖范围广。人民法院判令乙公司立即停止侵害,并对 其适用惩罚性赔偿,赔偿甲公司经济损失300 万元。 案例三 丙公司资金运转困难,又得知丁公司处于上市关键期,遂以丁公司生产的机器狗侵犯其专利 权为由,向人民法院提起诉讼,索赔诉求反复变更。人民法院综合考量丙公司起诉时机、诉讼请求反复无 常、缺乏依据等情形,依法驳回其全部诉讼请求,并明确谴责丙公司的恶意诉讼行为。 结合材料,"
Q-2026东城一模-19-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(1),19(1),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-19-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(2),19(2),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-19-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(3),19(3),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-19-4,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(4),19(4),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-20,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q20,20,主观题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"20.(8 分)生态文明建设是关系中华民族永续发展的根本大计。 中华民族向来尊重自然、热爱自然。“天人合一”“道法自然”......绵延5000 多年的中华文明孕育着丰 富的生态智慧。在中国共产党的领导下,我国不断深化对生态文明建设的规律性认识,推进生态文明建设。 新中国成立之初,全国森林覆盖率仅为8.6%,2025 年已提升至25.09%。特别是党的十八大以来,“两 ===== PAGE 8 ===== 第8页/共10页 山”理念深入人心,我国生态文明建设发生了历史性、转折性、全局性变化。从“双碳”目标提出到在联 合国气候变化峰会宣布2035 年新一轮国家自主贡献目标,充分展现了在世界百年未有之大变局中,我国推 进生态文明建设的战略定力。 如今,一幅生态美、产业兴、百姓富的美丽画卷铺展眼前。美丽中国建设正在书写人与自然和谐共生 的现代化新篇章。 结"
Q-2026东城一模-16,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q16,16,主观题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"16.(7 分) 可从中华民族精神、价值观、发展中国特色社会主义文化等角度作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密, 条理清晰 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确,逻辑 性较强,条理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑, 条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
Q-2026东城一模-17,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q17,17,主观题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"17.(8 分) 全过程人民民主是最广泛、最真实、最管用的民主。完整的制度程序和参与实践,保障青年意愿和需求转 化为公共政策并落地。构建多样、畅通、有序的民主渠道;人大代表依法履职,密切联系群众,保障青年 的知情权、表达权、参与权和监督权。人大行使决定权、监督权,政协参政议政,政府履行公共服务等职 能,既发扬民主,又正确集中,民主和效率高度统一,实现各方思想、利益、目标一致,推进青年友好型 城市建设。"
Q-2026东城一模-18,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q18,18,主观题,待判,,,missing_or_not_yet_paired,missing_or_not_yet_paired,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"18.(8 分) 法院以诉讼调解妥善化解矛盾、促进合作,维护市场创新活力。依法适用惩罚性赔偿,严厉制裁故意侵权 行为,加大侵权成本,保护权利人合法权益。依法甄别恶意诉讼与虚假维权,明确权利行使界限,规制不 诚信诉讼行为,维护公平竞争的创新环境。通过公正司法,保护知识产权,激励创新。"
Q-2026东城一模-19-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(1),19(1),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(2),19(2),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(3),19(3),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-4,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(4),19(4),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-20,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q20,20,主观题,待判,,,yes_candidate,yes_candidate,yes_candidate,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"20.(8 分) 可从中国共产党的领导、人民立场、全面依法治国、实践与认识关系等角度作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密, 条理清晰 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确,逻辑 性较强,条理较清晰 水平 2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑, 条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
