suite,question_no,evidence_level,terms,source_kinds,note
2026海淀二模,18,term_hit_needs_review,发展 | 实践 | 整体 | 系统 | 认识 | 部分,paper,保护与发展的难题，人民政协深入 基层开展调查研究，广泛了解居民、商户、游客等多方诉求，为协商议政奠定基础。充分发 挥专门协商机构的作用，把协商民主贯穿政治协商、民主监督、参政议政的全过程，搭建协 商平台，联动政府部门、公交公司、商户以及居民等多元主体，在广泛协商中凝聚共识、协 同共治，推动协商成果落地见效，将协商民主优势转化为基层治理效能，惠及人民群众。 18．（14 分） （1）团队在市场调研中，运用分析与综合的思维方法，分别调查花农、批发商和电商三方的差 异化需求，在具体分析各群体需求偏好的基础上，将调研结果整合为系统的育种指标，形成对 市场需求的整体性认识。团队运用联想思维，将云南的自然特点与降低成本目标联结起来，并 提出新假设，提出自主育种的新方案，打破照搬国外模式的传统思路。团队自主育种的过程， 体现了科学思维追求认识的客观性，坚持从实际出发，对品种选育效果作出合乎逻辑的推断， 并借助市场测试实践加以检验，在实践探索中实现自主创新。（6 分） （2）知识产权是财产权的重要组成部分，也是企业重要的无形资产。民法典将知识产权中的财 产权纳入可质押权利范围，有利于拓宽企业融资渠道，缓解企业资金压力；公司法确认知识产 权可以作价出资，促进技术要素转化资本，鼓励创业创新；专利法明确对发明人应当给予奖励
2026海淀二模,19,term_hit_needs_review,发展 | 整体 | 联系,paper,融资渠道，缓解企业资金压力；公司法确认知识产 权可以作价出资，促进技术要素转化资本，鼓励创业创新；专利法明确对发明人应当给予奖励 和合理报酬，尊重创新主体权益，调动员工创新的积极性，激发企业创新的内生动力。上述法 律对知识产权的相关规定，不仅保护了知识产权权利人的合法权益，也促进知识产权的流通使 用，为企业发展与创新提供有力法治保障。（8 分） 19．（7 分） 建设现代化首都都市圈，有利于充分发挥三地的比较优势，促进产业集聚与协同创新，壮大实 体经济，推动建设现代化产业体系；有利于构建高效便捷的区域交通与物流网络，降低运输成 本，密切京津冀三地的经济联系，促进区域协调发展，增强发展的整体性；有利于推动教育、 医疗卫生等公共资源共享，增强基本公共服务均衡性和可及性，让发展成果惠及三地群众，切 实提升群众的获得感、幸福感、安全感。 20．（9 分） （1）评分标准：符合三段论推理规则。（2 分） （2）可从和平与发展的时代主题、共同利益、共商共建共享、多边主义等角度作答。（7 分） 21．（9 分） 可从中国共产党的领导、中国式现代化、全面依法治国、国家安全、矛盾的观点、辩证思维等角度作答。 答案和评分参考 第一部分共 15 题，每题 3 分，共 45 分。 1．D 2．C
2026海淀二模,20,term_hit_needs_review,发展 | 实践,paper,人或者设计人给予奖励；发明创造专利实施后，根据其推广应用的范围和取得的经济效益，对发明人或者设计人给予合理的报酬。 （2）结合材料二，运用《法律与生活》知识，分析上述关于知识产权的法律规定是如何助力企业创新与发展的。（8分） 19．（7分） 京津冀协同发展战略实施以来，三地跳出壁垒、打通脉络，持续优化区域空间结构。 2026年1月，《现代化首都都市圈空间协同规划（2023—2035年）》提出要加快建设通勤圈、功能圈、产业协同圈，并在重点领域提出相关举措。 结合材料，运用《经济与社会》知识，分析建设现代化首都都市圈的意义。 20．（9分） 2026年是全球发展倡议提出五周年。五年来，在各方推动下，全球发展倡议已从中国主张扩大到国际共识，从合作理念拓展到丰富实践。 当前全球发展面临各种新的挑战，同球共济、团结合作才是正确选择。五年来，已经有80多个国家加入“全球发展倡议之友小组”，近百个国家、地区和国际组织同中方签署倡议合作文件，并且共建全球发展促进中心网络。中方发起的创新培训基地、全球发展青年领袖之家、全球妇女能力建设中心等平台陆续投入运作，不断提升发展中国家可持续造血能力。中方还与非洲国家和联合国机构共同建设合作示范中心，开辟了三方发展合作新局面。 2026年4月，全球共享发展行动论坛第三届高级别会议在
2026海淀二模,21,term_hit_needs_review,发展 | 整体 | 矛盾 | 系统 | 部分,paper,共同体”。本次会议发布《共创未来行动计划成果清单》，提出50项重要举措，积极行动，深化合作。 （1）“同球共济、团结合作是应对全球发展各种新挑战的正确选择”，以此为结论写出一个合乎逻辑的三段论推理。（2分） （2）结合材料，运用《当代国际政治与经济》知识，围绕“全球发展倡议从合作理念到丰富实践”这一主题，撰写一篇短评。（7分） 要求：观点明确；知识运用准确、贴切；论述合乎逻辑，条理清晰。 21．（9分） 新时代，在我们党提出的一系列治国理政新理念新思想新战略中，统筹是其中蕴含的重要思想方法和工作方法。新征程上，我国发展环境面临深刻复杂变化，经济社会发展中矛盾错综复杂，这要求我们用好统筹方法。 推进中国式现代化是一个系统工程，需要统筹兼顾、系统谋划、整体推进。从上述“统筹”中任选其一，综合运用所学，谈谈如何用好统筹方法推进中国式现代化。 参考答案 第一部分 本部分共 15 题，每题 3 分，共 45 分。 1．D 2．C 3．C 4．A 5．D 6．A 7．A 8．B 9．C 10．A 11．D 12．D 13．B 14．B 15．A 第二部分 本部分共 6 题，共 55 分。 16．（8 分） 可从联系、实践与认识等角度作答。 17．（8 分） “景区协商”是践行全过程人民民主的生动实践。聚焦古城保
2026海淀二模,unknown,term_hit_needs_review,部分,paper,path: C:\Users\Administrator\Desktop\2026各区模拟题\2026各区二模\2026海淀二模\试卷\2026北京海淀高三二模政治（教师版）.docx status: docx-text chars: 10240 ```text 2026北京海淀高三二模 政 治 本试卷共8页，100分。考试时长90分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试结束后，将本试卷和答题卡一并交回。 第一部分 本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。 1．中国共产党在百年奋斗中走出一条光明之路。 对此，下列理解正确的是 ①要坚定道路自信，社会历史必将按既定阶段依次递进 ②人民群众是中国特色社会主义社会发展的直接动力 ③中国特色社会主义是根植于中国大地的科学社会主义 ④中国特色社会主义是实现中华民族伟大复兴的必由之路 A．①② B．①③ C．②④ D．③④ 2．某博物馆推出“24小时不打烊”开放模式。深夜展厅里观众与文物静默对话，数字化古画场景成为打卡热点……该博物馆也带动所在区域客流增长、辐射周边
2026石景山二模,1,term_hit_needs_review,发展 | 改革 | 整体 | 系统 | 部分,paper,考试结束后，将答题卡交回。 第一部分 本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。 1．十四届全国人大四次会议批准了关于国民经济和社会发展第十五个五年规划纲要，根据党中央关于“十五五”时期的战略定位，规划部署了“十五五”时期经济社会发展的重大战略任务，提出6方面109项重大工程。中国式现代化建设新征程上，一幅锚定强国建设、民族复兴目标的宏伟蓝图正徐徐铺展，奋进号角响彻神州大地。由此带来的启示是 ①党的主张可以通过法定程序转化为国家意志和全体人民的共同行动 ②推进中国式现代化是一个系统工程，需要统筹兼顾、系统谋划、整体推动 ③应把握事物发展过程的渐进性与飞跃性，不失时机跨越历史条件实现现代化 ④国家规划能直接谋划推动改革创新，实现马克思主义中国化时代化新的飞跃 A．①② B．①④ C．②③ D．③④ 2．抗战胜利80周年之际，一些非遗传承人以“剪忆抗战”为主题创作系列立体剪纸作品，既保留传统剪纸的阴阳镂空、千剪不断的连纹技法，又融入数字投影技术呈现动态抗战英雄人物、重要抗战场景。作品通过“破纸重生”工艺生动展现抗战历史，引导人们铭记历史，珍爱和平。据此，下列理解正确的是 ①立体抗战剪纸是对传
2026石景山二模,2,term_hit_needs_review,联系 | 辩证否定,paper,主义中国化时代化新的飞跃 A．①② B．①④ C．②③ D．③④ 2．抗战胜利80周年之际，一些非遗传承人以“剪忆抗战”为主题创作系列立体剪纸作品，既保留传统剪纸的阴阳镂空、千剪不断的连纹技法，又融入数字投影技术呈现动态抗战英雄人物、重要抗战场景。作品通过“破纸重生”工艺生动展现抗战历史，引导人们铭记历史，珍爱和平。据此，下列理解正确的是 ①立体抗战剪纸是对传统剪纸中合理因素的辩证否定 ②剪纸作品承载并传递着以爱国主义为核心的民族精神 ③剪纸作品是根据抗战纪念需要建立起的人为事物的联系 ④艺术性与思想性的对立属性寓于剪纸作品的统一属性中 A．①③ B．①④ C．②③ D．②④ 3．“致广大而尽精微”语出《中庸》，意思是：既要致力于达到广博深厚的境界，又要尽心于精细微妙之处。这句话包含大与小的辩证法，又是为政、修身的方法论。以下做法符合其理念的是 ①立足推进中国式现代化的大局谋划地区工作，因地制宜、精准发力 ②重视“微”，群众利益无小事，从细节着手，做到“眉毛胡子一把抓” ③注重“精”，以“绣花功夫”把改革发展各项工作做扎实、做到位 ④做到“尽”，防止过犹不
2026石景山二模,3,question_explicit,发展 | 改革 | 辩证法,paper,动态抗战英雄人物、重要抗战场景。作品通过“破纸重生”工艺生动展现抗战历史，引导人们铭记历史，珍爱和平。据此，下列理解正确的是 ①立体抗战剪纸是对传统剪纸中合理因素的辩证否定 ②剪纸作品承载并传递着以爱国主义为核心的民族精神 ③剪纸作品是根据抗战纪念需要建立起的人为事物的联系 ④艺术性与思想性的对立属性寓于剪纸作品的统一属性中 A．①③ B．①④ C．②③ D．②④ 3．“致广大而尽精微”语出《中庸》，意思是：既要致力于达到广博深厚的境界，又要尽心于精细微妙之处。这句话包含大与小的辩证法，又是为政、修身的方法论。以下做法符合其理念的是 ①立足推进中国式现代化的大局谋划地区工作，因地制宜、精准发力 ②重视“微”，群众利益无小事，从细节着手，做到“眉毛胡子一把抓” ③注重“精”，以“绣花功夫”把改革发展各项工作做扎实、做到位 ④做到“尽”，防止过犹不及，做到得中而处，把握好事物发展的度 A．①② B．①③ C．②④ D．③④ 4．同学们结合身边的故事，围绕2025北京文化论坛“文化和科技融合发展”的主题展开热议。下面评价正确的是 A．①③
2026石景山二模,4,term_hit_needs_review,发展,paper,致力于达到广博深厚的境界，又要尽心于精细微妙之处。这句话包含大与小的辩证法，又是为政、修身的方法论。以下做法符合其理念的是 ①立足推进中国式现代化的大局谋划地区工作，因地制宜、精准发力 ②重视“微”，群众利益无小事，从细节着手，做到“眉毛胡子一把抓” ③注重“精”，以“绣花功夫”把改革发展各项工作做扎实、做到位 ④做到“尽”，防止过犹不及，做到得中而处，把握好事物发展的度 A．①② B．①③ C．②④ D．③④ 4．同学们结合身边的故事，围绕2025北京文化论坛“文化和科技融合发展”的主题展开热议。下面评价正确的是 A．①③ B．①④ C．②③ D．②④ 5．春晚诞生于“围观式”的电视时代，随着“互动式”竖屏时代的到来，其不断地适配新的传播生态。2026年央视春晚与抖音合作，为观众解锁竖屏观看春晚的特别体验。爷爷奶奶品茶看电视，年轻人可以在抖音春晚直播间刷弹幕互动。技术是手段，共鸣是目的，科技让团圆以更多元的方式抵达。春晚的变化 ①集中体现了中华民族整体风貌和共同的价值追求 ②突破陈规，用新手段展现出更加新潮多元的元素 ③运用了辩证思维和创新思维，实现春
2026石景山二模,5,term_hit_needs_review,发展 | 整体,paper,④ D．③④ 4．同学们结合身边的故事，围绕2025北京文化论坛“文化和科技融合发展”的主题展开热议。下面评价正确的是 A．①③ B．①④ C．②③ D．②④ 5．春晚诞生于“围观式”的电视时代，随着“互动式”竖屏时代的到来，其不断地适配新的传播生态。2026年央视春晚与抖音合作，为观众解锁竖屏观看春晚的特别体验。爷爷奶奶品茶看电视，年轻人可以在抖音春晚直播间刷弹幕互动。技术是手段，共鸣是目的，科技让团圆以更多元的方式抵达。春晚的变化 ①集中体现了中华民族整体风貌和共同的价值追求 ②突破陈规，用新手段展现出更加新潮多元的元素 ③运用了辩证思维和创新思维，实现春晚形式的突破 ④反映科学思维能对事物发展的趋势、前景作出推断 A．①③ B．①④ C．②③ D．②④ 6．苏轼在《守岁》篇中以赴壑之蛇为喻，写时光一去不返：“欲知垂尽岁，有似赴壑蛇。修鳞半已没，去意谁能遮。况欲系其尾，虽勤知奈何。”这样的联想与构思堪称新奇精妙。流年就像赴壑之蛇，拉拽不回来，故怜惜和感伤是无益的，而要“努力尽今夕”。诗中苏轼运用的思维形态 A．运用概念、判断
2026石景山二模,6,term_hit_needs_review,认识,paper,同的价值追求 ②突破陈规，用新手段展现出更加新潮多元的元素 ③运用了辩证思维和创新思维，实现春晚形式的突破 ④反映科学思维能对事物发展的趋势、前景作出推断 A．①③ B．①④ C．②③ D．②④ 6．苏轼在《守岁》篇中以赴壑之蛇为喻，写时光一去不返：“欲知垂尽岁，有似赴壑蛇。修鳞半已没，去意谁能遮。况欲系其尾，虽勤知奈何。”这样的联想与构思堪称新奇精妙。流年就像赴壑之蛇，拉拽不回来，故怜惜和感伤是无益的，而要“努力尽今夕”。诗中苏轼运用的思维形态 A．运用概念、判断和推理等反映认识对象 B．客观真实描述事物，具有表达的严谨性 C．揭示了事物本质属性，体现了思维的间接性 D．运用联想、想象等反映事物，具有表达的情感性 7．“某某0”酱油因商标中“0”被放大宣传，易误导消费者认为是零添加产品；“某某100%”将百分比作为商标突出使用，易让公众误认产品纯度……针对此类现象，国家卫健委、国家市场监管总局公布 59 项食品安全国家标准及修改单，明确新版预包装食品标签通则实施后，禁止使用“零添加”等易误导用语。食品安全国家标准及修改 A．防止“偷换概念”，是思维的一致性要求 B．符合同一律，避免误导消费者 C．符合矛盾律，是思维的明确
2026石景山二模,7,term_hit_needs_review,矛盾,paper,念、判断和推理等反映认识对象 B．客观真实描述事物，具有表达的严谨性 C．揭示了事物本质属性，体现了思维的间接性 D．运用联想、想象等反映事物，具有表达的情感性 7．“某某0”酱油因商标中“0”被放大宣传，易误导消费者认为是零添加产品；“某某100%”将百分比作为商标突出使用，易让公众误认产品纯度……针对此类现象，国家卫健委、国家市场监管总局公布 59 项食品安全国家标准及修改单，明确新版预包装食品标签通则实施后，禁止使用“零添加”等易误导用语。食品安全国家标准及修改 A．防止“偷换概念”，是思维的一致性要求 B．符合同一律，避免误导消费者 C．符合矛盾律，是思维的明确性要求 D．防止在“是”与“非”之间骑墙居中 8．近年来，某社区居委会注重发掘小区居民中有空闲时间的“闲人”、有专业特长的能人、有资源链接的强人、热心公益的好人等力量，组建了一支志愿服务队，定期开展治安巡逻、公益课堂、矛盾调解等志愿服务活动，不断建强社区治理和服务队伍，同时带动更多居民参与社区治理。从中得到的有益借鉴有 ①丰富自治组织形式，调动社会力量参与共治 ②激发居民自治参与热情，完善自我管理服务 ③组建志愿者服务队，代表政府履行管理职能 ④通过发掘社区共治资源，提高社区治理效能 A．①③ B
2026石景山二模,8,term_hit_needs_review,矛盾,paper,%”将百分比作为商标突出使用，易让公众误认产品纯度……针对此类现象，国家卫健委、国家市场监管总局公布 59 项食品安全国家标准及修改单，明确新版预包装食品标签通则实施后，禁止使用“零添加”等易误导用语。食品安全国家标准及修改 A．防止“偷换概念”，是思维的一致性要求 B．符合同一律，避免误导消费者 C．符合矛盾律，是思维的明确性要求 D．防止在“是”与“非”之间骑墙居中 8．近年来，某社区居委会注重发掘小区居民中有空闲时间的“闲人”、有专业特长的能人、有资源链接的强人、热心公益的好人等力量，组建了一支志愿服务队，定期开展治安巡逻、公益课堂、矛盾调解等志愿服务活动，不断建强社区治理和服务队伍，同时带动更多居民参与社区治理。从中得到的有益借鉴有 ①丰富自治组织形式，调动社会力量参与共治 ②激发居民自治参与热情，完善自我管理服务 ③组建志愿者服务队，代表政府履行管理职能 ④通过发掘社区共治资源，提高社区治理效能 A．①③ B．①④ C．②③ D．②④ 9．在“十五五”开局之年，党中央决定在全党开展树立和践行正确政绩观学习教育，引导广大党员干部落实“立党为公、为民造福、科学决策、真抓实干”总要求，创造经得起实践、人民、历
2026石景山二模,9,term_hit_needs_review,实践,paper,逻、公益课堂、矛盾调解等志愿服务活动，不断建强社区治理和服务队伍，同时带动更多居民参与社区治理。从中得到的有益借鉴有 ①丰富自治组织形式，调动社会力量参与共治 ②激发居民自治参与热情，完善自我管理服务 ③组建志愿者服务队，代表政府履行管理职能 ④通过发掘社区共治资源，提高社区治理效能 A．①③ B．①④ C．②③ D．②④ 9．在“十五五”开局之年，党中央决定在全党开展树立和践行正确政绩观学习教育，引导广大党员干部落实“立党为公、为民造福、科学决策、真抓实干”总要求，创造经得起实践、人民、历史检验的实绩。对此，理解正确的是 ①政绩为谁而树 ——坚定理想信仰，为实现共产主义共同理想而奋斗 ②树什么样的政绩 ——做群众看得见的“显绩”而不是利长远的“潜绩” ③靠什么树政绩 ——政绩从来不是喊出来的，要扎根实际、躬身力行 ④如何检验政绩 ——政绩要能经得起实践、人民、历史的检验 A．①② B．①④ C．②③ D．③④ 10．魏某是A明星的粉丝，何某等三人是B明星的粉丝。何某等三人曾在某微博发布A明星的负面内容，魏某看到后将三人成功举报。三人随之
2026石景山二模,11,rubric_term_hit,意识 | 系统 | 部分,paper | rubric_or_marking,d-com-doc-text chars: 2895 ```text 石景山区2026年高三统一练习 思想政治试卷答案及评分参考 2026.5 第一部分共15题，每题3分，共45分。 1．A 2．D 3．B 4．C 5．C 6．D 7．B 8．D 9．D 10．B 11．B 12．A 13．A 14．A 15．D 第二部分共5题，共55分。 16．（8分） 我国农业生产政策从全力“保供给”的底线思维，逐步转向“系统提升质量效益”。（2分）（如何“稳中求进”）始终强调“保供给”，是因为粮食自给自足，关乎着人民需求和国家安全，/让我们在复杂国际形势下拥有应对风险的底气。（2分）逐步转向“系统提升质量效益”，是贯彻新发展理念、/利用技术创新/推动农业供给侧结构性改革、/更好满足市场需求升级、/持续推动农业高质量发展的必然要求。（4分）（为何“稳中求进”） 17．（21分） （1）北京市坚持党的领导（1分），积极落实国家养老服务改革要求，把实践经验用地方性法规的形式固化下
2026石景山二模,12,term_hit_needs_review,物质 | 认识,paper,的劳动关系自双方签订承揽合作协议之日起建立 ③若徐某申请劳动争议仲裁，须以双方自愿订立的有效仲裁协议为前提 ④新就业形态劳动者应增强法律意识，识别企业规避劳动法律法规的行为 A．①② B．①④ C．②③ D．③④ 12．南京绒花是极具地方特色的非物质文化遗产。赵某在传统“福寿三多”绒花的基础上创作了新“福寿三多”绒花，形成了独创性表达的新绒花作品，并进行作品著作权登记。某公司制作并销售的绒花制品与赵某作品相似。赵某遂诉至法院，请求判令该公司停止侵害其著作权的行为并赔偿损失。对此认识正确的是 ①自作品创作完成时赵某享有该作品著作权 ②赵某进行作品著作权登记之日起享有该作品著作权 ③某公司侵害了赵某著作权，应当承担停止侵权、赔偿损失等民事责任 ④赵某的作品和某公司的制品均来自“传统灵感”，某公司不承担侵权责任 A．①③ B．①④ C．②③ D．②④ 13．长期护理保险制度是为失能人员的基本生活照料和医疗护理提供服务或资金保障的社会保险制度，是实施积极应对人口老龄化国家战略的重要内容。从试点至今，覆盖人群达到3.08亿，为超过330万失能人员提供了护理服务
2026石景山二模,13,term_hit_needs_review,发展,paper,B．①④ C．②③ D．②④ 13．长期护理保险制度是为失能人员的基本生活照料和医疗护理提供服务或资金保障的社会保险制度，是实施积极应对人口老龄化国家战略的重要内容。从试点至今，覆盖人群达到3.08亿，为超过330万失能人员提供了护理服务支持，未来3年将在全国范围实现全面覆盖。“长护险”制度的推行 ①通过风险分摊与资源整合，完善多层次社会保障体系 ②发挥政府再分配调节功能，引导资源向民生领域倾斜 ③属于社会救助范畴，保障了公民基本生活水平和尊严 ④替代传统养老模式，推动养老照护产业健康有序发展 A．①② B．①③ C．②④ D．③④ 14．首店、首展、首演……一个个“首发”场景正成为多地消费市场的热点。首发经济，即企业发布新产品，推出新业态、新模式、新服务、新技术，开设首店等经济活动的总称。其能够通过“推陈出新”助推企业引入新技术等创新元素，促进产业创新与升级；助推企业营造独特的品牌形象和市场地位，引领消费潮流。下列理解正确的是 ①做优做强首发经济，是优化市场供给、挖掘消费潜力的有效举措 ②各地政府应因地制宜、综合施策，为首发经济健康发展营造良好环境 ③首发经济
2026石景山二模,14,term_hit_needs_review,发展,paper,式，推动养老照护产业健康有序发展 A．①② B．①③ C．②④ D．③④ 14．首店、首展、首演……一个个“首发”场景正成为多地消费市场的热点。首发经济，即企业发布新产品，推出新业态、新模式、新服务、新技术，开设首店等经济活动的总称。其能够通过“推陈出新”助推企业引入新技术等创新元素，促进产业创新与升级；助推企业营造独特的品牌形象和市场地位，引领消费潮流。下列理解正确的是 ①做优做强首发经济，是优化市场供给、挖掘消费潜力的有效举措 ②各地政府应因地制宜、综合施策，为首发经济健康发展营造良好环境 ③首发经济能够助力企业制定正确的经营战略，提高自身产品的国际竞争力 ④各行业都应加大全产业链投资力度，汇聚高端资源，增强首发产品竞争力 A．①② B．①③ C．②④ D．③④ 15．第三届中国国际供应链促进博览会涵盖先进制造链、清洁能源链、智能汽车链、数字科技链、健康生活链、绿色农业链六大展区，有651家企业和机构参展，涉及75个国家、地区和国际组织，世界500强和龙头企业占比超65%，全球顶尖企业集聚北京，展示代表行业未来趋势的产品与技术。下列说法正确的是
2026石景山二模,15,term_hit_needs_review,发展 | 部分,paper,技链、健康生活链、绿色农业链六大展区，有651家企业和机构参展，涉及75个国家、地区和国际组织，世界500强和龙头企业占比超65%，全球顶尖企业集聚北京，展示代表行业未来趋势的产品与技术。下列说法正确的是 ①中国举办国际供应链促进博览会完善了全球经济治理体制规则 ②国际链博会有利于减少国际贸易壁垒，扩大全球服务贸易规模 ③中国倡导并深刻践行开放合作，得到国际社会越来越多的认可 ④中国积极推动经济全球化，既惠及本国也为他国发展提供机遇 A．①② B．①④ C．②③ D．③④ 第二部分 本部分共5题，共55分。 16．（8分） 农业生产是国家经济和社会稳定发展的根基。稳中求进工作总基调是我们党治国理政的重要原则，是做好经济工作的方法论。 结合材料，运用《经济与社会》知识，阐释我国农业生产政策为何坚持“稳中求进”。 17．（21分） 人口老龄化，事关国家发展全局、亿万百姓福祉。2026年1月29日，《北京市养老服务条例》（以下简称《养老条例》）表决通过。 材料一 自2015年北京首开居家养老地方立法先河，十年间居家社区机构相协调、医养康养相结合的养老服务体系不断健全。但是，随着首都人口结构深刻变迁，现实挑战日益复杂多元。2024
2026石景山二模,16,rubric_term_hit,发展 | 改革 | 系统,paper | rubric_or_marking,练习 思想政治试卷答案及评分参考 2026.5 第一部分共15题，每题3分，共45分。 1．A 2．D 3．B 4．C 5．C 6．D 7．B 8．D 9．D 10．B 11．B 12．A 13．A 14．A 15．D 第二部分共5题，共55分。 16．（8分） 我国农业生产政策从全力“保供给”的底线思维，逐步转向“系统提升质量效益”。（2分）（如何“稳中求进”）始终强调“保供给”，是因为粮食自给自足，关乎着人民需求和国家安全，/让我们在复杂国际形势下拥有应对风险的底气。（2分）逐步转向“系统提升质量效益”，是贯彻新发展理念、/利用技术创新/推动农业供给侧结构性改革、/更好满足市场需求升级、/持续推动农业高质量发展的必然要求。（4分）（为何“稳中求进”） 17．（21分） （1）北京市坚持党的领导（1分），积极落实国家养老服务改革要求，把实践经验用地方性法规的形式固化下来，/推动地方立法与时俱进，/坚持立法为民，/满足养老服务需求。（2分）立法过程发挥人民代表大会制
2026石景山二模,17,rubric_explicit,发展 | 哲学 | 哲学角度 | 实践 | 改革 | 矛盾 | 系统 | 联系 | 认识 | 辩证否定,paper | rubric_or_marking, 水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条理性差 1~2分  水平1 应答与试题无关；或重复试题内容；或没有应答 0分  示例：本次立法实践看，最大的难点在于如何将长期以来“多元参与”的原则性表述，转化为主体明确、划分清晰的责任体系。这就要求运用辨证分合方法，针对不同主体的不同功能进行分析（2分）；再把不同主体责任统一成“权责清晰、衔接有序的保障网络”（2分）；分析是综合的基础，综合是分析的先导，应对养老立法最大难点的关键，就在于对分析与综合思维方法的辩证运用（2分）。 （3）正确使用1个哲学观点概括二者关系，可得1分；运用1个哲学观点进行正确分析，可得2-4分；能够在分析中，结合必修3相关内容做综合表达，可得5-6分。 可从联系、矛盾、实践与认识关系等角度回答。（7分） 等级水平 等 级 描 述 等级赋分  水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密，条理清晰 6~7分  水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻辑性较强，有条理 3~5分  水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条
2026石景山二模,18,rubric_term_hit,发展 | 系统 | 认识,paper | rubric_or_marking,运用不正确；论述缺乏逻辑，条理性差 1~2分  水平1 应答与试题无关；或重复试题内容；或没有应答 0分  示例：“良法”和“善治”是紧密联系的（1分）。法治国家强调依法治理，只有良法才能最大限度得到民众的认同，才能最多程度地发挥法律的效力。（3分）但“良法”只是起点，“善治”才是目标。只有以法治作为治国理政的基本方式，才能有效规范权力运行，保障公民合法权益，推动实现国家治理现代化，实现长治久安。（3分） 18．（8分） 国家利益和国家实力是影响国际关系的决定性因素，中国与东盟经贸合作提质升级，顺应经济全球化趋势，基于双方共同利益，符合时代发展主题。（从“政治”“经济”各答出1个观点，得4分）（依据）双方合作，有利于充分利用两个市场、两种资源，促进经济转型升级，/使发展成果惠及人民（对本国）；为区域经济合作注入动能，为地区发展创造机遇（对区域）；推动经济全球化朝着更加开放、包容、普惠、平衡、共赢的方向发展，/有利于构建人类命运共同体（对世界）。（从任意2个维度答，得4分）（意义） 19．（8分）从“惩”“教”两个维度出发，正确表述1条法律依据+1点实践意义，得4分；2点得8分。 依据民法典，自然人享有生命权、身体权、健康权等人格权以及财产权，本次修订通过明确处罚标准，强化了对未成年人校园
2026石景山二模,19,rubric_term_hit,实践 | 系统 | 认识,paper | rubric_or_marking,，得4分）（意义） 19．（8分）从“惩”“教”两个维度出发，正确表述1条法律依据+1点实践意义，得4分；2点得8分。 依据民法典，自然人享有生命权、身体权、健康权等人格权以及财产权，本次修订通过明确处罚标准，强化了对未成年人校园欺凌违法行为的惩罚，/为保护学生合法权益提供了更有力的法律支持，/有利于营造尊法学法守法用法的良好氛围、切实维护校园和谐稳定。（4分）民法典规定父母有对未成年子女的行为进行必要的约束和引导以及批评教育、合理惩戒的义务。本次修订倡导“惩教闭环”，强化执法机关、家庭、学校等机构形成协同治理合力，/既让未成年人认识到法律威严，又通过系统化矫治教育帮助未成年人树立法治观念，/真正帮助涉事未成年人回归正途。（4分） 20．（10分）能结合“中国式现代化特征”、使用2个以上模块知识作出正确回答，可得8-10分；不结合“中国式现代化特征”或仅使用1个模块知识作出正确回答，可得4-7分；非空白卷，酌情给1-3分。 可从制度优势、高质量发展、文化强国建设、系统观等角度回答。 等级水平 等 级 描 述 等级赋分  水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密，条理清晰 8~10分  水平3 观点比较明确，能表达自己
2026石景山二模,20,rubric_term_hit,发展 | 改革 | 整体 | 物质 | 系统 | 部分,paper | rubric_or_marking,、切实维护校园和谐稳定。（4分）民法典规定父母有对未成年子女的行为进行必要的约束和引导以及批评教育、合理惩戒的义务。本次修订倡导“惩教闭环”，强化执法机关、家庭、学校等机构形成协同治理合力，/既让未成年人认识到法律威严，又通过系统化矫治教育帮助未成年人树立法治观念，/真正帮助涉事未成年人回归正途。（4分） 20．（10分）能结合“中国式现代化特征”、使用2个以上模块知识作出正确回答，可得8-10分；不结合“中国式现代化特征”或仅使用1个模块知识作出正确回答，可得4-7分；非空白卷，酌情给1-3分。 可从制度优势、高质量发展、文化强国建设、系统观等角度回答。 等级水平 等 级 描 述 等级赋分  水平4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密，条理清晰 8~10分  水平3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻辑性较强，有条理 4~7分  水平2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条理性差 1~3分  水平1 应答与试题无关；或重复试题内容；或没有应答 0分  示例：北京在现代化建设各方面工作中具有代表性、指向性。①中国式现代化是
