suite_id,suite_name,question_no,question_type,module,entry_kind,evidence_level,source_path,evidence_excerpt,material_trigger,knowledge_point,answer_landing,status,risk_note,_source_file
S039,2026西城一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S039,2026西城一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S039,2026西城一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S039,2026西城一模,,,choice_chain,,,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,correct_chain,,,,,中国传统四曲屋面设计与现代最速降线解释高度吻合。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,wrong_option,,,,,四曲屋面设计与现代解释。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,wrong_option,,,,,四曲屋面设计与现代解释。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,correct_chain,,,,,量子通信利用量子态不可克隆性和不确定性，使窃听可被察觉，推动密钥分发安全。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,wrong_option,,,,,量子通信安全。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,wrong_option,,,,,量子通信安全。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,correct_chain,,,,,苏州园林借景把临水古树、湖塔、斜晖轨迹等景物通过远近时空条件组织成整体意境。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,wrong_option,,,,,苏州园林借景。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S042,2026丰台一模,,,wrong_option,,,,,苏州园林借景。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,correct_chain,,,,,从守作我到爱老己，材料把自我关照放在收入提升、生活品质改善和个人社会关系中理解。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,wrong_option,,,,,守作我到爱老己。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,wrong_option,,,,,守作我到爱老己。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,correct_chain,,,,,中国大规模快速城镇化和反贫困实践获得世界承认，但原创区域经济研究仍较少，十五五强调构建中国哲学社会科学自主知识体系。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,wrong_option,,,,,构建中国哲学社会科学自主知识体系。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,wrong_option,,,,,构建中国哲学社会科学自主知识体系。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,correct_chain,,,,,科研团队通过实验印证光子波动性和粒子性的互补性，为量子未来写下基础研究成果。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,wrong_option,,,,,光子波动性和粒子性实验。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,wrong_option,,,,,光子波动性和粒子性实验。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S044,2026房山一模,,,wrong_option,,,,,光子波动性和粒子性实验。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S003,2024东城一模,,,文化/中特交叉,,,,,题干含中国故事、中国梦、世界人民梦想、接力奋斗；答案表显示第1题 C。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S003,2024东城一模,,,文化,,,,,题干含文旅产业烟火气、主客共享、线上线下共情共鸣；答案表显示第2题 B。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S003,2024东城一模,,,文化/逻辑交叉,,,,,题干含中华优秀传统文化、中国传统色、生肖龙意蕴和美感；答案表显示第3题 A。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S003,2024东城一模,,,哲学/国政经交叉,,,,,题干含探索、保护利用、科学协作；答案表显示第15题 C。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S010,2024东城二模,,,文化/教育,,,,,题干含大思政课实践教学基地数字地图；答案表显示第1题 D。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S010,2024东城二模,,,文化,,,,,题干含讲述中国故事、文化独特魅力、文化互鉴桥梁；答案表显示第2题 B。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S010,2024东城二模,,,哲学,,,,,题干含个性、共性、以点带面；答案表显示第3题 B。,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S007,2024门头沟一模,,,哲学,,,,,工程实践检验设计方案; 创新协调可持续发展,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S007,2024门头沟一模,,,文化,,,,,文化功能; 文化与美好生活,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S007,2024门头沟一模,,,哲学,,,,,实践认识; 认识发展,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S007,2024门头沟一模,,,哲学,,,,,发展变化; 矛盾运动; 结构优化,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S007,2024门头沟一模,,,哲学,,,,,社会历史观; 历史规律,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S012,2024丰台二模,,,文化,,,,,文化功能; 公共文化供给,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S012,2024丰台二模,,,哲学,,,,,量变质变; 实践与认识工具,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S012,2024丰台二模,,,哲学,,,,,系统观念; 整体与部分,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\late_objective_entries_normalized.csv
S001,2024海淀一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S002,2024西城一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S003,2024东城一模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S004,2024朝阳一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S005,2024丰台一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S006,2024石景山一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S007,2024门头沟一模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S008,2024海淀二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S009,2024西城二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S010,2024东城二模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S011,2024朝阳二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S012,2024丰台二模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S013,2024顺义思政二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S014,2024海淀期中,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S015,2024朝阳期中,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S016,2025海淀一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S017,2025西城一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S018,2025东城一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S019,2025朝阳一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S020,2025丰台一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S021,2025延庆一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S022,2025房山一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S023,2025石景山一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S024,2025门头沟一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S025,2025顺义一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S026,2025海淀二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S027,2025西城二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S028,2025东城二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S029,2025朝阳二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S030,2025丰台二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S031,2025昌平二模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S032,2025海淀期中,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S033,2025海淀期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S034,2025西城期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S035,2025东城期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S036,2025朝阳期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S037,2025丰台期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S038,2026海淀一模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S039,2026西城一模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S040,2026东城一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S041,2026朝阳一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S042,2026丰台一模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S043,2026延庆一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S044,2026房山一模,,,,,late-objective-closure,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S045,2026石景山一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S046,2026门头沟一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S047,2026顺义一模,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S048,2026海淀期中,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S049,2026海淀期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S050,2026西城期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S051,2026东城期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S052,2026朝阳期中,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S053,2026朝阳期末,,,,,paper-rendered-confirmed; answer-key-missing-after-cache-original-bundle-check,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S054,2026丰台期末,,,,,paper-rendered-confirmed; answer-key-missing-after-cache-original-bundle-check,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S055,2026石景山期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
S056,2026通州期末,,,,,worker-cache-confirmed,,,,,,,,C:\bp_sync_visible\reports\full_all_suites_independent_rerun_2026-04-29\late_objective_closure\objective_gap_closure_matrix.csv
