material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0277_2026_房山_二模_18_01,CC0277_2026_房山_二模_18,18.（1）（7 分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯 该公司的名誉权。,18.（1）（7 分）法律边界及应对措施 风险1：数字员工生成虚假负面数据文章，违反《反不正当竞争法》的商业诋毁规定，同时可能侵犯 该公司的名誉权。,,,,,名誉权；反不正当竞争法,carries 法律事实/规则信号,F0189:text | F0190:text | F0191:page 10,heuristic_sentence_split_from_text_layer
M_CC0277_2026_房山_二模_18_02,CC0277_2026_房山_二模_18,应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI 平台，可能造成商业秘密泄露。,应履行审核义务，依法经营 风险2：将公司的核心代码等上传公共AI 平台，可能造成商业秘密泄露。,,,,,,背景或价值铺垫,F0189:text | F0190:text | F0191:page 10,heuristic_sentence_split_from_text_layer
M_CC0277_2026_房山_二模_18_03,CC0277_2026_房山_二模_18,应完善保密措施，与平台签 订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。,应完善保密措施，与平台签 订保密合同 风险3：数字员工设计的图案直接用作商业用途，可能会侵犯他人的著作权。,,,,,著作权,carries 法律事实/规则信号,F0189:text | F0190:text | F0191:page 10,heuristic_sentence_split_from_text_layer
M_CC0277_2026_房山_二模_18_04,CC0277_2026_房山_二模_18,应履行审核义务 细则：法律边界及应对措施 ♣4 分 风险：不正当竞争/商业诋毁1 分，名誉权1 分，商业秘密泄露1 分，著作权/外观设计1 分 ♣2+1 分 措施：履行审核义务2 分+应完善保密措施……1 分 （2）（5 分） OPC 的出现，是对传统一人公司这一旧矛盾统一体的否定，实现了“单人成军”全新创业范式，是联 系的环节，是发展的环节。,应履行审核义务 细则：法律边界及应对措施 ♣4 分 风险：不正当竞争/商业诋毁1 分，名誉权1 分，商业秘密泄露1 分，著作权/外观设计1 分 ♣2+1 分 措施：履行审核义务2 分+应完善保密措施……1 分 （2）（5 分） OPC 的出现，是对传统一人公司这一旧矛盾统一体的否定，实现了“单人成军”全新创业范式，是联 系的环节，是发展的环节。,,,,,名誉权；著作权,carries 法律事实/规则信号,F0189:text | F0190:text | F0191:page 10,heuristic_sentence_split_from_text_layer
M_CC0277_2026_房山_二模_18_05,CC0277_2026_房山_二模_18,OPC 的发展，创业者要坚持扬弃，肯定与保留数字员工的强大功能，又要 针对出现的法律风险对此改造，把它们包含在新事物之中。,OPC 的发展，创业者要坚持扬弃，肯定与保留数字员工的强大功能，又要 针对出现的法律风险对此改造，把它们包含在新事物之中。,,,,,,背景或价值铺垫,F0189:text | F0190:text | F0191:page 10,heuristic_sentence_split_from_text_layer
M_CC0277_2026_房山_二模_18_06,CC0277_2026_房山_二模_18,细则 ♣3 分 联系、发展、扬弃 ♣1 分 OPC 的出现——否定分析 ♣1 分 OPC 的发展——肯定分析 [page 11] 3,细则 ♣3 分 联系、发展、扬弃 ♣1 分 OPC 的出现——否定分析 ♣1 分 OPC 的发展——肯定分析 [page 11] 3,,,,,,背景或价值铺垫,F0189:text | F0190:text | F0191:page 10,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_01,CC0283_2026_朝阳_一模_18,18. 【答案】①坚持调解优先，促进合作共赢。,18. 【答案】①坚持调解优先，促进合作共赢。,,,,,,背景或价值铺垫,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_02,CC0283_2026_朝阳_一模_18,人民法院通过调解方式化解知识产权纠纷，平衡各方利 益，减少诉讼对创新活动的干扰，让科研人员安心创新，促进创新成果转化运用。,人民法院通过调解方式化解知识产权纠纷，平衡各方利 益，减少诉讼对创新活动的干扰，让科研人员安心创新，促进创新成果转化运用。,,,,yes,知识产权,carries 法律事实/规则信号,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_03,CC0283_2026_朝阳_一模_18,②坚持严格保护，加大 惩戒力度。,②坚持严格保护，加大 惩戒力度。,,,,,,背景或价值铺垫,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_04,CC0283_2026_朝阳_一模_18,人民法院依法适用惩罚性赔偿，大幅提高侵权违法成本，严厉制裁故意侵权行为，为“真创 新”提供“真保护”，激发全社会创新活力。,人民法院依法适用惩罚性赔偿，大幅提高侵权违法成本，严厉制裁故意侵权行为，为“真创 新”提供“真保护”，激发全社会创新活力。,,,,yes,惩罚性赔偿,carries 法律事实/规则信号,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_05,CC0283_2026_朝阳_一模_18,③坚持规制滥用，维护创新环境。,③坚持规制滥用，维护创新环境。,,,,,,背景或价值铺垫,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_06,CC0283_2026_朝阳_一模_18,人民法院依法规制恶意诉 讼、权利滥用等不诚信诉讼行为，维护公平竞争的市场秩序，营造诚实守信的创新环境，保障创新活动健 康有序发展。,人民法院依法规制恶意诉 讼、权利滥用等不诚信诉讼行为，维护公平竞争的市场秩序，营造诚实守信的创新环境，保障创新活动健 康有序发展。,,,,yes,,背景或价值铺垫,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_07,CC0283_2026_朝阳_一模_18,【详解】本题为措施类主观题，主体是人民法院，需要运用侵权责任、纠纷的多元解决方式、感受司法公 正等知识，从对新质生产力发展的意义角度分析作答。,【详解】本题为措施类主观题，主体是人民法院，需要运用侵权责任、纠纷的多元解决方式、感受司法公 正等知识，从对新质生产力发展的意义角度分析作答。,,,,yes,侵权责任,carries 法律事实/规则信号,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_08,CC0283_2026_朝阳_一模_18,有效信息①：人民法院针对专利权归属纠纷，邀请第三方调停，促成当事人和解，一揽子化解关联诉讼→ 可 有效信息②：对故意侵害知识产权行为适用惩罚性赔偿，大幅提高侵权违法成本→可运用侵权责任的知 识，从惩罚性赔偿的作用角度分析，说明人民法院加大惩戒力度，提高侵权违法成本，激发创新活力。,有效信息①：人民法院针对专利权归属纠纷，邀请第三方调停，促成当事人和解，一揽子化解关联诉讼→ 可 有效信息②：对故意侵害知识产权行为适用惩罚性赔偿，大幅提高侵权违法成本→可运用侵权责任的知 识，从惩罚性赔偿的作用角度分析，说明人民法院加大惩戒力度，提高侵权违法成本，激发创新活力。,,,,yes,专利权；知识产权；惩罚性赔偿；侵权责任；和解,carries 法律事实/规则信号,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0283_2026_朝阳_一模_18_09,CC0283_2026_朝阳_一模_18,有效信息③：人民法院依法快速审结并否定恶意诉讼、权利滥用行为，规制不诚信诉讼→可运用感受司法 公正的知识，从维护市场秩序角度分析，说明人民法院坚持规制滥用，维护创新环境，保障创新活动健康 发展。,有效信息③：人民法院依法快速审结并否定恶意诉讼、权利滥用行为，规制不诚信诉讼→可运用感受司法 公正的知识，从维护市场秩序角度分析，说明人民法院坚持规制滥用，维护创新环境，保障创新活动健康 发展。,,,,yes,,背景或价值铺垫,F0162:text | F0163:page 11 | F0163:page 6 | F0373:text,heuristic_sentence_split_from_text_layer
M_CC0289_2026_朝阳_二模_18_01,CC0289_2026_朝阳_二模_18,18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。,18.（8分） 结合材料，运用《法律与生活》知识，将以上回答补充完整。,,,,,法律与生活,carries 法律事实/规则信号,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0289_2026_朝阳_二模_18_02,CC0289_2026_朝阳_二模_18,从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。,从以上三个问答中任选其一，谈谈如何依法保护问答中所涉及到的权利。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0289_2026_朝阳_二模_18_03,CC0289_2026_朝阳_二模_18,【设问要素】 任选其一，谈谈如何，保护权利，8分 【阅卷细则】 第一问：（3分=1+1+1）要求：法律术语准确，变通较少 生命权/身体权/健康权 任选其一——1分 举证责任倒置——1分 相邻的不动产/相邻/相邻关系——1分 第二问：（5分=2+2+1）结构：依据+做法+救济 ●民法典依据——共2分 民法典（1分）明确规定并保护上述人格权益（1分）。,【设问要素】 任选其一，谈谈如何，保护权利，8分 【阅卷细则】 第一问：（3分=1+1+1）要求：法律术语准确，变通较少 生命权/身体权/健康权 任选其一——1分 举证责任倒置——1分 相邻的不动产/相邻/相邻关系——1分 第二问：（5分=2+2+1）结构：依据+做法+救济 ●民法典依据——共2分 民法典（1分）明确规定并保护上述人格权益（1分）。,,,,,民法典；相邻关系；人格权；生命权；身体权；健康权；举证责任,carries 法律事实/规则信号,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0289_2026_朝阳_二模_18_04,CC0289_2026_朝阳_二模_18,【变通】3选1（生命权、身体权、健康权/隐私权/相邻不动产权利，任选其中一项权利法理阐释--2分） 不得侵害他人的生命权、身体权、健康权/不得刺探、侵扰、泄露、公开他人的隐私—2分 按照有利生产、方便生活、团结互助、公平合理的原则正确处理相邻关系--2分 自己便利行使权利时，应当照顾到相邻方的利益--2分 权利义务相统一—1分（与第一层不重复赋分） 要保护民事权利/合法权利--1分 ●民事权利如何救济——共1分 上述人格权益和权利受到侵害的，权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉等；,【变通】3选1（生命权、身体权、健康权/隐私权/相邻不动产权利，任选其中一项权利法理阐释--2分） 不得侵害他人的生命权、身体权、健康权/不得刺探、侵扰、泄露、公开他人的隐私—2分 按照有利生产、方便生活、团结互助、公平合理的原则正确处理相邻关系--2分 自己便利行使权利时，应当照顾到相邻方的利益--2分 权利义务相统一—1分（与第一层不重复赋分） 要保护民事权利/合法权利--1分 ●民事权利如何救济——共1分 上述人格权益和权利受到侵害的，权利人可依法请求行为人停止侵害、排除妨碍、消除危险、赔礼道歉等；,,,,yes,相邻关系；人格权；生命权；身体权；健康权；隐私权；停止侵害；消除危险,carries 法律事实/规则信号,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0289_2026_朝阳_二模_18_05,CC0289_2026_朝阳_二模_18,造成权利人有所损失和损害的，还可依法请求损害赔偿。,造成权利人有所损失和损害的，还可依法请求损害赔偿。,,,,yes,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0289_2026_朝阳_二模_18_06,CC0289_2026_朝阳_二模_18,【变通】 通过和解/调解/仲裁/诉讼等途径维权--1分 承担停止侵害/排除妨碍/赔礼道歉/赔偿损失/损害赔偿等侵权责任--1分 （在前两层没赋满分时，该层答出两点可赋2分） 【注意】选择问题一/二/三--不赋分 个人信息--不赋分 错别字--不赋分 答必修3/全面依法治国的基本要求--不赋分 回应问题二，但仅用相邻关系知识，没答隐私权--扣1分,【变通】 通过和解/调解/仲裁/诉讼等途径维权--1分 承担停止侵害/排除妨碍/赔礼道歉/赔偿损失/损害赔偿等侵权责任--1分 （在前两层没赋满分时，该层答出两点可赋2分） 【注意】选择问题一/二/三--不赋分 个人信息--不赋分 错别字--不赋分 答必修3/全面依法治国的基本要求--不赋分 回应问题二，但仅用相邻关系知识，没答隐私权--扣1分,,,,yes,相邻关系；隐私权；侵权责任；停止侵害；赔礼道歉；赔偿损失；和解,carries 法律事实/规则信号,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_01,CC0294_2026_朝阳_二模_20_2,20（2）结合材料，运用《当代国际政治与经济》知识，分析人类命运共同体理念为什么能维护世界和平与发展。,20（2）结合材料，运用《当代国际政治与经济》知识，分析人类命运共同体理念为什么能维护世界和平与发展。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_02,CC0294_2026_朝阳_二模_20_2,（6分） 角度1：符合共同利益： 可以代替的关键词——时代主题等 超越民族国家本位，维护全人类共同利益。,（6分） 角度1：符合共同利益： 可以代替的关键词——时代主题等 超越民族国家本位，维护全人类共同利益。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_03,CC0294_2026_朝阳_二模_20_2,该理念在尊重国家主权的前提下，强调全人类立场，为协调国家利益与全球共同利益提供了价值指引。,该理念在尊重国家主权的前提下，强调全人类立场，为协调国家利益与全球共同利益提供了价值指引。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_04,CC0294_2026_朝阳_二模_20_2,本角度知识1分，结合材料1分 角度2：倡导合作共赢： 可以代替的关键词——坚持多边主义/共商共建共享等 摒弃零和博弈，倡导合作共赢。,本角度知识1分，结合材料1分 角度2：倡导合作共赢： 可以代替的关键词——坚持多边主义/共商共建共享等 摒弃零和博弈，倡导合作共赢。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_05,CC0294_2026_朝阳_二模_20_2,该理念承继“天下为公、天下大同”的社会理想，推动各国在发展自身利益时兼顾他国合理关切，从而减少冲突，为世界和平奠定理念基础。,该理念承继“天下为公、天下大同”的社会理想，推动各国在发展自身利益时兼顾他国合理关切，从而减少冲突，为世界和平奠定理念基础。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_06,CC0294_2026_朝阳_二模_20_2,本角度知识1分，结合材料1分 角度3：提供中国方案： 可以代替的关键词——国际新秩序/新型国际关系等 为解决全球性问题提供中国方案。,本角度知识1分，结合材料1分 角度3：提供中国方案： 可以代替的关键词——国际新秩序/新型国际关系等 为解决全球性问题提供中国方案。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_07,CC0294_2026_朝阳_二模_20_2,面对时代之问，该理念从全人类福祉出发，推动构建更加公正合理的国际治理体系，促进各国在共同发展中实现持久和平与繁荣。,面对时代之问，该理念从全人类福祉出发，推动构建更加公正合理的国际治理体系，促进各国在共同发展中实现持久和平与繁荣。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_08,CC0294_2026_朝阳_二模_20_2,本角度知识1分，结合材料1分 21结合材料，综合运用所学，谈谈对系统思维和战略定力的认识。,本角度知识1分，结合材料1分 21结合材料，综合运用所学，谈谈对系统思维和战略定力的认识。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_09,CC0294_2026_朝阳_二模_20_2,（9分） 本题可以从系统思维和战略定力两个维度，结合 “四个中国” 来分析： 关于系统思维：系统思维强调整体性、关联性和协同性。,（9分） 本题可以从系统思维和战略定力两个维度，结合 “四个中国” 来分析： 关于系统思维：系统思维强调整体性、关联性和协同性。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_10,CC0294_2026_朝阳_二模_20_2,（1+1分） 整体性：将“四个中国”作为有机整体，共同构成中国式现代化的战略支柱，避免了单兵突进、顾此失彼。,（1+1分） 整体性：将“四个中国”作为有机整体，共同构成中国式现代化的战略支柱，避免了单兵突进、顾此失彼。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_11,CC0294_2026_朝阳_二模_20_2,关联性：各支柱相互支撑、协同发力。,关联性：各支柱相互支撑、协同发力。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_12,CC0294_2026_朝阳_二模_20_2,例如，数字中国为健康、美丽、平安中国提供技术赋能；,例如，数字中国为健康、美丽、平安中国提供技术赋能；,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_13,CC0294_2026_朝阳_二模_20_2,美丽中国与健康中国共享良好的生态环境基础；,美丽中国与健康中国共享良好的生态环境基础；,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_14,CC0294_2026_朝阳_二模_20_2,平安中国为所有发展提供稳定保障。,平安中国为所有发展提供稳定保障。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_15,CC0294_2026_朝阳_二模_20_2,协同性：在推进中注重统筹兼顾，如美丽中国强调“降碳、减污、扩绿、增长”协同推进，体现了多维目标的动态平衡。,协同性：在推进中注重统筹兼顾，如美丽中国强调“降碳、减污、扩绿、增长”协同推进，体现了多维目标的动态平衡。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_16,CC0294_2026_朝阳_二模_20_2,系统思维要求我们用联系、全面、整体的观点看问题。,系统思维要求我们用联系、全面、整体的观点看问题。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_17,CC0294_2026_朝阳_二模_20_2,（联系、全面、整体） 关于战略定力：战略定力体现为方向坚定、目标上的执着和行动上的持久。,（联系、全面、整体） 关于战略定力：战略定力体现为方向坚定、目标上的执着和行动上的持久。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_18,CC0294_2026_朝阳_二模_20_2,（1+1分） 方向坚定：在党的领导下，保证方向。,（1+1分） 方向坚定：在党的领导下，保证方向。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_19,CC0294_2026_朝阳_二模_20_2,不因短期波动或外部干扰而动摇，如面对复杂环境，仍坚定不移推进数字转型、绿色发展、健康优先和总体国家安全，确保中国式现代化沿着既定方向稳步前进，不因短期挑战而动摇方向。,不因短期波动或外部干扰而动摇，如面对复杂环境，仍坚定不移推进数字转型、绿色发展、健康优先和总体国家安全，确保中国式现代化沿着既定方向稳步前进，不因短期挑战而动摇方向。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_20,CC0294_2026_朝阳_二模_20_2,目标执着：坚持“一张蓝图绘到底”，将生态文明、健康中国等长期目标纳入五年规划持续发力，将 “四个中国” 作为长期战略支柱，不是短期政策，而是面向 2026-2030 年乃至更长远的发展蓝图，彰显了党对中国式现代化建设方向的坚定把握，体现了对人民根本利益和长远利益的坚守。,目标执着：坚持“一张蓝图绘到底”，将生态文明、健康中国等长期目标纳入五年规划持续发力，将 “四个中国” 作为长期战略支柱，不是短期政策，而是面向 2026-2030 年乃至更长远的发展蓝图，彰显了党对中国式现代化建设方向的坚定把握，体现了对人民根本利益和长远利益的坚守。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_21,CC0294_2026_朝阳_二模_20_2,行动持久：通过规划接力落实，把宏伟蓝图细化为阶段性任务，确保战略部署不换频道、久久为功。,行动持久：通过规划接力落实，把宏伟蓝图细化为阶段性任务，确保战略部署不换频道、久久为功。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_22,CC0294_2026_朝阳_二模_20_2,（量变与质变、方向坚定、久久为功） 二者的统一关系： （1+1分） 综上，系统思维确保了“四个中国”相互协调、形成合力，战略定力确保了长期方向不偏移与持续投入。,（量变与质变、方向坚定、久久为功） 二者的统一关系： （1+1分） 综上，系统思维确保了“四个中国”相互协调、形成合力，战略定力确保了长期方向不偏移与持续投入。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_23,CC0294_2026_朝阳_二模_20_2,二者相辅相成，系统思维为战略布局提供支撑，战略定力为系统布局落地提供保障，共同推动中国式现代化行稳致远。,二者相辅相成，系统思维为战略布局提供支撑，战略定力为系统布局落地提供保障，共同推动中国式现代化行稳致远。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0294_2026_朝阳_二模_20_2_24,CC0294_2026_朝阳_二模_20_2,（对立统一、联系观） 必答点：坚持党的领导 1分 贯彻习近平新时代中国特色社会主义思想或者民族复兴的中国梦 1分 分层分段，至少两个模块，逻辑清晰 1分 在红军长征胜利的落脚点延安，陕北革命老区的首条高铁——西延高铁正式开通，书写了中国高铁建设的西部传奇。,（对立统一、联系观） 必答点：坚持党的领导 1分 贯彻习近平新时代中国特色社会主义思想或者民族复兴的中国梦 1分 分层分段，至少两个模块，逻辑清晰 1分 在红军长征胜利的落脚点延安，陕北革命老区的首条高铁——西延高铁正式开通，书写了中国高铁建设的西部传奇。,,,,,,背景或价值铺垫,F0193:text | F0194:text,heuristic_sentence_split_from_text_layer
M_CC0317_2026_海淀_期中_18_01,CC0317_2026_海淀_期中_18,18.(12 分) (1) 该合同条款无效。,18.(12 分) (1) 该合同条款无效。,,,,,,背景或价值铺垫,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_sentence_split_from_text_layer
M_CC0317_2026_海淀_期中_18_02,CC0317_2026_海淀_期中_18,该合同条款是住房租赁企业为了重复使用而预先拟定，并在订立合同时 未与对方协商的条款，属于格式条款。,该合同条款是住房租赁企业为了重复使用而预先拟定，并在订立合同时 未与对方协商的条款，属于格式条款。,,,,,格式条款,carries 法律事实/规则信号,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_sentence_split_from_text_layer
M_CC0317_2026_海淀_期中_18_03,CC0317_2026_海淀_期中_18,民法典规定，采用格式条款订立合同的，提供格式条款 的一方应当遵循公平原则确定当事人之间的权利和义务。,民法典规定，采用格式条款订立合同的，提供格式条款 的一方应当遵循公平原则确定当事人之间的权利和义务。,,,,,民法典；格式条款,carries 法律事实/规则信号,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_sentence_split_from_text_layer
M_CC0317_2026_海淀_期中_18_04,CC0317_2026_海淀_期中_18,该合同条款约定合同期满后，承租方 不得与产权人私下建立合同关系，限制了承租方自由订立合同的权利，应被认定为无效。,该合同条款约定合同期满后，承租方 不得与产权人私下建立合同关系，限制了承租方自由订立合同的权利，应被认定为无效。,,,,,,背景或价值铺垫,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_sentence_split_from_text_layer
M_CC0317_2026_海淀_期中_18_05,CC0317_2026_海淀_期中_18,(6 分) (2)上述规定为住房租赁市场设立了清晰、规范的行为指引，由相关政府部门提供合同示范文本， 有利于规范合同内容，防止格式条款滥用，保护租赁双方合法权益，减少合同纠纷；,(6 分) (2)上述规定为住房租赁市场设立了清晰、规范的行为指引，由相关政府部门提供合同示范文本， 有利于规范合同内容，防止格式条款滥用，保护租赁双方合法权益，减少合同纠纷；,,,,yes,格式条款,carries 法律事实/规则信号,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_sentence_split_from_text_layer
M_CC0317_2026_海淀_期中_18_06,CC0317_2026_海淀_期中_18,引导市场 主体依法依规从事民事活动，弘扬诚信的社会主义价值观，规范住房租赁市场秩序；,引导市场 主体依法依规从事民事活动，弘扬诚信的社会主义价值观，规范住房租赁市场秩序；,,,,,,背景或价值铺垫,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_sentence_split_from_text_layer
M_CC0317_2026_海淀_期中_18_07,CC0317_2026_海淀_期中_18,明确政府 法定职责，推动政府依法履行市场监管职能，推进严格执法，推动良法善治。,明确政府 法定职责，推动政府依法履行市场监管职能，推进严格执法，推动良法善治。,,,,,,背景或价值铺垫,F0215:text | F0216:page 2 | F0217:page 10 | F0396:page 2,heuristic_sentence_split_from_text_layer
M_CC0319_2026_海淀_期中_19_01,CC0319_2026_海淀_期中_19,19.(7 分) 根据反不正当竞争法规定，不正当竞争行为是指经营者在生产经营活动中，扰乱市场竞争秩序， 损害其他经营者或者消费者的合法权益的行为。,19.(7 分) 根据反不正当竞争法规定，不正当竞争行为是指经营者在生产经营活动中，扰乱市场竞争秩序， 损害其他经营者或者消费者的合法权益的行为。,,,,,反不正当竞争法；经营者,carries 法律事实/规则信号,F0215:text | F0216:page 3 | F0217:page 10 | F0396:page 3,heuristic_sentence_split_from_text_layer
M_CC0319_2026_海淀_期中_19_02,CC0319_2026_海淀_期中_19,郑某利用技术手段，为用户提供不正当抢票优 势，破坏平台的购票规则，干扰、妨碍平台售票业务的正常开展，损害了甲公司的信誉以及其 他合法权益，构成不正当竞争，应当承担侵权责任。,郑某利用技术手段，为用户提供不正当抢票优 势，破坏平台的购票规则，干扰、妨碍平台售票业务的正常开展，损害了甲公司的信誉以及其 他合法权益，构成不正当竞争，应当承担侵权责任。,,,,yes,侵权责任,carries 法律事实/规则信号,F0215:text | F0216:page 3 | F0217:page 10 | F0396:page 3,heuristic_sentence_split_from_text_layer
M_CC0319_2026_海淀_期中_19_03,CC0319_2026_海淀_期中_19,同时郑某的行为仅为少数消费者用户提供 了便利，损害了消费者的合法权益和长远利益，有违经营者公认的商业道德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。,同时郑某的行为仅为少数消费者用户提供 了便利，损害了消费者的合法权益和长远利益，有违经营者公认的商业道德，不符合社会主义 核心价值观，不利于社会整体福祉的增进，扰乱了市场竞争秩序。,,,,,经营者,carries 法律事实/规则信号,F0215:text | F0216:page 3 | F0217:page 10 | F0396:page 3,heuristic_sentence_split_from_text_layer
M_CC0325_2026_石景山_一模_18_01,CC0325_2026_石景山_一模_18,18．（8 分） 证据是打官司决胜负的关键砝码。,18．（8 分） 证据是打官司决胜负的关键砝码。,,,,,,背景或价值铺垫,F0167:text | F0168:page 6 | F0168:page 9 | F0377:text,heuristic_sentence_split_from_text_layer
M_CC0325_2026_石景山_一模_18_02,CC0325_2026_石景山_一模_18,根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。,根据我国法律关于举证责任分配的相关规定，在诉讼中，如果负有 举证责任的一方不能提供充分证据，将承担其主张不能成立的法律后果。,,,,yes,举证责任,carries 法律事实/规则信号,F0167:text | F0168:page 6 | F0168:page 9 | F0377:text,heuristic_sentence_split_from_text_layer
