module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,全球发展倡议：以发展促繁荣,2,2024东城二模Q20,,2024_东城_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_二模_Q20.md,材料列举共建“一带一路”、“小而美”项目、合作发展基金等具体行动，说明全球发展倡议的路径是合作援助，效果是增强发展中国家内生动力并促进世界经济。,结合材料，运用《当代国际政治与经济》知识，说明中国的“三大倡议”如何助力人类走向美好未来。（7分）,7分；等级题，观点、知识运用、论述逻辑与条理共同决定分值。,全球发展倡议通过共建“一带一路”、“小而美”项目和合作发展基金等合作援助，为世界发展合作开辟新空间、提供新机遇、注入新动力，增强发展中国家的发展内生动力，繁荣世界经济。,（本题7分）,EXACT,NO_MATCH,PARTIAL,SCORE_TEXT_NOT_IN_CARD
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,全球发展倡议：以发展促繁荣,3,2026海淀二模Q20(2),,2026_海淀_二模_Q20_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_海淀_二模_Q20_2.md,全球发展倡议本身就是题目主题，材料要求把中国倡议与国际发展合作实践连接起来。,结合材料，运用《当代国际政治与经济》知识，围绕全球发展倡议从合作理念到丰富实践这一主题，撰写一篇短评。,,全球发展倡议是中国面向国际社会提供的重要公共产品，通过合作理念和丰富实践推动各国共享发展机遇。,（本题7分）,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,全球安全倡议：以安全保稳定,1,2026东城期末Q20,,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md,促成沙特伊朗历史性和解、推动建立国际调解院等行动，体现安全倡议维护和平稳定的功能。,结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。,,全球安全倡议以安全保稳定，倡导相互尊重、平等协商和安全互信，在维护和平中筑牢构建人类命运共同体的和平屏障。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,全球安全倡议：以安全保稳定,2,2024东城二模Q20,,2024_东城_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_二模_Q20.md,材料把全球安全倡议与维和行动、全球安全挑战放在一起，要求把中国路径写成和平协商、联合国宪章原则和共赢安全的统一链条。,结合材料，运用《当代国际政治与经济》知识，说明中国的“三大倡议”如何助力人类走向美好未来。（7分）,7分；等级题，观点、知识运用、论述逻辑与条理共同决定分值。,全球安全倡议通过参与联合国维和行动，主张在联合国宪章宗旨和原则下通过对话协商和平解决国际争端，以共赢思维应对安全挑战，推动建设持久和平、普遍安全的世界。,（本题7分）,EXACT,NO_MATCH,PARTIAL,SCORE_TEXT_NOT_IN_CARD
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,全球文明倡议：以文明增互信,1,2026东城期末Q20,,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md,推动设立“文明对话国际日”对应文明交流互鉴和增进互信。,结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。,,全球文明倡议以文明增互信，倡导文明交流互鉴、平等包容文明观和全人类共同价值，为构建人类命运共同体提供精神纽带。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,全球文明倡议：以文明增互信,2,2024东城二模Q20,,2024_东城_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_东城_二模_Q20.md,材料说明不同文明交流、碰撞甚至冲突日趋频繁，文明倡议的答题重点是通过民间外交、公共外交和交流互鉴化解隔阂、促进民心相通。,结合材料，运用《当代国际政治与经济》知识，说明中国的“三大倡议”如何助力人类走向美好未来。（7分）,7分；等级题，观点、知识运用、论述逻辑与条理共同决定分值。,面对不同文明交流碰撞甚至冲突日趋频繁，全球文明倡议通过民间外交、公共外交推动文明交流互鉴、传承创新，促进民心相通、各国人民相知相亲，建设开放包容的世界。,（本题7分）,EXACT,NO_MATCH,NO_MATCH,SCORE_TEXT_NOT_IN_CARD
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,全球治理倡议：以治理求公正,1,2026东城期末Q20,,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md,全球治理难题和国际调解院等实践说明治理倡议要指向制度保障和公平治理。,结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。,,全球治理倡议以治理求公正，推动完善全球治理、在公平治理中实现共赢，为构建人类命运共同体提供制度保障。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,从中国主张到国际共识，从合作理念到共同行动,1,2026东城期末Q20,,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md,共建“一带一路”、促成沙特伊朗历史性和解、文明对话国际日和国际调解院，都是全球倡议从理念落到共同行动的实践证据。,结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。,,四大全球倡议通过共建“一带一路”、劝和促谈、文明对话和国际调解等实践，从中国主张走向国际共识，从合作理念走向共同行动，不断推动构建人类命运共同体。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,理念蕴含普遍价值，能够形成共识、促成合作和发展、应对全人类共同问题和共同挑战,1,2025西城一模Q21,,2025_西城_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_一模_Q21.md,题目解释中国发展理念为什么成为国际公共产品，关键是说明这些理念具有跨国适用价值，能回应共同挑战并促成国际合作。,（1）运用所学，解释“我国的发展理念成为国际公共产品”这一现象。（6分）（2）我国还提供了哪些国际公共产品？试举一例简要说明。（2分）,按设问分层：第(1)问6分；第(2)问2分。,我国发展理念经深圳、安吉、宁德、十八洞村等实践检验并被全球南方国家学习借鉴，因其蕴含普遍价值，能够回应全人类共同问题和共同挑战，推动各国形成共识并开展合作发展，所以能够成为国际公共产品。,（本题8分）,EXACT,NO_MATCH,NO_MATCH,SCORE_TEXT_NOT_IN_CARD
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,推动构建中拉命运共同体,1,2026丰台期末Q20,（中拉命运共同体）,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,"设问问""五大工程""如何扩大中拉利益汇合点。要把团结／发展／文明／和平／民心五项工程分别接到共同利益、合作领域和机制支撑，不能把材料里的结果句当成设问。","结合材料，运用《当代国际政治与经济》知识，阐释""五大工程""如何扩大中拉利益汇合点。",,"中拉""五大工程""覆盖团结、发展、文明、和平、民心五大领域，扩大中拉利益汇合点，推动构建中拉命运共同体新篇章。",（本题8分）,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,共同落实全球发展倡议,1,2026丰台期末Q20,（全球发展倡议）,2026_丰台_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_期末_Q20.md,"设问问""发展工程""如何作用于双方现代化。要回答中国发展合作的中国方案抓手，必须用""全球发展倡议""作为中国对外发展合作的总倡议名——以中国主张接到拉美现代化目标。","结合材料，运用《当代国际政治与经济》知识，阐释""五大工程""如何扩大中拉利益汇合点。",,"中拉双方在""发展工程""中共同落实全球发展倡议，把中国发展合作主张与拉美现代化目标对接，推动双方共享发展机遇。",（本题8分）,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,倡导文明平等互鉴，弘扬全人类共同价值，尊重世界文明多样性,1,2025朝阳期末Q21,中国特色大国外交营造良好外部环境（外部文化与国际舆论环境）,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,"题面在外部文化和国际舆论环境部分提到""意识形态分歧""""文化冲突""等外部风险；中国要通过文明多样性和文明互鉴消解隔阂，营造良好的国际舆论环境。",结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,中国尊重世界文明多样性，以文明交流超越文明隔阂、以文明互鉴超越文明冲突、以文明共存超越文明优越，为中国式现代化营造良好的外部文化和国际舆论环境。,,EXACT,EMPTY,PARTIAL,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持正确义利观,1,2026朝阳期中Q17,,2026_朝阳_期中_Q17,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_期中_Q17.md,题面从我国推进人工智能发展转向关注发展中国家需求、帮助全球南方能力建设和弥合智能鸿沟，作答要把本国发展同世界共同发展放在同一层说明。,结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。,总分结构：一层3分，两层6分，三层8分；每一层采用“总—分”结构（处理什么关系—如何处理关系），不能只罗列材料或空写教材词。,推进“人工智能+”要处理好中国发展和世界发展的关系，既维护本国利益、谋求本国发展，又兼顾他国合理关切，为世界提供公共产品和机遇，坚持正确义利观，帮助发展中国家加强能力建设，贡献中国智慧和中国方案，体现大国责任，推动构建人类命运共同体。,（本题8分）,EXACT,PARTIAL,PARTIAL,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持正确义利观,2,2025西城二模Q19(2),,2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md,对最不发达国家实行零关税，核心不是一般进口政策，而是中国以广阔市场支持较弱国家发展，体现正确义利观和大国担当。,结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,,中国向最不发达国家开放广阔市场，坚持正确义利观，在追求自身发展的同时帮助发展中国家获得更多贸易机会。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持正确义利观,3,2025海淀二模Q21,,2025_海淀_二模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_二模_Q21.md,中国担任安理会轮值主席、推动讨论聚焦实质性问题并与全球南方国家发起“和平之友”小组，说明中国不仅参与联合国事务，也为全球治理提供理念和方案。,结合材料，运用《当代国际政治与经济》知识，阐释“中国需要联合国，联合国也需要中国”。,,中国推动安理会讨论聚焦实质性问题，并同全球南方国家发起“和平之友”小组，为完善全球治理、构建新型国际关系和构建人类命运共同体贡献中国智慧和中国方案。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持正确义利观,4,2025顺义一模Q20,,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,顺义一模的“小而美”项目直接服务共建国家民生，体现中国在国际发展合作中兼顾道义、共同发展和自身责任。,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,中国通过“小而美”项目帮助共建国家改善民生、促进发展，体现正确义利观和负责任大国形象。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持正确义利观,5,2026丰台一模Q19,（正确义利观）,2026_丰台_一模_Q19,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_丰台_一模_Q19.md,"设问问""大国情怀与担当""。要回答中国如何处理义与利、自身利益与他国利益的关系，必须用""坚持正确义利观""作为外交价值观底色，与践行真正的多边主义并列。",结合材料，运用《当代国际政治与经济》知识，说明中国在全球可持续发展中彰显了怎样的大国情怀与担当。,,中国坚定维护联合国宪章的宗旨和原则，坚持正确义利观，积极践行真正的多边主义，致力于扩大同各国利益的汇合点，展现负责任大国担当。,,EXACT,EMPTY,PARTIAL,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,与发展中国家共享发展新机遇，惠民生增福祉，实现互利共赢,1,2025西城二模Q19(2),,2025_西城_二模_Q19_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_西城_二模_Q19_2.md,中国对同中国建交的最不发达国家实行100%税目产品零关税，直接涉及发展中国家如何进入中国市场、改善民生并形成互利关系。,结合材料，运用《当代国际政治与经济》知识，说明这一做法中的中国担当。,,中国给予最不发达国家零关税待遇，与发展中国家共享发展新机遇，帮助其惠民生增福祉，推动双方在开放合作中实现互利共赢。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持正确义利观，在发展合作中共享机遇,1,2026东城期末Q20,四大全球倡议系统推动构建人类命运共同体（全球发展倡议子项）,2026_东城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_东城_期末_Q20.md,"题面给出共建""一带一路""、减贫、菌草、职业教育合作等中国发展合作行动；""以发展促繁荣""要把这些行动接到正确义利观、互利共赢、发展合作中共享机遇的并列表达。",结合材料，运用《当代国际政治与经济》知识，分析四大全球倡议如何系统推动构建人类命运共同体。,,"全球发展倡议以发展促繁荣，坚持互利共赢和正确义利观，在共建""一带一路""等发展合作中共享机遇，为构建人类命运共同体奠定共同繁荣的物质根基。",,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持正确义利观，在发展合作中共享机遇,2,2026朝阳一模Q20,中国为全球发展注入稳定性和正能量,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,题面给出中国分享减贫和职业教育经验、菌草技术；题目第②点把大国责任与担当与义利观、智慧方案合并答题，强调中国不是单方收益，而是把自身发展机遇变成发展中国家的发展机遇。,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,中国坚持正确的义利观和互利共赢，以分享减贫、职业教育经验和菌草技术让全球共享中国发展机遇。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,改善发展中国家民生并助力持续发展,1,2026朝阳一模Q20,,2026_朝阳_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_朝阳_一模_Q20.md,鲁班工坊、菌草种植、减贫与生态治理经验直接服务发展中国家生产生活改善。,结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。,,中国通过鲁班工坊、菌草技术、减贫和生态治理经验分享，助力发展中国家持续发展，改善发展中国家民生。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,改善发展中国家民生并助力持续发展,2,2025顺义一模Q20,,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,题面列出中老铁路安居村系列项目、卢旺达“200口井”项目和援建牙买加中国园林项目，分别对应地区发展、饮水安全和精神生活改善。,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,“小而美”项目通过中老铁路安居村、“200口井”和牙买加中国园林等具体工程改善民生、促进经济社会发展、提升当地民众获得感。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,改善发展中国家民生并助力持续发展,3,2026顺义二模Q20,,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md,材料集中列举微电网、打井、物流、希望农场、菌草技术和鲁班工坊，都是直接改善发展中国家生产生活条件的合作项目。,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,8分；可从共商共建共享、新型国际关系、独立自主的外交政策、世界经济发展的重要推动者、中国智慧的生动实践、让经济全球化更有活力等角度作答，按等级描述给分。,中国通过微电网、乡村打井、希望农场、菌草技术和鲁班工坊等项目改善发展中国家民生，提升其持续发展能力，让发展成果惠及更多国家人民。,（本题8分）,EXACT,PARTIAL,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,民心相通与文明互鉴,1,2025顺义一模Q20,,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,援建牙买加中国园林项目丰富当地民众精神生活，说明“小而美”项目不仅是物质援助，也承载文明交流和民心相通功能。,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,中国通过援建牙买加中国园林等“小而美”项目传播中华文化、增强文明互鉴、提升国际认同，使国际发展合作更具民心基础。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,南南合作与全球南方共同发展,1,2025丰台二模Q20,,2025_丰台_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_丰台_二模_Q20.md,材料把“全球南方”群体性崛起和中国作为“全球南方”第一方阵联系起来，答题要先写中国发展中国家身份和国际格局分量。,当今世界，全球治理体系与国际秩序变革加速推进。我们愿同各方一道，一以贯之以实际行动为完善全球治理注入中国力量。结合材料，运用《当代国际政治与经济》知识，谈谈你对“为完善全球治理注入中国力量”的理解。,,中国作为世界上最大的发展中国家，是国际政治经济格局中一支重要力量，积极参与全球治理，为推动全球南方实现现代化发挥作用。,,EXACT,EMPTY,EXACT,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,南南合作与全球南方共同发展,2,2026顺义一模Q20,,2026_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_一模_Q20.md,题目不是问科技小院一般意义，而是问其成为南南合作典范的深层逻辑；11国落地、非洲试验和巴西机械化说明中国方案能结合当地实际，促进全球南方农业合作。,结合材料，运用《当代国际政治与经济》知识，阐述科技小院成为南南合作典范的深层逻辑。,,科技小院回应全球南方农业发展的共同利益，把中国农业技术、本土化人才培养和当地生产问题结合起来，从单一技术输出转向支持农业生态整体建设和协同创新，推动南南合作共赢共享。,,EXACT,EMPTY,NO_MATCH,
