suite_id,source_type,file_path,chars,snippet
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（3）.pptx,1410," [ppt/slides/slide1.xml] 2025-2026B 东城高三政治综合练习（一） 主观题细则 2026.4  [ppt/slides/slide2.xml] 19 （ 3 ） 材料二  北京将前瞻布局 6G ，具身智能等未来产业赛道，力争在 "" 十五五 "" 末建成全球数字经济标杆城市，新兴产业高地和未来产业引领地。北京以 "" 两区 "" 建设 为抓手，推动 制度型开放 ，支持企业参与国际标准制定；举办世界级产业大会，在国际科创枢纽设立联络处。同时，依托智库和大数据平台研判全球产业链趋势，提前布局前沿领域；统筹科技与产业政策资源，支持龙头企业联合产业上下游，科研机构共建研发中心，"
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（4）.pptx,1352, [ppt/slides/slide1.xml] 2025-2026B 东城高三政治综合练习（一） 主观题细则 2026.4  [ppt/slides/slide2.xml] 19 （ 4 ） 【 发展建议 】      “原创性技术”要从‘ 0 ’到‘ 1 ’ ，从实验实现转化，而不是停留在论文阶段，更要把‘ 1’ 拉长、推进。”这一重要论断为实现高水平科技自立自强指明方向 。       从 “ 0” 到“ 1 ”是 从无到有的原始 突破；把 “ 1” 拉长、推进，则是实现从有到强、从点到链的系统跃升。因此，构建从“单点突破” 到“链式升级” 的创新生态至关重要， 让原创成果走下“书架”摆
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\20.pptx,1109, [ppt/slides/slide1.xml] 实践与认识关系  [ppt/slides/slide2.xml] 逻辑    1 分 不分点不分段扣 1 分 是为怎，有两个以上角度   /理论上 - 实践上   /分总结合，有总结（人与自然和谐共生的现代化/中国式现代化等） 紧扣问题 1 分 “不断深化 —— 对 XX 规律性认识” 实践决定认识/认识反作用于实践/在实践中检验发展真理/认识上升性/发展观 阐述 6 分 任意三点，每点 2 分。 要求：知识 1 分 + 阐述 1 分 阐述要有对 “ 不断深化、生态建设、规律性认识 ” 等关键词的回应。 阐述不充分扣 1 分，这部分最多 5 分
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\细则\2026丰台一模细则.pptx,11447, [ppt/slides/slide1.xml] 丰台区 2025-2026 学年度 第二学期第一次练习 —— 主观题阅卷说明  [ppt/slides/slide10.xml] 四、学生 问题及建议 知识和材料不对应， 分析不到位  [ppt/slides/slide11.xml] 四、学生 问题及建议    1. 明确模块范围，注意 兼顾 哲学与文化。    2. 审准设问，加强材料关键信息的提取训练，围绕主要观点进行 作答。    3. 多角度展开，规范使用学科术语，训练作答逻辑（整体逻辑框架和某一维度的 表述）    4. 深刻 理解哲学原理， 通过训练 提高精准选用哲学观点的能力。 
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\细则\2026延庆一模细则.docx,2642,延庆区2025-2026学年高三模拟试卷评分细则 思想政治 第一部分共15题，每题3分，共45分。 第二部分共5题  共55分。 16.（7分） 可从矛盾观、群众观点、矛盾特殊性、辩证否定观、文化的传承与创新等角度作答。 17. (8分) 坚持以人民为中心，聚焦停车、休闲等民生需求精准施策； 出台《北京市桥下空间使用管理办法》，以法治思维进行桥下空间治理；切实履行政府职能通过跨部门协同治理，统筹多部门推进工程，形成治理合力，提升政府治理效能；依托科技手段实现实时监测推进治理能力现代化，完善长效治理机制。 评分细则：理论1分+材料1分X4 理论：以人民为中心/人民满意；1分 法治政府建设/依法行
2026各区一模,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\试卷\2026北京延庆高三一模政治（教师版）.pdf,9861, [PAGE 1] 第1页/共9页    2026 北京延庆高三一模  政    治  2026.03  本试卷共8 页，100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试 结束后，将本试卷和答题卡一并交回。  第一部分  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一项。  1.2025 年7 月，《为了民族解放与世界和平纪念中国人民抗日战争——暨世界反法西斯战争胜利80 周年》 主题展览面向公众展出。展览全景式展现了中国人民14 年艰苦抗战的光辉历程。展览全面展示了中华儿 女在中国共产党倡导的抗日民族统一战线旗帜下，
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\细则\2026房山一模细则.docx,3585,房山高三政治一模评分细则 16（1）参考答案： 依托区位优势，为构建新发展格局，推动经济高质量发展贡献力量。通过口岸数字化转型、培育外贸龙头企业等措施，发展开放型经济，不断推进高水平对外开放；形成“以绿制绿”产业新生态，培育新质生产力，完整准确全面贯彻绿色发展理念，建设美丽中国；发展农业特色产业，以产业振兴推动推动乡村振兴；培育文化新业态新模式，以新供给创造新需求，激发消费潜力，满足人民美好生活需要，实现共享发展。 16（1）细则（1+1）*3+1=7 依托区位优势，为构建新发展格局，推动经济高质量发展贡献力量（1分） （任写出3条6分） ♣2分【政府/市场→开放】 政府履行公共服务、市场监管
2026各区一模,marking-report,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\其他材料\chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则(1).docx,4512,北京市朝阳区2025-2026学年度第二学期一模质量监测 高三思想政治主观题阅卷细则 结合材料。运用《哲学与文化》知识，分析中国农历所蕴含的独特智慧。 （8分） 给分分值分配（共8分，建议答3-4个角度） 1. 必答角度（2个，共5分）： ①尊重客观规律与发挥主观能动性的辩证关系。3分（核心哲学考点） ——紧扣“独特智慧”（历法是人们认识自然界时间变化规律的智慧结晶） ②中华优秀传统文化的特点、价值，文化自信。2分（核心文化考点） ——紧扣“中国农历” 选答角度（共3分，哲学/文化任选，不重复给分）： 哲学类（认识论/实践与认识、联系观/系统优化、对立统一）；文化类（文化创新、文化的功能等）。
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\细则\2026朝阳一模细则.docx,4512,北京市朝阳区2025-2026学年度第二学期一模质量监测 高三思想政治主观题阅卷细则 结合材料。运用《哲学与文化》知识，分析中国农历所蕴含的独特智慧。 （8分） 给分分值分配（共8分，建议答3-4个角度） 1. 必答角度（2个，共5分）： ①尊重客观规律与发挥主观能动性的辩证关系。3分（核心哲学考点） ——紧扣“独特智慧”（历法是人们认识自然界时间变化规律的智慧结晶） ②中华优秀传统文化的特点、价值，文化自信。2分（核心文化考点） ——紧扣“中国农历” 选答角度（共3分，哲学/文化任选，不重复给分）： 哲学类（认识论/实践与认识、联系观/系统优化、对立统一）；文化类（文化创新、文化的功能等）。
2026各区一模,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\试卷\2026北京朝阳高三一模政治（教师版）.pdf,14305, [PAGE 1] 第1页/共13页    2026 北京朝阳高三一模  政    治  2026.4  （考试时间90 分钟  满分100 分）  第一部分  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。2026 北京朝阳高三一模政治    1. 实干，是中国共产党人的鲜明特质，是成就事业的必由之路，是破解难题的根本途径。从延安时期“自 己动手、丰衣足食”到新中国成立后“自力更生、艰苦奋斗”，从改革开放“大胆地试、勇敢地改”到新 时代脱贫攻坚战“不获全胜、决不收兵”，一切伟大的成就都是党和人民一道拼出来、干出来的。下列说 法正确的是（    
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\细则\2026海淀一模细则.pdf,2171, [PAGE 1] 高三思想政治参考答案第1 页 26 海淀一模评分标准 政治 第一部分 本部分共15 题，每题3 分，共45 分。 1．C 2．B 3．A 4．B 5．D 6．B 7．D 8．A 9．B 10．D 11．C 12．C 13．D 14．A 15．C 第二部分 本部分共6 题，共55 分。 16. （8 分） 可从发展的观点、社会存在与社会意识、价值观、文化的功能等角度作答。  [PAGE 2] 高三思想政治参考答案第2 页 17.（6 分） 逻辑错误：划分标准不一；选言判断遗漏其他有选择价值的其他情况。 建议：可从科学思维、遵循逻辑思维规则、辩证思维等角度，结合调研活动提出建议
2026各区一模,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\试卷\2026北京石景山高三一模政治（教师版）.pdf,10105, [PAGE 1] 第1页/共10页    2026 北京石景山高三一模  政    治  本试卷共10 页，100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试结 束后，将答题卡交回。  第一部分  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一项。  1．建党百年来，是人民的“小木船”摆渡百万雄师驶向胜利彼岸，是人民的“小铁锹”在亘古荒原上挖 出大油田，是人民的“大包干”拉开了农村改革历史大幕，是人民以“三天一层楼”的速度与干劲创造了 翻天覆地的城乡巨变……我国从“现代化的迟到国”跃升为“世界现代化的增长极”，经济总量
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\细则\2026西城一模细则.docx,2574,高三政治一模主观题阅卷细则  26.4 16.有人说，阅读是私事，多凭个人兴趣，为什么还需要国家立一部法呢？综合运用所学，谈谈你对这一问题的认识。（7分） 【细则】 ●回应任务，表明全民阅读不仅仅是个人私事，更关乎社会文明、国家发展紧密相连，承载着重要的公共利益（4分） 1）文化角度： 促进全民阅读进步能促进人的全面发展，提高国民素质/引领风尚、教育人民、服务社会、推动发展/传承民族文化/提高全社会文明程度/助力文化强国建设…… 2）哲学与思维观点： 促进全民阅读进步体现：发挥正确意识的促进作用（着眼阅读）/联系观点（着眼全民）/发展观点（着眼战略投资）/正确价值观的导向作用（着眼入法彰显国家
2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026西城一模\试卷\高三统一测试思想政治试卷.docx,6142,西 城 区 高 三 统 一 测 试 试 卷 思想政治            2026.4 本试卷共9页，100分。考试时长90分钟。考生务必将答案答在答题卡上，在试卷上作答无效。考试结束后，将本试卷和答题卡一并交回。 第一部分 本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。 1．百年前的觉醒年代，救亡图存是青春使命；艰苦奋斗、自力更生的创业建设时期，“到祖国最需要的地方去”是青春最鲜明的选择；上个世纪“八十年代的新一辈”，敢为人先、勇立潮头；新时代，“请党放心，强国有我”是青春最坚定的誓言。可见 ① 不同时代社会主要矛盾不同，青年与国家和民族的命运始终紧
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\细则\2026门头沟一模细则.docx,4998,门头沟区2026年高三年级综合练习                          思想政治  参考答案   2026.3  一、选择题。共15小题，每小题3分，共计45分。 二、非选择题。共6题，共55分。（考生答案，言之有理，酌情给分） 16．（8分）    从事物是变化发展的，矛盾双方对立统一，辩证否定观，联系的观点，中华优秀传统文化的特点，文化的功能，优秀传统文化的当代价值，文化自信，文化强国，传统文化的创造性转化和创新性发展等角度作答。 示例：     首先，事物是不断变化发展的，要用发展的观点看问题。永定河古渠作为文化载体如今仍在灌溉农田、生态补水，具有服务社会、推动发展的功能。
2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026门头沟一模\试卷\门头沟区高三政治一模试卷.pdf,8612, [PAGE 1] 思想政治  第  页 (共8 页)  1 门头沟区2026 年高三年级综合练习        思想政治      2026.3  本试卷共8 页，共100 分。考试时长90 分钟。考生务必将答案写在答题卡上，在试 卷上作答无效。考试结束后，将本答题卡交回。  第一部分 选择题（共45 分）  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要 求的一项。请将所选答案前的字母，按规定要求填涂在答题卡第1～15 题的相应位置上。  1.北京市某学校开展了“进京赶考”红色足迹追寻研学活动。    清华园车站旧址    颐和园益寿堂    香山公园双
2026各区一模,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\细则\2026顺义一模细则.pptx,4749, [ppt/slides/slide1.xml] 2026 年顺义一模考试题 1 2 3 4 5 B C C A D 6 7 8 9 10 A D A B B 11 12 13 14 15 D B C D C  [ppt/slides/slide10.xml] 一、是什么：（ 2 分） “ 势 ” 是事物发展的 趋势和方向，具有客观规律性。 推进中国式现代化建设、实现中华民族伟大复兴进程中的 “ 势 ”  是历史发展的总趋势、时代前进的大方向 。 （一）哲学角度： 1.  客观性—— 2 分 （哲学） 主观能动性和客观规律相结合 / 社会存在和社会意识 / 实践和认识 / 科学思维的 特征 /
2026各区一模,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026顺义一模\试卷\2026顺义一模.pdf,8990, [PAGE 1] 高三思想政治试卷　第１ 　 页(共１０页) 顺义区２０２６年高三统一测试试卷 思想政治 ２０２６􀆰３ 本试卷共１２页ꎬ１００分ꎮ考试时长９０分钟ꎮ考生务必将答案答在答题卡上ꎬ在试卷上 作答无效ꎮ考试结束后ꎬ将本试卷和答题卡一并交回ꎮ 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 第一部分 本部分共１５题ꎬ每题３分ꎬ共４５分ꎮ在每题列出的四个选项中ꎬ选出最符合题目要求 的一项ꎮ １􀆰回望来时路ꎬ我国从积贫积弱的农业国发展成为世界第二大经济体并向全面建成社会主 义现代化强国目标迈进ꎻ从在一穷二白的基础上建立起独立的比较完整的工业体系ꎬ到 取得“两弹一星”、探月工
2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\细则\2026东城期末细则.pptx,21120, [ppt/slides/slide1.xml] 2025-2026A 东城高三政治期末 选择题详解 2026.1  [ppt/slides/slide10.xml] ① ② ③ ④ ④ √ ① √  → ③  × ④ ×  → ② × ① √  ③ √ 矛盾关系 必有一真一假 4 句话仅有 1 句是真的，必然出在吴老师 / 王老师中，因此周老师和郑老师说的都是假话。 周老师为假：④ × （人机赛跑不会达标） 郑老师为假：④ × 且②√（人机赛跑不会达标， AI 主题闯关会达标） 保真：④ × 且②√ 保假： ④√ 或 ② × ① √ ② × ③√ ①√ ②√ ③ × ②√ ④ ×  [ppt
2026各区期末和期中,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026东城期末\试卷\2026北京东城高三（上）期末政治（教师版）.pdf,7968, [PAGE 1] 第1页/共9页    2026 北京东城高三（上）期末  政    治  木试卷共10 页，共100 分。考试时长90 分钟。考生务必将答案答在答题卡上，在试卷上作 答无效。考试结束后，将本试卷和答题卡一并交回。  第一部分选择题  一、本部分共15.题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求 的一项。  1. 党和国家高度重视纪念庆典、授勋颁奖等典礼活动，并在实践中不断总结经验，中国特色社会主义大党 大国典礼制度不断丰富完善。    这一制度（   ）  ①旨在增强中国的国际地位和话语权  ②是建设中华民族现代文明的根本途径  ③展现出党和国家
2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026丰台期末\细则\2026丰台期末细则.pdf,9686, [PAGE 1] 丰台区高三期末试卷分析 ——2026.1.17  [PAGE 2] 知识板块：哲学与文化 能力板块：解释与论证  [PAGE 3] 等级水平 等  级  描  述及评价标准 水平4 （6-7分） 紧扣问题展开论述，3个角度，运用哲学与文化两个模块知识，知识与材料对应准确， 语句通顺，逻辑严密，可给7分；材料分析有所欠缺给6分。 水平3 （4—5分） 能扣住问题展开论述，运用知识+材料相对应。 3个角度+单一模块知识最多5分，分析不到位； 2个角度+哲学与文化模块知识最多5分； 2个角度+单一模块知识最多4分； 水平2 （2—3分） 1个角度，运用知识+材料相对应，2分； 罗
2026各区期末和期中,marking-report,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\其他材料\2025.11朝阳期中政治评标.docx,4749,北京市朝阳区2025-2026学年度第一学期期中质量监测 高三思想政治主观题阅卷细则 16.结合材料，运用《经济与社会》知识，分析绿色金融“点绿成金”对我国经济高质量发展的驱动作用。（8分） 绿色金融锚定新发展理念，为经济高质量发展注入可持续动力。 绿色信贷：以绿色转型推动产业升级  2分（材料分析1分+驱动作用1分） 发挥绿色信贷赋能企业发展优势，助力传统产业节能减排、向循环经济转型，既提高资源利用效率、落实生态保护，也促进传统产业与绿色发展模式的协同升级，为经济高质量发展筑牢绿色产业基础。 绿色保险：以风险保障激活创新动能  2分（材料分析1分+驱动作用1分） 推广绿色保险金融产品，为绿色
2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\细则\2026朝阳期中细则.docx,4749,北京市朝阳区2025-2026学年度第一学期期中质量监测 高三思想政治主观题阅卷细则 16.结合材料，运用《经济与社会》知识，分析绿色金融“点绿成金”对我国经济高质量发展的驱动作用。（8分） 绿色金融锚定新发展理念，为经济高质量发展注入可持续动力。 绿色信贷：以绿色转型推动产业升级  2分（材料分析1分+驱动作用1分） 发挥绿色信贷赋能企业发展优势，助力传统产业节能减排、向循环经济转型，既提高资源利用效率、落实生态保护，也促进传统产业与绿色发展模式的协同升级，为经济高质量发展筑牢绿色产业基础。 绿色保险：以风险保障激活创新动能  2分（材料分析1分+驱动作用1分） 推广绿色保险金融产品，为绿色
2026各区期末和期中,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026朝阳期中\试卷\2025北京朝阳高三（上）期中政治（教师版）.pdf,8258, [PAGE 1] 第1页/共8页    2025 北京朝阳高三（上）期中  政    治  （考试时间90 分钟满分100 分）  第一部分（选择题）  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。  1. 中央企业是由党中央直接管理或委托管理的国有独资及控股企业。“十四五”以来，我国中央企业资产 总额从不到70 万亿元增长到超过90 万亿元，利润总额从1.9 万亿元增长到2.6 万亿元，年均增速分别达 到7.3%和8.3%，质量效率也有显著提升，“稳”的基础不断夯实，“进”的态势持续巩固，“好”的作用 有效发挥。继续保持“进”的态势，中央企
2026各区期末和期中,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期中\试卷\2025北京海淀高三（上）期中政治（教师版）.docx,8576,2025北京海淀高三（上）期中 政    治 2025.11 本试卷共8页，100分。考试时长90分钟。考生务必将答案答在答题纸上，在试卷上作答无效。考试结束后，将本试卷和答题纸一并交回。 第一部分 本部分共15题，每题3分，共45分。在每题列出的四个选项中，选出最符合题目要求的一项。 1.大国重器，砥定乾坤。2025年9月3日，北京天安门广场举行盛大阅兵仪式，所有受阅装备都是国产现役主战装备，其中无人智能、水下作战等新域新质力量首次大规模集结，展现了我国强大的科技实力和创新能力，受阅武器装备实现历史性跨越。这一历史性跨越 ①离不开社会主义革命和建设时期奠定的工业基础 ②意味着我国的基本国情与
2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\细则\2026海淀期末细则.pdf,1778, [PAGE 1] 1 2025-2026 海淀期末政治评分标准 ⼀、选择题（共45 分） 题号 1 2 3 4 5 6 7 8 9 10 答案 B A A C D C D A D B 题号 11 12 13 14 15 答案 B C C B D ⼆、⾮选择题（共55 分） 16.（8 分）可从⽭盾的观点、意识的能动作⽤、实践的观点等⻆度作答。 分值 标准 细则 5-6 （1+1）×3观点清晰 ⽭盾观 （⼀分为⼆/两重统⼀） “重点论”出不来只能1 分 知（意识/认识/价值观/价值判断 价值选择等） 只有分别从知、⾏两个⻆度分析才分 别是1+1； 如果⽤其他知识点如（联系观、发展 观、适度原则
2026各区期末和期中,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026海淀期末\试卷\2026北京海淀高三（上）期末政治（教师版）.pdf,1786, [PAGE 9] 高三思想政治参考答案第1 页（共2 页） 海淀区2025-2026 学年高三年级第一学期期末练习 思想政治参考答案 2026.01 第一部分 本部分共15 题，每题3 分，共45 分。 1．B 2．A 3．A 4．C 5．D 6．C 7．D 8．A 9．D 10．B 11．B 12．C 13．C 14．B 15．D 第二部分 本部分共6 题，共55 分。 16. (8 分) 可从矛盾的观点、意识的能动作用、实践的观点等角度作答。 17. (8 分) 可从联系的观点、价值观、弘扬民族精神、发展中国特色社会主义文化等角度作答。 等级水平 等级描述 水平4 观点鲜明，能明确表达自
2026各区期末和期中,paper,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026石景山期末\试卷\2026北京石景山高三（上）期末政治.pdf,1669, [PAGE 9] 高三思想政治参考答案  第 1 页（共2 页） 石景山区2025-2026 学年第一学期高三期末  思想政治试卷答案及评分参考  第一部分共15 题，每题3 分，共45 分。  1．C          2．A          3．D          4．C          5．A  6．B          7．B          8．D          9．A          10．D  11．B          12．A         13．C         14．D         15．C  第二部分共6 题，共55 分。    16．（8 分）
2026各区期末和期中,marking-report,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\其他材料\西城高三期末评标.pptx,990, [ppt/slides/slide12.xml] 21. （ 10 分）  可从坚持党的领导、全过程人民民主、实事求是、发展的观点等角度作答。  [ppt/slides/slide2.xml] 水平 等 级 描述 水平 4 观点鲜明，能明确表达自己的见解；紧扣问题，综合运用所学知识展开论述；逻辑严密，条理清晰 水平 3 观点比较明确，能表达自己的见解；能扣住问题展开论述，知识运用比较准确；逻辑性较强，有条理 水平 2 观点不明确；论述不能集中指向问题，罗列知识；知识运用不正确；论述缺乏逻辑，条理性差 水平 1 应答与试题无关；或重复试题内容；或没有应答 16. （ 2 ） 可从追求真理、正确
2026各区期末和期中,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026西城期末\试卷\2026北京西城高三（上）期末政治（教师版）.pdf,2894, [PAGE 10] 高三政治  参考答案（第 1 页  共 3 页）  北京市西城区2025-2026 学年度第一学期期末试卷  高三思想政治参考答案    1．C  2．B  3．A  4．D  5．C  6．C  7．D  8．B  9．D  10．B  11．A 12．C 13．D 14．C 15．A  16．（1）①立足社会实践，筑牢文化自信的根基。纪录片立足时代发展与社会变迁，记录 人民群众的日常实践，挖掘中华优秀传统文化中的精神内核与当代价值，让文 化自信建立在对自身文化生命力的深刻把握之上。  ②坚持以人民为中心，彰显文化自信的温度。通过展现普通人面对困难时的坚韧 品格与家国情
2026各区期末和期中,rubric,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\细则\2026通州期末细则.pptx,7633, [ppt/slides/slide1.xml] 第一部分共 15 题，每题 3 分，共 45 分。   题号 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 答案 A D B D C A B D D B C A C A B  [ppt/slides/slide10.xml]     19.(14 分 ） 【案件事实】 某小区 3 号楼 2 单元全体业主一致签字同意增设电梯，并于小区主要出入口张贴意见征集单、公示、承诺及图纸等相关材料，公示期间未收到异议。随后，该项目取得了主管部门的审批手续并正式开工。居住于相邻楼的业主范某认为，电梯安装位置影响其采光，侵犯其合法权益，
2026各区期末和期中,reference-answer,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区期末和期中\2026通州期末\试卷\2026北京通州高三（上）期末政治（教师版）.pdf,8582, [PAGE 1] 第1页/共10页    2026 北京通州高三（上）期末  政    治  2026 年1 月  本试卷共8 页，共100 分。考试时长90 分钟，考生务必将答案答在答题卡上，在试卷上作答 无效。考试结束后，请将答题卡交回。  第一部分  本部分共15 题，每题3 分，共45 分。在每题列出的四个选项中，选出最符合题目要求的一 项。  1. 大型交响合唱《领航》以山河为卷、信仰为笔，既饱含对党的赤诚赞颂，也彰显着复兴征程的坚定信念。 下列解读中，与歌词核心要义最贴合的是（   ）  歌曲《领航》节选  无论多久你都在我们身旁，  相依相恋情深意长，  江山就是人民，  绘成
