entry_id,doc_order,start_block_id,end_block_id,bucket,sub_bucket,core_point,question_title,question_ref,fields_present,missing_doc_fields,char_count,text_preview
Q0418,418,4921,4932,中国,政策,和平共处五项原则是我国对外关系基本准则,2024朝阳一模Q21,2024朝阳一模Q21,为什么能想到;同题组;材料触发点;答案落点;设问,,819,"3. 2024朝阳一模Q21
【材料触发点】 题目先要求分析“变局”中的经济形势，题目评价重点提示我国发展的外部环境日趋严峻、风险挑战增多，因此要先说明外部风险压力。
【设问】 结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。
【为什么能想到】 在变局中维护主权、安全和发展利益，需要稳定的外交立场打底；材料指向营造良好外部环境，故用和平共处五项原则是我国对外关系基本准则来支撑。
【答案落点】 坚持和平共处五项原则，维护我国主权、安全和发展利益，为中国经济在变局中开新局营造良好外部环境。
【同题组】 （按原题答题层次）
· 答题层次：本题9分，按4+5结构组织；先用4分概括我国当前经济形势，再用5分回答如何在变局中开新局。
· 分析我国当前经济形势（4分）：经济总量持续增长、经济增速保持稳健；我国经济进入以新发展理念引领的高质量发展阶段；外部环境日趋严峻、风险挑战增多；我国经济保持强大韧性和良好势头，在世界经济中的地位和贡献稳步提升。
· 开新局部分（5分）：必须从政治多极化、经济全球化两个维度结合材料展开。两个维度都写，"
Q0419,419,4934,4945,中国,政策,坚持独立自主、自力更生，增强发展主动权,2024朝阳一模Q21,2024朝阳一模Q21,为什么能想到;同题组;材料触发点;答案落点;设问,,913,"1. 2024朝阳一模Q21
【材料触发点】 题目评价重点强调面对外部风险挑战，推动中国经济开新局必须坚持独立自主、增强自主创新能力，把关键核心技术和发展主动权掌握在自己手中。
【设问】 结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。
【为什么能想到】 题目评价重点把外部风险挑战与自主创新、关键核心技术联系起来，说明中国经济开新局必须增强发展主动权。题目让学生回答中国经济如何在变局中开新局，要回应外部技术封锁这一压力来源。从外部风险挑战切入，说明中国必须把关键核心技术和发展主动权掌握在自己手里，再指向坚持独立自主、自力更生、增强发展主动权。
【答案落点】 面对外部风险挑战，中国应坚持独立自主，增强自主创新能力，实现关键核心技术自主可控，把发展主动权牢牢掌握在自己手中。
【同题组】 （按原题答题层次）
· 答题层次：本题9分，按4+5结构组织；先用4分概括我国当前经济形势，再用5分回答如何在变局中开新局。
· 分析我国当前经济形势（4分）：经济总量持续增长、经济增速保持稳健；我国经济进入以新发展理念引领的高质量发展阶段；"
Q0420,420,4946,4953,中国,政策,坚持独立自主、自力更生，增强发展主动权,2026通州期末Q21,2026通州期末Q21,为什么能想到;同题组;材料触发点;答案落点;设问,,385,"2. 2026通州期末Q21
【材料触发点】 “十四五”圆满收官题以中国—中亚峰会、“一带一路”国际合作高峰论坛、中非合作论坛、进博会、服贸会、消博会等事实，体现我国持续扩大高水平对外开放、拓展多边合作平台。
【设问】 结合材料，综合运用所学，阐释我国是如何为中国式现代化建设谱写宏伟篇章的。
【为什么能想到】 材料夸自主研发芯片操作系统、专利破四百万件，是靠自己攥住核心技术；正因把科技自立自强当支撑，才说“坚持独立自主、自力更生，增强发展主动权”。
【答案落点】 我国坚持独立自主、自力更生，把科技自立自强作为国家发展的战略支撑，掌握核心技术，增强了发展主动权。
【同题组】 （综合题提醒）
· 本题按中国式现代化综合多模块题处理，不按《当代国际政治与经济》固定同题组展开。
· 迁移提醒：不能因为出现“高水平对外开放”“独立自主、自力更生”就扩成选必一固定同题组。"
Q0421,421,4956,4967,中国,政策,坚持独立自主、自力更生，增强发展主动权,2025朝阳一模Q20,2025朝阳一模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,1134,"3. 2025朝阳一模Q20
【材料触发点】 题目问我国如何在全球产业链供应链新态势中赢得主动，材料呈现断链风险和技术规则竞争，说明答题不能只写开放合作，还应说明核心技术攻关和产业链安全。
【设问】 结合材料，运用《当代国际政治与经济》知识，说明我国应如何应对全球产业链供应链新态势，在全球产业变革中赢得主动。
【为什么能想到】 材料呈现全球产业链供应链断链风险，以及绿色认证、数字技术正在重塑国际产业竞争规则。题目让学生说明我国如何应对这些新态势并在全球产业变革中赢得主动，不能只写开放合作。先把断链风险和规则竞争作为外部新态势点出，再把核心技术攻关和产业链自主可控接成应对动作，最后归到坚持独立自主、自力更生、增强发展主动权。
【答案落点】 面对全球产业链供应链断链风险以及绿色认证、数字技术重塑竞争规则的新态势，我国应坚持独立自主、自力更生，加强核心技术攻关，提升产业链自主可控能力，增强产业链供应链韧性和抗风险能力。
【同题组】 （按原题答题层次）
· 答题层次：本题总分标注为8分，围绕全球产业链供应链新态势，从多元化布局、区域化合作、绿色化转型、数字化加速四个特点分别作答，每个特点都写“"
Q0422,422,4971,4979,中国,政策,中国特色大国外交与人类命运共同体,2026通州一模Q19,2026通州一模Q19,为什么能想到;同题组;材料触发点;答案落点;设问,,703,"1. 2026通州一模Q19
【材料触发点】 设问聚焦中国元首外交；材料呈现中俄、中美、欧洲、周边、上合组织和中拉论坛等多层外交活动，最终指向让世界看到真实立体的中国并赢得更深信任。
【设问】 结合材料，运用《当代国际政治与经济》知识，分析中国元首外交如何为世界注入稳定性与正能量。（8分）
【为什么能想到】 题目聚焦中国元首外交；材料呈现中俄、中美、欧洲、周边、上合组织和中拉论坛等多层外交活动，最终指向让世界看到真实立体的中国并赢得更深信任。 由具体做法看理论落点，核心在中国发展、他国利益和全球问题被放在同一命运关联中处理。因此这一条可归入“中国特色大国外交与人类命运共同体”：中国元首外交展现中国特色大国外交的主动作为，坚持对话合作、维护以联合国为核心的国际体系，推动构建人类命运共同体，为动荡变革的世界注入稳定性与正能量。
【答案落点】 中国元首外交展现中国特色大国外交的主动作为，坚持对话合作、维护以联合国为核心的国际体系，推动构建人类命运共同体，为动荡变革的世界注入稳定性与正能量。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，措施或知识4分，材料分析且必须答作用4分，落点"
Q0423,423,4984,4994,中国,政策,周边工作新局面四定位：发展繁荣的重要基础、维护国家安全的重点、运筹外交全局的首要、推动构建人类命运共同体的关键,2025朝阳二模Q21,2025朝阳二模Q21,为什么能想到;同题组;材料触发点;答案落点;设问,,1058,"1. 2025朝阳二模Q21
【材料触发点】 题面说明我国同周边关系处于近代以来最好时期，同时周边格局与世界变局深度联动，周边国家众多且合作密集，要求先回答“为什么周边工作在中国发展和外交全局中重要”。
【设问】 结合材料，运用《当代国际政治与经济》知识，说明我国为什么要努力开创周边工作新局面。
【为什么能想到】 材料同时给出""近代以来最好时期""""周边格局与世界变局深度联动""""周边国家众多且合作密集""三层信号——既有机遇也有联动风险，指向周边工作分量极重。问为什么要""开创新局面""，必须从四个定位维度系统作答——发展、安全、外交全局、命运共同体缺一不可，浅写两条会失格。先把周边国家众多、与世界变局联动的客观格局作为前提，再分别接发展繁荣的重要基础、维护国家安全的重点、运筹外交全局的首要，最终指向推动构建人类命运共同体的关键。
【答案落点】 我国周边国家众多，周边格局和世界变局深度联动，努力开创周边工作新局面是实现发展繁荣的重要基础、维护国家安全的重点、运筹外交全局的首要，也是推动构建人类命运共同体的关键。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按“中国的发展需要—区域的"
Q0424,424,4999,5011,中国,智慧,贡献中国智慧、中国方案、中国力量,2026通州期末Q20,2026通州期末Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,613,"1. 2026通州期末Q20
【材料触发点】 设问中的“彰显担当”指向中国在全球治理中的责任和贡献，题面四大全球倡议为动荡世界注入稳定性和确定性，触发中国智慧、中国方案和大国担当。
【设问】 结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。
【为什么能想到】 题面把全球治理倡议放在""为动荡世界注入稳定性和确定性""的位置；动荡是外部条件，稳定与确定是中国一方提供的输出，担当来自这种""提供方""的身份。要""理解""""彰显担当""必须把它单独立点，与""正逢其时""""指引方向""区分开；担当层需要说明中国作为治理方案的供给者所做的事。先把世界变局和治理赤字作为倡议要回应的难题，再把中国提出全球治理倡议作为对动荡世界的稳定供给，最后指向为应对治理赤字贡献中国智慧、中国方案，体现大国担当。
【答案落点】 中国提出全球治理倡议，为应对世界变局和治理赤字贡献中国智慧、中国方案，体现勇于大国担当。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按六点答题层次组织
· 共商共建共享全球治理观（1分）
· 时代主题、经济全球化、顺应各国人民愿望等（2分）
"
Q0425,425,5012,5021,中国,智慧,贡献中国智慧、中国方案、中国力量,2025东城二模Q20同球共济小论文,2025东城二模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,669,"2. 2025东城二模Q20同球共济小论文
【材料触发点】 题面给出中国在地区和平、气候治理、人工智能治理中的具体行动；小论文行动层要把这些行动统合为中国智慧和中国方案的提供。
【设问】 结合材料，运用《当代国际政治与经济》知识，写一篇小论文。要求：自拟题目、观点明确、逻辑清晰，200字左右。
【为什么能想到】 题面把中国在地区和平、气候治理、人工智能治理三个领域的具体行动并列展示；地区、气候、人工智能恰好分属安全、生态、技术三个全球共同问题层面。小论文要把分布在不同领域的中国行动收束为一条主线，不能写成案例罗列；必须用""中国智慧、中国方案""把行动统合为方案的提供。先把劝和促谈、气候治理倡议、人工智能治理倡议作为跨领域行动的代表，再把它们统合为中国对全球共同问题的方案输出，最后指向为解决全球共同问题贡献中国智慧和中国方案。
【答案落点】 中国以分享发展经验、劝和促谈和气候、人工智能治理倡议等行动，为解决全球共同问题贡献中国智慧和中国方案。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按背景、精神、行动三层组织
· 第一层：背景（2分）：结合第一自然段简述国际局势，如国际局势"
Q0426,426,5022,5031,中国,智慧,贡献中国智慧、中国方案、中国力量,2026西城期末Q20——参与全球气候治理中的中国实践,2026西城期末Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,736,"3. 2026西城期末Q20——参与全球气候治理中的中国实践
【材料触发点】 中国通过全国碳市场、气候适应战略和持续更新NDC，把国内实践转化为可向其他国家输出的治理经验，构成""中国方案""的实际内容；""中国实践""必须从国内做法上升到为全球治理贡献方案。
【设问】 结合材料，运用《国际政治与经济》知识，阐释参与全球气候治理的中国实践。
【为什么能想到】 题面把全国碳市场、气候适应战略、持续更新NDC三件事并写为中国的气候治理行动；这三项都是国内制度安排，但又都有可被其他国家复用的部分。""中国实践""在题中应指向全球气候治理层面，不能只写国内减排成绩；必须把国内做法升格为可向外输出的治理经验。先把全国碳市场、碳交易机制完善、气候适应行动作为国内治理实践的实例，再把这些实例归纳为可被借鉴的治理经验，最后指向为全球气候治理提供可借鉴的中国方案。
【答案落点】 中国通过构建全国碳市场、完善碳交易机制和推进气候适应行动，为全球气候治理提供可借鉴的中国方案。
【同题组】 （按原题答题层次）
· 本题8分，按“是什么—为什么—效果”三层写。
· 是什么2分：先说中国在全球气候治理中是建设者、引领者或负责"
Q0427,427,5032,5043,中国,智慧,贡献中国智慧、中国方案、中国力量,2024丰台二模Q19,2024丰台二模Q19,为什么能想到;同题组;材料触发点;答案落点;设问,,719,"4. 2024丰台二模Q19
【材料触发点】 题目将环境保护中的发展中国家合作单独列为第二角度，说明这道题不能只写中国国内减排，而需要说明中国通过南南合作帮助发展中国家应对环境与发展问题。
【设问】 结合材料，运用《当代国际政治与经济》知识，说明中国""答卷""如何彰显大国担当。
【为什么能想到】 题目把“环境保护中的发展中国家合作”单独列为第二角度，提示答题重心要从“中国自己减排”转到“中国帮其他发展中国家应对环境与发展”。写“答卷”如何彰显大国担当，要把帮助对象明确为发展中国家，不能写成自家成就清单；必须用对外合作的维度回答担当。先把发展中国家在环境与发展上的双重困难作为合作对象，再把中国通过南南合作帮助发展中国家发展作为具体行动，最后指向在环境保护和应对气候变化中贡献中国智慧、中国方案和中国力量。
【答案落点】 中国通过南南合作帮助发展中国家发展，在环境保护和应对气候变化中贡献中国智慧、中国方案和中国力量。
【同题组】 （按原题答题层次）
· 答题层次：本题6分，三个角度各2分，必须写“做了什么+效果或意义”。
· 角度一：中国如何承担大国责任，并分析其发挥建设性作用（2分）。
· "
Q0428,428,5044,5052,中国,智慧,贡献中国智慧、中国方案、中国力量,2026顺义一模Q20,2026顺义一模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,666,"5. 2026顺义一模Q20
【材料触发点】 顺义一模问科技小院成为南南合作典范的深层逻辑，科技小院不是简单复制中国经验，而是把中国农业治理经验同全球南方国家的本土农业问题和人才培养需求结合起来。
【设问】 结合材料，运用《当代国际政治与经济》知识，阐述科技小院成为南南合作典范的深层逻辑。
【为什么能想到】 材料里科技小院走向全球南方，把中国农业治理经验与共建国家本土农业问题和人才培养需求结合，关键词是""本土化""""共享""""共赢""而非单纯输出。问""典范的深层逻辑""，不是让学生罗列科技小院做了什么事，而是要解释为何这种合作模式可以被全球南方接受、能成为可复制的方案。先点出全球南方农业发展面临的共同利益和现实困难，再说明科技小院通过技术合作和本土人才培养提高生产率、降低成本，最后指向贡献中国智慧、中国方案、中国力量。
【答案落点】 科技小院以中国智慧、中国方案回应全球南方农业发展的共同利益，通过本土化人才培养和农业技术合作提高生产率、降低成本，推动南南合作共赢共享。
【同题组】 （按原题答题层次）
· 本题7分，先写共同利益1分，这一层必须出现。
· 国际政治3分：可从和平与发展是当今时代主"
Q0429,429,5053,5063,中国,智慧,贡献中国智慧、中国方案、中国力量,2025西城一模Q21,2025西城一模Q21,为什么能想到;同题组;材料触发点;答案落点;设问,,741,"6. 2025西城一模Q21
【材料触发点】 材料写全球南方代表团到中国城市乡村参观学习，问题要求解释中国发展理念成为国际公共产品，说明应从世界意义上写中国经验为发展中国家现代化提供路径与方案。
【设问】 （1）运用所学，解释“我国的发展理念成为国际公共产品”这一现象。（6分）（2）我国还提供了哪些国际公共产品？试举一例简要说明。（2分）
【为什么能想到】 全球南方代表团专门到中国城市和乡村参观学习，这一动作本身就在说明中国发展理念已经被国际社会当作可借鉴的“公共产品”在使用，而不只是国内经验。要“解释”一个现象，不能只描述参观本身；必须说明为什么中国理念可以走出国门、能给发展中国家的现代化道路带来什么独特价值。先把全球南方寻求现代化路径的诉求讲清，再用中国发展理念和实践成就回应这一诉求，最后指向拓展走向现代化的途径、贡献中国智慧、中国方案、中国力量。
【答案落点】 中国发展理念和实践成就为全球南方国家提供可借鉴经验，拓展了发展中国家走向现代化的途径，贡献了中国智慧中国方案。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按总体解释、新发展理念说明、世界意义和举例组织。
· "
Q0430,430,5064,5075,中国,智慧,贡献中国智慧、中国方案、中国力量,2026顺义二模Q20,2026顺义二模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,712,"7. 2026顺义二模Q20
【材料触发点】 材料呈现中国式现代化向世界开放、与各国共享机遇，说明中国把自身现代化实践转化为可供世界借鉴的中国智慧和中国方案。
【设问】 结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。
【为什么能想到】 微电网、乡村打井、物流网络、希望农场、菌草技术、鲁班工坊都不是抽象理念，而是中国方案在海外转化为具体项目。“今天的中国，明天的世界”要说明中国式现代化的世界意义和方案价值。先列举可感项目，再写中国把发展经验转化为世界可共享的方案，最后指向贡献中国智慧、中国方案、中国力量。
【答案落点】 中国把中国式现代化的新蓝图和发展实践转化为可感可及的合作项目，为人类走向未来贡献中国智慧、中国方案和中国力量。
【同题组】 （按原题答题层次）
· 本题8分，建议按“总—国际政治—国际经济—总”结构写。
· 总起：说明“今天的中国，明天的世界”体现中国发展与世界未来紧密相连，中国式现代化具有世界意义。
· 国际政治角度：可写中国是世界和平的建设者、国际秩序的维护者，坚持独立自主的和平外交政策，推动构建人类命运共同体、新型国际关系，也可写"
Q0431,431,5076,5086,中国,智慧,贡献中国智慧、中国方案、中国力量,"2026房山一模Q19海南""一线放开""自由便利",2026房山一模Q19,为什么能想到;同题组;材料触发点;答案落点;设问,,726,"8. 2026房山一模Q19海南""一线放开""自由便利
【材料触发点】 题目分析海南自贸港封关如何助力国际循环，题干中""一线放开""对应进出岛跨境自由便利措施，需要从消费角度把降低通关成本、提高通关效率、推动货物和服务贸易升级写出来，对接贸易投资自由化便利化与要素自由流动。
【设问】 结合材料，运用《当代国际政治与经济》知识，分析海南自贸港封关是如何助力国际循环的。
【为什么能想到】 题目分析海南自贸港封关如何助力国际循环，题干中“一线放开”对应进出岛跨境自由便利措施，需要从降低通关成本、提高通关效率、推动货物和服务贸易升级看国际循环。海南自贸港的高水平开放实践不仅服务自身发展，也为畅通国际循环和建设开放型世界经济贡献中国智慧、中国方案、中国力量。
【答案落点】 中国以海南自贸港高水平开放实践，为畅通国际循环、助力开放型世界经济建设贡献中国智慧、中国方案、中国力量。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按消费/市场、生产/产业、投资/营商、中国方案四层组织；前三类开放链条合计按材料表现取分，不要超过6分，中国方案层另按2分处理。
· 消费/市场层（2分）：发挥超大规模市"
Q0432,432,5087,5098,中国,智慧,贡献中国智慧、中国方案、中国力量,2025顺义一模Q20,2025顺义一模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,807,"9. 2025顺义一模Q20
【材料触发点】 顺义一模的“小而美”项目直接回应共建国家民生需求，让国际发展合作成果惠及普通民众，说明经济全球化成果要更多指向共建国家发展和民生改善上。
【设问】 结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。
【为什么能想到】 “小而美”已成中国发展合作名片，它给出的是可供他国借鉴的合作方案，正把贡献中国智慧、中国方案、中国力量落到重构国际秩序、构建命运共同体上。
【答案落点】 ""小而美""项目为重构公正合理的国际政治经济秩序贡献中国智慧、中国方案、中国力量，助力构建人类命运共同体，成为中国发展合作亮点。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按项目本身优势、当地价值、我国意义或理念、世界意义和贡献四层组织，总分不超过8分。
· 项目本身的创新和实践优势（2分）：聚焦发展中国家紧迫需求、灵活实施、快速响应基层社区需求可得1分；规模小更易统筹、可推广，形成品牌和共同发展目标可得1分。
· 项目对当地的价值（2分）：改善民生、促进就业、提升公共卫生水平、促进经济社会发展、提升民众获得感等"
Q0433,433,5099,5112,中国,智慧,贡献中国智慧、中国方案、中国力量,2024西城二模Q17,2024西城二模Q17,为什么能想到;同题组;材料触发点;答案落点;设问,,713,"10. 2024西城二模Q17
【材料触发点】 题目把我国发展新质生产力放在“新一轮科技革命在全球范围内风起云涌”的背景下，要求分析我国作为世界上最大的发展中国家如何在科技革命和产业变革中提升综合国力与国际竞争力。
【设问】 新一轮科技革命在全球范围内风起云涌。结合材料，综合运用所学，谈谈在当今时代，我国作为世界上最大的发展中国家应当扮演的角色。
【为什么能想到】 面对科技革命这一各国共同课题，最大发展中国家能拿出的是可供分享的理念与方案；这正对应贡献中国智慧、中国方案、中国力量，做世界发展贡献者。
【答案落点】 作为最大发展中国家，我国应做世界发展的贡献者和推动者，为应对新一轮科技革命贡献中国智慧、中国方案、中国力量。
【同题组】 （按原题答题层次）
· 答题提醒：本题9分，是综合等级题，不能写成六要素罗列。
· 高档要求（7-9分）：观点鲜明，能围绕“我国作为世界上最大的发展中国家应当扮演的角色”深入或全面展开，知识工具恰当精准，逻辑结构合理。
· 中档要求（4-6分）：观点比较明确，能扣住问题展开，但知识准确度、分析深度或逻辑完整度不足。
· 低档提醒（0-3分）：观点不明确、罗"
Q0434,434,5113,5123,中国,智慧,贡献中国智慧、中国方案、中国力量,2026朝阳期中Q17,2026朝阳期中Q17,为什么能想到;同题组;材料触发点;答案落点;设问,,800,"12. 2026朝阳期中Q17
【材料触发点】 题面一方面强调芯片、算法、大模型等核心环节自主可控，另一方面说明自主可控不是闭门造车，体现人工智能发展要在维护核心利益的同时开展开放合作。
【设问】 结合材料，运用《当代国际政治与经济》知识阐述我国应如何处理好推进“人工智能+”发展过程中的重要关系。
【为什么能想到】 丙同学提出关注发展中国家需求、帮助全球南方弥合智能鸿沟；中国向共同问题提供的是理念与合作方案，这正是贡献中国智慧、中国方案、中国力量。
【答案落点】 在谋求本国发展同时兼顾他国合理关切，以人工智能合作贡献中国智慧、中国方案、中国力量。
【同题组】 （按原题答题层次）
· 答题层次：本题8分；一层3分，两层6分，三层8分。每层按“关系概括1分+两端展开各1分”组织。
· 处理好自力更生和对外开放的关系（3分）：先概括二者关系，再分别写自力更生一端和对外开放一端。自力更生可联系核心技术自主可控、把握创新主动权、创新驱动、技术研发和核心竞争力；对外开放可联系国际交流合作、参与经济全球化和国际分工、发展开放型经济、共商共建共享、两个市场两种资源、国内国际双循环。
· 处理好发展和安"
Q0435,435,5124,5133,中国,智慧,贡献中国智慧、中国方案、中国力量,2026朝阳一模Q20,2026朝阳一模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,744,"13. 2026朝阳一模Q20
【材料触发点】 人形机器人、AI眼镜、开源大模型、创新药以及鲁班工坊、菌草技术等材料，说明中国既有创新能力，也能把发展经验和技术方案转化为全球发展资源。
【设问】 结合材料，运用《当代国际政治与经济》的知识，阐述中国为什么能为全球发展注入稳定性和正能量。
【为什么能想到】 开源大模型、创新药是成果，鲁班工坊、菌草技术是可供别国借用的发展办法，中国把它们变成全球可用资源，正对应贡献中国智慧、中国方案、中国力量。
【答案落点】 中国坚持创新驱动战略，推动开源大模型、创新药等成果发展，并通过鲁班工坊、菌草技术等合作提供发展方案，为全球发展贡献中国智慧、中国方案、中国力量。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按必答点、共享发展经验、发展潜力三个层次组织；全题总分不超过8分，发展潜力角度最多5分。
· 必答点（2分）：当前国际竞争的实质是以经济和科技实力为基础的综合国力较量1分；中国坚持创新驱动战略，科技实力日益增强，成为全球创新策源地，为全球产业链供应链稳定提供坚实支撑1分。
· 共享发展经验（3分）：通过分享减贫经验、生态治理经验、职业教"
Q0436,436,5134,5141,中国,智慧,贡献中国智慧、中国方案、中国力量,2026顺义一模Q21,2026顺义一模Q21,为什么能想到;同题组;材料触发点;答案落点;设问,,436,"14. 2026顺义一模Q21
【材料触发点】 “审势、乘势、驭势”综合题可从国政经角度说明：中国式现代化走和平发展道路，坚持多边主义、互利共赢和人类命运共同体理念，为世界和平与发展提供中国智慧和中国方案。
【设问】 结合材料，综合运用所学，谈谈以中国式现代化全面推进中华民族伟大复兴，应如何运用“审势、乘势、驭势”的智慧。
【为什么能想到】 材料落点是中国“为世界提供机遇”、彰显“和而不同”，给的是方案而非要价；这种把经验外溢为公共产品的姿态，对应贡献中国智慧、中国方案、中国力量。
【答案落点】 中国坚持走和平发展道路，倡导人类命运共同体，为世界的和平与发展提供中国智慧和中国方案，彰显大国担当。
【同题组】 （按原题答题层次）
· 答题提醒：综合题，8分任意4个角度；本题选必一对应国政经角度2分
· 国政经角度：和平与发展是当今时代主题；中国式现代化是走和平发展道路的现代化；坚持多边主义，坚持互利共赢，倡导人类命运共同体；为世界和平与发展提供中国智慧、中国方案"
Q0437,437,5142,5155,中国,智慧,贡献中国智慧、中国方案、中国力量,2025门头沟一模Q19,2025门头沟一模Q19,为什么能想到;同题组;材料触发点;答案落点;设问,,1006,"15. 2025门头沟一模Q19
【材料触发点】 门头沟一模中的地球生命共同体、人工智能能力建设普惠计划和全球安全倡议，体现中国为全球治理提供公共产品，贡献中国智慧中国方案。
【设问】 结合材料，运用《当代国际政治与经济》的相关知识，分析中国做“赋能型大国”的世界意义？
【为什么能想到】 题面给出地球生命共同体、人工智能能力建设普惠计划、全球安全倡议三项中国主张；它们分别覆盖生态、技术能力和安全三类全球公共问题，是""赋能""而非""占有""的公共产品。分析""赋能型大国""的世界意义，不能只写中国本身的能力，要解释中国把能力转化为可被其他国家共享的国际公共产品的方式。先把地球生命共同体、人工智能能力建设普惠计划、全球安全倡议列为中国提供的国际公共产品，再说明这些公共产品对全球治理的赋能作用，最终指向贡献中国智慧、中国方案，推动完善全球治理。
【答案落点】 中国通过地球生命共同体、人工智能能力建设普惠计划和全球安全倡议等提供国际公共产品，贡献中国智慧中国方案，推动完善全球治理。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，答出四条并有具体说明即可满分；每条2分，通常按“观点1分+说明1"
Q0438,438,5158,5168,中国,智慧,贡献中国智慧、中国方案、中国力量,2026朝阳二模Q20(2),2026朝阳二模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,553,"16. 2026朝阳二模Q20(2)
【材料触发点】 人类命运共同体理念是中国提出的解决全球问题、维护和平发展的方案。
【设问】 结合材料，运用《当代国际政治与经济》知识，分析人类命运共同体理念为什么能维护世界和平与发展。
【为什么能想到】 材料点明人类命运共同体是“中国提出的”解决全球问题、护和平发展的方案；这一中国主张为世界提供的是理念与机制，正对应贡献中国智慧、中国方案、中国力量。
【答案落点】 人类命运共同体理念从全人类福祉出发，为解决全球性问题提供中国方案，推动构建更加公正合理的国际治理体系，促进各国在共同发展中实现持久和平与繁荣。
【同题组】 （按原题答题层次）
· 答题层次：本题6分，按三个角度组织；每个角度2分，知识1分、结合材料1分。
· 角度一：符合共同利益和时代主题（2分）。可写人类命运共同体理念超越民族国家本位，维护全人类共同利益，顺应和平与发展；时代主题可作替代表达。
· 角度二：倡导合作共赢、坚持多边主义、共商共建共享（2分）。可写摒弃零和博弈，推动各方合作应对全球性问题。
· 角度三：提供中国方案，推动国际新秩序或新型国际关系（2分）。可写：解决全球性问题"
Q0439,439,5172,5181,中国,智慧,中国推动构建人类命运共同体,2025东城一模Q20,2025东城一模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,734,"1. 2025东城一模Q20
【材料触发点】 此次出访11天内出席APEC、G20等近40场多边活动，达成60多项合作文件，并在G20峰会上回应全球南方求平等、促变革的强烈意愿，呈现中国特色大国外交在多边场合的实践拓展。
【设问】 结合材料，运用《当代国际政治与经济》知识，谈谈此次元首外交的“精彩”之处。
【为什么能想到】 ""11天出席近40场""""达成60多项合作文件""""回应全球南方求平等、促变革""——三组数字+一项立场表态，材料用密度感与立场感共同凸显这一外交活动的体量与价值导向。写""精彩之处""，不能只列数字；要把密集多边活动接到中国外交背后的总方向——以人类命运共同体为旗帜的中国特色大国外交新境界。先把出访的高强度多边节奏与合作成果作为外交实践拓展事实，再说明对全球南方平等变革诉求的回应彰显中国主张，最后指向开辟中国特色大国外交新境界、展现构建人类命运共同体新实践。
【答案落点】 此次元首外交密集出席APEC、G20等近40场多边活动，达成60多项合作文件，回应全球南方求平等、促变革的强烈意愿，开辟中国特色大国外交的新境界，展现构建人类命运共同体的新实践。
【同题组】 （按原题答题"
Q0440,440,5182,5191,中国,智慧,中国推动构建人类命运共同体,2025东城二模Q20,2025东城二模Q20,为什么能想到;同题组;材料触发点;答案落点;设问,,626,"2. 2025东城二模Q20
【材料触发点】 题面把地球比作全人类共同家园，并列举全球共同挑战和中国行动，核心任务是说明“同球共济”精神与人类命运共同体的关系。
【设问】 结合材料，运用《当代国际政治与经济》知识，写一篇小论文。要求：自拟题目、观点明确、逻辑清晰，200字左右。
【为什么能想到】 题面把地球比作""全人类共同家园""，并列举共同挑战和中国行动；""共同家园""四字指向主题是命运绑定而非利益博弈。小论文要观点明确、论证有据；必须解释""同球共济""如何与人类命运共同体衔接，不能写成现象罗列。先把人类共同家园面临的共同挑战作为问题起点，再说明""同球共济""精神丰富了人类命运共同体内涵，最后指向为各国共担风险、共谋发展提供价值引领。
【答案落点】 “同球共济”精神回应人类共同家园面临的共同挑战，丰富了人类命运共同体内涵，为各国共担风险、共谋发展提供价值引领。
【同题组】 （按原题答题层次）
· 答题层次：本题8分，按背景、精神、行动三层组织
· 第一层：背景（2分）：结合第一自然段简述国际局势，如国际局势变乱交织、局部动荡不断、面临诸多问题和挑战。若只笼统写和平与发展主题、世界多极化等学科"
