audit_id,source,norm_year,norm_district,norm_stage,norm_question,question_nature,evidence_grade_initial,covered_by_latest_docx,section,material,trigger,logic,bundle_path,norm_key
V3-FW-0406,2024北京丰台高三一模 第2题,2024,丰台,一模,2,choice,C,False,本轮进展（2024丰台一模备课优先知识触发补强）,卷草云纹、团窠对鸟纹、莲花纹、五湖四海纹等传统纹样由人民创造、装点生活，并在今天依然熠熠生辉。,中华优秀传统文化 / 文化传承 / 人民实践,正确项落在传统纹样反映审美旨趣、表达美好生活期盼并保持生命力。材料把纹样放进人民生活和历代传承中，说明文化符号不是孤立图案，而是人民实践、审美情感和民族文化连续性的结晶。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024丰台一模.md,2024|丰台|一模|2
V3-FW-0407,2024北京丰台高三一模 第8题,2024,丰台,一模,8,choice,C,False,本轮进展（2024丰台一模备课优先知识触发补强）,福州20年战略设想系统谋划3年、8年、20年目标、步骤、布局和重点，并推动福州从“纸褚福州城”走向宜居幸福城。,一切从实际出发 / 联系观点 / 系统观念,正确项强调立足福州实际、把握特点优势，并坚持统筹全局、系统谋划。材料中的长远规划不是空想蓝图，而是在认识地方实际基础上安排阶段目标、重点任务和整体布局，说明城市发展要把实际条件、长期目标和系统设计连起来。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024丰台一模.md,2024|丰台|一模|8
V3-FW-0408,2024北京丰台高三一模 第9题,2024,丰台,一模,9,choice,C,True,本轮进展（2024丰台一模备课优先知识触发补强）,漫画写“当蚂蚁说‘海洋’时，它们在谈论一个水坑”，同一水坑在蚂蚁尺度下被理解为“海洋”。,认识受主客观条件制约 / 真理性认识的条件性,正确项落在获得真理性认识受到主客观条件制约。漫画不是价值选择题，也不是简单说“从实践出发”就够；它提示学生看到认识主体的尺度、经验和客观对象呈现方式会影响认识结果，因此认识要不断接受实践检验、克服条件局限。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024丰台一模.md,2024|丰台|一模|9
V3-FW-0409,2024北京丰台高三一模 第18题（1）,2024,丰台,一模,18,subjective,A,True,本轮进展（2024丰台一模备课优先知识触发补强）,新质生产力由技术革命性突破、生产要素创新性配置、产业深度转型升级催生，具有高科技、高效能、高质量特征。,发展观点 / 创新推动发展 / 生产力观点,评标细则允许从发展、矛盾、联系、唯物史观等角度作答。材料把生产力写成从低级到高级、从落后到先进的发展过程，新质生产力是先进生产力质态，学生要把“新技术+新要素+新产业”翻译成生产力发展的新阶段。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024丰台一模.md,2024|丰台|一模|18
V3-FW-0413,2024北京丰台高三一模 第21题,2024,丰台,一模,21,subjective,A,True,本轮进展（2024丰台一模备课优先知识触发补强）,“克明俊德、协和万邦”、马克思恩格斯关于世界历史的论述和“和平与发展、公平正义、民主自由”共同指向人类普遍交往与共同追求。,联系观点 / 文化交流互鉴 / 全人类共同价值,评标细则允许从唯物辩证法、构建人类命运共同体等角度作答。材料把中国古典思想、马克思主义世界历史理论和当代共同价值放在一起，说明不同文明、不同民族在交往中形成共同关切，不能把共同价值理解成单一国家的口号。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024丰台一模.md,2024|丰台|一模|21
V3-FW-0417,2024北京石景山高三一模 第2题,2024,石景山,一模,2,choice,C,False,本轮进展（2024石景山一模备课优先知识触发补强）,北斗卫星导航系统与电子控制等技术结合，使农机自动驾驶、精准收割、昼夜连续作业、整理土地和变量施肥成为可能。,实践具有历史性 / 科技创新推动生产力发展,正确项抓住“农业生产实践形式和水平不断发展”“科技创新推动农业生产力和农业现代化”。材料不是单纯炫耀北斗技术，而是写生产工具和实践方式升级，说明认识和技术进入生产实践后，会推动生产力形态和农业现代化进程。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024石景山一模.md,2024|石景山|一模|2
V3-FW-0418,2024北京石景山高三一模 第3题,2024,石景山,一模,3,choice,C,True,本轮进展（2024石景山一模备课优先知识触发补强）,北京3000多年建城史和近870年建都史孕育市民爱国、进取、文明有礼等精神品质，形成德泽育人、容载万物的城市品格。,社会意识 / 文化精神 / 价值观导向,正确项落在城市精神的区域性、时代性和历史根基。材料把城市精神放进长期历史实践和市民价值认同中，说明精神不是凭空产生，而是由城市历史、社会生活和共同价值追求沉淀形成，并反过来塑造城市气质。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024石景山一模.md,2024|石景山|一模|3
V3-FW-0419,2024北京石景山高三一模 第4题,2024,石景山,一模,4,choice,C,False,本轮进展（2024石景山一模备课优先知识触发补强）,春节传承和平、和睦、和谐等中华文明理念，也承载家庭和睦、社会包容、人与自然和谐共生等全人类共同价值，联合国大会将其确定为联合国假日。,中华优秀传统文化 / 文化交流互鉴 / 文化自信,正确项强调中国践行全球文明倡议、尊重文明多样性，并增强文化自信底气。材料不是说世界各国完全认同中华文化，而是说明春节所承载的价值能够在文明交流中获得国际理解，推动中华文化影响力和世界文明互鉴。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024石景山一模.md,2024|石景山|一模|4
V3-FW-0420,2024北京石景山高三一模 第5题,2024,石景山,一模,5,choice,C,True,本轮进展（2024石景山一模备课优先知识触发补强）,农业农村部面对极端天气，要求预估灾害威胁，细化针对性、可操作性的农机防灾减灾预案。,规律认识 / 联系观点 / 意识能动作用,正确项落在把握自然天气现象背后的本质和规律，以及从事物固有联系中构建方案指导实践。材料中的“预估、针对性、可操作性预案”说明人不是被动等待灾害，而是在认识天气、农业生产、农机调度和群众利益之间联系的基础上主动制定方案。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024石景山一模.md,2024|石景山|一模|5
V3-FW-0428,2024北京西城高三一模 第1题,2024,西城,一模,1,choice,C,False,本轮进展（2024西城一模备课优先知识触发补强）,多语种短视频《在中国寻找答案》把中国经济、种业合作、绿色钢铁、中国建造等实践成果展示给不同国家主持人和在华工作生活者。,中国智慧 / 文化自信 / 人类命运共同体,正确项落在“中国人民追求幸福的梦同世界人民的梦想息息相通”和“中国智慧、中国方案”。材料不是让学生单说中国成就，而是把中国实践放到世界共同问题和共同发展语境中，触发“民族发展经验能够为人类共同进步提供借鉴”的链条。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|1
V3-FW-0429,2024北京西城高三一模 第2题,2024,西城,一模,2,choice,C,False,本轮进展（2024西城一模备课优先知识触发补强）,科技小院一头连着师生，一头连着田间地头；学生在知识、理论学习基础上研究解决农业农村实际问题。,实践观点 / 群众观点 / 实事求是,正确项强调科研院所、高校服务农业农村，以及走进乡土中国深处才能理解实事求是、联系群众。材料把理论学习、农业问题、田间实践和农民需要连在一起，说明知识必须回到实践中接受检验并服务人民。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|2
V3-FW-0430,2024北京西城高三一模 第3题,2024,西城,一模,3,choice,C,False,本轮进展（2024西城一模备课优先知识触发补强）,谢安筑堤蓄泄、灌溉农田，使甘棠由旱涝频繁到岁用丰稔，离任后仍为百姓怀念。,价值判断与价值选择 / 人民立场 / 人生价值,正确项“功成不必在我，功成必定有我”不是消极退让，而是把为民造福、久久为功放在政绩观中心。材料提示学生：干部价值追求要看是否符合人民利益、是否经得起实践和历史检验。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|3
V3-FW-0431,2024北京西城高三一模 第4题,2024,西城,一模,4,choice,C,False,本轮进展（2024西城一模备课优先知识触发补强）,月山村“村晚”从一副锣鼓、两把二胡、三支笛子的乡村联欢，发展为全国“四季村晚”常态化开展。,文化功能 / 群众文化 / 基层治理,正确项落在融洽邻里关系、弘扬文明风尚、助力农村基层群众自治。村晚不是单纯文艺表演，而是群众共创共享的文化实践；当其常态化，就能把文化活动转化为乡风文明、公共参与和基层治理资源。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|4
V3-FW-0432,2024北京西城高三一模 第9题,2024,西城,一模,9,choice,C,True,本轮进展（2024西城一模备课优先知识触发补强）,青藏高原古树在高寒、干旱等逆境中长期适应，采用慢速生长策略、减少资源消耗、维持生命韧性。,矛盾普遍性 / 生命观 / 价值反思,正确项强调无处不在的矛盾能引发生命意义和生命潜能的反思。材料不是让学生说树木有主观能动性，而是通过逆境与生存、消耗与韧性之间的关系，引导学生从矛盾中理解生命发展的可能性。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|9
V3-FW-0433,2024北京西城高三一模 第10题,2024,西城,一模,10,choice,C,False,本轮进展（2024西城一模备课优先知识触发补强）,铜镜既可观容鉴貌，又被赋予“以古为镜”“以人为镜”、圆满团圆吉祥等社会文化意蕴。,价值哲学 / 社会关系 / 文化载体,正确项把铜镜价值理解为人的需要在物身上的体现，并指出文化价值在人与人的关系中创造和赋予。材料中铜镜的自然属性只是基础，真正的文化价值来自社会实践、婚姻习俗和历史解释中的意义赋予。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|10
V3-FW-0434,2024北京西城高三一模 第12题,2024,西城,一模,12,choice,C,True,本轮进展（2024西城一模备课优先知识触发补强）,黑格尔用“往东的路同时也是往西的路”说明肯定和否定并非绝对隔绝。,辩证否定 / 肯定与否定的统一,正确项落在肯定与否定互为条件，并存在于联系中。材料不是取消肯定和否定的界限，而是提示学生同一事物中包含肯定因素和否定因素，要在联系、转化和扬弃中理解发展。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|12
V3-FW-0435,2024北京西城高三一模 第15题,2024,西城,一模,15,choice,C,False,本轮进展（2024西城一模备课优先知识触发补强）,“一带一路”漫画中中国人舞动龙珠、龙头，龙身写有“共商、共建、共享”，表现倡议实践中的中国贡献和合作原则。,中华文化符号 / 国际传播 / 共同发展,正确项抓住中国在共建“一带一路”中的引领和贡献，以及共商共建共享原则。龙的形象不是孤立民俗符号，而是借文化符号表达中国方案、合作理念和共同发展方向。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|15
V3-FW-0436,2024北京西城高三一模 第17题,2024,西城,一模,17,subjective,A,True,本轮进展（2024西城一模备课优先知识触发补强）,城市公园不筛选观赏植物、不修剪成规整绿地，而是搜集不同土壤、把种植权交给自然，让风、鸟、昆虫和土壤里的种子共同塑造生态。,规律客观性 / 主观能动性 / 实践观点,阅卷细则要求可从实践与认识、客观规律与主观能动性等角度作答。材料批判人类中心主义，不是要求人放弃作为，而是要求人的实践以尊重自然规律为前提，在认识生态系统自组织规律后选择少干预、适度干预。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|17
V3-FW-0437,2024北京西城高三一模 第17题,2024,西城,一模,17,subjective,A,True,本轮进展（2024西城一模备课优先知识触发补强）,公园由野草、野花、野树和多种鸟类、昆虫、浮游生物、底栖动物等共同构成，展现真正的物竞天择、景观春秋。,联系观点 / 整体与部分 / 系统观念,阅卷细则允许从联系与发展作答。城市生态不是人类单方面塑造的景观产品，而是土壤、植物、动物、微生物、气候和人的活动相互联系形成的整体系统；避免人类中心主义，就要把人放回生态联系之中。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|17
V3-FW-0438,2024北京西城高三一模 第17题,2024,西城,一模,17,subjective,A,True,本轮进展（2024西城一模备课优先知识触发补强）,“自然意志主宰”的公园枝繁叶茂，甚至出现以往踪迹难觅的国家一级重点保护动物。,发展观点 / 辩证否定 / 生态价值观,阅卷细则写到生态价值观、人与自然和谐共生的现代化、否定之否定。材料中的公园不是否定一切人工建设，而是扬弃过度筛选、过度规整、过度控制的旧思路，让城市空间在尊重自然中生成新的生态价值。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区一模__2024西城一模.md,2024|西城|一模|17
V3-FW-0440,2024北京朝阳高三二模 第1题,2024,朝阳,二模,1,choice,C,True,本轮进展（2024朝阳二模备课优先知识触发补强）,《共产党宣言》强调无产阶级运动是绝大多数人的、为绝大多数人谋利益的运动；习近平指出党为人民而生、因人民而兴。,人民立场 / 人民群众 / 价值观导向,正确项落在人民立场是马克思主义政党的显著标志，坚持人民至上体现崇高理想与人民利益一致。材料把马克思主义经典文本和党的宗旨并置，触发“为了谁、依靠谁、价值立场是什么”的历史唯物主义链条。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|1
V3-FW-0441,2024北京朝阳高三二模 第2题,2024,朝阳,二模,2,choice,C,True,本轮进展（2024朝阳二模备课优先知识触发补强）,生产一列“复兴号”动车组需要2100多家企业协同发力，央企作为“链长”把技术创新、研发管理经验延伸到上下游中小企业。,联系观点 / 整体与部分 / 系统观念,正确项强调央企作为融通创新支撑者、协同合作组织者，大中小企业相互依存、相互促进。材料不是单个企业先进，而是产业链中多个主体建立协同联系，部分功能优化服务整体产业链现代化水平提升。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|2
V3-FW-0442,2024北京朝阳高三二模 第4题,2024,朝阳,二模,4,choice,C,False,本轮进展（2024朝阳二模备课优先知识触发补强）,故宫博物院与法国凡尔赛宫联合举办中法交往展，展出约200件文物精品，呈现紫禁城与凡尔赛宫之间的文化艺术往来。,文化交流互鉴 / 文化多样性 / 文化载体,正确项落在中国文化对法国艺术风尚产生影响，并为中法文化艺术交流互鉴提供平台。文物不是静态展品，而是文明交往的载体；展览把历史交流转化为当代互鉴场景，触发文化交流和文化多样性。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|4
V3-FW-0443,2024北京朝阳高三二模 第6题,2024,朝阳,二模,6,choice,C,True,本轮进展（2024朝阳二模备课优先知识触发补强）,民营商业航天企业自主研制的全球首枚液氧甲烷火箭成功发射，商业航天从“0”到“1”的拓荒阶段进入拼硬实力的成长阶段。,发展观点 / 量变质变 / 渐进性与飞跃性,正确项明确写到事物发展过程中的渐进性与飞跃性。材料用“从0到1”和“进入成长阶段”提示发展不是静态结果，而是突破、积累、再成长的过程；学生应把阶段跨越翻译为量变积累与质变飞跃。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|6
V3-FW-0444,2024北京朝阳高三二模 第16题（2）,2024,朝阳,二模,16,subjective,A,True,本轮进展（2024朝阳二模备课优先知识触发补强）,人工智能从神经元联系启发到人工神经网络，再到深度学习、跨界融合、人机协同、自主操控和大模型应用。,实践观点 / 发展观点 / 联系观点 / 物质与意识辩证关系 / 尊重规律与发挥主观能动性,阅卷总结要求说明人对人工智能的作用给2分，并在“为什么”层面列出实践、联系、主能规律、物质意识、发展等可选知识。人工智能不是自发产生，而是人类在脑科学、计算技术和产业实践中不断认识联系、把握规律、改造条件、推动技术迭代的结果；材料中的历史演进要翻译成人的实践塑造技术。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|16
V3-FW-0445,2024北京朝阳高三二模 第16题（2）,2024,朝阳,二模,16,subjective,A,True,本轮进展（2024朝阳二模备课优先知识触发补强）,大模型从实验室走向制造业和各行业实际应用，重塑生产模式、经济形态，也通过数据追踪、分析和输出改变人对世界的认识。,社会存在与社会意识 / 认识发展 / 技术反作用,阅卷总结要求说明人工智能对人的作用给2分。人工智能作为新的社会存在和生产工具，会改变生产生活场景、信息环境和认知方式，进而塑造人的观念与行为；不能只写“人控制AI”，还要写技术反过来影响人。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|16
V3-FW-0446,2024北京朝阳高三二模 第16题（2）,2024,朝阳,二模,16,subjective,A,True,本轮进展（2024朝阳二模备课优先知识触发补强）,设问问“未来，是人塑造人工智能，还是人工智能塑造人，还是……”；阅卷总结要求先判断二者关系。,矛盾对立统一 / 辩证思维,阅卷总结明确要求认识到人与人工智能相互作用、相互塑造、对立统一，单方面关系不得此分。题目本质是关系型开放题：人和AI既有主客、工具和使用者的差异，也在未来发展中相互依赖、相互影响。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|16
V3-FW-0447,2024北京朝阳高三二模 第16题（2）,2024,朝阳,二模,16,subjective,A,True,本轮进展（2024朝阳二模备课优先知识触发补强）,人工智能带来便利，也可能带来追踪、收集、分析、输出等风险；未来应把握科技伦理边界，让人工智能为人类社会服务。,价值判断与价值选择 / 人民群众 / 具体问题具体分析,阅卷总结要求“怎么办”写风险、威胁、科技伦理边界和服务人类。高分答案必须从价值立场收束：发展AI不能只看技术效率，要站在人类社会发展和人民利益立场上，引导技术向善。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|16
V3-FW-0448,2024北京朝阳高三二模 第19题（3）,2024,朝阳,二模,19,subjective,A,False,本轮进展（2024朝阳二模备课优先知识触发补强）,“生生之宇宙观”强调宇宙生生不息、永久变易、不断革新、生命成长更新和展开。,发展观点 / 中华优秀传统文化 / 中国式现代化,阅卷总结要求从材料概括出发展创新特质1分，并分析其对中国式现代化的作用1分。材料不是让学生背“源远流长”，而是把中华文化中的变化发展意识转化为中国式现代化不断创造新路、创造人类文明新形态的思想底蕴。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|19
V3-FW-0449,2024北京朝阳高三二模 第19题（3）,2024,朝阳,二模,19,subjective,A,False,本轮进展（2024朝阳二模备课优先知识触发补强）,“一体之天人观”认为人类与天地为一体，所有人都是天地生育的子女，万物和人类一样也是天地所生。,人与自然和谐共生 / 共同富裕 / 和平发展,阅卷总结要求概括尊重万物、他人皆自己同胞，并分析其对中国式现代化的作用。材料把人与自然、人与他人放进共同体关系中，能支撑中国式现代化中人与自然和谐共生、全体人民共同富裕、和平发展的价值底蕴。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|19
V3-FW-0450,2024北京朝阳高三二模 第19题（3）,2024,朝阳,二模,19,subjective,A,False,本轮进展（2024朝阳二模备课优先知识触发补强）,“法天地之人生观”强调人应效法天地之德，自强不息、厚德载物。,价值观导向 / 民族精神 / 实践奋斗,阅卷总结给出两条可用链：尊重自然、顺应自然；或自强不息、厚德载物的人生观价值观。材料提示学生把传统人生观转化为现代化实践动力：既顺应自然规律，也在砥砺自我、独立自主中推进现代化。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|19
V3-FW-0451,2024北京朝阳高三二模 第19题（3）,2024,朝阳,二模,19,subjective,A,False,本轮进展（2024朝阳二模备课优先知识触发补强）,题目要求理解中华优秀传统文化的特质如何赋予中国式现代化深厚底蕴，并在“怎么做”中要求推进双创或两个结合。,创造性转化、创新性发展 / 两个结合 / 文化自信,阅卷总结“怎么做”给2分。答题不能只说传统文化有价值，还要写新时代如何用：推进中华优秀传统文化创造性转化、创新性发展，把马克思主义基本原理同中国具体实际、同中华优秀传统文化相结合。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024朝阳二模.md,2024|朝阳|二模|19
V3-FW-0452,2024北京东城高三二模 第1题,2024,东城,二模,1,choice,C,False,本轮进展（2024东城二模三线闭环补强）,北京“大思政课”实践教学基地数字地图把全市16区200多个实践教学基地点亮，前门订事厅、12345热线中心、北京红色资源等都成为课堂源头。,实践观点 / 文化功能 / 价值观导向,正确项落在“激活京华大地鲜活课堂”“强化实践资源供给、启智润心”。材料不是单纯做地图，而是把真实社会场景转化为育人资源；学生遇到“大思政课+实践基地+成长”材料，要把公共资源翻译成实践育人和价值引领。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024东城二模.md,2024|东城|二模|1
V3-FW-0453,2024北京东城高三二模 第2题,2024,东城,二模,2,choice,C,False,本轮进展（2024东城二模三线闭环补强）,北京国际电影节展现不同国家电影艺术，让京剧电影工程经典影片放映，中外影人齐聚并开展招商展会、项目创投。,文化交流互鉴 / 文化自信 / 文化产业实践,正确项抓住“用电影语言讲述中国故事”和“搭建文化互鉴桥梁”。电影节不是只展示作品，而是让不同文化在同一平台中表达、理解和合作；京剧电影工程又把中华优秀传统文化转化为可传播的影像语言。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024东城二模.md,2024|东城|二模|2
V3-FW-0454,2024北京东城高三二模 第3题,2024,东城,二模,3,choice,C,True,本轮进展（2024东城二模三线闭环补强）,“解剖麻雀”通过选择典型个案、剖析研究并总结可推广结论，实现从解决一个问题到解决一类问题。,矛盾普遍性与特殊性 / 系统观念,正确项对应“从个性中把握共性”和“以点的突破带动面的提升”。典型案例不是孤立个案，而是特殊性中包含普遍性；把一个点研究透，再推广到一类问题，体现从特殊到普遍、由局部带整体的思维链。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024东城二模.md,2024|东城|二模|3
V3-FW-0455,2024北京东城高三二模 第11题,2024,东城,二模,11,choice,C,False,本轮进展（2024东城二模三线闭环补强）,糖类并非只有一种，低聚果糖、棉子糖、水苏糖等有些属于益生元、对肠道健康有益，食用时要区分不同糖类特点。,矛盾特殊性 / 具体问题具体分析 / 价值判断与价值选择,正确项强调“了解不同糖类的特点，作出更健康的食用选择”。材料不支持笼统说糖好或糖坏，而要求具体分析不同糖类属性，再基于健康目标作出选择；生活化材料也能稳定触发具体问题具体分析。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024东城二模.md,2024|东城|二模|11
V3-FW-0456,2024北京东城高三二模 第16题,2024,东城,二模,16,subjective,A,True,本轮进展（2024东城二模三线闭环补强）,桑基鱼塘可上溯到2500年前，在低洼处深挖为鱼塘、塘泥堆基种桑，形成桑、蚕、鱼、塘相辅相成的生态农业系统；新时代又把生态保护、产业融合、文化研学和乡村振兴统筹起来。,一切从实际出发 / 尊重规律与发挥主观能动性 / 联系系统 / 发展观点 / 辩证否定 / 人民群众 / 价值观导向,阅卷细则要求从形成、发展、价值三层论证。形成层抓“因地制宜、尊重规律”，发展层抓“保护利用、产业融合、研学课程”的联系和创新，价值层抓“服务乡村振兴、塑造人、人民福祉”。高分答案不是背一堆原理，而是把三层材料分别扣回三个给分方向。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024东城二模.md,2024|东城|二模|16
V3-FW-0457,2024北京东城高三二模 第18题（2）,2024,东城,二模,18,subjective,A,False,本轮进展（2024东城二模三线闭环补强）,平台用工等新就业形态发展后，传统劳动关系认定标准难以完全适用，劳动关系领域出现拖欠薪酬、休假权受损、技能不适应等挑战。,上层建筑适应经济基础 / 具体问题具体分析 / 主体措施链,阅卷细则明确政府和司法机关建议可写“上层建筑适应经济基础的发展”。新就业形态属于经济社会实践变化，劳动法律规范、政府认定依据和司法解释必须随之细化完善；答题要按人大、政府、司法机关、党、用人单位、劳动者等主体分别给措施，不能一套话包打天下。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024东城二模.md,2024|东城|二模|18
V3-FW-0458,2024北京东城高三二模 第21题,2024,东城,二模,21,subjective,A,True,本轮进展（2024东城二模三线闭环补强）,我国发展具备党的坚强领导、制度优势、持续快速发展和坚实基础、长期稳定社会环境、自信自强精神力量等战略性有利条件。,联系观点 / 系统观念 / 意识能动作用 / 从实际出发和遵循社会发展规律,阅卷总结要求“战略性有利条件 -> 路径 -> 民族复兴”，至少写三个点。多个条件不是平均罗列，而是构成推进复兴的合力：党的领导定方向，制度优势转化为治理效能，物质基础和稳定环境提供现实支撑，自信自强的民族精神转化为奋斗动力；哲学角度可替措施环节写从中国实际出发、遵循社会发展规律。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024东城二模.md,2024|东城|二模|21
V3-FW-0459,2024北京海淀高三二模 第1题,2024,海淀,二模,1,choice,C,False,本轮进展（2024海淀二模三线闭环补强）,《共产党宣言》宣告无产阶级运动是绝大多数人的、为绝大多数人谋利益的独立运动。,人民立场 / 人民群众 / 价值观导向,正确项落在马克思主义政党致力于实现以劳动人民为主体的最广大人民根本利益。材料里的“绝大多数人、为绝大多数人谋利益”不是普通政治口号，而是历史唯物主义的主体线索：人民群众是历史主体，正确价值选择要站在最广大人民根本利益上。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024海淀二模.md,2024|海淀|二模|1
V3-FW-0460,2024北京海淀高三二模 第2题,2024,海淀,二模,2,choice,C,False,本轮进展（2024海淀二模三线闭环补强）,山西高平古建筑不是“不可移动的化石”，而是“活”在人们生活和精神世界中；人们爱古建、护古建，并与古建共存。,文化遗产保护 / 文化载体 / 文化传承,正确项抓“让历史和现实连接、体现保护文化遗产自觉性”和“跨越时空对话”。材料不是把古建当静态文物，而是写古建进入日常生活、乡愁记忆和精神世界；学生遇到“活态遗产+生活方式”材料，要写保护中传承、传承中延续文化生命。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024海淀二模.md,2024|海淀|二模|2
V3-FW-0461,2024北京海淀高三二模 第3题,2024,海淀,二模,3,choice,C,False,本轮进展（2024海淀二模三线闭环补强）,莫奈《睡莲》采用中国画线条和散点透视法，中国近代海派画家吸收西方焦点透视和明暗变化。,文化交流互鉴 / 文化多样性 / 文化创新,正确项落在绘画技艺交流碰撞推动艺术创新，以及文化因交流而多彩、文明交流互鉴实现共同进步。材料不是说东西方文化趋同，而是不同绘画传统在保持差异中相互借鉴，使艺术表达获得新的可能。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024海淀二模.md,2024|海淀|二模|3
V3-FW-0462,2024北京海淀高三二模 第4题,2024,海淀,二模,4,choice,C,True,本轮进展（2024海淀二模三线闭环补强）,“指尖上的形式主义”让基层干部被工作群、打卡、报材料困扰，中央要求规范政务应用和工作群组，为基层治理减负增效。,一切从实际出发 / 实事求是 / 具体问题具体分析,正确项落在一切从实际出发、实事求是是做好工作的前提。材料从基层真实负担出发纠偏形式主义，提示学生：治理措施不能只看流程留痕，要回到实际效果、基层承受力和群众治理需要。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024海淀二模.md,2024|海淀|二模|4
V3-FW-0463,2024北京海淀高三二模 第15题,2024,海淀,二模,15,choice,C,False,本轮进展（2024海淀二模三线闭环补强）,世界水日开放日中，各国代表通过沙龙对话探讨全球水资源可持续发展，并以水为媒推动和平与繁荣。,联系观点 / 文化交流互鉴 / 人类命运共同体,正确项抓住“以水为媒推进构建人类命运共同体”和“为不同水文化交流对话、互学互鉴搭建平台”。材料中的水既是资源治理对象，也是文明交流载体；答题要把共同问题、共同利益和不同文化对话连起来。,data/preprocessed_corpus/gpt_suite_bundles/2024各区模拟题__2024各区二模__2024海淀二模.md,2024|海淀|二模|15
