path,root,year,district,exam_type,role,suffix,size
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分训练宝典_v6_8_表格题头部修复学生使用版_20260521.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,96838
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分训练宝典_v5_9_27核心38题保分索引_双审门禁修补版_20260521.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,78585
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_BOUNDARY_PATCHED_WORDSAVED.docx,/Users/wanglifei/Desktop/北京高考政治,,,,other,.docx,118555
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分宝典_GUARDED_V2_WORD_EXPORT.pdf,/Users/wanglifei/Desktop/北京高考政治,,,,other,.pdf,1195497
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/选必二法律主观题满分训练宝典_v6_7_学生使用版_20260521.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,95987
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/word_pdf_v5_9/选必二法律主观题满分训练宝典_v5_9_27核心38题保分索引_双审门禁修补版_20260521.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,814092
/Users/wanglifei/Desktop/北京高考政治/选必二法律主观题框架_从题源生长/12_final_baodian/word_pdf_v4/选必二法律主观题满分宝典_学生纯净版_20260520.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,827652
/Users/wanglifei/Desktop/北京高考政治/必修四框架重做_2026-04-29/assets/images/2025丰台期末_Q7_page.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,丰台,期末,other,.pdf,523152
/Users/wanglifei/Desktop/北京高考政治/必修四框架重做_2026-04-29/outputs/2026北京高考政治哲学宝典_Codex补全版_学生版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,125423
/Users/wanglifei/Desktop/北京高考政治/必修四学生可读融合版_2026-05-02/audit/word_validation/哲学宝典最终版 5.2学生可读终极版.WordSaved.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,245518
/Users/wanglifei/Desktop/北京高考政治/必修四学生可读融合版_2026-05-02/outputs/2026北京高考政治哲学宝典---三年模拟全触发全链条_学生可读终极版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,245518
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_终极小修_2026-05-08/05_final_micro/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_最终定稿_页码口吻修正版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,105577
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_终极小修_2026-05-08/05_final_micro/rendered/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_最终定稿_页码口吻修正版.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,797091
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_细则术语主表_v2_逐题复查版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.docx,49008
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v6.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,40674
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题美化版_v11.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,91785
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题完善版_v6.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,67394
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题完善版_v7.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,71819
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v7.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,40860
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v10.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,41324
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v11.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,43066
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v12.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,43168
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题完善版_v8.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,76434
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题完善版_v10.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,79662
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_v4_49题逐题穷尽核查版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,49208
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_细则术语主表_v3_和平与发展补穷尽版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.docx,50023
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v8.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,41322
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v9.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,41325
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题完善版_v5.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,53235
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素术语频次统计_v5.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,40674
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题完善版_v9.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,79759
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/飞哥政治庄园选必一_六大要素框架插题美化版_v12.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,99859
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_08.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,783091
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_09.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,250619
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_09.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,773015
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_08.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1200424
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_12.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,273111
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_06.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1205229
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_07.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1077608
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_05.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1241290
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_11.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,272926
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_10.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,297664
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1426089
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_01.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1149962
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_03.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1374436
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/xc2026_page_02.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1398808
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,787088
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_10.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,150036
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_05.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,763072
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_07.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,824976
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_06.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,853914
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_02.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,937121
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_03.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,869013
/Users/wanglifei/Desktop/北京高考政治/选必一复查_2026-04-29/pdf_pages/sjs2026_page_01.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,754703
/Users/wanglifei/Desktop/北京高考政治/必修四最终整合_2026-05-02/audit/word_validation/哲学宝典最终版 5.2整合终版.WordSaved.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,171585
/Users/wanglifei/Desktop/北京高考政治/必修四最终整合_2026-05-02/outputs/2026北京高考政治哲学宝典---三年模拟全触发全链条_最终整合版.WordSaved.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,171585
/Users/wanglifei/Desktop/北京高考政治/必修四最终整合_2026-05-02/outputs/2026北京高考政治哲学宝典---三年模拟全触发全链条_最终整合版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,171585
/Users/wanglifei/Desktop/北京高考政治/选必三思维宝典_FINAL封版_2026-05-08/05_final/2026北京高考政治选必三逻辑与思维思维部分宝典-三年模拟全触发全链条_封版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,138418
/Users/wanglifei/Desktop/北京高考政治/哲学宝典5.2原地修订/audit/word_render_check/哲学宝典最终版 5.2凌晨.WordExport.pdf,/Users/wanglifei/Desktop/北京高考政治,,,,other,.pdf,1540234
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维双线四线终极跑_2026-05-04/00_source_pdfs/逻辑与思维_思维部分_原文件.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,13725904
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维双线四线终极跑_2026-05-04/00_source_pdfs/逻辑与思维_推理部分_原文件.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,12734246
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维双线四线终极跑_2026-05-04/09_delivery/cupsfilter_test.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,0
/Users/wanglifei/Desktop/北京高考政治/选必三逻辑与思维双线四线终极跑_2026-05-04/09_delivery/选必三逻辑与思维_思维推理双线触发宝典_学生版_2026-05-04.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,48987
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/09_external_review/选必三_逻辑与思维_推理宝典_哲学完全对齐版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,90974
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/09_external_review/选必三_逻辑与思维_思维宝典_哲学完全对齐版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,63724
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/09_external_review/选必三_逻辑与思维_思维宝典_哲学完全对齐版.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,972350
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/09_external_review/选必三_逻辑与思维_推理宝典_哲学完全对齐版.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1414035
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_推理宝典_哲学完全对齐版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,92466
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_终极版_20260531.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,80642
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_终审锁源版_20260531.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,75819
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_内容审核版_无域_20260527.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,72219
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_审稿意见裁决最终稿_20260528.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,76159
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_哲学完全对齐版.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,80942
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/cupsfilter_probe.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,0
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_哲学完全对齐版.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1094483
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_推理宝典_哲学完全对齐版.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1439064
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_终极版_20260531.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1122504
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_原卷细则逐条核实稿_20260528.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,rubric,.docx,77220
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/07_docx_pdf/选必三_逻辑与思维_思维宝典_内容审核版_20260527.docx,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.docx,72844
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_pages/reasoning_toc_p004.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,865971
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_pages/reasoning_toc_p005.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,187295
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_pages/reasoning_toc_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10837
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_pages/reasoning_toc_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,842913
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_pages/thinking_toc_p004.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,171232
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_pages/thinking_toc_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,9444
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v11_toc_pages/thinking_toc_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,707004
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_推理_p049.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,689615
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_推理_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,25742
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_推理_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1052670
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_推理_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,31444
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_思维_p021.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,567353
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_推理_p011.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,377162
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_思维_p011.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,502573
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_思维_p028.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,544715
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_思维_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,23843
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_思维_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,794041
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_思维_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,30105
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v25b_pdf_render_tmp/V25b_推理_p025.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,534097
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_思维_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,30105
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_推理_p025.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,534732
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_思维_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,794347
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_思维_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,23843
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_思维_p028.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,544678
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_思维_p011.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,502632
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_推理_p049.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,690023
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_推理_p011.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,377479
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_思维_p022.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,587690
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_推理_p002.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,31444
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_推理_p003.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,1052422
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v26_pdf_render_tmp/V26_推理_p001.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,25742
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p07.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,383912
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,171232
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p01.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,23840
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p02.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,9444
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p03.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,707689
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p33.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,626384
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p53.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,615615
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p16.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,506385
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p02.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,10837
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p03.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,842913
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p01.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,25791
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/thinking_p24.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,561073
/Users/wanglifei/Desktop/北京高考政治/选必三双宝典_哲学宝典完全对齐返工_2026-05-25/08_visual_qa/v10_samples/reasoning_p04.pdf,/Users/wanglifei/Desktop/北京高考政治,2026,,,other,.pdf,865971
