question_id,suite_id,source_id,stable_locator,original_qno,question_type,phase03_section_scope,phase03_knowledge_node,phase03_reasoning_node,phase03_blocked_status,phase03_final_classification,phase12_category,phase12_action,phase12_blocker_reason,body77_status,body77_decision,phase05_status,current_exhaustive_conclusion,evidence_level,decision_basis,decision_reason,duplicate_or_reference,excerpt
Q-2026东城一模-17,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q17,17,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,no,"17.(8 分)青年是城市的活力源泉。我国多地推动青年友好型城市建设。 “心事”被听见 ===== PAGE 6 ===== 第6页/共10页 北京市人才工作局面向青年开展专项调研,梳理就业创业、成长发展的核心诉求;共青 团北京市委聚焦青年服务领域,面向青少年征集模拟政协提案;杭州在大学城设立人大代表 联络站,推出“代表码”方便青年反映建议。 期待有回应 上海市人大通过“十五五”规划,首次写入打造24 小时“年轻力”单元,营造青年友好 空间;重庆市深化共青团与人大代表、政协委员面对面机制,与会人大代表、政协委员研究 转化青年发展议题为议案、提案或建议。 实惠落实处 北京、上海、重庆等地分别落实“青创十条”、扩容“青年驿站”、实施青年安居工程等 政策,保障青年就业创业、住房需求。温州市人大组建“青年观察团”,联合青年代表开展政 策落实监督,推动解决政策"
Q-2026东城一模-18,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q18,18,主观题,边界,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,no,"18.(8 分)人民法院以司法之力守护“向新力”。 案例一 某科技公司三名创始人,因专利权归属纠纷,陷入长期诉讼,公司发展因此停滞。对此,办 案合议庭没有“一判了之”,而是居中斡旋,弥合分歧。当事人最终达成和解,全身心投入创新创业,实 现了多方共赢。 案例二 甲公司系某水稻植物新品种的权利人。乙公司擅自将甲公司享有植物新品种权的稻种更换包 装后对外销售。经人民法院查明,乙公司侵权行为覆盖范围广。人民法院判令乙公司立即停止侵害,并对 其适用惩罚性赔偿,赔偿甲公司经济损失300 万元。 案例三 丙公司资金运转困难,又得知丁公司处于上市关键期,遂以丁公司生产的机器狗侵犯其专利 权为由,向人民法院提起诉讼,索赔诉求反复变更。人民法院综合考量丙公司起诉时机、诉讼请求反复无 常、缺乏依据等情形,依法驳回其全部诉讼请求,并明确谴责丙公司的恶意诉讼行为。 结合材料,"
Q-2026东城一模-19-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(1),19(1),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=研究方法补题(非选必三逻辑与思维核心task),,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=研究方法补题(非选必三逻辑与思维核心task)；note=scope_out=研究方法补题(非选必三逻辑与思维核心task),no,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-19-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(2),19(2),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=经济与社会(非选必三逻辑与思维),,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=经济与社会(非选必三逻辑与思维)；note=scope_out=经济与社会(非选必三逻辑与思维),no,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-19-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(3),19(3),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=当代国际政治与经济(非选必三逻辑与思维),,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=当代国际政治与经济(非选必三逻辑与思维)；note=scope_out=当代国际政治与经济(非选必三逻辑与思维),no,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-19-4,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(4),19(4),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,body,body_now,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,A-formal_or_phase12_source_confirmed,phase12_362_rescan,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,no,"19.(24 分)中关村特色产业园在培育未来产业、发展新质生产力方面发挥重要作用。某校学生开展“中 关村特色产业园发展战略分析”项目研究,请你参与。 【项目背景】 北京市以中关村特色产业园为核心载体,布局人工智能、生物制造等前沿领域。为明晰其布局特点与 战略方向,开展本研究,为园区高质量发展提供参考。 【研究方法】 本研究采用多种方法,如文献研究法、______等。 (1)除文献研究法外,至少还需要哪一种方法?请补充,并说明理由。(3 分) 【资料搜集】 ===== PAGE 7 ===== 第7页/共10页 材料一 中关村园区坚持产城融合、绿色低碳发展理念,形成一批特色鲜明的产业园。 具身智能产业园:毗邻知名高校和科研院所,开放城市公园绿地作为测试场,设立百亿产业基金。 工业AI 产业园:布局传统工业区,推动“AI+制造”转型升级。 合成生物"
Q-2026东城一模-20,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q20,20,主观题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,no,"20.(8 分)生态文明建设是关系中华民族永续发展的根本大计。 中华民族向来尊重自然、热爱自然。“天人合一”“道法自然”......绵延5000 多年的中华文明孕育着丰 富的生态智慧。在中国共产党的领导下,我国不断深化对生态文明建设的规律性认识,推进生态文明建设。 新中国成立之初,全国森林覆盖率仅为8.6%,2025 年已提升至25.09%。特别是党的十八大以来,“两 ===== PAGE 8 ===== 第8页/共10页 山”理念深入人心,我国生态文明建设发生了历史性、转折性、全局性变化。从“双碳”目标提出到在联 合国气候变化峰会宣布2035 年新一轮国家自主贡献目标,充分展现了在世界百年未有之大变局中,我国推 进生态文明建设的战略定力。 如今,一幅生态美、产业兴、百姓富的美丽画卷铺展眼前。美丽中国建设正在书写人与自然和谐共生 的现代化新篇章。 结"
Q-2026东城一模-16,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q16,16,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-16; canonical_conclusion=excluded,yes,"16.(7 分) 可从中华民族精神、价值观、发展中国特色社会主义文化等角度作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密, 条理清晰 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确,逻辑 性较强,条理较清晰 水平2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑, 条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
Q-2026东城一模-17,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q17,17,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-17; canonical_conclusion=excluded,yes,"17.(8 分) 全过程人民民主是最广泛、最真实、最管用的民主。完整的制度程序和参与实践,保障青年意愿和需求转 化为公共政策并落地。构建多样、畅通、有序的民主渠道;人大代表依法履职,密切联系群众,保障青年 的知情权、表达权、参与权和监督权。人大行使决定权、监督权,政协参政议政,政府履行公共服务等职 能,既发扬民主,又正确集中,民主和效率高度统一,实现各方思想、利益、目标一致,推进青年友好型 城市建设。"
Q-2026东城一模-18,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q18,18,主观题,待判,,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-18; canonical_conclusion=excluded,yes,"18.(8 分) 法院以诉讼调解妥善化解矛盾、促进合作,维护市场创新活力。依法适用惩罚性赔偿,严厉制裁故意侵权 行为,加大侵权成本,保护权利人合法权益。依法甄别恶意诉讼与虚假维权,明确权利行使界限,规制不 诚信诉讼行为,维护公平竞争的创新环境。通过公正司法,保护知识产权,激励创新。"
Q-2026东城一模-19-1,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(1),19(1),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=研究方法补题(非选必三逻辑与思维核心task),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-1; canonical_conclusion=excluded,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-2,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(2),19(2),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=经济与社会(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-2; canonical_conclusion=excluded,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-3,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(3),19(3),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out=当代国际政治与经济(非选必三逻辑与思维),,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-3; canonical_conclusion=excluded,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-19-4,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(4),19(4),主观题,思维,分析与综合;创新思维;动态性;发散思维;整体性;系统观念;聚合思维;超前思维,,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,body,body_now,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-4; canonical_conclusion=入正文,yes,"19.(24 分) (1)调查研究法。理由:获取一手资料,弥补文献研究局限,增强研究针对性。 (2)独特优势:创新资源集聚、空间布局精准、全链条产业生态、产城融合。 重要作用:推动科技创新与产业创新融合,培育新质生产力,构建现代化产业体系,增强发展内生动力。 盘活传统工业区资源,推动数字经济与实体经济深度融合,助力传统产业转型升级、新兴产业壮大。增强 ===== PAGE 10 ===== 第10页/共10页 产业协同,推动产业智能化、绿色化、融合化转型,增强发展的质量和效益。推动产业发展与城市功能协 同,完善创新生态系统,赋能城市高质量发展。 (3)坚持引进来与走出去相结合,开展国际科创交流合作,发展更高层次开放型经济,以开放促进产业升级, 为未来产业拓展国际空间、提升国际竞争力,筑牢安全基础。强化未来产业关键核心技术自主可控,增强 产业链稳定性与"
Q-2026东城一模-20,S-2026东城一模,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q20,20,主观题,待判,,,pending_pairing,pending,answer_missing,blocked_keep_out,scope pending or boundary row,,,,同类索引,missing_or_blocked,phase03_duplicate_or_reference_row,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-20; canonical_conclusion=blocked,yes,"20.(8 分) 可从中国共产党的领导、人民立场、全面依法治国、实践与认识关系等角度作答。 等级水平 等级描述 水平 4 观点鲜明,能明确表达自己的见解;紧扣问题,综合运用所学展开论述,逻辑严密, 条理清晰 水平3 观点比较明确,能表达自己的见解;能扣住问题展开论述,知识运用比较准确,逻辑 性较强,条理较清晰 水平 2 观点不明确;论述不能集中指向问题,罗列知识;知识运用不正确;论述缺乏逻辑, 条理性差 水平1 应答与试题无关;或重复试题内容,或没有应答"
Q-2026东城期末-1,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q1,1,选择题,待判,前提;推理;概念;类比,三段论;假言推理;周延判断;逻辑三律与概念规则;假言推理;类比推理,pending_pairing,pending,blocked,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。,no,"1. 党和国家高度重视纪念庆典、授勋颁奖等典礼活动,并在实践中不断总结经验,中国特色社会主义大党 大国典礼制度不断丰富完善。 这一制度( ) 1旨在增强中国的国际地位和话语权 2是建设中华民族现代文明的根本途径 3展现出党和国家的政治品格和精神气质 4有利于凝聚强国建设和民族复兴的力量 A. 12 B. 13 C. 24 D. 34"
Q-2026东城期末-2,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q2,2,选择题,待判,中项;前提;周延;概念;结论,三段论;假言推理;周延判断;逻辑三律与概念规则;其他复合推理;归纳推理与因果探求;逻辑三律与概念规则,pending_pairing,pending,blocked,blocked_keep_out,scope pending or boundary row,,,,blocked,missing_or_blocked,phase12_362_rescan,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。,no,"2. 手捧书卷,沉浸于文字构筑的世界;徜徉展区,欣赏独具特色的展品;清茗相伴,与三五好友谈书论 艺......“檀香书苑”“森林书屋”“良友书坊”等“小而美”的城市书房正在身边悄然涌现。这说明( ) 1阅读作为获取知识的来源,能够涵养精神、提升文化素养 2公共文化服务适应社会主要矛盾变化,更好地满足人民文化需求 3城市文化设施建设不断完善,助力书香社会建设 4传统文化的生命力依赖于城市书房的优化布局、丰富供给 A. 13 B. 14 C. 23 D. 24"
Q-2026东城期末-3,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q3,3,选择题,推理,三段论;中项;保真;假言;创新思维;判断;前提;周延;大项;小项;归纳;必要条件;推理;概念;类比;结论,三段论;假言推理;三段论;假言推理;周延判断;逻辑三律与概念规则;三段论;假言推理;逻辑三律与概念规则;假言推理;假言推理;类比推理;其他复合推理;归纳推理与因果探求;类比推理;逻辑三律与概念规则,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,no,"3. 市民对自然之美、季节之韵的渴求日益增强。不同于以往保洁标准下城市落叶的“片叶不留”,很多城 市推行整体化“落叶缓扫”,让“丹黄朱翠”多些停留。从“片叶不留”到“落叶缓扫”,说明( ) A. 城市治理已超越“有没有”的基础保障,迈入“好不好”的品质追求 B. 保障城市安全卫生与尊重人文需求之间的矛盾推动城市精细化治理 ===== PAGE 2 ===== 第2页/共9页 C. 尊重自然节律、体现以人为本,推进政府管理工作规范化、程序化 D. 转变思维方式是市民成为城市治理主体的前提"
Q-2026东城期末-4,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q4,4,选择题,推理,前提;类比,类比推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,no,"4. 40 亿年前,生命的种子如何萌发?某研究团队通过模拟早期地球环境条件,首次让核糖核酸与氨基酸通 过自发化学反应结合起来,形成了通向蛋白质合成的关键中间体。该成果为解答生命起源中“蛋白质如何 合成”的关键问题提供了全新思路,有望应用于人工生命系统构建、原位蛋白质合成技术以及新型药物的 精准递送。这表明( ) 1模拟早期地球环境的类比实验是认识和利用规律的前提 2核糖核酸与氨基酸的自在联系可能是生命起源的关键 3生命在物质的相对运动中实现了从低级到高级的进化 4基础科学的突破能够推动生物工程与生物技术的应用 A. 13 B. 14 C. 23 D. 24"
Q-2026东城期末-5,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q5,5,选择题,推理,前提,其他复合推理,pending_pairing,pending,out_of_scope,excluded_keep_out,scope_out_other_book,,,,excluded,C-boundary_or_duplicate,phase12_362_rescan,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book,no,"5. 北京“冰糖葫芦”文创、甘肃麻辣烫玩偶、苏州“蟹黄黄”⋯⋯自带萌感的“可爱”产品频频出圈,掀 起了一波波消费热潮,推动了“可爱经济”的发展。对此,下列认识正确的是( ) A. “可爱”产品的创意精准契合了新时代人们的多元消费需求 B. “可爱”产品作为消费市场的新事物,实现了艺术表达与社会效益的同一 C. 市场调节具有盲目性,具有文化内涵的产品才能带来市场的健康有序发展 D. 善于分析传统文化与现代消费之间的关系是二者相互转化的前提条件"
Q-2026东城期末-6,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q6,6,选择题,推理,前提;结论,其他复合推理,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_362_rescan,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,no,"6. 独居石是工业上重要的稀土矿石,但天然独居石中常伴生放射性元素。我国科研人员发现稀土元素在乌 毛蕨植物体内可生物成矿,形成一种名为“镧独居石”的矿物,这种独居石纯净无辐射。若具备下述哪个 前提,“乌毛蕨形成的镧独居石具有绿色提取前景”的结论必然成立( ) A. 只有纯净无辐射的独居石,才有绿色提取前景 B. 只有具有绿色提取前景的,才是纯净无辐射的独居石 ===== PAGE 3 ===== 第3页/共9页 C. 有的纯净无辐射的独居石具有绿色提取前景 D. 部分生物成矿形成的矿物具有绿色提取前景"
Q-2026东城期末-7,S-2026东城期末,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q7,7,选择题,推理,大项,三段论,pending_pairing,pending,already_in_74,covered_by_74_review_body,Batch03 Lane B confirmed for evidence fusion only; no student draft,not_represented,body_after_repair,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_362_rescan,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,no,"7. 某高中举办“科技+体育”运动会,设置四大项目:“AI 运动数据挑战赛”“AI 主题闯关”“跨年级智 能接力赛”“人机赛跑”。四位老师对比赛结果作出如下预测: 周老师:“人机赛跑”会达标。 吴老师:如果“AI 运动数据挑战赛”达标,那么“跨年级智能接力赛”就不会达标。 郑老师:如果“人机赛跑”未达标,那么“AI 主题闯关”也未达标。 王老师:“AI 运动数据挑战赛”和“跨年级智能接力赛”都会达标。 上述四人的预测仅有一个符合事实,以下哪项不可能为真( ) A. AI 运动数据挑战赛达标,AI 主题闯关未达标 B. 跨年级智能接力赛达标,AI 运动数据挑战赛达标 C. AI 主题闯关达标,跨年级智能接力赛未达标 D. AI 主题闯关达标,人机赛跑未达标"
