year_root,year,district,stage,suite_guess,role,suffix,size,mtime,sha256,relative_path,source_path,cache_status,cache_method,cache_chars,cache_text_path,cache_render_dir
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pdf,6179160,2026-04-11T17:35:04,eaae525d6ec9cabbbfc2786669579e5cd251178accc5ed4432223c6196d28929,2026各区一模\2026东城一模\东城一模细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模细则.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\eaae525d6ec9cabb
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,33684424,2026-04-12T14:26:26,bbcb45c7197fffbb20ac6b8343a9a44ffd05f04d3b7d37965d11892a35b63ed5,2026各区一模\2026东城一模\东城一模评标细则（勿传）\16.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\16.pptx,text-extracted,pptx-xml,1744,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\bbcb45c7197fffbb_16.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,12028511,2026-04-12T14:26:26,3566266405cdbdddbf6a4aaf2d96630aaee0eb8884a608e6c49f86a15b66e08d,2026各区一模\2026东城一模\东城一模评标细则（勿传）\17.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\17.pptx,text-extracted,pptx-xml,1190,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\3566266405cdbddd_17.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,19133563,2026-04-12T14:26:26,5a07157a05d12bcf3b87917c8c398ade6ae7c38718f386de1ec25a6a7ed62b49,2026各区一模\2026东城一模\东城一模评标细则（勿传）\18+选择7、13.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\18+选择7、13.pptx,text-extracted,pptx-xml,1177,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\5a07157a05d12bcf_18_选择7_13.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,17424512,2026-04-12T14:26:37,88c00449e9f02504757db9cab62d5956f249e4a336475b1efaea5f7860bad042,2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（1）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（1）.pptx,text-extracted,pptx-xml,122,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\88c00449e9f02504_19_1.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,16444486,2026-04-12T14:26:37,4e0ae5b46ae638b90102f9875d5b9de13d8495695693bf8e080e4732d8ecb006,2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（2）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（2）.pptx,text-extracted,pptx-xml,1217,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\4e0ae5b46ae638b9_19_2.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,6794799,2026-04-12T14:26:37,aa63045ae37602583ef2bf7afc1560f16cef636850303c9db9d8b92e35a7c4f6,2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（3）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（3）.pptx,text-extracted,pptx-xml,1128,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\aa63045ae3760258_19_3.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,48215605,2026-04-12T14:26:45,04de6654b5f867015500adb7e573ee9868caf213c7bb6180d5b4c8458271ef3f,2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（4）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\19（4）.pptx,text-extracted,pptx-xml,1050,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\04de6654b5f86701_19_4.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,5399320,2026-04-12T14:26:37,16fa597a98fe48b9ede4725233a6971ce13b172dafc4b4997201dd4d1293b299,2026各区一模\2026东城一模\东城一模评标细则（勿传）\20.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\东城一模评标细则（勿传）\20.pptx,text-extracted,pptx-xml,842,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\16fa597a98fe48b9_20.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pdf,668225,2026-04-11T23:04:03,99e851c9338f0983927c8f90551e5d7f7a5b6a1806599448ab4e8fd12fe9251f,2026各区一模\2026东城一模\其他材料\26东城一模细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\26东城一模细则.pdf,text-extracted,pypdf,5432,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\99e851c9338f0983_26东城一模细则.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pdf,6179160,2026-04-11T17:35:04,eaae525d6ec9cabbbfc2786669579e5cd251178accc5ed4432223c6196d28929,2026各区一模\2026东城一模\其他材料\东城一模细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\其他材料\东城一模细则.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\eaae525d6ec9cabb
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,33684424,2026-04-12T14:26:26,bbcb45c7197fffbb20ac6b8343a9a44ffd05f04d3b7d37965d11892a35b63ed5,2026各区一模\2026东城一模\细则\2026东城一模细则\16.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\16.pptx,text-extracted,pptx-xml,1744,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\bbcb45c7197fffbb_16.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,12028511,2026-04-12T14:26:26,3566266405cdbdddbf6a4aaf2d96630aaee0eb8884a608e6c49f86a15b66e08d,2026各区一模\2026东城一模\细则\2026东城一模细则\17.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\17.pptx,text-extracted,pptx-xml,1190,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\3566266405cdbddd_17.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,19133563,2026-04-12T14:26:26,5a07157a05d12bcf3b87917c8c398ade6ae7c38718f386de1ec25a6a7ed62b49,2026各区一模\2026东城一模\细则\2026东城一模细则\18+选择7、13.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\18+选择7、13.pptx,text-extracted,pptx-xml,1177,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\5a07157a05d12bcf_18_选择7_13.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,17424512,2026-04-12T14:26:37,88c00449e9f02504757db9cab62d5956f249e4a336475b1efaea5f7860bad042,2026各区一模\2026东城一模\细则\2026东城一模细则\19（1）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（1）.pptx,text-extracted,pptx-xml,122,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\88c00449e9f02504_19_1.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,16444486,2026-04-12T14:26:37,4e0ae5b46ae638b90102f9875d5b9de13d8495695693bf8e080e4732d8ecb006,2026各区一模\2026东城一模\细则\2026东城一模细则\19（2）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（2）.pptx,text-extracted,pptx-xml,1217,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\4e0ae5b46ae638b9_19_2.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,6794799,2026-04-12T14:26:37,aa63045ae37602583ef2bf7afc1560f16cef636850303c9db9d8b92e35a7c4f6,2026各区一模\2026东城一模\细则\2026东城一模细则\19（3）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（3）.pptx,text-extracted,pptx-xml,1128,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\aa63045ae3760258_19_3.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,48215605,2026-04-12T14:26:45,04de6654b5f867015500adb7e573ee9868caf213c7bb6180d5b4c8458271ef3f,2026各区一模\2026东城一模\细则\2026东城一模细则\19（4）.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\19（4）.pptx,text-extracted,pptx-xml,1050,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\04de6654b5f86701_19_4.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,rubric,.pptx,5399320,2026-04-12T14:26:37,16fa597a98fe48b9ede4725233a6971ce13b172dafc4b4997201dd4d1293b299,2026各区一模\2026东城一模\细则\2026东城一模细则\20.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\细则\2026东城一模细则\20.pptx,text-extracted,pptx-xml,842,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\16fa597a98fe48b9_20.txt,
2026各区模拟题,2026,东城,一模,2026东城一模,paper,.pdf,5246761,2026-04-11T00:44:37,34b21a3a804e567c86b3805158e9209c44bd9b8b4ee891f79145f19e889de472,2026各区一模\2026东城一模\试卷\2026东城一模 原卷扫描版.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026东城一模 原卷扫描版.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\34b21a3a804e567c
2026各区模拟题,2026,东城,一模,2026东城一模,answer,.pdf,945774,2026-04-11T00:43:22,0dafc181e82eb031dae6bc668d9e0f91cb614dfbc09cb48711d5c97a93b7a195,2026各区一模\2026东城一模\试卷\2026北京东城高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026东城一模\试卷\2026北京东城高三一模政治（教师版）.pdf,text-extracted,pypdf,7954,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\0dafc181e82eb031_2026北京东城高三一模政治_教师版.txt,
2026各区模拟题,2026,丰台,一模,2026丰台一模,other,.pptx,23449985,2026-04-05T13:13:06,26649804f1de31f52829752b234da32ee8eb8e383501b558ab6c598dd3f9155d,2026各区一模\2026丰台一模\26 丰台一模政治(1).pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\26 丰台一模政治(1).pptx,text-extracted,pptx-xml,9370,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\26649804f1de31f5_26_丰台一模政治_1.txt,
2026各区模拟题,2026,丰台,一模,2026丰台一模,paper,.pdf,5971693,2026-04-05T13:11:44,6e8f2df5ef86ff9e362187a1d36fce5a516ea1729d49807243da9a9b0fa73847,2026各区一模\2026丰台一模\丰台一模.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\丰台一模.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\6e8f2df5ef86ff9e
2026各区模拟题,2026,丰台,一模,2026丰台一模,rubric,.pptx,23449985,2026-04-05T13:13:06,26649804f1de31f52829752b234da32ee8eb8e383501b558ab6c598dd3f9155d,2026各区一模\2026丰台一模\细则\2026丰台一模细则.pptx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\细则\2026丰台一模细则.pptx,text-extracted,pptx-xml,9370,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\26649804f1de31f5_2026丰台一模细则.txt,
2026各区模拟题,2026,丰台,一模,2026丰台一模,paper,.pdf,5971693,2026-04-05T13:11:44,6e8f2df5ef86ff9e362187a1d36fce5a516ea1729d49807243da9a9b0fa73847,2026各区一模\2026丰台一模\试卷\丰台一模.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026丰台一模\试卷\丰台一模.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\6e8f2df5ef86ff9e
2026各区模拟题,2026,延庆,一模,2026延庆一模,answer,.pdf,694178,2026-04-05T13:16:08,cc91930411716013bd6f2388cdd62ec95ccd6409a6328abd732df10553726e41,2026各区一模\2026延庆一模\2026北京延庆高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\2026北京延庆高三一模政治（教师版）.pdf,text-extracted,pypdf,9656,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\cc91930411716013_2026北京延庆高三一模政治_教师版.txt,
2026各区模拟题,2026,延庆,一模,2026延庆一模,rubric,.docx,24071,2026-04-05T13:17:52,2e0f67df1ab78a60dccde6bec64faee10f32e14f8feed1c53959d700e5c8afcb,2026各区一模\2026延庆一模\26 延庆一模评标.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\26 延庆一模评标.docx,text-extracted,docx-xml,2341,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\2e0f67df1ab78a60_26_延庆一模评标.txt,
2026各区模拟题,2026,延庆,一模,2026延庆一模,rubric,.docx,24071,2026-04-05T13:17:52,2e0f67df1ab78a60dccde6bec64faee10f32e14f8feed1c53959d700e5c8afcb,2026各区一模\2026延庆一模\细则\2026延庆一模细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\细则\2026延庆一模细则.docx,text-extracted,docx-xml,2341,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\2e0f67df1ab78a60_2026延庆一模细则.txt,
2026各区模拟题,2026,延庆,一模,2026延庆一模,answer,.pdf,694178,2026-04-05T13:16:08,cc91930411716013bd6f2388cdd62ec95ccd6409a6328abd732df10553726e41,2026各区一模\2026延庆一模\试卷\2026北京延庆高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026延庆一模\试卷\2026北京延庆高三一模政治（教师版）.pdf,text-extracted,pypdf,9656,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\cc91930411716013_2026北京延庆高三一模政治_教师版.txt,
2026各区模拟题,2026,房山,一模,2026房山一模,paper,.pdf,4378557,2026-04-05T13:16:51,e37482eff39f36180903a44c78d4f80464c817cd0ceeca5c35c51f5c4a7b5bf9,2026各区一模\2026房山一模\2026北京房山高三一模政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\2026北京房山高三一模政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\e37482eff39f3618
2026各区模拟题,2026,房山,一模,2026房山一模,rubric,.docx,45608,2026-04-12T14:29:21,0ca482adfc64b0d7023d9f1012005aa3ebd02abee75eb9451c97ad8d281c0d96,2026各区一模\2026房山一模\26 房山一模评标 全.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\26 房山一模评标 全.docx,text-extracted,docx-xml,3769,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\0ca482adfc64b0d7_26_房山一模评标_全.txt,
2026各区模拟题,2026,房山,一模,2026房山一模,rubric,.docx,45608,2026-04-12T14:29:21,0ca482adfc64b0d7023d9f1012005aa3ebd02abee75eb9451c97ad8d281c0d96,2026各区一模\2026房山一模\细则\2026房山一模细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\细则\2026房山一模细则.docx,text-extracted,docx-xml,3769,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\0ca482adfc64b0d7_2026房山一模细则.txt,
2026各区模拟题,2026,房山,一模,2026房山一模,paper,.pdf,4378557,2026-04-05T13:16:51,e37482eff39f36180903a44c78d4f80464c817cd0ceeca5c35c51f5c4a7b5bf9,2026各区一模\2026房山一模\试卷\2026北京房山高三一模政治.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026房山一模\试卷\2026北京房山高三一模政治.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\e37482eff39f3618
2026各区模拟题,2026,朝阳,一模,2026朝阳一模,answer,.pdf,668962,2026-04-05T13:15:09,585b15124610aff7afffd93a3c4753f4b89eb9cd2dc1060a17022cecb4d8a8d9,2026各区一模\2026朝阳一模\2026北京朝阳高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\2026北京朝阳高三一模政治（教师版）.pdf,text-extracted,pypdf,13902,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\585b15124610aff7_2026北京朝阳高三一模政治_教师版.txt,
2026各区模拟题,2026,朝阳,一模,2026朝阳一模,rubric,.docx,24525,2026-04-08T13:15:08,3a11db4bade216d1f174fab8e1b27f29e9b12e1a6b309296103b20e7c67c230d,2026各区一模\2026朝阳一模\其他材料\chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则(1).docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\其他材料\chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则(1).docx,text-extracted,docx-xml,4549,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\3a11db4bade216d1_chat_file_1040g3c831um895dphu105n2bsq04dit0lj2bojo_202604朝阳高三政治一模阅卷细则_1.txt,
2026各区模拟题,2026,朝阳,一模,2026朝阳一模,rubric,.docx,24525,2026-04-08T13:15:08,3a11db4bade216d1f174fab8e1b27f29e9b12e1a6b309296103b20e7c67c230d,2026各区一模\2026朝阳一模\朝阳高三政治一模阅卷细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\朝阳高三政治一模阅卷细则.docx,text-extracted,docx-xml,4549,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\3a11db4bade216d1_朝阳高三政治一模阅卷细则.txt,
2026各区模拟题,2026,朝阳,一模,2026朝阳一模,rubric,.docx,24525,2026-04-08T13:15:08,3a11db4bade216d1f174fab8e1b27f29e9b12e1a6b309296103b20e7c67c230d,2026各区一模\2026朝阳一模\细则\2026朝阳一模细则.docx,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\细则\2026朝阳一模细则.docx,text-extracted,docx-xml,4549,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\3a11db4bade216d1_2026朝阳一模细则.txt,
2026各区模拟题,2026,朝阳,一模,2026朝阳一模,answer,.pdf,668962,2026-04-05T13:15:09,585b15124610aff7afffd93a3c4753f4b89eb9cd2dc1060a17022cecb4d8a8d9,2026各区一模\2026朝阳一模\试卷\2026北京朝阳高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026朝阳一模\试卷\2026北京朝阳高三一模政治（教师版）.pdf,text-extracted,pypdf,13902,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\585b15124610aff7_2026北京朝阳高三一模政治_教师版.txt,
2026各区模拟题,2026,海淀,一模,2026海淀一模,paper,.pdf,1739453,2026-04-11T00:46:52,03e0412bb80579d817c36d81a80cbe3caaf6ba114b5ff7272a9ec5582696b547,2026各区一模\2026海淀一模\2026海淀一模 试卷扫描版_去水印.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\2026海淀一模 试卷扫描版_去水印.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\03e0412bb80579d8
2026各区模拟题,2026,海淀,一模,2026海淀一模,rubric,.pdf,2405986,2026-04-11T00:39:52,9b5ac8fd0cfe59cb5dd47ea200078c3342a8cfc212be1cbe8a8f13044a540111,2026各区一模\2026海淀一模\26海淀一模政治评分标准.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\26海淀一模政治评分标准.pdf,text-extracted,pypdf,2132,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\9b5ac8fd0cfe59cb_26海淀一模政治评分标准.txt,
2026各区模拟题,2026,海淀,一模,2026海淀一模,rubric,.pdf,2405986,2026-04-11T00:39:52,9b5ac8fd0cfe59cb5dd47ea200078c3342a8cfc212be1cbe8a8f13044a540111,2026各区一模\2026海淀一模\细则\2026海淀一模细则.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\细则\2026海淀一模细则.pdf,text-extracted,pypdf,2132,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\9b5ac8fd0cfe59cb_2026海淀一模细则.txt,
2026各区模拟题,2026,海淀,一模,2026海淀一模,paper,.pdf,1739453,2026-04-11T00:46:52,03e0412bb80579d817c36d81a80cbe3caaf6ba114b5ff7272a9ec5582696b547,2026各区一模\2026海淀一模\试卷\2026海淀一模 试卷扫描版_去水印.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026海淀一模\试卷\2026海淀一模 试卷扫描版_去水印.pdf,rendered-ocr-needed,pdf-text+render,0,,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\renders\03e0412bb80579d8
2026各区模拟题,2026,石景山,一模,2026石景山一模,answer,.pdf,701385,2026-04-05T13:15:40,0d4a5cd29c2e69615b523f3c9a7d0170dcc7a1e3362e8e1e1f68ab6c2cd7a2de,2026各区一模\2026石景山一模\2026北京石景山高三一模政治（教师版）.pdf,C:\Users\Administrator\Desktop\2026各区模拟题\2026各区一模\2026石景山一模\2026北京石景山高三一模政治（教师版）.pdf,text-extracted,pypdf,9841,C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\选必一_哲学宝典式重建_2026-05-16\14_full_source_recrawl_20260525\cache\texts\0d4a5cd29c2e6961_2026北京石景山高三一模政治_教师版.txt,
