"hit_id","year","district","part_candidate","term","file_path","line","text"
"HIT02174","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4751","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_完全模仿哲学宝典返工_2026-05-04\04_delivery\选必三逻辑与思维_完全模仿哲学宝典_学生版_2026-05-04.md"",""选必三逻辑与思维_完全模仿哲学宝典_学生版_2026-05-04.md"","".md"",""140129"",""2026-05-06T21:02:31""  "
"HIT02175","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4752","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_完全模仿哲学宝典返工_2026-05-04\05_review\与哲学宝典结构对比.md"",""与哲学宝典结构对比.md"","".md"",""1137"",""2026-05-06T21:02:31""  "
"HIT02176","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4753","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\claude_review_xuanbisan_student_doc_draft_20260504.md"",""claude_review_xuanbisan_student_doc_draft_20260504.md"","".md"",""17246"",""2026-05-06T21:02:31""  "
"HIT02177","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4754","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\COVERAGE_MATRIX.csv"",""COVERAGE_MATRIX.csv"","".csv"",""3306"",""2026-05-06T21:02:31""  "
"HIT02178","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4755","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\DECISION_LOG.md"",""DECISION_LOG.md"","".md"",""18"",""2026-05-06T21:02:31""  "
"HIT02179","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4756","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\FINAL_ACCEPTANCE_REPORT.md"",""FINAL_ACCEPTANCE_REPORT.md"","".md"",""876"",""2026-05-06T21:02:31""  "
"HIT02180","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4757","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\findings.md"",""findings.md"","".md"",""124"",""2026-05-06T21:02:31""  "
"HIT02181","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4758","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\MASTER_REQUIREMENTS.md"",""MASTER_REQUIREMENTS.md"","".md"",""3674"",""2026-05-06T21:02:31""  "
"HIT02182","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4759","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\progress.md"",""progress.md"","".md"",""926"",""2026-05-06T21:02:31""  "
"HIT02183","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4760","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\RUN_MANIFEST.json"",""RUN_MANIFEST.json"","".json"",""284"",""2026-05-06T21:02:31""  "
"HIT02184","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4761","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\SOURCE_LEDGER.csv"",""SOURCE_LEDGER.csv"","".csv"",""540"",""2026-05-06T21:02:31""  "
"HIT02185","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4762","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\TASK_BRIEF.md"",""TASK_BRIEF.md"","".md"",""212"",""2026-05-06T21:02:31""  "
"HIT02186","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4763","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\task_plan.md"",""task_plan.md"","".md"",""2529"",""2026-05-06T21:02:31""  "
"HIT02187","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4764","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\USER_FRAMEWORK.md"",""USER_FRAMEWORK.md"","".md"",""6302"",""2026-05-06T21:02:31""  "
"HIT02188","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4765","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\USER_QUESTIONS.md"",""USER_QUESTIONS.md"","".md"",""20"",""2026-05-06T21:02:31""  "
"HIT02189","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4766","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\DECISION_LOG.md"",""DECISION_LOG.md"","".md"",""18"",""2026-05-06T21:02:31""  "
"HIT02190","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4767","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\EVIDENCE_PRIORITY_RULES.md"",""EVIDENCE_PRIORITY_RULES.md"","".md"",""510"",""2026-05-06T21:02:31""  "
"HIT02191","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4768","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\GOVERNOR_GATES.md"",""GOVERNOR_GATES.md"","".md"",""838"",""2026-05-06T21:02:31""  "
"HIT02192","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4769","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\MODEL_ADVICE_LOG.md"",""MODEL_ADVICE_LOG.md"","".md"",""22"",""2026-05-06T21:02:31""  "
"HIT02193","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4770","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\NOTEBOOK_DIGEST.md"",""NOTEBOOK_DIGEST.md"","".md"",""21"",""2026-05-06T21:02:31""  "
"HIT02194","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4771","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\PROGRESS_LEDGER.jsonl"",""PROGRESS_LEDGER.jsonl"","".jsonl"",""0"",""2026-05-06T21:02:31""  "
"HIT02195","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4772","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\RUN_MANIFEST.yaml"",""RUN_MANIFEST.yaml"","".yaml"",""770"",""2026-05-06T21:02:31""  "
"HIT02196","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4773","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\START_CARD.md"",""START_CARD.md"","".md"",""230"",""2026-05-06T21:02:31""  "
"HIT02197","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4774","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\00_control\ZERO_START_DECLARATION.md"",""ZERO_START_DECLARATION.md"","".md"",""347"",""2026-05-06T21:02:31""  "
"HIT02198","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4775","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\candidate_suite_summary.md"",""candidate_suite_summary.md"","".md"",""14455"",""2026-05-06T21:02:31""  "
"HIT02199","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4776","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\FILE_TYPE_ROUTING.csv"",""FILE_TYPE_ROUTING.csv"","".csv"",""66"",""2026-05-06T21:02:31""  "
"HIT02200","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4777","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\logic_candidate_hits.csv"",""logic_candidate_hits.csv"","".csv"",""5150993"",""2026-05-06T21:02:31""  "
"HIT02201","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4778","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\logic_candidate_hits.jsonl"",""logic_candidate_hits.jsonl"","".jsonl"",""5895989"",""2026-05-06T21:02:31""  "
"HIT02202","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4779","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\logic_candidate_hits_enriched.csv"",""logic_candidate_hits_enriched.csv"","".csv"",""4635461"",""2026-05-06T21:02:31""  "
"HIT02203","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4780","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\reasoning_candidate_hits.md"",""reasoning_candidate_hits.md"","".md"",""227737"",""2026-05-06T21:02:31""  "
"HIT02204","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4781","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\SOURCE_INVENTORY.csv"",""SOURCE_INVENTORY.csv"","".csv"",""97"",""2026-05-06T21:02:31""  "
"HIT02205","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4782","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\01_source_inventory\thinking_candidate_hits.md"",""thinking_candidate_hits.md"","".md"",""206344"",""2026-05-06T21:02:31""  "
"HIT02206","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4783","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\failed_extractions.md"",""failed_extractions.md"","".md"",""24"",""2026-05-06T21:02:31""  "
"HIT02207","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4784","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\priority_source_texts\001_Users_wanglifei_Desktop_2026模拟题_2026各区一模_2026顺义一模_试卷_试卷.pdf.txt"",""001_Users_wanglifei_Desktop_2026模拟题_2026各区一模_2026顺义一模_试卷_试卷.pdf.txt"","".txt"",""26575"",""2026-05-06T21:02:31""  "
"HIT02208","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4785","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\priority_source_texts\002_Users_wanglifei_Desktop_2026模拟题_2026各区一模_2026顺义一模_细则_细则.pptx.txt"",""002_Users_wanglifei_Desktop_2026模拟题_2026各区一模_2026顺义一模_细则_细则.pptx.txt"","".txt"",""11886"",""2026-05-06T21:02:31""  "
"HIT02209","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4786","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\priority_source_texts\003_Users_wanglifei_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf.txt"",""003_Users_wanglifei_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf.txt"","".txt"",""22796"",""2026-05-06T21:02:31""  "
"HIT02210","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4787","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\priority_source_texts\004_Users_wanglifei_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_细则_细则.docx.txt"",""004_Users_wanglifei_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_细则_细则.docx.txt"","".txt"",""13597"",""2026-05-06T21:02:31""  "
"HIT02211","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4788","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\priority_source_texts\005_Users_wanglifei_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_细则_补充材料_细则.docx.txt"",""005_Users_wanglifei_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_细则_补充材料_细则.docx.txt"","".txt"",""13610"",""2026-05-06T21:02:31""  "
"HIT02212","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4789","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\priority_source_texts\006_Users_wanglifei_Desktop_2025模拟题_2025各区二模_2025昌平二模_试卷_试卷.pdf.txt"",""006_Users_wanglifei_Desktop_2025模拟题_2025各区二模_2025昌平二模_试卷_试卷.pdf.txt"","".txt"",""26595"",""2026-05-06T21:02:31""  "
"HIT02213","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4790","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维双线四线终极跑_2026-05-04\02_extraction\priority_source_texts\007_Users_wanglifei_Desktop_2025模拟题_2025各区二模_2025昌平二模_细则_细则.pptx.txt"",""007_Users_wanglifei_Desktop_2025模拟题_2025各区二模_2025昌平二模_细则_细则.pptx.txt"","".txt"",""23072"",""2026-05-06T21:02:31""  "
