row_id,doc_order,entry_id,bucket,sub_bucket,core_point,question_ref,question_title,start_block_id,end_block_id,field_checked,audit_status,codex_finding,claudecode_finding,evidence_pointer,next_action
A00044,6,Q0006,时代背景,机遇,和平与发展仍是时代主题,2025丰台期末Q20,2025丰台期末Q20——中非达成战略性共识的理论逻辑和价值意蕴,114,123,来源,LOW_EVIDENCE,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,blocks:114-123; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00045,6,Q0006,时代背景,机遇,和平与发展仍是时代主题,2025丰台期末Q20,2025丰台期末Q20——中非达成战略性共识的理论逻辑和价值意蕴,114,123,材料触发,PASS,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,blocks:114-123; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00046,6,Q0006,时代背景,机遇,和平与发展仍是时代主题,2025丰台期末Q20,2025丰台期末Q20——中非达成战略性共识的理论逻辑和价值意蕴,114,123,答案句,PASS,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,blocks:114-123; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00047,6,Q0006,时代背景,机遇,和平与发展仍是时代主题,2025丰台期末Q20,2025丰台期末Q20——中非达成战略性共识的理论逻辑和价值意蕴,114,123,同类项合并,PENDING_BOOK_LEVEL,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,blocks:114-123; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00048,6,Q0006,时代背景,机遇,和平与发展仍是时代主题,2025丰台期末Q20,2025丰台期末Q20——中非达成战略性共识的理论逻辑和价值意蕴,114,123,模块边界,PASS,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组形态接近正式评标且分值自洽，但缺来源类型/正式细则登记；缺独立术语和细则位置。Codex agrees.,blocks:114-123; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00049,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,术语/核心采分点,NEEDS_FIX,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00050,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,完整设问,NEEDS_FIX,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00051,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,细则位置,LOW_EVIDENCE,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00052,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,来源,LOW_EVIDENCE,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00053,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,材料触发,PASS,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00054,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,答案句,PASS,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00055,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,同类项合并,PENDING_BOOK_LEVEL,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00056,7,Q0007,时代背景,机遇,和平与发展仍是时代主题,2026西城二模Q19,2026西城二模Q19(1),124,133,模块边界,PASS,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 和平与发展只是背景解释层替代项，非独立赋分；设问“当代国际政治知识”口径需回原卷；缺独立术语和细则位置。Codex agrees.,blocks:124-133; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00057,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,术语/核心采分点,LOW_EVIDENCE,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00058,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,完整设问,PASS,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00059,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,细则位置,LOW_EVIDENCE,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00060,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,来源,LOW_EVIDENCE,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00061,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,材料触发,PASS,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00062,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,答案句,PASS,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00063,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,同类项合并,PENDING_BOOK_LEVEL,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
A00064,8,Q0008,时代背景,机遇,和平与发展仍是时代主题,2026朝阳期末Q20,2026朝阳期末Q20,134,145,模块边界,PASS,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,ClaudeCode: LOW_EVIDENCE; 同题组疑似参考答案/教学框架重构，无逐角度分值且有教学口吻“兜住1分”；不得当正式细则。Codex agrees.,blocks:134-145; source_sha256=876e60959e88dfd72ec3c6834b59c4933822a3e347f8a6c82b3a8012b939ab7e,Return to formal rubric/source evidence; repair fields or preserve low-evidence/blocker status. Do not treat current same-question group as final rubric.
