question_id,suite_id,original_qno,question_type,base_conclusion,batch_decision,primary_source,source_id,stable_locator,duplicate_or_reference,base_decision_reason
Q-2026东城一模-19-1,S-2026东城一模,19(1),主观题,同类索引,同类索引,batch03_dongcheng,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(1),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-1; canonical_conclusion=excluded
Q-2026东城一模-19-2,S-2026东城一模,19(2),主观题,同类索引,excluded,batch03_dongcheng,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(2),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-2; canonical_conclusion=excluded
Q-2026东城一模-19-3,S-2026东城一模,19(3),主观题,同类索引,excluded,batch03_dongcheng,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(3),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-3; canonical_conclusion=excluded
Q-2026东城一模-19-4,S-2026东城一模,19(4),主观题,同类索引,入正文,batch03_dongcheng,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q19(4),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-19-4; canonical_conclusion=入正文
Q-2026东城一模-20,S-2026东城一模,20,主观题,同类索引,excluded,batch03_dongcheng,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf,046_Desktop_2026模拟题_2026各区一模_2026东城一模_试卷_试卷.pdf::Q20,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城一模-20; canonical_conclusion=blocked
Q-2026东城期末-1,S-2026东城期末,1,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q1,no,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。
Q-2026东城期末-2,S-2026东城期末,2,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q2,no,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。
Q-2026东城期末-3,S-2026东城期末,3,选择题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q3,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2026东城期末-4,S-2026东城期末,4,选择题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q4,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2026东城期末-5,S-2026东城期末,5,选择题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q5,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2026东城期末-6,S-2026东城期末,6,选择题,入正文,入正文,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q6,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2026东城期末-7,S-2026东城期末,7,选择题,入正文,入正文,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q7,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2026东城期末-8,S-2026东城期末,8,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q8,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026东城期末-9,S-2026东城期末,9,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q9,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026东城期末-10,S-2026东城期末,10,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q10,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026东城期末-11,S-2026东城期末,11,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q11,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026东城期末-12,S-2026东城期末,12,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q12,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026东城期末-13,S-2026东城期末,13,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q13,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026东城期末-14,S-2026东城期末,14,选择题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q14,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2026东城期末-15,S-2026东城期末,15,选择题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q15,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026东城期末-16,S-2026东城期末,16,主观题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q16,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=queue_split_error_cleaned: Q16原卷与细则均为单题；哲学与文化，非选必三逻辑与思维；note=queue_split_error_cleaned: Q16原卷与细则均为单题；哲学与文化，非选必三逻辑与思维
Q-2026东城期末-17-1,S-2026东城期末,17(1),主观题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q17(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=no；note=同题第(1)问明确运用《经济与社会》提出政策建议；第(2)问逻辑论证已在 74 行内。
Q-2026东城期末-17-2,S-2026东城期末,17(2),主观题,入正文,入正文,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q17(2),no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2026东城期末-18-1,S-2026东城期末,18(1),主观题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026东城期末-18-2,S-2026东城期末,18(2),主观题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026东城期末-19,S-2026东城期末,19,主观题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q19,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026东城期末-20,S-2026东城期末,20,主观题,excluded,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q20,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026东城期末-21,S-2026东城期末,21,主观题,同类索引,同类索引,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q21,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-21; canonical_conclusion=excluded
Q-2026东城期末-16-1,S-2026东城期末,16(1),主观题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q16(1),no,phase03 候选行未进入 phase12 canonical，也非重复行；需回源确认或补入下一轮 batch
Q-2026东城期末-16-2,S-2026东城期末,16(2),主观题,blocked,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q16(2),no,phase03 候选行未进入 phase12 canonical，也非重复行；需回源确认或补入下一轮 batch
Q-2026东城期末-18-1,S-2026东城期末,18(1),主观题,同类索引,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(1),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-18-1; canonical_conclusion=excluded
Q-2026东城期末-18-2,S-2026东城期末,18(2),主观题,同类索引,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q18(2),yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-18-2; canonical_conclusion=excluded
Q-2026东城期末-19,S-2026东城期末,19,主观题,同类索引,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q19,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-19; canonical_conclusion=excluded
Q-2026东城期末-20,S-2026东城期末,20,主观题,同类索引,excluded,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q20,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026东城期末-20; canonical_conclusion=excluded
Q-2026东城期末-21,S-2026东城期末,21,主观题,excluded,同类索引,batch03_dongcheng,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf,044_Desktop_2026模拟题_2026各区期末和期中_2026东城期末_试卷_试卷.pdf::Q21,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=综合所学(非选必三逻辑与思维primary);系统观念可fusion-only attach；note=scope_out=综合所学(非选必三逻辑与思维primary);系统观念可fusion-only attach
Q-2026丰台一模-18-2,S-2026丰台一模,18(2),主观题,入正文,入正文,batch04_fengtai_shunyi_tongzhou,042_Desktop_2026模拟题_2026各区一模_2026丰台一模_试卷_试卷.pdf,042_Desktop_2026模拟题_2026各区一模_2026丰台一模_试卷_试卷.pdf::render_page_07::Q18(2),no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=LOCKED_FOR_FUSION_NO_STUDENT_DRAFT_YET；学生稿门禁由GPT Phase03 gate控制；note=已进入 74-row review-only expanded body。
Q-2026丰台一模-UNPARSED-PAPER,S-2026丰台一模,UNPARSED,suite_visual_blocker,blocked,blocked,batch04_fengtai_shunyi_tongzhou,042_Desktop_2026模拟题_2026各区一模_2026丰台一模_试卷_试卷.pdf,042_Desktop_2026模拟题_2026各区一模_2026丰台一模_试卷_试卷.pdf::paper_text_blank_all_render_pages,no,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=paper PDF text layer is blank/thin; full question list must be recovered from rendered pages before coverage PASS；note=整套或局部视觉恢复不足，不能转正文。
Q-2026朝阳期中-1,S-2026朝阳期中,1,选择题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q1,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out_other_book；note=scope_out_other_book
Q-2026朝阳期中-2,S-2026朝阳期中,2,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q2,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026朝阳期中-3,S-2026朝阳期中,3,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q3,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。
Q-2026朝阳期中-4,S-2026朝阳期中,4,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q4,no,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。
Q-2026朝阳期中-5,S-2026朝阳期中,5,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q5,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2026朝阳期中-6,S-2026朝阳期中,6,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q6,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2026朝阳期中-7,S-2026朝阳期中,7,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q7,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2026朝阳期中-8,S-2026朝阳期中,8,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q8,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2026朝阳期中-9,S-2026朝阳期中,9,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q9,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2026朝阳期中-10,S-2026朝阳期中,10,选择题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q10,no,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=答案源缺失或未配对。
Q-2026朝阳期中-11,S-2026朝阳期中,11,选择题,入正文,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q11,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=证据级B-choice-signal（paper answer table非formal rubric）；可入fusion但等formal rubric才能完全locked；note=已进入 74-row review-only expanded body。
Q-2026朝阳期中-12,S-2026朝阳期中,12,选择题,入正文,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q12,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=无blocker；题干+选项+答案全部从source 003独立确认；note=已进入 74-row review-only expanded body。
Q-2026朝阳期中-13,S-2026朝阳期中,13,选择题,入正文,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q13,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=证据级B-choice-signal；②类比推理非正确选项；主体为思维部分(感性具体+联想)；note=已进入 74-row review-only expanded body。
Q-2026朝阳期中-14,S-2026朝阳期中,14,选择题,入正文,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q14,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch01已确认can_enter_fusion=yes；Batch02重确认：全部条件满足，升级至L3就绪；note=已进入 74-row review-only expanded body。
Q-2026朝阳期中-15,S-2026朝阳期中,15,选择题,入正文,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q15,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch01已确认can_enter_fusion=yes；Batch02重确认：全部条件满足，升级至L3就绪；note=已进入 74-row review-only expanded body。
Q-2026朝阳期中-16,S-2026朝阳期中,16,主观题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q16,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026朝阳期中-17,S-2026朝阳期中,17,主观题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q17,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026朝阳期中-18,S-2026朝阳期中,18,主观题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q18,no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=哲学(非选必三逻辑与思维)；note=scope_out=哲学(非选必三逻辑与思维)
Q-2026朝阳期中-19-1,S-2026朝阳期中,19(1),主观题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q19(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026朝阳期中-19-2,S-2026朝阳期中,19(2),主观题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q19(2),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026朝阳期中-19-3,S-2026朝阳期中,19(3),主观题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q19(3),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row
Q-2026朝阳期中-20,S-2026朝阳期中,20,主观题,入正文,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q20,no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2026朝阳期中-21-1,S-2026朝阳期中,21(1),主观题,excluded,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q21(1),no,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope_out=经济与社会+文化(非选必三逻辑与思维)；note=scope_out=经济与社会+文化(非选必三逻辑与思维)
Q-2026朝阳期中-21-2,S-2026朝阳期中,21(2),主观题,入正文,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q21(2),no,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。
Q-2026朝阳期中-16,S-2026朝阳期中,16,主观题,同类索引,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q16,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026朝阳期中-16; canonical_conclusion=excluded
Q-2026朝阳期中-17,S-2026朝阳期中,17,主观题,同类索引,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q17,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026朝阳期中-17; canonical_conclusion=excluded
Q-2026朝阳期中-18,S-2026朝阳期中,18,主观题,同类索引,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q18,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026朝阳期中-18; canonical_conclusion=excluded
Q-2026朝阳期中-19,S-2026朝阳期中,19,主观题,blocked,excluded,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q19,no,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。
Q-2026朝阳期中-20,S-2026朝阳期中,20,主观题,同类索引,入正文,batch02_chaoyang_controlled_input,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf,003_Desktop_2026模拟题_2026各区期末和期中_2026朝阳期中_试卷_试卷.pdf::Q20,yes,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2026朝阳期中-20; canonical_conclusion=入正文
