"artifact","artifact_file","section_index","chapter_path","section_heading","source_label","parsed_suite","parsed_question_no","parse_status","coverage_status","alias_label","alias_note","question_id","year","district","stage","suite_name","question_no","book_part","question_type","evidence_level","source_packet","source_status","decision_reason"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","32","三段论、性质判断周延与换质位 / 卷面答案句","题组48. 三段论构建：先定结论，再找中项","2025丰台二模 Q16(2)","2025丰台二模","16(2)","parsed","matched","","","Q0111","2025","丰台","二模","2025丰台二模","16(2)","reasoning","main_question","A-formal","02_codex_lane/GAP019_2025_FENGTAI_ERMO_Q12_Q13_Q14_Q16_2_Q19_1_SOURCE_LOCK.md#q0111-2025丰台二模-q162","source_locked_pending_external_review","阅卷评标细则锁定三段论构建：所有M都是P；S是M；所以S是P，并列出四概念、中项不周延、小项不当扩大等错误"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","33","三段论、性质判断周延与换质位 / 卷面答案句","题组50. 换位推理与三段论规则：别把有效结构误说成中项不周延","2026丰台二模 Q8","2026丰台二模","8","parsed","matched","","","Q0113","2026","丰台","二模","2026丰台二模","8","reasoning","choice_question","A-support","02_codex_lane/GAP020_2026_FENGTAI_DONGCHENG_ERMO_Q8_Q9_Q21_Q12_Q18_SOURCE_LOCK.md#q0113-2026丰台二模-q8","source_locked_pending_external_review","原卷渲染页与答案表锁定 Q8=C；②为特称肯定判断换位有效，④为使用方下两类概念矛盾关系；①定义宽窄方向错误，③误判中项不周延；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","34","三段论、性质判断周延与换质位 / 卷面答案句","题组60. 三段论构建：先定结论，再补中项","2026海淀二模 Q20(1)","2026海淀二模","20(1)","parsed","matched","","","Q0128","2026","海淀","二模","2026海淀二模","20(1)","reasoning","main_question","A-formal","02_codex_lane/GAP022_2026_HAIDIAN_ERMO_Q3_Q4_Q5_Q6_Q7_Q18_1_Q20_1_SOURCE_LOCK.md#q0128-2026海淀二模-q201","source_locked_pending_external_review","教师版评分标准明确符合三段论推理规则得 2 分，并给出大前提、小前提、结论示例"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","35","归纳推理与探求因果联系","题组2. 不完全归纳：识别题与评析题的区别","2026朝阳一模 Q17(1) 前半","2026朝阳一模","17(1)","parsed","matched","","","Q0018","2026","朝阳","一模","2026朝阳一模","17(1)前半","reasoning","main_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0018_Q0026.md#q0018-2026朝阳一模-q171-前半","source_locked","不完全归纳推理识别"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","35","归纳推理与探求因果联系","题组2. 不完全归纳：识别题与评析题的区别","2024.11朝阳期中 Q18 楚王","2024.11朝阳期中","18","parsed","matched","","","Q0025","2024","朝阳","期中","2024.11朝阳期中","18","reasoning","main_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0018_Q0026.md#q0025-202411朝阳期中-q18","source_locked","楚王不完全归纳轻率概括与晏子类比推理"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","36","归纳推理与探求因果联系 / 同类题对比","题组16. 归纳推理可靠程度：样本和方法越充分，结论越稳","2025石景山一模 Q19","2025石景山一模","19","parsed","matched","","","Q0047","2025","石景山","一模","2025石景山一模","19","thinking","main_question","A-formal","02_codex_lane/GAP005_2025_SHIJINGSHAN_YIMO_Q19_SOURCE_LOCK.md#q0047-2025石景山一模-q19","source_locked_pending_external_review","科学建议题：正式细则给科学思维客观性/可检验性、归纳推理可靠程度、创新思维三点"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","37","归纳推理与探求因果联系 / 同类题对比","题组19. 不完全归纳推理：从部分线路得出一般结论时要补样本和因果","2025朝阳二模 Q17","2025朝阳二模","17","parsed","matched","","","Q0053","2025","朝阳","二模","2025朝阳二模","17","reasoning","main_question","A-formal","02_codex_lane/GAP005_2025_CHAOYANG_ERMO_Q17_SOURCE_LOCK.md#q0053-2025朝阳二模-q17","source_locked_pending_external_review","地铁客运量不完全归纳推理题：正式细则锁定不完全归纳、或然性、扩大样本和因果分析增强可靠性"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","38","归纳推理与探求因果联系 / 同类题对比","题组23. 科学归纳推理：样本推出一般结论，再用因果方法加固","2024西城二模 Q18(1)","2024西城二模","18(1)","parsed","matched","","","Q0063","2024","西城","二模","2024西城二模","18(1)","reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_XICHENG_ERMO_Q18_1_SOURCE_LOCK.md#q0063-2024西城二模-q181","source_locked_pending_external_review","高粱AT1基因科学归纳推理题：正式细则锁定归纳/不完全归纳/科学归纳推理和共变法、求异法、求同法等探求因果方法"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","39","归纳推理与探求因果联系 / 同类题对比","题组24. 不完全归纳推理：从“几个案例”到“一般结论”时，先补样本，再补因果","2024海淀一模 Q18(2)","2024海淀一模","18(2)","parsed","matched","","","Q0064","2024","海淀","一模","2024海淀一模","18(2)","reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_HAIDIAN_YIMO_Q18_2_SOURCE_LOCK.md#q0064-2024海淀一模-q182","source_locked_pending_external_review","不完全归纳推理可靠程度题：正式细则锁定不完全归纳推理2分、扩大认识对象1分、分析因果关系或求同/求异/共变法1分"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","40","归纳推理与探求因果联系 / 同类题对比","补充§3. 科学归纳和求异法：先比较基因差异，再比较耐碱结果","2024东城二模 Q17(2)","2024东城二模","17(2)","parsed","matched","","","Q0141","2024","东城","二模","2024东城二模","17(2)","reasoning","main_question","A-formal","02_codex_lane/GAP005_GAP006_2024_2025_SUITE_CATCHUP_V87_SOURCE_LOCK.md#q0141-2024-dongcheng-ermo-q17-2","source_verified_header_typo_boundary_accepted_pending_claude_review","V92 local resolution: source file path and prior source ledger place 17-2.docx under 2024东城二模, while true 2024东城一模 Q17(2) is a different 北极熊毛衣 item; internal 一模 header is treated as stale template/header typo, preserved in audit boundary."
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","41","归纳推理与探求因果联系 / 同类题对比","题组41. 探求因果联系：其他条件基本相同，只有一个因素有无不同 -> 求异法","2024海淀二模 Q5","2024海淀二模","5","parsed","matched","","","Q0093","2024","海淀","二模","2024海淀二模","5","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_HAIDIAN_ERMO_Q5_Q6_SOURCE_LOCK.md#q0093-2024海淀二模-q5","source_locked_pending_external_review","原卷、独立参考答案和正式细则答案表锁定 Q5=A；探求因果联系的求异法，推理册登记"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","42","归纳推理与探求因果联系 / 卷面答案句","题组46. 不完全归纳：从观、察、闻的有限经验识别茶的内在关联","2026石景山一模 Q7","2026石景山一模","7","parsed","matched","","","Q0106","2026","石景山","一模","2026石景山一模","7","reasoning","choice_question","A-formal","02_codex_lane/GAP018_2026_SHIJINGSHAN_YIMO_Q2_Q5_Q6_Q7_Q17_2_SOURCE_LOCK.md#q0106-2026石景山一模-q7","source_locked_pending_external_review","官方答案锁定 Q7=C；观茶芽、察茶汤、闻茶香从有限经验识别内在关联，登记不完全归纳推理，排除必要条件、求同法和辩证思维泛化"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","43","归纳推理与探求因果联系 / 卷面答案句","题组59. 不完全归纳：部分城市样本能提高可靠度，但不产生必然性","2026海淀二模 Q7","2026海淀二模","7","parsed","matched","","","Q0126","2026","海淀","二模","2026海淀二模","7","reasoning","choice_question","A-support","02_codex_lane/GAP022_2026_HAIDIAN_ERMO_Q3_Q4_Q5_Q6_Q7_Q18_1_Q20_1_SOURCE_LOCK.md#q0126-2026海淀二模-q7","source_locked_pending_external_review","教师版原题和答案表锁定 Q7=A；桥下空间改造材料训练不完全归纳推理和提高可靠程度；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","44","类比推理","题组3. 类比推理：看相似属性是否足以迁移","2024.11朝阳期中 Q18 晏子","2024.11朝阳期中","18","parsed","matched","","","Q0025","2024","朝阳","期中","2024.11朝阳期中","18","reasoning","main_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0018_Q0026.md#q0025-202411朝阳期中-q18","source_locked","楚王不完全归纳轻率概括与晏子类比推理"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","45","类比推理 / 同类题对比","补充§4. 类比推理：从高粱基因经验迁移到水稻基因","2024东城二模 Q17(2)","2024东城二模","17(2)","parsed","matched","","","Q0141","2024","东城","二模","2024东城二模","17(2)","reasoning","main_question","A-formal","02_codex_lane/GAP005_GAP006_2024_2025_SUITE_CATCHUP_V87_SOURCE_LOCK.md#q0141-2024-dongcheng-ermo-q17-2","source_verified_header_typo_boundary_accepted_pending_claude_review","V92 local resolution: source file path and prior source ledger place 17-2.docx under 2024东城二模, while true 2024东城一模 Q17(2) is a different 北极熊毛衣 item; internal 一模 header is treated as stale template/header typo, preserved in audit boundary."
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","46","类比推理 / 同类题对比","题组13. 类比推理选择题：历史经验只能作或然启发","2026顺义一模 Q4","2026顺义一模","4","parsed","matched","","","Q0033","2026","顺义","一模","2026顺义一模","4","reasoning","choice_question","B-choice-signal","02_codex_lane/GAP003_2026_SHUNYI_YIMO_CHOICE_CORPUS_SOURCE_LOCK.md#q0033-2026顺义一模-q4","source_locked_pending_external_review","类比推理选择题：A项锁定，C/D分别为比喻定义和完全归纳陷阱"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","47","类比推理 / 同类题对比","题组30. 类比推理与联想迁移：看到“模仿另一类对象的方法”，不要误挂成超前或发散","2024石景山一模 Q6","2024石景山一模","6","parsed","matched","","","Q0074","2024","石景山","一模","2024石景山一模","6","thinking","choice_question","A-support","02_codex_lane/GAP006_2024_SHIJINGSHAN_YIMO_Q6_Q7_SOURCE_LOCK.md","source_locked_pending_external_review","教师版原卷和答案键锁定 Q6= A；无独立正式细则，按 A-support 处理；联想思维迁移与类比推理复合选择题"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","48","类比推理 / 同类题对比","题组36. 类比推理：见“效法另一类对象的德性或方法”，不要泛化成联想","2024朝阳二模 Q19(1)","2024朝阳二模","19(1)","parsed","matched","","","Q0084","2024","朝阳","二模","2024朝阳二模","19(1)","thinking+reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_CHAOYANG_ERMO_Q19_SOURCE_LOCK.md#q0084-2024朝阳二模-q191","source_locked_pending_external_review","原卷和2024朝阳二模主观题阅卷总结锁定①动态性②类比；双登记到思维动态性和类比推理，外审前不释放"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","49","类比推理 / 同类题对比","题组43. 类比推理 + 换位换质：先看相似属性，再看判断变形是否守规则","2026门头沟一模 Q6","2026门头沟一模","6","parsed","matched","","","Q0096","2026","门头沟","一模","2026门头沟一模","6","reasoning","choice_question","A-formal","02_codex_lane/GAP011_2026_MENTOUGOU_YIMO_Q5_Q6_Q18_2_SOURCE_LOCK.md#q0096-2026门头沟一模-q6","source_locked_pending_external_review","官方答案锁定 Q6=A；EAST人造太阳类比推理与换位/换质推理综合辨析，推理册登记"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","50","类比推理 / 卷面答案句","题组53. 类比推理：从人体体检迁移到治理体检","2026东城二模 Q18","2026东城二模","18","parsed","matched","","","Q0117","2026","东城","二模","2026东城二模","18","thinking+reasoning","main_question","A-formal","02_codex_lane/GAP020_2026_FENGTAI_DONGCHENG_ERMO_Q8_Q9_Q21_Q12_Q18_SOURCE_LOCK.md#q0117-2026东城二模-q18","source_locked_pending_external_review","正式阅卷细则锁定体检思维为类比推理2分，价值围绕创新治理思路和提高治理效能各2分；同时保留超前思维的主动防范、预见性和针对性触发"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","51","概念、定义、外延关系与划分","题组12. 概念外延关系：先定范围，再判关系","2026顺义一模 Q2 D","2026顺义一模","2","parsed","matched","","","Q0031","2026","顺义","一模","2026顺义一模","2","reasoning","choice_question","B-choice-signal","02_codex_lane/GAP003_2026_SHUNYI_YIMO_CHOICE_CORPUS_SOURCE_LOCK.md#q0031-2026顺义一模-q2","source_locked_pending_external_review","概念外延关系陷阱：D项把具体风土人情与北京题材误判为交叉关系，正式答案C"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","52","概念、定义、外延关系与划分 / 同类题对比","题组25. 定义构成：看到“A是B的C”，先拆被定义项、定义联项、种差、属概念","2024西城一模 Q19(2)","2024西城一模","19(2)","parsed","matched","","","Q0067","2024","西城","一模","2024西城一模","19(2)","reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_XICHENG_YIMO_Q19_2_Q19_3_SOURCE_LOCK.md#q0067-2024西城一模-q192","source_locked_pending_external_review","概念定义构成题：正式细则锁定举国体制/是/利用国家力量动员规模性资源实现国家目标/一种任务组织方式和体制机制安排四个构成点"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","53","概念、定义、外延关系与划分 / 同类题对比","题组26. 概念外延关系：新型X通常先判是不是X的一种","2024西城一模 Q19(3)","2024西城一模","19(3)","parsed","matched","","","Q0068","2024","西城","一模","2024西城一模","19(3)","reasoning","main_question","A-formal","02_codex_lane/GAP006_2024_XICHENG_YIMO_Q19_2_Q19_3_SOURCE_LOCK.md#q0068-2024西城一模-q193","source_locked_pending_external_review","概念外延关系题：正式细则锁定举国体制与新型举国体制外延为相容或属种关系"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","54","概念、定义、外延关系与划分 / 同类题对比","题组31. 概念外延图示：先判外延关系，再匹配图，不要把相关关系当包含关系","2024石景山一模 Q7","2024石景山一模","7","parsed","matched","","","Q0075","2024","石景山","一模","2024石景山一模","7","reasoning","choice_question","A-support","02_codex_lane/GAP006_2024_SHIJINGSHAN_YIMO_Q6_Q7_SOURCE_LOCK.md","source_locked_pending_external_review","教师版原卷和答案键锁定 Q7= B；无独立正式细则，按 A-support 处理；概念外延关系选择题"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","55","概念、定义、外延关系与划分 / 同类题对比","题组55. 下定义：先找属概念，再找种差","2026朝阳二模 Q19(1)","2026朝阳二模","19(1)","parsed","matched","","","Q0121","2026","朝阳","二模","2026朝阳二模","19(1)","reasoning","main_question","A-formal","02_codex_lane/GAP021_2026_CHAOYANG_ERMO_Q5_Q6_Q7_Q19_1_SOURCE_LOCK.md#q0121-2026朝阳二模-q191","source_locked_pending_external_review","正式阅卷细则锁定明确概念内涵的方法：定义、种差加属概念、肯定与否定相结合解释内涵，以及避免否定定义、循环定义等逻辑规则错误"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","56","真假关系、逻辑规律与关系判断","题组4. 矛盾关系与反对关系","2026东城期末 Q7","2026东城期末","7","parsed","matched","","","Q0016","2026","东城","期末","2026东城期末","7","reasoning","choice_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0013_Q0017.md#q0016-2026东城期末-q7","source_locked","矛盾关系真假判断题"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","56","真假关系、逻辑规律与关系判断","题组4. 矛盾关系与反对关系","2026西城一模 Q19(3) 乙","2026西城一模","19(3)","parsed","matched","","","Q0026","2026","西城","一模","2026西城一模","19(3)","reasoning","main_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0018_Q0026.md#q0026-2026西城一模-q193","source_locked","三段论四概念/反对关系/同一律偷换概念"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","58","真假关系、逻辑规律与关系判断 / 同类题对比","题组11. 形式逻辑综合选择题：逐项判规，不要凭感觉选","2024朝阳一模 Q6","2024朝阳一模","6","parsed","matched","","","Q0024","2024","朝阳","一模","2024朝阳一模","6","reasoning","choice_question","A-formal","02_codex_lane/B_ADDITIONS_BACKCHECK_Q0018_Q0026.md#q0024-2024朝阳一模-q6","source_locked","形式逻辑综合选择题：划分/排中律/矛盾律/四概念"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","59","真假关系、逻辑规律与关系判断 / 同类题对比","题组14. 关系判断：胜负关系不是传递关系","2026朝阳一模 Q5","2026朝阳一模","5","parsed","matched","","","Q0038","2026","朝阳","一模","2026朝阳一模","5","reasoning","choice_question","B-choice-signal","02_codex_lane/GAP004_2026_CHAOYANG_YIMO_CHOICE_CORPUS_SOURCE_LOCK.md#q0038-2026朝阳一模-q5","source_locked_pending_external_review","判断与推理综合选择题：否定全称误推出部分肯定/充分条件误写充要/划分误判/非传递关系"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","60","真假关系、逻辑规律与关系判断 / 同类题对比","题组17. 逻辑规律综合题：先判每句话，再分别归类","2025朝阳期末 Q19","2025朝阳期末","19","parsed","matched","","","Q0049","2025","朝阳","期末","2025朝阳期末","19","reasoning","main_question","A-formal","02_codex_lane/GAP005_2025_CHAOYANG_QIMO_Q19_SOURCE_LOCK.md#q0049-2025朝阳期末-q19","source_locked_pending_external_review","扫雪讨论逻辑综合题：正式细则锁定排中律两不可、矛盾律自相矛盾、三段论推理规则三组"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","61","真假关系、逻辑规律与关系判断 / 同类题对比","题组27. 逻辑规则综合选择：逐项判规，不要把“错的解释”当成正确选项","2024东城一模 Q6","2024东城一模","6","parsed","matched","","","Q0071","2024","东城","一模","2024东城一模","6","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_DONGCHENG_YIMO_Q6_Q7_Q8_SOURCE_LOCK.md#q0071-2024东城一模-q6","source_locked_pending_external_review","逻辑规则综合选择题：官方答案D，细则提示选择必须比较，不加比较作选择包含逻辑矛盾"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","62","真假关系、逻辑规律与关系判断 / 同类题对比","题组32. 封闭集合内可以概括，同一对象可以替换；不要把三例偷换成全部","2024西城一模 Q11","2024西城一模","11","parsed","matched","","","Q0076","2024","西城","一模","2024西城一模","11","reasoning","choice_question","A-formal","02_codex_lane/GAP006_2024_XICHENG_YIMO_Q11_Q12_Q13_SOURCE_LOCK.md#q0076-2024西城一模-q11","source_locked_pending_external_review","官方答案/评分参考锁定 Q11=B；原卷渲染确认 ①③ 为正确推理；枚举概括与同一对象替换题"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","63","真假关系、逻辑规律与关系判断 / 同类题对比","题组47. 非传递关系：aRb、bRc，不一定推出 aRc","2025丰台二模 Q13","2025丰台二模","13","parsed","matched","","","Q0109","2025","丰台","二模","2025丰台二模","13","reasoning","choice_question","A-support","02_codex_lane/GAP019_2025_FENGTAI_ERMO_Q12_Q13_Q14_Q16_2_Q19_1_SOURCE_LOCK.md#q0109-2025丰台二模-q13","source_locked_pending_external_review","教师版原题和答案键锁定 Q13=A；同学关系为非传递关系，兼记录划分、特称否定换位和定义边界陷阱，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","64","真假关系、逻辑规律与关系判断 / 卷面答案句","题组51. 真假话约束：必然为真要过所有满足情形","2026丰台二模 Q9","2026丰台二模","9","parsed","matched","","","Q0114","2026","丰台","二模","2026丰台二模","9","reasoning","choice_question","A-support","02_codex_lane/GAP020_2026_FENGTAI_DONGCHENG_ERMO_Q8_Q9_Q21_Q12_Q18_SOURCE_LOCK.md#q0114-2026丰台二模-q9","source_locked_pending_external_review","原卷渲染页与答案表锁定 Q9=D；真假话约束推理稳定推出乙喜欢珠兰花茶、丁不喜欢白兰花茶；①③非必然；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","65","真假关系、逻辑规律与关系判断 / 卷面答案句","题组52. 否定论断与省略前提：原判断和否定判断不能同真同假","2026东城二模 Q12","2026东城二模","12","parsed","matched","","","Q0116","2026","东城","二模","2026东城二模","12","reasoning","choice_question","A-support","02_codex_lane/GAP020_2026_FENGTAI_DONGCHENG_ERMO_Q8_Q9_Q21_Q12_Q18_SOURCE_LOCK.md#q0116-2026东城二模-q12","source_locked_pending_external_review","教师版原题和答案表锁定 Q12=D；否定论断与原判断不能同真同假，C项省略前提方向错误；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","66","真假关系、逻辑规律与关系判断 / 卷面答案句","题组56. 矛盾律陷阱：同一城市文明下的不同实践不是相反论断","2026海淀二模 Q4","2026海淀二模","4","parsed","matched","","","Q0123","2026","海淀","二模","2026海淀二模","4","reasoning","choice_question","B-choice-signal","02_codex_lane/GAP022_2026_HAIDIAN_ERMO_Q3_Q4_Q5_Q6_Q7_Q18_1_Q20_1_SOURCE_LOCK.md#q0123-2026海淀二模-q4","source_locked_pending_external_review","教师版原题和答案表锁定 Q4=A；C 把同一城市文明下的不同实践误挂为违反矛盾律，只作逻辑陷阱信号"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","67","真假关系、逻辑规律与关系判断 / 卷面答案句","题组62. 同一律：标签概念不能把商标、比例、零添加混同起来","2026石景山二模 Q7","2026石景山二模","7","parsed","matched","","","Q0134","2026","石景山","二模","2026石景山二模","7","reasoning","choice_question","A-support","02_codex_lane/GAP025_2026_SHIJINGSHAN_ERMO_Q6_Q7_Q17_2_SOURCE_LOCK.md#q0134-2026石景山二模-q7","source_locked_pending_external_review","教师版原题和答案表锁定 Q7=B；食品标签易误导用语训练同一律、概念确定性和偷换概念边界；无独立客观题细则，按 A-support"
"reasoning_type","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_双宝典双线重启_2026-05-24\08_delivery\选必三_逻辑与思维_推理宝典_题型重排送审版.md","68","真假关系、逻辑规律与关系判断 / 卷面答案句","题组63. 矛盾律：同一对象同一方面不能 A 和非 A 都真","2026顺义二模 Q18(1)","2026顺义二模","18(1)","parsed","matched","","","Q0139","2026","顺义","二模","2026顺义二模","18(1)","thinking+reasoning","main_question","A-formal","02_codex_lane/GAP026_2026_SHUNYI_ERMO_Q5_Q6_Q7_Q18_1_Q21_SOURCE_LOCK.md#q0139-2026顺义二模-q181","source_locked_pending_external_review","正式细则锁定 AI 车企观点点评：结论一涉及矛盾律与一致性要求，结论二涉及科学思维追求认识客观性"
