question_id,suite_id,original_qno,question_type,phase12_action,phase12_category,phase12_blocker_reason,phase05_status,current_exhaustive_conclusion,evidence_level,decision_reason,excerpt_head
Q-2025顺义一模-3,S-2025顺义一模,3,选择题,excluded_keep_out,out_of_scope,scope_out_other_book,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-3; canonical_conclusion=excluded,"3.B 【详解】A:共性寓于个性之中,并通过个性表现出来 。应该是冰雪运动的共性文化寓于参赛各国独具个 性的文化之中,A 说法错误。 B:冰雪运动通过赛事竞技、文化活动等搭建跨文化交流桥梁,深化不同国家和地区间理解与合作,助推 共同发展,这体现了多元冰雪文化在交流与交融中赋能不同国家和地区发展 ,B 正确。 C:具体问题具体分析是促进各国文化交流与经济合作的关键,而不是承认矛盾普遍性 ,C 错误。"
Q-2025顺义一模-4,S-2025顺义一模,4,选择题,excluded_keep_out,out_of_scope,scope_out_other_book,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-4; canonical_conclusion=excluded,"4.D 【详解】1:实践具有直接现实性,调查结果属于认识范畴,不具有直接现实性,不能直接把观念的东西 ===== PAGE 10 ===== 第10页/共18页 变为现实,1错误。 2:从数据看,2018-2024 年居民互联网使用时间大幅增加,这体现了随着信息技术发展,人们生活方式 改变,反映出生活方式与信息技术的深刻互动,2正确。 3:物质决定意识,客观实际是党和政府制定完善社会民生政策的基础"
Q-2025顺义一模-5,S-2025顺义一模,5,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-5; canonical_conclusion=入正文,"5.B 【详解】原命题“这篇散文不但文笔生动,而且富有哲理”是联言命题,逻辑形式为“A 且B”(A:文笔生 动,B:富有哲理)。其矛盾命题应为“非A 或非B”(即A 和B 不同时成立) A:“文笔不生动且不富有哲理”(非A 且非B),是更极端的否定,并非原命题的矛盾命题 ,A 与题意不 符。 B:“或者文笔不生动,或者不富有哲理”(非A 或非B),与原命题相矛盾 ,B 符合题意。 C:“如果文笔不"
Q-2025顺义一模-6,S-2025顺义一模,6,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-6; canonical_conclusion=入正文,"6.A 【详解】1:在 “这个政策工具能够改善非银机构总体的流动性环境” 这一判断中,主项就是被断定的对 象 “政策工具” ,1说法正确。 2:“互换便利不是央行直接向市场给钱,而是通过新工具盘活资产,统筹安排股市、债市等不同市场间 的流动性”,是同时对互换便利的不同方面情况进行断定的联言判断,有助于从多方面把握其特点 ,2说 法正确。 3:财政政策是宏观调控政策的大类,而公开市场业务、存款准备金"
Q-2025顺义一模-7,S-2025顺义一模,7,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-7; canonical_conclusion=入正文,"7.A 【详解】本题属于逆向选择题。 ===== PAGE 11 ===== 第11页/共18页 A:在 “凡共青团员都是青年,并非所有的青年工人都是共青团员,所以并非所有的青年工人都是青年” 中,大项 “青年” 在前提中不周延(肯定判断谓项不周延 ),在结论中周延(否定判断谓项周延),犯了 “大 项不当扩大” 的逻辑错误,不是 “小项不当扩大” ,A 分析错误,符合题意。 B:“调查报告不是文学"
Q-2025顺义一模-8,S-2025顺义一模,8,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-8; canonical_conclusion=blocked,"8.C 【详解】1:人大代表的职权是由宪法和法律规定的,此次修法完善了联系制度机制,并没有赋予人大代 表更多职权,1错误。 2:完善拓展和深化相关联系制度机制,能够推动健全代表联络机制,让人大代表更好联系群众、了解民 情民意,进而提升代表履职效能,2正确。 3:在我国,其他国家机关由权力机关产生,对其负责,受其监督,不是相互监督关系,3错误。 4:密切国家机关同人大代表联系、人大代表同人民群众联系"
Q-2025顺义一模-9,S-2025顺义一模,9,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-9; canonical_conclusion=blocked,"9.B 【详解】14:国家卫健委设置了全国统一的心理援助热线电话号码“12356”,便于从国家层面与其他紧 急服务热线建立联动机制,通过整合政务服务资源,提高政府服务实效,有利于为公众提供更加优质便捷 的心理健康公益服务,14入选。 23:根据材料信息,主要强调为群众提供心理健康公益服务,不涉及使全社会更好地形成尊法守法用法 的氛围,也不涉及通过执法和司法保障公民的权利和尊严,23不选。 故本题选"
Q-2025顺义一模-10,S-2025顺义一模,10,选择题,excluded_keep_out,out_of_scope,scope_out_other_book,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-10; canonical_conclusion=excluded,"10.A 【详解】A :根据《劳动法》,女职工孕期受特殊保护,公司不得因怀孕降低待遇或解除合同。本案中,公 司仅以主观认为工作日志作假就调岗且要求其去外省,调岗理由缺乏充分事实依据。邓某有权依据特殊劳 动保护原则和不合理调岗情况,要求公司履行原劳动合同 ,A 正确。 B :题干未提及邓某未完整履行义务相关内容,且公司以不合理理由单方解除合同,并非违背协商一致原 则这么简单,主要是违法解除,B 错误"
Q-2025顺义一模-11,S-2025顺义一模,11,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-11; canonical_conclusion=blocked,"11.D 【详解】1:古阿姨并非侵权人,她没有实施侵权行为,卫先生是因帮助她站立不稳而自己摔倒受伤,1 错误。 2:法院判决古阿姨补偿卫先生是基于公平原则的“补偿责任”,而非侵权行为的“赔偿责任”,二者法律性 质不同,2错误。 3:根据民法典第183 条,因保护他人民事权益受损且无侵权人的,受益人应当给予适当补偿。本案中古 阿姨作为受益人,法院判决其补偿符合法律规定,3正确。 4:法院依法判决古阿"
Q-2025顺义一模-12,S-2025顺义一模,12,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-12; canonical_conclusion=blocked,"12.C 【详解】1:题干主要强调传感器实时监测土壤数据为农业种植提供精确指导,未提及农村特色支柱产业 相关内容,1与题干无关。 2:传感器实时监测土壤得出数据,给农业种植提供精确指导,体现了数据要素与农业融合,能优化资源 配置,助力乡村全面振兴 ,2正确。 3:利用传感器等技术实时监测土壤,因地制宜地根据数据指导农业种植,推动技术等要素向农业集聚, 发展农业新质生产力 ,3正确。 4:题干中没有"
Q-2025顺义一模-13,S-2025顺义一模,13,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-13; canonical_conclusion=blocked,"13.B 【详解】1:矿业权从申请审批制到竞争性出让,引入竞争机制,是建设竞争有序市场体系的内在要求, 有利于激发市场活力,1正确。 2:实行竞争性出让并不意味着要将设置“准入门槛”作为手段,关键在于完善市场规则与监管,防止低价 恶性竞争,2不符合题意。 3:并非所有矿产资源均属于战略资源。重要矿产资源行业,国有经济必须占支配地位,3排除。 4:通过招标、拍卖、挂牌等竞争性方式出让矿业权,能发挥市"
Q-2025顺义一模-14,S-2025顺义一模,14,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-14; canonical_conclusion=blocked,"14.D 【详解】1:维护国家安全必须把政治安全放在首位,而非经济安全,1排除。 2:深入开展国家安全宣传教育、增强全民国家安全意识,直接呼应主题,体现公民参与国家安全的责 任,2正确。 3:以政治安全为根本,以促进国际安全为依托,3排除。 ===== PAGE 13 ===== 第13页/共18页 4:建设更高水平平安中国,以新安全格局保障新发展格局紧扣题干中“建设平安中国”的核心目标,4正 确"
Q-2025顺义一模-15,S-2025顺义一模,15,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-15; canonical_conclusion=blocked,"15.A 【详解】1:近七成国外受访民众期待中国未来更多参与国际事务或发挥更大作用 ,近九成支持中国在 有关国际机构等主动发挥更大作用,表明中国日益走近世界舞台中央,不断为世界和平与发展作出更大贡 献,1正确。 2:中国在国际事务中发挥负责任大国作用,但 “主导世界发展方向” 说法错误,中国坚持平等互利,尊 重各国主权,2错误。 3:本国的国家利益是一个国家对外活动发出发点,中国在外交活动中坚定维"
Q-2025顺义一模-16,S-2025顺义一模,16,主观题,excluded_keep_out,out_of_scope,scope_out=哲学与文化(非选必三逻辑与思维),,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-16; canonical_conclusion=excluded,"16.1要推动中华优秀传统文化创造性转化与创新性发展。3D 建模、动态水墨、粒子特效等技术手段, 让传统文化以符合当代审美的方式“活起来”。 2要坚持辩证否定观,既要克服旧事物中消极、过时的内容,又要保留其中积极合理的因素,自己否定自 己,自己发展自己。《哪吒之魔童闹海》既保留了反抗命运的精神内核,又赋予其“自我认知”的当代价值 观。 3联系是普遍的,要求我们用联系的观点看问题。我国诸多行业都找到"
Q-2025顺义一模-17-1,S-2025顺义一模,17(1),主观题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-1; canonical_conclusion=入正文,"17.(1)上述同学判断同时为真的条件是:杭州有科创基金支持且成为了科创人才高地。 理由:甲的话 “杭州如果有科创基金支持,那么就会成为科创人才高地”,这是一个充分条件假言判断。肯 前必肯后 ,当 “有科创基金支持” 为真且 “成为科创人才高地” 为真时,该判断为真; 乙的话 “杭州除非获 得科创基金支持,否则不能成为科创人才高地”,可转化为 “只有获得科创基金支持,杭州才能成为科创人 才高地”,"
Q-2025顺义一模-17-2,S-2025顺义一模,17(2),主观题,excluded_keep_out,out_of_scope,scope_out=经济与社会(政府主体)(非选必三逻辑与思维),,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-17-2; canonical_conclusion=excluded,"17.(1)上述同学判断同时为真的条件是:杭州有科创基金支持且成为了科创人才高地。 理由:甲的话 “杭州如果有科创基金支持,那么就会成为科创人才高地”,这是一个充分条件假言判断。肯 前必肯后 ,当 “有科创基金支持” 为真且 “成为科创人才高地” 为真时,该判断为真; 乙的话 “杭州除非获 得科创基金支持,否则不能成为科创人才高地”,可转化为 “只有获得科创基金支持,杭州才能成为科创人 才高地”,"
Q-2025顺义一模-18,S-2025顺义一模,18,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-18; canonical_conclusion=excluded,"18.1坚持创新发展理念,不断推动科技创新,转变经济发展动能,促进新质生产力的发展。 2构建创新引领,协调发展的产业体系,推动实体经济发展,转变经济发展方式,推动供给侧结构改革, 布局未来产业和新兴产业,促进传统产业优化升级。 3坚持创新发展,不断提高我国自主创新能力,掌握核心技术,打造核心竞争力,促进经济社会高质量发 展。 (原卷无答案,此答案仅供参考) 【分析】背景素材:发展新质生产力 考点考"
Q-2025顺义一模-19-1,S-2025顺义一模,19(1),主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-1; canonical_conclusion=excluded,"19.(1)案例1 通过法院调解解决纠纷。 案例2 通过行政裁决和行政诉讼解决纠纷。 (2)1有利于明确权利边界。案例2 市监局纠正侵权名称,保障市场主体和公民的合法权益。 2有利于化解社会矛盾。案例1 的调解修复人际关系,体现 “和合”理念,促进社会和谐。 3有利于维护公平正义。让公平正义在人与人相互理解的土壤中生根发芽。 (原卷无答案,此答案仅供参考) 【分析】背景素材:高某与刘某的邻里纠纷、"
Q-2025顺义一模-19-2,S-2025顺义一模,19(2),主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-19-2; canonical_conclusion=excluded,"19.(1)案例1 通过法院调解解决纠纷。 案例2 通过行政裁决和行政诉讼解决纠纷。 (2)1有利于明确权利边界。案例2 市监局纠正侵权名称,保障市场主体和公民的合法权益。 2有利于化解社会矛盾。案例1 的调解修复人际关系,体现 “和合”理念,促进社会和谐。 3有利于维护公平正义。让公平正义在人与人相互理解的土壤中生根发芽。 (原卷无答案,此答案仅供参考) 【分析】背景素材:高某与刘某的邻里纠纷、"
Q-2025顺义一模-20,S-2025顺义一模,20,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-20; canonical_conclusion=excluded,"20.1中国通过“小而美”项目提供公共产品与服务,帮助其他国家减贫和改善民生,践行了构建人类命运 共同体的倡议,彰显了负责任大国形象。 2项目规模小、投入可控,能直接惠及当地民众,推动经济社会发展,推动构建了以合作共赢为核心的新 型国际关系。 3中国是经济全球化的贡献者,“小而美”项目为促进当地经济社会发展、中外民心相通发挥了重要作用, 让更多国家搭上我国发展快车,同沿线各国共同分享中国的发展机遇"
Q-2025顺义一模-21,S-2025顺义一模,21,主观题,blocked_keep_out,answer_missing,scope pending or boundary row,,同类索引,missing_or_blocked,重复/参考源行，不作为独立题计入正文；canonical_question_id=Q-2025顺义一模-21; canonical_conclusion=blocked,"21.文化角度:1传统美德传承:中华民族自古以来重视家庭,众多家教故事和家训经典代代相传,尊老 爱幼等传统家庭美德成为支撑民族生生不息的精神力量 。家庭文化是民族文化的微观体现,众多家庭文化 汇聚,彰显民族文化底蕴和精神内涵,体现民族与国家的精神刻度。 2文化对人的影响:家庭作为文化 传承的重要场所,良好家风在潜移默化中塑造家庭成员的价值观、人生观和世界观。这种积极影响从家庭 辐射到社会,促进社会"
Q-2026丰台一模-18-2,S-2026丰台一模,18(2),主观题,covered_by_74_review_body,already_in_74,LOCKED_FOR_FUSION_NO_STUDENT_DRAFT_YET；学生稿门禁由GPT Phase03 gate控制,L4_LOCKED_FOR_FUSION,入正文,A-formal_or_phase12_source_confirmed,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=LOCKED_FOR_FUSION_NO_STUDENT_DRAFT_YET；学生稿门禁由GPT Phase03 gate控制；note=已进入 74-row review-only expanded body。,18.（2）两位同学分别给出甲、乙推理；设问要求分别写出推理类型、判断是否正确并说明理由。
Q-2026丰台一模-UNPARSED-PAPER,S-2026丰台一模,UNPARSED,suite_visual_blocker,blocked_keep_out,visual_missing,paper PDF text layer is blank/thin; full question list must be recovered from rendered pages before coverage PASS,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=visual_missing；blocker=paper PDF text layer is blank/thin; full question list must be recovered from rendered pages before coverage PASS；note=整套或局部视觉恢复不足，不能转正文。,
Q-2026通州期末-1,S-2026通州期末,1,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"1. 大型交响合唱《领航》以山河为卷、信仰为笔,既饱含对党的赤诚赞颂,也彰显着复兴征程的坚定信念。 下列解读中,与歌词核心要义最贴合的是( ) 歌曲《领航》节选 无论多久你都在我们身旁, 相依相恋情深意长, 江山就是人民, 绘成你胸中景象, 为了千秋伟业,为了时代华章, 前赴后继铸就辉煌, 伟大的中国共产党, 风华正茂山高水长, 昂首挺立在新时代的征程上, 昂首挺立在新时代的征程上。 1党领征程聚"
Q-2026通州期末-2,S-2026通州期末,2,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"2. 新型城镇化是贯彻新发展理念、推动高质量发展的重要实践。党的二十大强调“推进以人为核心的新型 城镇化”,要求促进农业转移人口市民化,健全基本公共服务体系,提高人民生活品质。下列举措最能体 现这一要求的是( ) A. 以民生改善和基础设施优化为重点,推动城镇化水平快速提升 B. 引导农村人口向县城集中,重点发展高新产业以扩大经济规模 C. 优先扩大城市建设的用地规模,推动基础设施大规模集中建设 "
Q-2026通州期末-3,S-2026通州期末,3,选择题,blocked_keep_out,blocked,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=blocked；blocker=scope pending or boundary row；note=范围或题面仍需人工回源，不从材料关键词推断入正文。,"3. 小产品赢得大市场,这对企业发展的启示是( ) 1以差异化优势拓宽海外市场,提升竞争力 2推动需求侧改革,不断促进需求牵引供给 3适应市场需求,生产适销对路的优质产品 4推进高水平对外开放,为世界带来新机遇 A. 12 B. 13 C. 24 D. 34"
Q-2026通州期末-4,S-2026通州期末,4,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"4. 公共法律服务( ) 1旨在保障公民基本政治权利,实现社会公平正义 2是由政府普遍提供、覆盖城乡、居民平等享受的公共产品 3由居(村)委会提供基本平台,以协调辖区内公共法律服务资源 4是政府公共服务职能的重要组成部分,兼具公共服务和法律服务的属性 A. 13 B. 14 C. 23 D. 24"
Q-2026通州期末-5,S-2026通州期末,5,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,"5. 基层问题通常不是孤立的“点”,而是交织着利益、习俗与资源的“网”。若仅头痛医头、脚痛医脚, 容易陷入“拆东墙补西墙”“按下葫芦浮起瓢”的被动局面。“十五五”规划建议明确提出,要“完善共 建共治共享的社会治理制度”并“健全凝聚服务群众工作机制,夯实社会治理的群众基础”。下列表述正 确的是( ) 1基层治理事关国家发展和稳定,是我们党执政兴国的重要支柱 2基层问题的治理必须坚持群众观念,要有系统"
Q-2026通州期末-6,S-2026通州期末,6,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"6. 当昆曲的水磨雅韵遇见莎士比亚的戏剧诗篇,一场跨越时空的对话在抚州园林水幕间惊艳上演。《牡丹亭》 的至情与《哈姆雷特》的思辨,让汤显祖与莎士比亚的灵魂在东方月色下深情“握手”,成为东西方文明 互鉴的一场雅集盛事。“汤莎同台”给我们的启示是( ) ===== PAGE 3 ===== 第3页/共10页 A. 不同文明的交流互鉴能为文化发展提供不竭动力 B. 借鉴西方优秀文化成果推动传统文化创造性"
Q-2026通州期末-7,S-2026通州期末,7,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"7. 中华优秀传统文化蕴含着丰富的哲学智慧,下列名句与其蕴含的哲学道理对应一致的有( ) 名句 哲学道理 1 凡益之道,与时偕行 事物是不断变化发展的 2 己所不欲,勿施于人 坚持两点论和重点论的统一 3 有上则有下,有此则有彼 矛盾的同一性和斗争性在一定条件下相互转化 4 图难于其易,为大于其细 量变是质变的必要准备,要重视量的积累 A. 13 B. 14 C. 23 D. 24"
Q-2026通州期末-8,S-2026通州期末,8,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,"8. 为纪念中国人民抗日战争暨世界反法西斯战争胜利80 周年,某地博物馆组织1010 位参与者以绣针为笔, 以丝线作墨,将抗战场景和1010 个地名绣结成一幅特殊的汴绣作品。从东北黑土地到滇西高原,从东海之 滨到西北戈壁,一张跨越时空的“记忆地图”无声诉说着“清澈的爱,只为中国”。对此,下列理解正确 的是( ) 1爱国主义的传承依赖于参与者的民族情怀 2家国情怀是这幅汴绣作品产生的核心源泉 3通过"
Q-2026通州期末-9,S-2026通州期末,9,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,"9. 2025 年7 月,首个全国性“医保+商保”清分结算中心落地北京西城区。该中心通过打通国家医保数据 与商业健康保险间的数据壁垒,打造基本医保和商业保险的“一站式”结算路径,让投保人无需再为繁琐 的票据整理与报销流程奔波,实现“数据多跑路,群众少跑腿”的民生愿景。该中心( ) A. 实现医保与商保数据共享,完善我国基本医疗保障体系 B. 发挥创新思维保障民生,优先构建数据共享和服务标准 C. "
Q-2026通州期末-10,S-2026通州期末,10,选择题,body_after_362_repair,new_body_candidate,scope pending or boundary row,,入正文,B-choice-signal_needs_answer_key_check,phase12_action=body_after_362_repair；phase12_category=new_body_candidate；blocker=scope pending or boundary row；note=法学逻辑思维选择题，完整四项经页面渲染确认，答案表确认 B。,10. 逻辑思维是法学研究和实践的重要方法和工具。下列分析正确的是( ) A. 12 B. 13 C. 24 D. 34
Q-2026通州期末-11,S-2026通州期末,11,选择题,covered_by_74_review_body,already_in_74,Batch03 Lane B confirmed for evidence fusion only; no student draft,L3_CONFIRMED_FOR_EVIDENCE_ARCHIVE,入正文,B-choice-signal,phase12_action=covered_by_74_review_body；phase12_category=already_in_74；blocker=Batch03 Lane B confirmed for evidence fusion only; no student draft；note=已进入 74-row review-only expanded body。,"11. “河”者,水德流润,载物通变也;“合”者,百川归海,众志凝也;“和”者,阴阳相济,万物谐也。 大运河(通州段)贯通古今,融水脉、文脉、人脉于一身,承古开新,化身为文化之河、生态之河、发展之 河、民生之河。此“河—合—和”理念,既赓续传统智慧,亦映照时代精神,其诠释过程( ) A. 实现了对运河文化从感性认识到理性认识的迁移和飞跃 B. 展现了从分析到综合、从普遍一特殊一普遍的思维进阶 C."
Q-2026通州期末-12,S-2026通州期末,12,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"12. 刘某生前立有遗嘱,指定名下房产由其子继承。此后,刘某因年老体弱,又与保姆签订《遗赠扶养协 议》,约定由保姆承担其生养死葬义务,刘某去世后该房产归保姆所有。刘某在保姆照料下安度晚年,去 世后,其子与保姆就房产归属产生争议。下列说法正确的是( ) 1遗赠扶养协议为双务合同,效力优先于遗嘱 2保姆已履行扶养义务,有权主张房产所有权 3遗嘱效力优于遗赠扶养协议,房产应归其子 4刘某同时立下遗嘱与协"
Q-2026通州期末-13,S-2026通州期末,13,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"13. 17 周岁的张某利用暑假拍摄了一组展现母校古建筑风貌的照片,并将其投稿至《校园生活》杂志社。 次年3 月,张某发现该照片被某出版社出版的图书作为封面使用,且未署名也未支付报酬。张某遂诉至法 院,要求停止侵权并赔偿经济损失。对此说法正确的是( ) A. 因张某未满18 周岁,其创作的照片不属于著作权法保护的作品 B. 出版图书的使用可适用“法定许可”规定,但出版社应补付报酬 C. 本案不属于"
Q-2026通州期末-14,S-2026通州期末,14,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"14. 海南自由贸易港全岛封关运作是我国坚定不移扩大高水平对外开放的标志性举措。现阶段的封关政策措 施可以概括为“四个更加”——更加优惠的货物“零关税”政策、更加宽松的贸易管理措施、更加便利的 通行措施、更加高效精准的监管模式。这旨在( ) 1深化制度型开放,为全国高水平对外开放探索新路径 2促进资源要素自由流动,发展更高层次的开放型经济 3参与国际经贸规则制定,推动全球经济治理体系改革 4深化国"
Q-2026通州期末-15,S-2026通州期末,15,选择题,blocked_keep_out,answer_missing,scope pending or boundary row,,blocked,missing_or_blocked,phase12_action=blocked_keep_out；phase12_category=answer_missing；blocker=scope pending or boundary row；note=初筛为答案/来源缺口，本轮未找到足够证据。,"15. 多年来,中国企业用行动不断书写着跨越国界的合作故事,为埃及发展注入持续动力。从第一家工厂到 覆盖全国各地的网络;从培训一名员工到带动数千人就业,从提升一袋饲料的价值到点亮一个家庭的生活, 中国企业在埃及播下“新希望”。这表明中国企业( ) 1以技赋能,为伙伴国家构建产业网络提供经验智慧与系统支持 2以民为本,将带动当地就业与民生改善作为国际合作首要目标 3以业兴伴,通过共建价值链助力伙伴国"
Q-2026通州期末-16,S-2026通州期末,16,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,"16. 都江堰,这座全世界迄今唯一仍在使用的古代水利工程,是人类与自然和谐共生最早的成功实践之 一。 【因势利导千年安澜】 战国时期,秦国蜀郡太守李冰利用当地西北高、东南低的地理条件,率领民众历经艰难、勇于开拓, 修建都江堰,治水利民,充分彰显了“因地制宜、顺势而为、天人合一”的传统理念。如今,它也成为生 态文明教育、爱国主义教育和中华优秀传统文化教育的生动课堂。 【珍水万世永续守护】 都江堰的修"
Q-2026通州期末-17,S-2026通州期末,17,主观题,excluded_keep_out,out_of_scope,scope pending or boundary row,,excluded,C-boundary_or_duplicate,phase12_action=excluded_keep_out；phase12_category=out_of_scope；blocker=scope pending or boundary row；note=scope pending or boundary row,"17. 以法为脉,守护中轴。 ◆完善法规,强化法治宣传。2025 年5 月北京市人大常委会出台《北京中轴线世界文化遗产保护条 例》,为系统性保护、传承和利用北京中轴线世界文化遗产提供专门法治保障。同时,通过组织代表培 训、专题展览、委托基层立法联系点开展问卷调查、主动“送法上门”及举办法治宣讲等方式,营造依 法保护中轴线的良好法治氛围。 ◆依法联动,凝聚保护合力。北京市文化和旅游局、市文物局联合市"
