rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_CC0364_2026_通州_期中_19_1_02,CC0364_2026_通州_期中_19_1,（2）根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。（6分） 推理 | 判断逻辑正误并说明理由,marking_rubric,formal,（2）根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。（6分） 推理 | 判断逻辑正误并说明理由,M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02,（2）根据材料，判断推理①和②的逻辑正误，并结合《逻辑与思维》知识说明理由。（6分） 推理 | 判断逻辑正误并说明理由,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0223:slide 11 | F0403:slide 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0364_2026_通州_期中_19_1_03,CC0364_2026_通州_期中_19_1,①如果阻碍加装电梯，就会侵犯相关业主的合法权益。 范某阻碍加装电梯，所以范某侵犯了相关业主的合法权益。 |,marking_rubric,formal,①如果阻碍加装电梯，就会侵犯相关业主的合法权益。 范某阻碍加装电梯，所以范某侵犯了相关业主的合法权益。 |,M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02,①如果阻碍加装电梯，就会侵犯相关业主的合法权益。 范某阻碍加装电梯，所以范某侵犯了相关业主的合法权益。 |,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0223:slide 11 | F0403:slide 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0364_2026_通州_期中_19_1_04,CC0364_2026_通州_期中_19_1,②只有公示期间未收到异议，加装电梯才符合要求。 公示期内未收到异议，所以加装电梯符合要求。 |,marking_rubric,formal,②只有公示期间未收到异议，加装电梯才符合要求。 公示期内未收到异议，所以加装电梯符合要求。 |,M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02,②只有公示期间未收到异议，加装电梯才符合要求。 公示期内未收到异议，所以加装电梯符合要求。 |,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0223:slide 11 | F0403:slide 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0364_2026_通州_期中_19_1_05,CC0364_2026_通州_期中_19_1,（2）①推理正确。（1分）该推理为充分条件假言推理，遵循“肯定前件，就能肯定后件”的规则。（1分）大前提“如果阻碍加装电梯，就会侵犯相关业主的合法权益”，小前提肯定前件“范某阻碍加装电梯”，结论肯定后件“范某侵犯了相关业主的合法权益”，（1分）推理结构有效。,marking_rubric,formal,（2）①推理正确。（1分）该推理为充分条件假言推理，遵循“肯定前件，就能肯定后件”的规则。（1分）大前提“如果阻碍加装电梯，就会侵犯相关业主的合法权益”，小前提肯定前件“范某阻碍加装电梯”，结论肯定后件“范某侵犯了相关业主的合法权益”，（1分）推理结构有效。,M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02,（2）①推理正确。（1分）该推理为充分条件假言推理，遵循“肯定前件，就能肯定后件”的规则。（1分）大前提“如果阻碍加装电梯，就会侵犯相关业主的合法权益”，小前提肯定前件“范某阻碍加装电梯”，结论肯定后件“范某侵犯了相关业主的合法权益”，（1分）推理结构有效。,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,uncertain,uncertain,F0223:slide 11 | F0403:slide 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0364_2026_通州_期中_19_1_06,CC0364_2026_通州_期中_19_1,②推理错误。（1分）该推理属于必要条件假言推理，遵循“否定前件必否定后件”“肯定后件必肯定前件”的规则。（1分）材料中仅肯定前件“公示期内未收到异议”，就得出肯定后件“加装电梯符合要求”的结论，（1分）是错误的推理结构。（6分） [slide 13] 第一步该推理正确与否：错误|正确（1分） 第二步理由（2分=理论1分+分析材料1分）,marking_rubric,formal,②推理错误。（1分）该推理属于必要条件假言推理，遵循“否定前件必否定后件”“肯定后件必肯定前件”的规则。（1分）材料中仅肯定前件“公示期内未收到异议”，就得出肯定后件“加装电梯符合要求”的结论，（1分）是错误的推理结构。（6分） [slide 13] 第一步该推理正确与否：错误|正确（1分） 第二步理由（2分=理论1分+分析材料1分）,M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02,②推理错误。（1分）该推理属于必要条件假言推理，遵循“否定前件必否定后件”“肯定后件必肯定前件”的规则。（1分）材料中仅肯定前件“公示期内未收到异议”，就得出肯定后件“加装电梯符合要求”的结论，（1分）是错误的推理结构。（6分） [slide 13] 第一步该推理正确与否：错误|正确（1分） 第二步理由（2分=理论1分+分析材料1分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0223:slide 11 | F0403:slide 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0364_2026_通州_期中_19_1_07,CC0364_2026_通州_期中_19_1,（1）写出充分条件假言推理（1分）或者有效式：肯定前件式/肯前肯后/如果肯定了假言判断的前件，结论就要肯定假言判断的后件（如果否定了假言判断的后件，就要否定前件不给分，因为与材料的逻辑性质无关）（1分）或者无效式：否定前件式/否定前件不能否定后件/否定假言判断的前件，而在结论中肯定假言判断的后件（肯定后件式不给分，因为与材料犯的逻辑错误无关） （1分） +分析材料（1分）,marking_rubric,formal,（1）写出充分条件假言推理（1分）或者有效式：肯定前件式/肯前肯后/如果肯定了假言判断的前件，结论就要肯定假言判断的后件（如果否定了假言判断的后件，就要否定前件不给分，因为与材料的逻辑性质无关）（1分）或者无效式：否定前件式/否定前件不能否定后件/否定假言判断的前件，而在结论中肯定假言判断的后件（肯定后件式不给分，因为与材料犯的逻辑错误无关） （1分） +分析材料（1分）,M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02,（1）写出充分条件假言推理（1分）或者有效式：肯定前件式/肯前肯后/如果肯定了假言判断的前件，结论就要肯定假言判断的后件（如果否定了假言判断的后件，就要否定前件不给分，因为与材料的逻辑性质无关）（1分）或者无效式：否定前件式/否定前件不能否定后件/否定假言判断的前件，而在结论中肯定假言判断的后件（肯定后件式不给分，因为与材料犯的逻辑错误无关） （1分） +分析材料（1分）,判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0223:slide 11 | F0403:slide 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0364_2026_通州_期中_19_1_08,CC0364_2026_通州_期中_19_1,（2）写出必要条件假言推理（1分）或者有效式：否定前件式/肯定定后件式/否前否后/肯后肯前/如果否定了假言判断的前件，结论就要否定假言判断的后件/如果肯定了假言判断的后件，就要肯定前件（1分）或者无效式：肯定前件式/肯定前件不能肯定后件/肯定假言判断的前件，而在结论中肯定假言判断的后件（否定后件式不给分，因为与材料犯的逻辑错误无关）（1分）+分析材料（1分） [slide 14],marking_rubric,formal,（2）写出必要条件假言推理（1分）或者有效式：否定前件式/肯定定后件式/否前否后/肯后肯前/如果否定了假言判断的前件，结论就要否定假言判断的后件/如果肯定了假言判断的后件，就要肯定前件（1分）或者无效式：肯定前件式/肯定前件不能肯定后件/肯定假言判断的前件，而在结论中肯定假言判断的后件（否定后件式不给分，因为与材料犯的逻辑错误无关）（1分）+分析材料（1分） [slide 14],M_CC0364_2026_通州_期中_19_1_01|M_CC0364_2026_通州_期中_19_1_02,（2）写出必要条件假言推理（1分）或者有效式：否定前件式/肯定定后件式/否前否后/肯后肯前/如果否定了假言判断的前件，结论就要否定假言判断的后件/如果肯定了假言判断的后件，就要肯定前件（1分）或者无效式：肯定前件式/肯定前件不能肯定后件/肯定假言判断的前件，而在结论中肯定假言判断的后件（否定后件式不给分，因为与材料犯的逻辑错误无关）（1分）+分析材料（1分） [slide 14],判断法律关系/行为性质/责任承担或程序路径(回源细化),,,material,no,F0223:slide 11 | F0403:slide 11,heuristic_atom_split_from_text_layer; needs回源核细则原文
R_CC0002_2024_丰台_一模_17_M17_01,CC0002_2024_丰台_一模_17,法理依据5分：法院判决应以事实为依据，以法律为准绳，为必踩点1分。,evaluation_standard,formal,法理依据5分：法院判决应以事实为依据，以法律为准绳，为必踩点1分。,M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_02|M_CC0002_2024_丰台_一模_17_03|M_CC0002_2024_丰台_一模_17_04,法理依据5分：法院判决应以事实为依据，以法律为准绳，为必踩点1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge+material,no,F0268:text lines 16-26; F0045:pages 4/8,missing17_correction_atom; formal/reference level follows source audit
R_CC0002_2024_丰台_一模_17_M17_02,CC0002_2024_丰台_一模_17,法理依据：双方形成好意同乘，需明确权利义务；涉及侵权责任一般规定，2分。,evaluation_standard,formal,法理依据：双方形成好意同乘，需明确权利义务；涉及侵权责任一般规定，2分。,M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_02|M_CC0002_2024_丰台_一模_17_03|M_CC0002_2024_丰台_一模_17_04,法理依据：双方形成好意同乘，需明确权利义务；涉及侵权责任一般规定，2分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,侵权,,knowledge,uncertain,F0268:text lines 16-26; F0045:pages 4/8,missing17_correction_atom; formal/reference level follows source audit
R_CC0002_2024_丰台_一模_17_M17_03,CC0002_2024_丰台_一模_17,法理依据：结合好意同乘事故减轻赔偿责任的条件和案件事实进行说明，2分。,evaluation_standard,formal,法理依据：结合好意同乘事故减轻赔偿责任的条件和案件事实进行说明，2分。,M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_02|M_CC0002_2024_丰台_一模_17_03|M_CC0002_2024_丰台_一模_17_04,法理依据：结合好意同乘事故减轻赔偿责任的条件和案件事实进行说明，2分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge,uncertain,F0268:text lines 16-26; F0045:pages 4/8,missing17_correction_atom; formal/reference level follows source audit
R_CC0002_2024_丰台_一模_17_M17_04,CC0002_2024_丰台_一模_17,现实意义：维护双方合法权益，1分。,evaluation_standard,formal,现实意义：维护双方合法权益，1分。,M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_02|M_CC0002_2024_丰台_一模_17_03|M_CC0002_2024_丰台_一模_17_04,现实意义：维护双方合法权益，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,合法权益,value,uncertain,F0268:text lines 16-26; F0045:pages 4/8,missing17_correction_atom; formal/reference level follows source audit
R_CC0002_2024_丰台_一模_17_M17_05,CC0002_2024_丰台_一模_17,现实意义：保障公正司法，1分。,evaluation_standard,formal,现实意义：保障公正司法，1分。,M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_02|M_CC0002_2024_丰台_一模_17_03|M_CC0002_2024_丰台_一模_17_04,现实意义：保障公正司法，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,value,uncertain,F0268:text lines 16-26; F0045:pages 4/8,missing17_correction_atom; formal/reference level follows source audit
R_CC0002_2024_丰台_一模_17_M17_06,CC0002_2024_丰台_一模_17,现实意义：弘扬社会主义核心价值观、促进社会和谐或绿色出行，1分。,evaluation_standard,formal,现实意义：弘扬社会主义核心价值观、促进社会和谐或绿色出行，1分。,M_CC0002_2024_丰台_一模_17_01|M_CC0002_2024_丰台_一模_17_02|M_CC0002_2024_丰台_一模_17_03|M_CC0002_2024_丰台_一模_17_04,现实意义：弘扬社会主义核心价值观、促进社会和谐或绿色出行，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,和谐；社会主义核心价值观,value,uncertain,F0268:text lines 16-26; F0045:pages 4/8,missing17_correction_atom; formal/reference level follows source audit
R_CC0054_2024_石景山_一模_17_M17_01,CC0054_2024_石景山_一模_17,甲公司参与比选并向乙公司报价，内容具体确定，属于要约。,lecture_explicit_scoring,formal,甲公司参与比选并向乙公司报价，内容具体确定，属于要约。,M_CC0054_2024_石景山_一模_17_01|M_CC0054_2024_石景山_一模_17_02|M_CC0054_2024_石景山_一模_17_03|M_CC0054_2024_石景山_一模_17_04,甲公司参与比选并向乙公司报价，内容具体确定，属于要约。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,material,no,F0055:slides/extracted lines 308-309; F0056:text lines 98-131,missing17_correction_atom; formal/reference level follows source audit
R_CC0054_2024_石景山_一模_17_M17_02,CC0054_2024_石景山_一模_17,乙公司确认甲公司中标并送达中标通知，属于承诺。,lecture_explicit_scoring,formal,乙公司确认甲公司中标并送达中标通知，属于承诺。,M_CC0054_2024_石景山_一模_17_01|M_CC0054_2024_石景山_一模_17_02|M_CC0054_2024_石景山_一模_17_03|M_CC0054_2024_石景山_一模_17_04,乙公司确认甲公司中标并送达中标通知，属于承诺。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,material,no,F0055:slides/extracted lines 308-309; F0056:text lines 98-131,missing17_correction_atom; formal/reference level follows source audit
R_CC0054_2024_石景山_一模_17_M17_03,CC0054_2024_石景山_一模_17,中标通知书送达甲公司，双方合同成立，合同成立部分共3分。,lecture_explicit_scoring,formal,中标通知书送达甲公司，双方合同成立，合同成立部分共3分。,M_CC0054_2024_石景山_一模_17_01|M_CC0054_2024_石景山_一模_17_02|M_CC0054_2024_石景山_一模_17_03|M_CC0054_2024_石景山_一模_17_04,中标通知书送达甲公司，双方合同成立，合同成立部分共3分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,合同,,knowledge+material,no,F0055:slides/extracted lines 308-309; F0056:text lines 98-131,missing17_correction_atom; formal/reference level follows source audit
R_CC0054_2024_石景山_一模_17_M17_04,CC0054_2024_石景山_一模_17,法院判决引导碳排放配额交易主体遵循诚信原则、公平原则、绿色原则。,lecture_explicit_scoring,formal,法院判决引导碳排放配额交易主体遵循诚信原则、公平原则、绿色原则。,M_CC0054_2024_石景山_一模_17_01|M_CC0054_2024_石景山_一模_17_02|M_CC0054_2024_石景山_一模_17_03|M_CC0054_2024_石景山_一模_17_04,法院判决引导碳排放配额交易主体遵循诚信原则、公平原则、绿色原则。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,诚信原则；公平原则,公平,knowledge+material+value,no,F0055:slides/extracted lines 308-309; F0056:text lines 98-131,missing17_correction_atom; formal/reference level follows source audit
R_CC0054_2024_石景山_一模_17_M17_05,CC0054_2024_石景山_一模_17,判决有利于推动企业转型升级，兼顾经济效益和社会效益。,lecture_explicit_scoring,formal,判决有利于推动企业转型升级，兼顾经济效益和社会效益。,M_CC0054_2024_石景山_一模_17_01|M_CC0054_2024_石景山_一模_17_02|M_CC0054_2024_石景山_一模_17_03|M_CC0054_2024_石景山_一模_17_04,判决有利于推动企业转型升级，兼顾经济效益和社会效益。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,value,uncertain,F0055:slides/extracted lines 308-309; F0056:text lines 98-131,missing17_correction_atom; formal/reference level follows source audit
R_CC0054_2024_石景山_一模_17_M17_06,CC0054_2024_石景山_一模_17,判决有利于维护碳排放权交易市场正常秩序、推动要素市场化改革、落实双碳决策。,lecture_explicit_scoring,formal,判决有利于维护碳排放权交易市场正常秩序、推动要素市场化改革、落实双碳决策。,M_CC0054_2024_石景山_一模_17_01|M_CC0054_2024_石景山_一模_17_02|M_CC0054_2024_石景山_一模_17_03|M_CC0054_2024_石景山_一模_17_04,判决有利于维护碳排放权交易市场正常秩序、推动要素市场化改革、落实双碳决策。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,value,uncertain,F0055:slides/extracted lines 308-309; F0056:text lines 98-131,missing17_correction_atom; formal/reference level follows source audit
R_CC0119_2025_丰台_期末_19_M17_01,CC0119_2025_丰台_期末_19,法理依据：法院判决应以事实为依据、以法律为准绳，或写出相关法律规定，为必踩点1分。,lecture_explicit_scoring,formal,法理依据：法院判决应以事实为依据、以法律为准绳，或写出相关法律规定，为必踩点1分。,M_CC0119_2025_丰台_期末_19_01|M_CC0119_2025_丰台_期末_19_02|M_CC0119_2025_丰台_期末_19_03|M_CC0119_2025_丰台_期末_19_04,法理依据：法院判决应以事实为依据、以法律为准绳，或写出相关法律规定，为必踩点1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge+material,no,F0131:slides 45-47,missing17_correction_atom; formal/reference level follows source audit
R_CC0119_2025_丰台_期末_19_M17_02,CC0119_2025_丰台_期末_19,法理依据：劳动者应完成劳动任务，遵守劳动纪律和职业道德，1分。,lecture_explicit_scoring,formal,法理依据：劳动者应完成劳动任务，遵守劳动纪律和职业道德，1分。,M_CC0119_2025_丰台_期末_19_01|M_CC0119_2025_丰台_期末_19_02|M_CC0119_2025_丰台_期末_19_03|M_CC0119_2025_丰台_期末_19_04,法理依据：劳动者应完成劳动任务，遵守劳动纪律和职业道德，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge,uncertain,F0131:slides 45-47,missing17_correction_atom; formal/reference level follows source audit
R_CC0119_2025_丰台_期末_19_M17_03,CC0119_2025_丰台_期末_19,法理依据：尹某没有履行劳动者义务，违反法律规定或不符合敬业价值要求，2分。,lecture_explicit_scoring,formal,法理依据：尹某没有履行劳动者义务，违反法律规定或不符合敬业价值要求，2分。,M_CC0119_2025_丰台_期末_19_01|M_CC0119_2025_丰台_期末_19_02|M_CC0119_2025_丰台_期末_19_03|M_CC0119_2025_丰台_期末_19_04,法理依据：尹某没有履行劳动者义务，违反法律规定或不符合敬业价值要求，2分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge,uncertain,F0131:slides 45-47,missing17_correction_atom; formal/reference level follows source audit
R_CC0119_2025_丰台_期末_19_M17_04,CC0119_2025_丰台_期末_19,法理依据：购物中心根据劳动合同法规定解除劳动合同，1分。,lecture_explicit_scoring,formal,法理依据：购物中心根据劳动合同法规定解除劳动合同，1分。,M_CC0119_2025_丰台_期末_19_01|M_CC0119_2025_丰台_期末_19_02|M_CC0119_2025_丰台_期末_19_03|M_CC0119_2025_丰台_期末_19_04,法理依据：购物中心根据劳动合同法规定解除劳动合同，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,合同；劳动合同,,knowledge,uncertain,F0131:slides 45-47,missing17_correction_atom; formal/reference level follows source audit
R_CC0119_2025_丰台_期末_19_M17_05,CC0119_2025_丰台_期末_19,现实意义：保护用人单位合理用工自主权，1分。,lecture_explicit_scoring,formal,现实意义：保护用人单位合理用工自主权，1分。,M_CC0119_2025_丰台_期末_19_01|M_CC0119_2025_丰台_期末_19_02|M_CC0119_2025_丰台_期末_19_03|M_CC0119_2025_丰台_期末_19_04,现实意义：保护用人单位合理用工自主权，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,value,uncertain,F0131:slides 45-47,missing17_correction_atom; formal/reference level follows source audit
R_CC0119_2025_丰台_期末_19_M17_06,CC0119_2025_丰台_期末_19,现实意义：引导劳动者坚持权利义务相统一，1分。,lecture_explicit_scoring,formal,现实意义：引导劳动者坚持权利义务相统一，1分。,M_CC0119_2025_丰台_期末_19_01|M_CC0119_2025_丰台_期末_19_02|M_CC0119_2025_丰台_期末_19_03|M_CC0119_2025_丰台_期末_19_04,现实意义：引导劳动者坚持权利义务相统一，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge+value,uncertain,F0131:slides 45-47,missing17_correction_atom; formal/reference level follows source audit
R_CC0119_2025_丰台_期末_19_M17_07,CC0119_2025_丰台_期末_19,现实意义：构建合理健康劳动关系或促进社会公平正义，1分。,lecture_explicit_scoring,formal,现实意义：构建合理健康劳动关系或促进社会公平正义，1分。,M_CC0119_2025_丰台_期末_19_01|M_CC0119_2025_丰台_期末_19_02|M_CC0119_2025_丰台_期末_19_03|M_CC0119_2025_丰台_期末_19_04,现实意义：构建合理健康劳动关系或促进社会公平正义，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,公平,knowledge+value,uncertain,F0131:slides 45-47,missing17_correction_atom; formal/reference level follows source audit
R_CC0125_2025_延庆_一模_19_M17_01,CC0125_2025_延庆_一模_19,调解结果：本案标的较小，本着以和为贵原则适用调解，1分。,evaluation_standard,formal,调解结果：本案标的较小，本着以和为贵原则适用调解，1分。,M_CC0125_2025_延庆_一模_19_01|M_CC0125_2025_延庆_一模_19_02|M_CC0125_2025_延庆_一模_19_03|M_CC0125_2025_延庆_一模_19_04,调解结果：本案标的较小，本着以和为贵原则适用调解，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,调解,,knowledge+material,no,F0296:text around Q19; F0295:page 10,missing17_correction_atom; formal/reference level follows source audit
R_CC0125_2025_延庆_一模_19_M17_02,CC0125_2025_延庆_一模_19,调解理由：消费者维权应遵循诚实信用原则，不能损害他人利益和社会经济秩序，诚信原则1分、材料分析1分。,evaluation_standard,formal,调解理由：消费者维权应遵循诚实信用原则，不能损害他人利益和社会经济秩序，诚信原则1分、材料分析1分。,M_CC0125_2025_延庆_一模_19_01|M_CC0125_2025_延庆_一模_19_02|M_CC0125_2025_延庆_一模_19_03|M_CC0125_2025_延庆_一模_19_04,调解理由：消费者维权应遵循诚实信用原则，不能损害他人利益和社会经济秩序，诚信原则1分、材料分析1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,诚信原则；调解,,knowledge,uncertain,F0296:text around Q19; F0295:page 10,missing17_correction_atom; formal/reference level follows source audit
R_CC0125_2025_延庆_一模_19_M17_03,CC0125_2025_延庆_一模_19,调解理由：杨某收到退款后买卖合同已解除，应依法退还货物，合同解除1分、材料分析1分。,evaluation_standard,formal,调解理由：杨某收到退款后买卖合同已解除，应依法退还货物，合同解除1分、材料分析1分。,M_CC0125_2025_延庆_一模_19_01|M_CC0125_2025_延庆_一模_19_02|M_CC0125_2025_延庆_一模_19_03|M_CC0125_2025_延庆_一模_19_04,调解理由：杨某收到退款后买卖合同已解除，应依法退还货物，合同解除1分、材料分析1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,合同；调解,,knowledge+material,no,F0296:text around Q19; F0295:page 10,missing17_correction_atom; formal/reference level follows source audit
R_CC0125_2025_延庆_一模_19_M17_04,CC0125_2025_延庆_一模_19,调解理由：杨某主张商品质量不合格但已丢弃商品，缺乏证据意识；证据意识1分、材料分析1分。,evaluation_standard,formal,调解理由：杨某主张商品质量不合格但已丢弃商品，缺乏证据意识；证据意识1分、材料分析1分。,M_CC0125_2025_延庆_一模_19_01|M_CC0125_2025_延庆_一模_19_02|M_CC0125_2025_延庆_一模_19_03|M_CC0125_2025_延庆_一模_19_04,调解理由：杨某主张商品质量不合格但已丢弃商品，缺乏证据意识；证据意识1分、材料分析1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,调解,,knowledge+material,no,F0296:text around Q19; F0295:page 10,missing17_correction_atom; formal/reference level follows source audit
R_CC0125_2025_延庆_一模_19_M17_05,CC0125_2025_延庆_一模_19,商家角度：经营者应保证商品质量，若商品确有问题则不应追究消费者责任，可酌情给分。,evaluation_standard,formal,商家角度：经营者应保证商品质量，若商品确有问题则不应追究消费者责任，可酌情给分。,M_CC0125_2025_延庆_一模_19_01|M_CC0125_2025_延庆_一模_19_02|M_CC0125_2025_延庆_一模_19_03|M_CC0125_2025_延庆_一模_19_04,商家角度：经营者应保证商品质量，若商品确有问题则不应追究消费者责任，可酌情给分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge,uncertain,F0296:text around Q19; F0295:page 10,missing17_correction_atom; formal/reference level follows source audit
R_CC0157_2025_朝阳_期末_20_M17_01,CC0157_2025_朝阳_期末_20,案件二裁判理由：根据反不正当竞争法，1分。,evaluation_standard,formal,案件二裁判理由：根据反不正当竞争法，1分。,M_CC0157_2025_朝阳_期末_20_01|M_CC0157_2025_朝阳_期末_20_02|M_CC0157_2025_朝阳_期末_20_03|M_CC0157_2025_朝阳_期末_20_04,案件二裁判理由：根据反不正当竞争法，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,不正当竞争,,knowledge,uncertain,F0133:slides around Q20; F0343:teacher answer Q20,missing17_correction_atom; formal/reference level follows source audit
R_CC0157_2025_朝阳_期末_20_M17_02,CC0157_2025_朝阳_期末_20,案件二裁判理由：被告抓取并使用数据，损害原告数据合法权益和消费者利益，构成不正当竞争，1分。,evaluation_standard,formal,案件二裁判理由：被告抓取并使用数据，损害原告数据合法权益和消费者利益，构成不正当竞争，1分。,M_CC0157_2025_朝阳_期末_20_01|M_CC0157_2025_朝阳_期末_20_02|M_CC0157_2025_朝阳_期末_20_03|M_CC0157_2025_朝阳_期末_20_04,案件二裁判理由：被告抓取并使用数据，损害原告数据合法权益和消费者利益，构成不正当竞争，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,不正当竞争,合法权益,knowledge,uncertain,F0133:slides around Q20; F0343:teacher answer Q20,missing17_correction_atom; formal/reference level follows source audit
R_CC0157_2025_朝阳_期末_20_M17_03,CC0157_2025_朝阳_期末_20,案件二裁判理由：破坏市场竞争秩序，违背商业道德和诚实信用原则，1分。,evaluation_standard,formal,案件二裁判理由：破坏市场竞争秩序，违背商业道德和诚实信用原则，1分。,M_CC0157_2025_朝阳_期末_20_01|M_CC0157_2025_朝阳_期末_20_02|M_CC0157_2025_朝阳_期末_20_03|M_CC0157_2025_朝阳_期末_20_04,案件二裁判理由：破坏市场竞争秩序，违背商业道德和诚实信用原则，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,knowledge,uncertain,F0133:slides around Q20; F0343:teacher answer Q20,missing17_correction_atom; formal/reference level follows source audit
R_CC0157_2025_朝阳_期末_20_M17_04,CC0157_2025_朝阳_期末_20,案件二裁判结果：被告停止侵权或消除影响，1分。,evaluation_standard,formal,案件二裁判结果：被告停止侵权或消除影响，1分。,M_CC0157_2025_朝阳_期末_20_01|M_CC0157_2025_朝阳_期末_20_02|M_CC0157_2025_朝阳_期末_20_03|M_CC0157_2025_朝阳_期末_20_04,案件二裁判结果：被告停止侵权或消除影响，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,侵权,,knowledge,uncertain,F0133:slides around Q20; F0343:teacher answer Q20,missing17_correction_atom; formal/reference level follows source audit
R_CC0157_2025_朝阳_期末_20_M17_05,CC0157_2025_朝阳_期末_20,案件二裁判结果：被告赔偿原告经济损失及维权合理开支，1分。,evaluation_standard,formal,案件二裁判结果：被告赔偿原告经济损失及维权合理开支，1分。,M_CC0157_2025_朝阳_期末_20_01|M_CC0157_2025_朝阳_期末_20_02|M_CC0157_2025_朝阳_期末_20_03|M_CC0157_2025_朝阳_期末_20_04,案件二裁判结果：被告赔偿原告经济损失及维权合理开支，1分。,判断材料中的主体关系、行为性质、权利义务或责任/制度作用，再按细则落句。,,,uncertain,uncertain,F0133:slides around Q20; F0343:teacher answer Q20,missing17_correction_atom; formal/reference level follows source audit
